CYCLE	CMDPOS3	CMDPOS4	out_0.0	in_0.0
14092	0.000	0.000	0	0
14093	0.000	0.000	0	0
14094	0.000	0.000	0	0
14095	0.000	0.000	0	0
14096	0.000	0.000	0	0
14097	0.000	0.000	0	0
14098	0.000	0.000	0	0
14099	0.000	0.000	0	0
14100	0.000	0.000	0	0
14101	0.000	0.000	0	0
14102	0.000	0.000	0	0
14103	0.000	0.000	0	0
14104	0.000	0.000	0	0
14105	0.000	0.000	0	0
14106	0.000	0.000	0	0
14107	0.000	0.000	0	0
14108	0.000	0.000	0	0
14109	0.000	0.000	0	0
14110	0.000	0.000	0	0
14111	0.000	0.000	0	0
14112	0.000	0.000	0	0
14113	0.000	0.000	0	0
14114	0.000	0.000	0	0
14115	0.000	0.000	0	0
14116	0.000	0.000	0	0
14117	0.000	0.000	0	0
14118	0.000	0.000	0	0
14119	0.000	0.000	0	0
14120	0.000	0.000	0	0
14121	0.000	0.000	0	0
14122	0.000	0.000	0	0
14123	0.000	0.000	0	0
14124	0.000	0.000	0	0
14125	0.000	0.000	0	0
14126	0.000	0.000	0	0
14127	0.000	0.000	0	0
14128	0.000	0.000	0	0
14129	0.000	0.000	0	0
14130	0.000	0.000	0	0
14131	0.000	0.000	0	0
14132	0.000	0.000	0	0
14133	0.000	0.000	0	0
14134	0.000	0.000	0	0
14135	0.000	0.000	0	0
14136	0.000	0.000	0	0
14137	0.000	0.000	0	0
14138	0.000	0.000	0	0
14139	0.000	0.000	0	0
14140	0.000	0.000	0	0
14141	0.000	0.000	0	0
14142	0.000	0.000	0	0
14143	0.000	0.000	0	0
14144	0.000	0.000	0	0
14145	0.000	0.000	0	0
14146	0.000	0.000	0	0
14147	0.000	0.000	0	0
14148	0.000	0.000	0	0
14149	0.000	0.000	0	0
14150	0.000	0.000	0	0
14151	0.000	0.000	0	0
14152	0.000	0.000	0	0
14153	0.000	0.000	0	0
14154	0.000	0.000	0	0
14155	0.000	0.000	0	0
14156	0.000	0.000	0	0
14157	0.000	0.000	0	0
14158	0.000	0.000	0	0
14159	0.000	0.000	0	0
14160	0.000	0.000	0	0
14161	0.000	0.000	0	0
14162	0.000	0.000	0	0
14163	0.000	0.000	0	0
14164	0.000	0.000	0	0
14165	0.000	0.000	0	0
14166	0.000	0.000	0	0
14167	-0.004	0.004	0	0
14168	-0.014	0.014	0	0
14169	-0.032	0.032	0	0
14170	-0.056	0.056	0	0
14171	-0.088	0.088	0	0
14172	-0.127	0.127	0	0
14173	-0.172	0.172	0	0
14174	-0.225	0.225	0	0
14175	-0.285	0.285	0	0
14176	-0.352	0.352	0	0
14177	-0.425	0.425	0	0
14178	-0.506	0.506	0	0
14179	-0.594	0.594	0	0
14180	-0.689	0.689	0	0
14181	-0.791	0.791	0	0
14182	-0.900	0.900	0	0
14183	-1.016	1.016	0	0
14184	-1.139	1.139	0	0
14185	-1.269	1.269	0	0
14186	-1.406	1.406	0	0
14187	-1.551	1.551	0	0
14188	-1.702	1.702	0	0
14189	-1.860	1.860	0	0
14190	-2.025	2.025	0	0
14191	-2.198	2.198	0	0
14192	-2.377	2.377	0	0
14193	-2.563	2.563	0	0
14194	-2.757	2.757	0	0
14195	-2.957	2.957	0	0
14196	-3.165	3.165	0	0
14197	-3.379	3.379	0	0
14198	-3.601	3.601	0	0
14199	-3.829	3.829	0	0
14200	-4.065	4.065	0	0
14201	-4.307	4.307	0	0
14202	-4.557	4.557	0	0
14203	-4.814	4.814	0	0
14204	-5.077	5.077	0	0
14205	-5.348	5.348	0	0
14206	-5.626	5.626	0	0
14207	-5.911	5.911	0	0
14208	-6.203	6.203	0	0
14209	-6.501	6.501	0	0
14210	-6.807	6.807	0	0
14211	-7.120	7.120	0	0
14212	-7.440	7.440	0	0
14213	-7.767	7.767	0	0
14214	-8.101	8.101	0	0
14215	-8.442	8.442	0	0
14216	-8.790	8.790	0	0
14217	-9.146	9.146	0	0
14218	-9.508	9.508	0	0
14219	-9.877	9.877	0	0
14220	-10.253	10.253	0	0
14221	-10.636	10.636	0	0
14222	-11.027	11.027	0	0
14223	-11.424	11.424	0	0
14224	-11.828	11.828	0	0
14225	-12.240	12.240	0	0
14226	-12.658	12.658	0	0
14227	-13.084	13.084	0	0
14228	-13.516	13.516	0	0
14229	-13.956	13.956	0	0
14230	-14.402	14.402	0	0
14231	-14.856	14.856	0	0
14232	-15.316	15.316	0	0
14233	-15.784	15.784	0	0
14234	-16.259	16.259	0	0
14235	-16.741	16.741	0	0
14236	-17.229	17.229	0	0
14237	-17.725	17.725	0	0
14238	-18.228	18.228	0	0
14239	-18.738	18.738	0	0
14240	-19.255	19.255	0	0
14241	-19.778	19.778	0	0
14242	-20.309	20.309	0	0
14243	-20.847	20.847	0	0
14244	-21.392	21.392	0	0
14245	-21.944	21.944	0	0
14246	-22.504	22.504	0	0
14247	-23.070	23.070	0	0
14248	-23.643	23.643	0	0
14249	-24.223	24.223	0	0
14250	-24.810	24.810	0	0
14251	-25.404	25.404	0	0
14252	-26.006	26.006	0	0
14253	-26.614	26.614	0	0
14254	-27.229	27.229	0	0
14255	-27.852	27.852	0	0
14256	-28.481	28.481	0	0
14257	-29.114	29.114	0	0
14258	-29.747	29.747	0	0
14259	-30.380	30.380	0	0
14260	-31.013	31.013	0	0
14261	-31.646	31.646	0	0
14262	-32.278	32.278	0	0
14263	-32.911	32.911	0	0
14264	-33.544	33.544	0	0
14265	-34.177	34.177	0	0
14266	-34.810	34.810	0	0
14267	-35.443	35.443	0	0
14268	-36.076	36.076	0	0
14269	-36.709	36.709	0	0
14270	-37.342	37.342	0	0
14271	-37.975	37.975	0	0
14272	-38.608	38.608	0	0
14273	-39.241	39.241	0	0
14274	-39.873	39.873	0	0
14275	-40.506	40.506	0	0
14276	-41.139	41.139	0	0
14277	-41.772	41.772	0	0
14278	-42.405	42.405	0	0
14279	-43.038	43.038	0	0
14280	-43.671	43.671	0	0
14281	-44.304	44.304	0	0
14282	-44.937	44.937	0	0
14283	-45.570	45.570	0	0
14284	-46.203	46.203	0	0
14285	-46.835	46.835	0	0
14286	-47.468	47.468	0	0
14287	-48.101	48.101	0	0
14288	-48.734	48.734	0	0
14289	-49.367	49.367	0	0
14290	-50.000	50.000	0	0
14291	-50.633	50.633	0	0
14292	-51.266	51.266	0	0
14293	-51.899	51.899	0	0
14294	-52.532	52.532	0	0
14295	-53.165	53.165	0	0
14296	-53.797	53.797	0	0
14297	-54.430	54.430	0	0
14298	-55.063	55.063	0	0
14299	-55.696	55.696	0	0
14300	-56.329	56.329	0	0
14301	-56.962	56.962	0	0
14302	-57.595	57.595	0	0
14303	-58.228	58.228	0	0
14304	-58.861	58.861	0	0
14305	-59.494	59.494	0	0
14306	-60.127	60.127	0	0
14307	-60.759	60.759	0	0
14308	-61.392	61.392	0	0
14309	-62.025	62.025	0	0
14310	-62.658	62.658	0	0
14311	-63.291	63.291	0	0
14312	-63.924	63.924	0	0
14313	-64.557	64.557	0	0
14314	-65.190	65.190	0	0
14315	-65.823	65.823	0	0
14316	-66.456	66.456	0	0
14317	-67.089	67.089	0	0
14318	-67.722	67.722	0	0
14319	-68.354	68.354	0	0
14320	-68.987	68.987	0	0
14321	-69.620	69.620	0	0
14322	-70.253	70.253	0	0
