CYCLE	CMDPOS6	CMDPOS8	out_0.0	in_0.0
1129	0.000	0.000	0	0
1130	0.000	0.000	0	0
1131	0.000	0.000	0	0
1132	0.000	0.000	0	0
1133	0.000	0.000	0	0
1134	0.000	0.000	0	0
1135	0.000	0.000	0	0
1136	0.000	0.000	0	0
1137	0.000	0.000	0	0
1138	0.000	0.000	0	0
1139	0.000	0.000	0	0
1140	0.000	0.000	0	0
1141	0.000	0.000	0	0
1142	0.000	0.000	0	0
1143	0.000	0.000	0	0
1144	0.000	0.000	0	0
1145	0.000	0.000	0	0
1146	0.000	0.000	0	0
1147	0.000	0.000	0	0
1148	0.000	0.000	0	0
1149	0.000	0.000	0	0
1150	0.000	0.000	0	0
1151	0.000	0.000	0	0
1152	0.000	0.000	0	0
1153	0.000	0.000	0	0
1154	0.000	0.000	0	0
1155	0.000	0.000	0	0
1156	0.000	0.000	0	0
1157	0.000	0.000	0	0
1158	0.000	0.000	0	0
1159	0.000	0.000	0	0
1160	0.000	0.000	0	0
1161	0.000	0.000	0	0
1162	0.000	0.000	0	0
1163	0.000	0.000	0	0
1164	0.000	0.000	0	0
1165	0.000	0.000	0	0
1166	0.000	0.000	0	0
1167	0.000	0.000	0	0
1168	0.000	0.000	0	0
1169	0.000	0.000	0	0
1170	0.000	0.000	0	0
1171	0.000	0.000	0	0
1172	0.000	0.000	0	0
1173	0.000	0.000	0	0
1174	0.000	0.000	0	0
1175	0.000	0.000	0	0
1176	0.000	0.000	0	0
1177	0.000	0.000	0	0
1178	0.000	0.000	0	0
1179	0.000	0.000	0	0
1180	0.000	0.000	0	0
1181	0.000	0.000	0	0
1182	0.000	0.000	0	0
1183	0.000	0.000	0	0
1184	0.000	0.000	0	0
1185	0.000	0.000	0	0
1186	0.000	0.000	0	0
1187	0.000	0.000	0	0
1188	0.005	0.000	0	0
1189	0.020	0.000	0	0
1190	0.045	0.000	0	0
1191	0.079	0.000	0	0
1192	0.124	0.000	0	0
1193	0.178	0.000	0	0
1194	0.243	0.000	0	0
1195	0.317	0.000	0	0
1196	0.401	0.000	0	0
1197	0.495	0.000	0	0
1198	0.600	0.000	0	0
1199	0.713	0.000	0	0
1200	0.837	0.000	0	0
1201	0.971	0.000	0	0
1202	1.115	0.000	0	0
1203	1.268	0.000	0	0
1204	1.432	0.000	0	0
1205	1.605	0.000	0	0
1206	1.789	0.000	0	0
1207	1.982	0.000	0	0
1208	2.185	0.000	0	0
1209	2.398	0.000	0	0
1210	2.621	0.000	0	0
1211	2.854	0.000	0	0
1212	3.097	0.000	0	0
1213	3.349	0.000	0	0
1214	3.612	0.000	0	0
1215	3.885	0.000	0	0
1216	4.167	0.000	0	0
1217	4.459	0.000	0	0
1218	4.761	0.000	0	0
1219	5.074	0.000	0	0
1220	5.396	0.000	0	0
1221	5.728	0.000	0	0
1222	6.070	0.000	0	0
1223	6.421	0.000	0	0
1224	6.783	0.000	0	0
1225	7.155	0.000	0	0
1226	7.536	0.000	0	0
1227	7.928	0.000	0	0
1228	8.329	0.000	0	0
1229	8.740	0.000	0	0
1230	9.161	0.000	0	0
1231	9.592	0.000	0	0
1232	10.033	0.000	0	0
1233	10.484	0.000	0	0
1234	10.945	0.000	0	0
1235	11.416	0.000	0	0
1236	11.896	0.000	0	0
1237	12.387	0.000	0	0
1238	12.887	0.000	0	0
1239	13.398	0.000	0	0
1240	13.918	0.000	0	0
1241	14.448	0.000	0	0
1242	14.988	0.000	0	0
1243	15.538	0.000	0	0
1244	16.098	0.000	0	0
1245	16.668	0.000	0	0
1246	17.247	0.000	0	0
1247	17.837	0.000	0	0
1248	18.437	0.000	0	0
1249	19.046	0.000	0	0
1250	19.665	0.000	0	0
1251	20.295	0.000	0	0
1252	20.934	0.000	0	0
1253	21.583	0.000	0	0
1254	22.242	0.000	0	0
1255	22.911	0.000	0	0
1256	23.589	0.000	0	0
1257	24.278	0.000	0	0
1258	24.977	0.000	0	0
1259	25.685	0.000	0	0
1260	26.404	0.000	0	0
1261	27.132	0.000	0	0
1262	27.870	0.000	0	0
1263	28.619	0.000	0	0
1264	29.377	0.000	0	0
1265	30.145	0.000	0	0
1266	30.922	0.000	0	0
1267	31.710	0.000	0	0
1268	32.508	0.000	0	0
1269	33.316	0.000	0	0
1270	34.133	0.000	0	0
1271	34.961	0.000	0	0
1272	35.798	0.000	0	0
1273	36.645	0.000	0	0
1274	37.502	0.000	0	0
1275	38.369	0.000	0	0
1276	39.246	0.000	0	0
1277	40.133	0.000	0	0
1278	41.030	0.000	0	0
1279	41.937	0.000	0	0
1280	42.853	0.000	0	0
1281	43.780	0.000	0	0
1282	44.716	0.000	0	0
1283	45.663	0.000	0	0
1284	46.619	0.000	0	0
1285	47.585	0.000	0	0
1286	48.561	0.000	0	0
1287	49.547	0.000	0	0
1288	50.543	0.000	0	0
1289	51.549	0.000	0	0
1290	52.565	0.000	0	0
1291	53.590	0.000	0	0
1292	54.626	0.000	0	0
1293	55.671	0.000	0	0
1294	56.727	0.000	0	0
1295	57.792	0.000	0	0
1296	58.867	0.000	0	0
1297	59.952	0.000	0	0
1298	61.047	0.000	0	0
1299	62.152	0.000	0	0
1300	63.267	0.000	0	0
1301	64.392	0.000	0	0
1302	65.526	0.000	0	0
1303	66.671	0.000	0	0
1304	67.825	0.000	0	0
1305	68.990	0.000	0	0
1306	70.164	0.000	0	0
1307	71.348	0.000	0	0
1308	72.542	0.000	0	0
1309	73.746	0.000	0	0
1310	74.960	0.000	0	0
1311	76.184	0.000	0	0
1312	77.418	0.000	0	0
1313	78.661	0.000	0	0
1314	79.915	0.000	0	0
1315	81.178	0.000	0	0
1316	82.452	0.000	0	0
1317	83.735	0.000	0	0
1318	85.028	0.000	0	0
1319	86.331	0.000	0	0
1320	87.644	0.000	0	0
1321	88.967	0.000	0	0
1322	90.300	0.000	0	0
1323	91.643	0.000	0	0
1324	92.995	0.000	0	0
1325	94.358	0.000	0	0
1326	95.730	0.000	0	0
1327	97.113	0.000	0	0
1328	98.505	0.000	0	0
1329	99.907	0.000	0	0
1330	101.319	0.000	0	0
1331	102.741	0.000	0	0
1332	104.173	0.000	0	0
1333	105.615	0.000	0	0
1334	107.067	0.000	0	0
1335	108.528	0.000	0	0
1336	110.000	0.000	0	0
1337	111.472	0.000	0	0
1338	112.933	0.000	0	0
1339	114.385	0.000	0	0
1340	115.827	0.000	0	0
1341	117.259	0.000	0	0
1342	118.681	0.000	0	0
1343	120.093	0.000	0	0
1344	121.495	0.000	0	0
1345	122.887	0.000	0	0
1346	124.270	0.000	0	0
1347	125.642	0.000	0	0
1348	127.005	0.000	0	0
1349	128.357	0.000	0	0
1350	129.700	0.000	0	0
1351	131.033	0.000	0	0
1352	132.356	0.000	0	0
1353	133.669	0.000	0	0
1354	134.972	0.000	0	0
1355	136.265	0.000	0	0
1356	137.548	0.000	0	0
1357	138.822	0.000	0	0
1358	140.085	0.000	0	0
1359	141.339	0.000	0	0
1360	142.582	0.000	0	0
1361	143.816	0.000	0	0
1362	145.040	0.000	0	0
1363	146.254	0.000	0	0
1364	147.458	0.000	0	0
1365	148.652	0.000	0	0
1366	149.836	0.000	0	0
1367	151.010	0.000	0	0
1368	152.175	0.000	0	0
1369	153.329	0.000	0	0
1370	154.474	0.000	0	0
1371	155.608	0.000	0	0
1372	156.733	0.000	0	0
1373	157.848	0.000	0	0
1374	158.953	0.000	0	0
1375	160.048	0.000	0	0
1376	161.133	0.000	0	0
1377	162.208	0.000	0	0
1378	163.273	0.000	0	0
1379	164.329	0.000	0	0
1380	165.374	0.000	0	0
1381	166.410	0.000	0	0
1382	167.435	0.000	0	0
1383	168.451	0.000	0	0
1384	169.457	0.000	0	0
1385	170.453	0.000	0	0
1386	171.439	0.000	0	0
1387	172.415	0.000	0	0
1388	173.381	0.000	0	0
1389	174.337	0.000	0	0
1390	175.284	0.000	0	0
1391	176.220	0.000	0	0
1392	177.147	0.000	0	0
1393	178.063	0.000	0	0
1394	178.970	0.000	0	0
1395	179.867	0.000	0	0
1396	180.754	0.000	0	0
1397	181.631	0.000	0	0
1398	182.498	0.000	0	0
1399	183.355	0.000	0	0
1400	184.202	0.000	0	0
1401	185.039	0.000	0	0
1402	185.867	0.000	0	0
1403	186.684	0.000	0	0
1404	187.492	0.000	0	0
1405	188.290	0.000	0	0
1406	189.078	0.000	0	0
1407	189.855	0.000	0	0
1408	190.623	0.000	0	0
1409	191.381	0.000	0	0
1410	192.130	0.000	0	0
1411	192.868	0.000	0	0
1412	193.596	0.000	0	0
1413	194.315	0.000	0	0
1414	195.023	0.000	0	0
1415	195.722	0.000	0	0
1416	196.411	0.000	0	0
1417	197.089	0.000	0	0
1418	197.758	0.000	0	0
1419	198.417	0.000	0	0
1420	199.066	0.000	0	0
1421	199.705	0.000	0	0
1422	200.335	0.000	0	0
1423	200.954	0.000	0	0
1424	201.563	0.000	0	0
1425	202.163	0.000	0	0
1426	202.753	0.000	0	0
1427	203.332	0.000	0	0
1428	203.902	0.000	0	0
1429	204.462	0.000	0	0
1430	205.012	0.000	0	0
1431	205.552	0.000	0	0
1432	206.082	0.000	0	0
1433	206.602	0.000	0	0
1434	207.113	0.000	0	0
1435	207.613	0.000	0	0
1436	208.104	0.000	0	0
1437	208.584	0.000	0	0
1438	209.055	0.000	0	0
1439	209.516	0.000	0	0
1440	209.967	0.000	0	0
1441	210.408	0.000	0	0
1442	210.839	0.000	0	0
1443	211.260	0.000	0	0
1444	211.671	0.000	0	0
1445	212.072	0.000	0	0
1446	212.464	0.000	0	0
1447	212.845	0.000	0	0
1448	213.217	0.000	0	0
1449	213.579	0.000	0	0
1450	213.930	0.000	0	0
1451	214.272	0.000	0	0
1452	214.604	0.000	0	0
1453	214.926	0.000	0	0
1454	215.239	0.000	0	0
1455	215.541	0.000	0	0
1456	215.833	0.000	0	0
1457	216.115	0.000	0	0
1458	216.388	0.000	0	0
1459	216.651	0.000	0	0
1460	216.903	0.000	0	0
1461	217.146	0.000	0	0
1462	217.379	0.000	0	0
1463	217.602	0.000	0	0
1464	217.815	0.000	0	0
1465	218.018	0.000	0	0
1466	218.211	0.000	0	0
1467	218.395	0.000	0	0
1468	218.568	0.000	0	0
1469	218.732	0.000	0	0
1470	218.885	0.000	0	0
1471	219.029	0.000	0	0
1472	219.163	0.000	0	0
1473	219.287	0.000	0	0
1474	219.400	0.000	0	0
1475	219.505	0.000	0	0
1476	219.599	0.000	0	0
1477	219.683	0.000	0	0
1478	219.757	0.000	0	0
1479	219.822	0.000	0	0
1480	219.876	0.000	0	0
1481	219.921	0.000	0	0
1482	219.955	0.000	0	0
1483	219.980	0.000	0	0
1484	219.995	0.000	0	0
1485	220.000	0.000	0	0
1486	220.000	0.000	0	0
1487	220.005	0.000	0	0
1488	220.020	0.000	0	0
1489	220.045	0.000	0	0
1490	220.080	0.000	0	0
1491	220.125	0.000	0	0
1492	220.179	0.000	0	0
1493	220.244	0.000	0	0
1494	220.319	0.000	0	0
1495	220.404	0.000	0	0
1496	220.498	0.000	0	0
1497	220.603	0.000	0	0
1498	220.717	0.000	0	0
1499	220.842	0.000	0	0
1500	220.976	0.000	0	0
1501	221.121	0.000	0	0
1502	221.275	0.000	0	0
1503	221.440	0.000	0	0
1504	221.614	0.000	0	0
1505	221.798	0.000	0	0
1506	221.993	0.000	0	0
1507	222.197	0.000	0	0
1508	222.411	0.000	0	0
1509	222.635	0.000	0	0
1510	222.870	0.000	0	0
1511	223.114	0.000	0	0
1512	223.368	0.000	0	0
1513	223.632	0.000	0	0
1514	223.906	0.000	0	0
1515	224.190	0.000	0	0
1516	224.484	0.000	0	0
1517	224.788	0.000	0	0
1518	225.101	0.000	0	0
1519	225.425	0.000	0	0
1520	225.759	0.000	0	0
1521	226.103	0.000	0	0
1522	226.457	0.000	0	0
1523	226.820	0.000	0	0
1524	227.194	0.000	0	0
1525	227.577	0.000	0	0
1526	227.971	0.000	0	0
1527	228.375	0.000	0	0
1528	228.788	0.000	0	0
1529	229.212	0.000	0	0
1530	229.645	0.000	0	0
1531	230.088	0.000	0	0
1532	230.542	0.000	0	0
1533	231.005	0.000	0	0
1534	231.478	0.000	0	0
1535	231.962	0.000	0	0
1536	232.455	0.000	0	0
1537	232.958	0.000	0	0
1538	233.471	0.000	0	0
1539	233.994	0.000	0	0
1540	234.527	0.000	0	0
1541	235.070	0.000	0	0
1542	235.623	0.000	0	0
