CYCLE	CMDPOS4	CMDPOS6	CMDPOS8	CMDPOS9	out_0.0	in_0.0
1548	0.000	0.000	0.000	0.000	0	0
1549	0.000	0.000	0.000	0.000	0	0
1550	0.000	0.000	0.000	0.000	0	0
1551	0.000	0.000	0.000	0.000	0	0
1552	0.000	0.000	0.000	0.000	0	0
1553	0.000	0.000	0.000	0.000	0	0
1554	0.000	0.000	0.000	0.000	0	0
1555	0.000	0.000	0.000	0.000	0	0
1556	0.000	0.000	0.000	0.000	0	0
1557	0.000	0.000	0.000	0.000	0	0
1558	0.000	0.000	0.000	0.000	0	0
1559	0.000	0.000	0.000	0.000	0	0
1560	0.000	0.000	0.000	0.000	0	0
1561	0.000	0.000	0.000	0.000	0	0
1562	0.000	0.000	0.000	0.000	0	0
1563	0.000	0.000	0.000	0.000	0	0
1564	0.000	0.000	0.000	0.000	0	0
1565	0.000	0.000	0.000	0.000	0	0
1566	0.000	0.000	0.000	0.000	0	0
1567	0.000	0.000	0.000	0.000	0	0
1568	0.000	0.000	0.000	0.000	0	0
1569	0.000	0.000	0.000	0.000	0	0
1570	0.000	0.000	0.000	0.000	0	0
1571	0.000	0.000	0.000	0.000	0	0
1572	0.000	0.000	0.000	0.000	0	0
1573	0.000	0.000	0.000	0.000	0	0
1574	0.000	0.000	0.000	0.000	0	0
1575	0.000	0.000	0.000	0.000	0	0
1576	0.000	0.000	0.000	0.000	0	0
1577	0.000	0.000	0.000	0.000	0	0
1578	0.000	0.000	0.000	0.000	0	0
1579	0.000	0.000	0.000	0.000	0	0
1580	0.000	0.000	0.000	0.000	0	0
1581	0.000	0.000	0.000	0.000	0	0
1582	0.000	0.000	0.000	0.000	0	0
1583	0.000	0.000	0.000	0.000	0	0
1584	0.000	0.000	0.000	0.000	0	0
1585	0.000	0.000	0.000	0.000	0	0
1586	0.000	0.000	0.000	0.000	0	0
1587	0.000	0.000	0.000	0.000	0	0
1588	0.000	0.000	0.000	0.000	0	0
1589	0.000	0.000	0.000	0.000	0	0
1590	0.000	0.000	0.000	0.000	0	0
1591	0.000	0.000	0.000	0.000	0	0
1592	0.000	0.000	0.000	0.000	0	0
1593	0.000	0.000	0.000	0.000	0	0
1594	0.000	0.000	0.000	0.000	0	0
1595	0.000	0.000	0.000	0.000	0	0
1596	0.000	0.000	0.000	0.000	0	0
1597	0.000	0.000	0.000	0.000	0	0
1598	0.000	0.000	0.000	0.000	0	0
1599	0.000	0.000	0.000	0.000	0	0
1600	0.000	0.000	0.000	0.000	0	0
1601	0.000	0.000	0.000	0.000	0	0
1602	0.000	0.000	0.000	0.000	0	0
1603	0.002	-0.000	0.000	0.001	0	0
1604	0.008	-0.001	0.002	0.002	0	0
1605	0.017	-0.003	0.004	0.005	0	0
1606	0.031	-0.005	0.007	0.010	0	0
1607	0.048	-0.008	0.011	0.015	0	0
1608	0.069	-0.011	0.016	0.022	0	0
1609	0.094	-0.015	0.022	0.030	0	0
1610	0.123	-0.020	0.029	0.039	0	0
1611	0.156	-0.025	0.036	0.049	0	0
1612	0.192	-0.031	0.045	0.060	0	0
1613	0.233	-0.038	0.054	0.073	0	0
1614	0.277	-0.045	0.064	0.087	0	0
1615	0.325	-0.052	0.076	0.102	0	0
1616	0.377	-0.061	0.088	0.118	0	0
1617	0.433	-0.069	0.100	0.136	0	0
1618	0.493	-0.079	0.114	0.154	0	0
1619	0.556	-0.089	0.129	0.174	0	0
1620	0.624	-0.099	0.145	0.195	0	0
1621	0.695	-0.110	0.161	0.217	0	0
1622	0.770	-0.122	0.178	0.241	0	0
1623	0.849	-0.134	0.197	0.266	0	0
1624	0.932	-0.146	0.216	0.292	0	0
1625	1.019	-0.159	0.236	0.319	0	0
1626	1.110	-0.173	0.257	0.347	0	0
1627	1.204	-0.187	0.278	0.376	0	0
1628	1.303	-0.201	0.301	0.407	0	0
1629	1.405	-0.216	0.324	0.439	0	0
1630	1.511	-0.232	0.349	0.472	0	0
1631	1.621	-0.247	0.374	0.507	0	0
1632	1.735	-0.264	0.400	0.542	0	0
1633	1.853	-0.280	0.427	0.579	0	0
1634	1.975	-0.297	0.454	0.617	0	0
1635	2.100	-0.314	0.483	0.656	0	0
1636	2.230	-0.332	0.512	0.696	0	0
1637	2.363	-0.350	0.543	0.738	0	0
