CYCLE	CMDPOS4	out_0.0	in_0.0
17494	0.000	0	0
17495	0.000	0	0
17496	0.000	0	0
17497	0.000	0	0
17498	0.000	0	0
17499	0.000	0	0
17500	0.000	0	0
17501	0.000	0	0
17502	0.000	0	0
17503	0.000	0	0
17504	0.000	0	0
17505	0.000	0	0
17506	0.000	0	0
17507	0.000	0	0
17508	0.000	0	0
17509	0.000	0	0
17510	0.000	0	0
17511	0.000	0	0
17512	0.000	0	0
17513	0.000	0	0
17514	0.000	0	0
17515	0.000	0	0
17516	0.000	0	0
17517	0.000	0	0
17518	0.000	0	0
17519	0.000	0	0
17520	0.000	0	0
17521	0.000	0	0
17522	0.000	0	0
17523	0.000	0	0
17524	0.000	0	0
17525	0.000	0	0
17526	0.000	0	0
17527	0.000	0	0
17528	0.000	0	0
17529	0.000	0	0
17530	0.000	0	0
17531	0.000	0	0
17532	0.000	0	0
17533	0.000	0	0
17534	0.000	0	0
17535	0.000	0	0
17536	0.000	0	0
17537	0.000	0	0
17538	0.000	0	0
17539	0.000	0	0
17540	0.000	0	0
17541	0.000	0	0
17542	0.000	0	0
17543	0.000	0	0
17544	0.000	0	0
17545	0.000	0	0
17546	0.000	0	0
17547	0.000	0	0
17548	0.000	0	0
17549	0.000	0	0
17550	0.030	0	0
17551	0.061	0	0
17552	0.092	0	0
17553	0.124	0	0
17554	0.158	0	0
17555	0.194	0	0
17556	0.233	0	0
17557	0.274	0	0
17558	0.319	0	0
17559	0.367	0	0
17560	0.419	0	0
17561	0.476	0	0
17562	0.537	0	0
17563	0.604	0	0
17564	0.676	0	0
17565	0.755	0	0
17566	0.840	0	0
17567	0.931	0	0
17568	1.030	0	0
17569	1.137	0	0
17570	1.251	0	0
17571	1.375	0	0
17572	1.506	0	0
17573	1.648	0	0
17574	1.799	0	0
17575	1.959	0	0
17576	2.131	0	0
17577	2.313	0	0
17578	2.507	0	0
17579	2.712	0	0
17580	2.929	0	0
17581	3.159	0	0
17582	3.402	0	0
17583	3.657	0	0
17584	3.927	0	0
17585	4.211	0	0
17586	4.509	0	0
17587	4.822	0	0
17588	5.151	0	0
17589	5.495	0	0
17590	5.855	0	0
17591	6.232	0	0
17592	6.625	0	0
17593	7.036	0	0
17594	7.465	0	0
17595	7.912	0	0
17596	8.377	0	0
17597	8.861	0	0
17598	9.365	0	0
17599	9.888	0	0
17600	10.430	0	0
17601	10.992	0	0
17602	11.572	0	0
17603	12.170	0	0
17604	12.786	0	0
17605	13.419	0	0
17606	14.069	0	0
17607	14.735	0	0
17608	15.418	0	0
17609	16.116	0	0
17610	16.830	0	0
17611	17.558	0	0
17612	18.301	0	0
17613	19.058	0	0
17614	19.829	0	0
17615	20.613	0	0
17616	21.410	0	0
17617	22.219	0	0
17618	23.041	0	0
17619	23.874	0	0
17620	24.719	0	0
17621	25.574	0	0
17622	26.440	0	0
17623	27.315	0	0
17624	28.201	0	0
17625	29.096	0	0
17626	29.999	0	0
17627	30.912	0	0
17628	31.832	0	0
17629	32.759	0	0
17630	33.695	0	0
17631	34.636	0	0
17632	35.585	0	0
17633	36.539	0	0
17634	37.499	0	0
17635	38.464	0	0
17636	39.434	0	0
17637	40.409	0	0
17638	41.387	0	0
17639	42.370	0	0
17640	43.355	0	0
17641	44.343	0	0
17642	45.334	0	0
17643	46.326	0	0
17644	47.321	0	0
17645	48.316	0	0
17646	49.312	0	0
17647	50.309	0	0
17648	51.306	0	0
17649	52.302	0	0
17650	53.299	0	0
17651	54.296	0	0
17652	55.293	0	0
17653	56.289	0	0
17654	57.286	0	0
17655	58.283	0	0
17656	59.279	0	0
17657	60.276	0	0
17658	61.273	0	0
17659	62.270	0	0
17660	63.266	0	0
17661	64.263	0	0
17662	65.260	0	0
17663	66.256	0	0
17664	67.253	0	0
17665	68.250	0	0
17666	69.247	0	0
17667	70.243	0	0
17668	71.240	0	0
17669	72.237	0	0
17670	73.233	0	0
17671	74.230	0	0
17672	75.227	0	0
17673	76.223	0	0
17674	77.220	0	0
17675	78.217	0	0
17676	79.214	0	0
17677	80.210	0	0
17678	81.207	0	0
17679	82.204	0	0
17680	83.200	0	0
17681	84.197	0	0
17682	85.194	0	0
17683	86.191	0	0
17684	87.187	0	0
17685	88.184	0	0
17686	89.181	0	0
17687	90.177	0	0
17688	91.174	0	0
17689	92.171	0	0
17690	93.168	0	0
17691	94.164	0	0
17692	95.161	0	0
17693	96.157	0	0
17694	97.153	0	0
17695	98.147	0	0
17696	99.140	0	0
17697	100.130	0	0
17698	101.119	0	0
17699	102.104	0	0
17700	103.086	0	0
17701	104.065	0	0
17702	105.040	0	0
17703	106.010	0	0
17704	106.976	0	0
17705	107.936	0	0
17706	108.891	0	0
17707	109.840	0	0
17708	110.782	0	0
17709	111.718	0	0
17710	112.646	0	0
17711	113.567	0	0
17712	114.480	0	0
17713	115.384	0	0
17714	116.280	0	0
17715	117.167	0	0
17716	118.044	0	0
17717	118.911	0	0
17718	119.768	0	0
17719	120.614	0	0
17720	121.448	0	0
17721	122.272	0	0
17722	123.083	0	0
17723	123.882	0	0
17724	124.668	0	0
17725	125.441	0	0
17726	126.200	0	0
17727	126.946	0	0
17728	127.677	0	0
17729	128.393	0	0
17730	129.095	0	0
17731	129.780	0	0
