CYCLE	CMDPOS1	CMDPOS3	CMDPOS8	CMDPOS9	out_0.0	in_0.0
1660	0.000	0.000	0.000	0.000	0	0
1661	0.000	0.000	0.000	0.000	0	0
1662	0.000	0.000	0.000	0.000	0	0
1663	0.000	0.000	0.000	0.000	0	0
1664	0.000	0.000	0.000	0.000	0	0
1665	0.000	0.000	0.000	0.000	0	0
1666	0.000	0.000	0.000	0.000	0	0
1667	0.000	0.000	0.000	0.000	0	0
1668	0.000	0.000	0.000	0.000	0	0
1669	0.000	0.000	0.000	0.000	0	0
1670	0.000	0.000	0.000	0.000	0	0
1671	0.000	0.000	0.000	0.000	0	0
1672	0.000	0.000	0.000	0.000	0	0
1673	0.000	0.000	0.000	0.000	0	0
1674	0.000	0.000	0.000	0.000	0	0
1675	0.000	0.000	0.000	0.000	0	0
1676	0.000	0.000	0.000	0.000	0	0
1677	0.000	0.000	0.000	0.000	0	0
1678	0.000	0.000	0.000	0.000	0	0
1679	0.000	0.000	0.000	0.000	0	0
1680	0.000	0.000	0.000	0.000	0	0
1681	0.000	0.000	0.000	0.000	0	0
1682	0.000	0.000	0.000	0.000	0	0
1683	0.000	0.000	0.000	0.000	0	0
1684	0.000	0.000	0.000	0.000	0	0
1685	0.000	0.000	0.000	0.000	0	0
1686	0.000	0.000	0.000	0.000	0	0
1687	0.000	0.000	0.000	0.000	0	0
1688	0.000	0.000	0.000	0.000	0	0
1689	0.000	0.000	0.000	0.000	0	0
1690	0.000	0.000	0.000	0.000	0	0
1691	0.000	0.000	0.000	0.000	0	0
1692	0.000	0.000	0.000	0.000	0	0
1693	0.000	0.000	0.000	0.000	0	0
1694	0.000	0.000	0.000	0.000	0	0
1695	0.000	0.000	0.000	0.000	0	0
1696	0.000	0.000	0.000	0.000	0	0
1697	0.000	0.000	0.000	0.000	0	0
1698	0.000	0.000	0.000	0.000	0	0
1699	0.000	0.000	0.000	0.000	0	0
1700	0.000	0.000	0.000	0.000	0	0
1701	0.000	0.000	0.000	0.000	0	0
1702	0.000	0.000	0.000	0.000	0	0
1703	0.000	0.000	0.000	0.000	0	0
1704	0.000	0.000	0.000	0.000	0	0
1705	0.000	0.000	0.000	0.000	0	0
1706	0.000	0.000	0.000	0.000	0	0
1707	0.000	0.000	0.000	0.000	0	0
1708	0.000	0.000	0.000	0.000	0	0
1709	0.000	0.000	0.000	0.000	0	0
1710	0.000	0.000	0.000	0.000	0	0
1711	0.000	0.000	0.000	0.000	0	0
1712	0.000	0.000	0.000	0.000	0	0
1713	0.000	0.000	0.000	0.000	0	0
1714	0.000	0.000	0.000	0.000	0	0
1715	0.000	0.000	0.000	0.000	0	0
1716	0.000	0.000	0.000	0.000	0	0
1717	0.000	0.000	0.000	0.000	0	0
1718	0.000	0.000	0.000	0.000	0	0
1719	0.000	0.000	0.000	0.000	0	0
1720	0.000	0.000	0.000	0.000	0	0
1721	0.000	0.000	0.000	0.000	0	0
1722	0.000	0.000	0.000	0.000	0	0
1723	0.000	0.000	0.000	0.000	0	0
1724	0.000	0.000	0.000	0.000	0	0
1725	0.000	0.000	0.000	0.000	0	0
1726	0.000	0.000	0.000	0.000	0	0
1727	0.000	0.000	0.000	0.000	0	0
1728	0.005	0.000	0.000	0.000	0	0
1729	0.020	0.000	0.000	0.000	0	0
1730	0.045	0.000	0.000	0.000	0	0
1731	0.080	0.000	0.000	0.000	0	0
1732	0.125	0.000	0.000	0.000	0	0
1733	0.180	0.000	0.000	0.000	0	0
1734	0.245	0.000	0.000	0.000	0	0
1735	0.320	0.000	0.000	0.000	0	0
1736	0.405	0.000	0.000	0.000	0	0
1737	0.500	0.000	0.000	0.000	0	0
1738	0.605	0.000	0.000	0.000	0	0
1739	0.720	0.000	0.000	0.000	0	0
1740	0.845	0.000	0.000	0.000	0	0
1741	0.980	0.000	0.000	0.000	0	0
1742	1.125	0.000	0.000	0.000	0	0
1743	1.280	0.000	0.000	0.000	0	0
1744	1.445	0.000	0.000	0.000	0	0
1745	1.620	0.000	0.000	0.000	0	0
1746	1.805	0.000	0.000	0.000	0	0
1747	2.000	0.000	0.000	0.000	0	0
1748	2.205	0.000	0.000	0.000	0	0
1749	2.420	0.000	0.000	0.000	0	0
1750	2.645	0.000	0.000	0.000	0	0
1751	2.880	0.000	0.000	0.000	0	0
1752	3.125	0.000	0.000	0.000	0	0
1753	3.380	0.000	0.000	0.000	0	0
1754	3.645	0.000	0.000	0.000	0	0
1755	3.920	0.000	0.000	0.000	0	0
1756	4.205	0.000	0.000	0.000	0	0
1757	4.500	0.000	0.000	0.000	0	0
1758	4.805	0.000	0.000	0.000	0	0
1759	5.120	0.000	0.000	0.000	0	0
1760	5.445	0.000	0.000	0.000	0	0
1761	5.780	0.000	0.000	0.000	0	0
1762	6.125	0.000	0.000	0.000	0	0
1763	6.480	0.000	0.000	0.000	0	0
1764	6.845	0.000	0.000	0.000	0	0
1765	7.220	0.000	0.000	0.000	0	0
1766	7.605	0.000	0.000	0.000	0	0
1767	8.000	0.000	0.000	0.000	0	0
1768	8.405	0.000	0.000	0.000	0	0
1769	8.820	0.000	0.000	0.000	0	0
1770	9.245	0.000	0.000	0.000	0	0
1771	9.680	0.000	0.000	0.000	0	0
1772	10.125	0.000	0.000	0.000	0	0
1773	10.580	0.000	0.000	0.000	0	0
1774	11.045	0.000	0.000	0.000	0	0
1775	11.520	0.000	0.000	0.000	0	0
1776	12.005	0.000	0.000	0.000	0	0
1777	12.500	0.000	0.000	0.000	0	0
1778	13.005	0.000	0.000	0.000	0	0
1779	13.520	0.000	0.000	0.000	0	0
1780	14.045	0.000	0.000	0.000	0	0
1781	14.580	0.000	0.000	0.000	0	0
1782	15.125	0.000	0.000	0.000	0	0
1783	15.680	0.000	0.000	0.000	0	0
1784	16.245	0.000	0.000	0.000	0	0
1785	16.820	0.000	0.000	0.000	0	0
1786	17.405	0.000	0.000	0.000	0	0
1787	18.000	0.000	0.000	0.000	0	0
1788	18.605	0.000	0.000	0.000	0	0
1789	19.220	0.000	0.000	0.000	0	0
1790	19.845	0.000	0.000	0.000	0	0
1791	20.480	0.000	0.000	0.000	0	0
1792	21.125	0.000	0.000	0.000	0	0
1793	21.780	0.000	0.000	0.000	0	0
1794	22.445	0.000	0.000	0.000	0	0
1795	23.120	0.000	0.000	0.000	0	0
