CYCLE	CMDPOS3	CMDPOS4	CMDPOS6	out_0.0	in_0.0
21810	0.000	0.000	0.000	0	0
21811	0.000	0.000	0.000	0	0
21812	0.000	0.000	0.000	0	0
21813	0.000	0.000	0.000	0	0
21814	0.000	0.000	0.000	0	0
21815	0.000	0.000	0.000	0	0
21816	0.000	0.000	0.000	0	0
21817	0.000	0.000	0.000	0	0
21818	0.000	0.000	0.000	0	0
21819	0.000	0.000	0.000	0	0
21820	0.000	0.000	0.000	0	0
21821	0.000	0.000	0.000	0	0
21822	0.000	0.000	0.000	0	0
21823	0.000	0.000	0.000	0	0
21824	0.000	0.000	0.000	0	0
21825	0.000	0.000	0.000	0	0
21826	0.000	0.000	0.000	0	0
21827	0.000	0.000	0.000	0	0
21828	0.000	0.000	0.000	0	0
21829	0.000	0.000	0.000	0	0
21830	0.000	0.000	0.000	0	0
21831	0.000	0.000	0.000	0	0
21832	0.000	0.000	0.000	0	0
21833	0.000	0.000	0.000	0	0
21834	0.000	0.000	0.000	0	0
21835	0.000	0.000	0.000	0	0
21836	0.000	0.000	0.000	0	0
21837	0.000	0.000	0.000	0	0
21838	0.000	0.000	0.000	0	0
21839	0.000	0.000	0.000	0	0
21840	0.000	0.000	0.000	0	0
21841	0.000	0.000	0.000	0	0
21842	0.000	0.000	0.000	0	0
21843	0.000	0.000	0.000	0	0
21844	0.000	0.000	0.000	0	0
21845	0.000	0.000	0.000	0	0
21846	0.000	0.000	0.000	0	0
21847	0.000	0.000	0.000	0	0
21848	0.000	0.000	0.000	0	0
21849	0.000	0.000	0.000	0	0
21850	0.000	0.000	0.000	0	0
21851	0.000	0.000	0.000	0	0
21852	0.000	0.000	0.000	0	0
21853	0.000	0.000	0.000	0	0
21854	0.000	0.000	0.000	0	0
21855	0.000	0.000	0.000	0	0
21856	0.000	0.000	0.000	0	0
21857	0.000	0.000	0.000	0	0
21858	0.000	0.000	0.000	0	0
21859	0.000	0.000	0.000	0	0
21860	0.000	0.000	0.000	0	0
21861	0.000	0.000	0.000	0	0
21862	0.000	0.000	0.000	0	0
21863	0.000	0.000	0.000	0	0
21864	0.000	0.000	0.000	0	0
21865	0.000	0.000	0.000	0	0
21866	0.000	0.000	0.000	0	0
21867	0.000	0.000	0.000	0	0
21868	0.000	0.000	0.000	0	0
21869	0.000	0.000	0.000	0	0
21870	0.000	0.000	0.000	0	0
21871	0.000	0.000	0.000	0	0
21872	0.000	0.000	0.000	0	0
21873	0.000	0.000	0.000	0	0
21874	0.000	0.000	0.000	0	0
21875	0.000	0.000	0.000	0	0
21876	0.000	0.000	0.000	0	0
21877	0.000	0.000	0.000	0	0
21878	0.000	0.000	0.000	0	0
21879	0.000	0.000	0.000	0	0
21880	0.000	0.000	0.000	0	0
21881	0.000	0.000	0.000	0	0
21882	0.000	0.000	0.000	0	0
21883	0.000	0.000	0.000	0	0
21884	0.000	0.000	0.000	0	0
21885	0.000	0.000	0.000	0	0
21886	0.000	0.000	0.000	0	0
21887	0.000	0.000	0.000	0	0
21888	0.000	0.000	0.000	0	0
21889	0.000	0.000	0.000	0	0
21890	0.000	0.000	0.000	0	0
21891	0.000	0.000	0.000	0	0
21892	0.000	0.000	0.000	0	0
21893	0.000	0.000	0.000	0	0
21894	0.000	0.000	0.000	0	0
21895	0.000	0.000	0.000	0	0
21896	0.000	0.000	0.000	0	0
21897	0.000	0.000	0.000	0	0
21898	0.000	0.000	0.000	0	0
21899	0.000	0.000	0.000	0	0
21900	0.000	0.000	0.000	0	0
21901	0.000	0.000	0.000	0	0
21902	0.000	0.000	0.000	0	0
21903	0.000	0.000	0.000	0	0
21904	0.000	0.000	0.000	0	0
21905	0.000	0.000	0.000	0	0
21906	0.000	0.000	0.000	0	0
21907	0.000	0.000	0.000	0	0
21908	0.000	0.000	0.000	0	0
21909	0.000	0.000	0.000	0	0
21910	0.000	0.000	0.000	0	0
21911	0.000	0.000	0.000	0	0
21912	0.000	0.000	0.000	0	0
21913	0.000	0.000	0.000	0	0
21914	0.000	0.000	0.000	0	0
21915	0.000	0.000	0.000	0	0
21916	0.000	0.000	0.000	0	0
21917	0.000	0.000	0.000	0	0
21918	0.000	0.000	0.000	0	0
21919	0.000	0.000	0.000	0	0
21920	0.000	0.000	0.000	0	0
21921	0.000	0.000	0.000	0	0
21922	0.000	0.000	0.000	0	0
21923	0.000	0.000	0.000	0	0
21924	0.000	0.000	0.000	0	0
21925	0.000	0.000	0.000	0	0
21926	0.000	0.000	0.000	0	0
21927	0.000	0.000	0.000	0	0
21928	0.000	0.000	0.000	0	0
21929	0.000	0.000	0.000	0	0
21930	0.000	0.000	0.000	0	0
21931	0.000	0.000	0.000	0	0
21932	0.000	0.000	0.000	0	0
21933	0.005	0.000	0.000	0	0
21934	0.020	0.005	0.000	0	0
21935	0.045	0.019	0.000	0	0
21936	0.080	0.044	0.000	0	0
21937	0.125	0.078	0.000	0	0
21938	0.180	0.122	0.000	0	0
21939	0.245	0.175	0.000	0	0
21940	0.320	0.238	0.000	0	0
21941	0.405	0.311	0.000	0	0
21942	0.500	0.394	0.000	0	0
21943	0.605	0.487	0.000	0	0
21944	0.720	0.589	0.000	0	0
21945	0.845	0.701	0.000	0	0
21946	0.980	0.822	0.000	0	0
21947	1.125	0.954	0.000	0	0
21948	1.280	1.095	0.000	0	0
21949	1.445	1.246	0.000	0	0
21950	1.620	1.406	0.000	0	0
21951	1.805	1.577	0.000	0	0
21952	2.000	1.757	0.000	0	0
21953	2.205	1.946	0.000	0	0
21954	2.420	2.146	0.000	0	0
21955	2.645	2.355	0.000	0	0
21956	2.880	2.574	0.000	0	0
21957	3.125	2.803	0.000	0	0
21958	3.380	3.041	0.000	0	0
21959	3.645	3.289	0.000	0	0
21960	3.920	3.547	0.000	0	0
21961	4.205	3.815	0.000	0	0
21962	4.500	4.092	0.000	0	0
21963	4.805	4.379	0.000	0	0
21964	5.120	4.676	0.000	0	0
21965	5.445	4.983	0.000	0	0
21966	5.780	5.299	0.000	0	0
21967	6.125	5.625	0.000	0	0
21968	6.480	5.961	0.000	0	0
21969	6.845	6.306	0.000	0	0
21970	7.220	6.661	0.000	0	0
21971	7.605	7.026	0.000	0	0
21972	8.000	7.401	0.000	0	0
21973	8.405	7.785	0.000	0	0
21974	8.820	8.180	0.000	0	0
21975	9.245	8.583	0.000	0	0
21976	9.680	8.997	0.000	0	0
21977	10.125	9.420	0.000	0	0
21978	10.580	9.853	0.000	0	0
21979	11.045	10.296	0.000	0	0
21980	11.520	10.749	0.000	0	0
21981	12.005	11.211	0.000	0	0
21982	12.500	11.683	0.000	0	0
21983	13.005	12.165	0.000	0	0
21984	13.520	12.656	0.000	0	0
21985	14.045	13.157	0.000	0	0
21986	14.580	13.668	0.000	0	0
21987	15.125	14.189	0.000	0	0
21988	15.680	14.719	0.000	0	0
21989	16.245	15.260	0.000	0	0
21990	16.820	15.809	0.000	0	0
21991	17.405	16.369	0.000	0	0
21992	18.000	16.938	0.000	0	0
21993	18.595	17.517	0.000	0	0
21994	19.180	18.106	0.000	0	0
21995	19.755	18.705	0.000	0	0
21996	20.320	19.313	0.000	0	0
21997	20.875	19.931	0.000	0	0
21998	21.420	20.558	0.000	0	0
21999	21.955	21.196	0.000	0	0
22000	22.480	21.843	0.000	0	0
22001	22.995	22.500	0.000	0	0
22002	23.500	23.157	0.000	0	0
22003	23.995	23.804	0.000	0	0
22004	24.480	24.442	0.000	0	0
22005	24.955	25.069	0.000	0	0
22006	25.420	25.687	0.000	0	0
22007	25.875	26.295	0.000	0	0
22008	26.320	26.894	0.000	0	0
22009	26.755	27.483	0.000	0	0
22010	27.180	28.062	0.000	0	0
22011	27.595	28.631	0.000	0	0
22012	28.000	29.191	0.000	0	0
22013	28.395	29.740	0.000	0	0
22014	28.780	30.281	0.000	0	0
22015	29.155	30.811	0.000	0	0
22016	29.520	31.332	0.000	0	0
22017	29.875	31.843	0.000	0	0
22018	30.220	32.344	0.000	0	0
22019	30.555	32.835	0.000	0	0
22020	30.880	33.317	0.000	0	0
22021	31.195	33.789	0.000	0	0
22022	31.500	34.251	0.000	0	0
22023	31.795	34.704	0.000	0	0
22024	32.080	35.147	0.000	0	0
22025	32.355	35.580	0.000	0	0
22026	32.620	36.003	0.000	0	0
22027	32.875	36.417	0.000	0	0
22028	33.120	36.820	0.000	0	0
22029	33.355	37.215	0.000	0	0
22030	33.580	37.599	0.000	0	0
22031	33.795	37.974	0.000	0	0
22032	34.000	38.339	0.000	0	0
22033	34.195	38.694	0.000	0	0
22034	34.380	39.039	0.000	0	0
22035	34.555	39.375	0.000	0	0
22036	34.720	39.701	0.000	0	0
22037	34.875	40.017	0.000	0	0
22038	35.020	40.324	0.000	0	0
22039	35.155	40.621	0.000	0	0
22040	35.280	40.908	0.000	0	0
22041	35.395	41.185	0.000	0	0
22042	35.500	41.453	0.000	0	0
22043	35.595	41.711	0.000	0	0
22044	35.680	41.959	0.000	0	0
22045	35.755	42.197	0.000	0	0
22046	35.820	42.426	0.000	0	0
22047	35.875	42.645	0.000	0	0
22048	35.920	42.854	0.000	0	0
22049	35.955	43.054	0.000	0	0
22050	35.980	43.243	0.000	0	0
22051	35.995	43.423	0.000	0	0
22052	36.000	43.594	0.000	0	0
22053	36.000	43.754	0.000	0	0
22054	36.000	43.905	0.000	0	0
22055	36.000	44.046	0.000	0	0
22056	36.000	44.178	0.000	0	0
22057	36.000	44.299	0.000	0	0
22058	36.000	44.411	0.000	0	0
22059	36.000	44.513	0.000	0	0
22060	36.000	44.606	0.000	0	0
22061	36.000	44.689	0.000	0	0
22062	36.000	44.762	0.000	0	0
22063	36.000	44.825	0.000	0	0
22064	36.000	44.878	0.000	0	0
22065	36.000	44.922	0.000	0	0
22066	36.000	44.956	0.000	0	0
22067	36.000	44.981	0.000	0	0
22068	36.000	44.995	0.000	0	0
22069	36.000	45.000	0.000	0	0
22070	36.000	45.000	0.000	0	0
22071	36.000	45.000	0.005	0	0
22072	36.000	45.000	0.020	0	0
22073	36.000	45.000	0.045	0	0
22074	36.000	45.000	0.080	0	0
22075	36.000	45.000	0.125	0	0
22076	36.000	45.000	0.180	0	0
22077	36.000	45.000	0.245	0	0
22078	36.000	45.000	0.320	0	0
22079	36.000	45.000	0.405	0	0
22080	36.000	45.000	0.500	0	0
22081	36.000	45.000	0.605	0	0
22082	36.000	45.000	0.720	0	0
22083	36.000	45.000	0.845	0	0
22084	36.000	45.000	0.980	0	0
22085	36.000	45.000	1.125	0	0
22086	36.000	45.000	1.280	0	0
22087	36.000	45.000	1.445	0	0
22088	36.000	45.000	1.620	0	0
22089	36.000	45.000	1.805	0	0
22090	36.000	45.000	2.000	0	0
22091	36.000	45.000	2.205	0	0
22092	36.000	45.000	2.420	0	0
22093	36.000	45.000	2.645	0	0
22094	36.000	45.000	2.880	0	0
22095	36.000	45.000	3.125	0	0
22096	36.000	45.000	3.380	0	0
22097	36.000	45.000	3.645	0	0
22098	36.000	45.000	3.920	0	0
22099	36.000	45.000	4.205	0	0
22100	36.000	45.000	4.500	0	0
22101	36.000	45.000	4.805	0	0
22102	36.000	45.000	5.120	0	0
22103	36.000	45.000	5.445	0	0
22104	36.000	45.000	5.780	0	0
22105	36.000	45.000	6.125	0	0
22106	36.000	45.000	6.480	0	0
22107	36.000	45.000	6.845	0	0
22108	36.000	45.000	7.220	0	0
22109	36.000	45.000	7.605	0	0
22110	36.000	45.000	8.000	0	0
22111	36.000	45.000	8.405	0	0
22112	36.000	45.000	8.820	0	0
22113	36.000	45.000	9.245	0	0
22114	36.000	45.000	9.680	0	0
22115	36.000	45.000	10.125	0	0
22116	36.000	45.000	10.580	0	0
22117	36.000	45.000	11.045	0	0
22118	36.000	45.000	11.520	0	0
22119	36.000	45.000	12.005	0	0
