CYCLE	CMDPOS2	CMDPOS5	out_0.0	in_0.0
1206	0.000	0.000	0	0
1207	0.000	0.000	0	0
1208	0.000	0.000	0	0
1209	0.000	0.000	0	0
1210	0.000	0.000	0	0
1211	0.000	0.000	0	0
1212	0.000	0.000	0	0
1213	0.000	0.000	0	0
1214	0.000	0.000	0	0
1215	0.000	0.000	0	0
1216	0.000	0.000	0	0
1217	0.000	0.000	0	0
1218	0.000	0.000	0	0
1219	0.000	0.000	0	0
1220	0.000	0.000	0	0
1221	0.000	0.000	0	0
1222	0.000	0.000	0	0
1223	0.000	0.000	0	0
1224	0.000	0.000	0	0
1225	0.000	0.000	0	0
1226	0.000	0.000	0	0
1227	0.000	0.000	0	0
1228	0.000	0.000	0	0
1229	0.000	0.000	0	0
1230	0.000	0.000	0	0
1231	0.000	0.000	0	0
1232	0.000	0.000	0	0
1233	0.000	0.000	0	0
1234	0.000	0.000	0	0
1235	0.000	0.000	0	0
1236	0.000	0.000	0	0
1237	0.000	0.000	0	0
1238	0.000	0.000	0	0
1239	0.000	0.000	0	0
1240	0.000	0.000	0	0
1241	0.000	0.000	0	0
1242	0.000	0.000	0	0
1243	0.000	0.000	0	0
1244	0.000	0.000	0	0
1245	0.000	0.000	0	0
1246	0.000	0.000	0	0
1247	0.000	0.000	0	0
1248	0.000	0.000	0	0
1249	0.000	0.000	0	0
1250	0.000	0.000	0	0
1251	0.000	0.000	0	0
1252	0.000	0.000	0	0
1253	0.000	0.000	0	0
1254	0.000	0.000	0	0
1255	0.000	0.000	0	0
1256	0.000	0.000	0	0
1257	0.000	0.000	0	0
1258	0.000	0.000	0	0
1259	0.000	0.000	0	0
1260	0.000	0.000	0	0
1261	0.000	0.000	0	0
1262	0.000	0.000	0	0
1263	0.000	0.000	0	0
1264	0.000	0.000	0	0
1265	0.000	0.000	0	0
1266	0.005	0.000	0	0
1267	0.020	0.000	0	0
1268	0.045	0.000	0	0
1269	0.080	0.000	0	0
1270	0.125	0.000	0	0
1271	0.180	0.000	0	0
1272	0.245	0.000	0	0
1273	0.320	0.000	0	0
1274	0.405	0.000	0	0
1275	0.500	0.000	0	0
1276	0.605	0.000	0	0
1277	0.720	0.000	0	0
1278	0.845	0.000	0	0
1279	0.980	0.000	0	0
1280	1.125	0.000	0	0
1281	1.280	0.000	0	0
1282	1.445	0.000	0	0
1283	1.620	0.000	0	0
1284	1.805	0.000	0	0
1285	2.000	0.000	0	0
1286	2.205	0.000	0	0
1287	2.420	0.000	0	0
1288	2.645	0.000	0	0
1289	2.880	0.000	0	0
1290	3.125	0.000	0	0
1291	3.380	0.000	0	0
1292	3.645	0.000	0	0
1293	3.920	0.000	0	0
1294	4.205	0.000	0	0
1295	4.500	0.000	0	0
1296	4.805	0.000	0	0
1297	5.120	0.000	0	0
1298	5.445	0.000	0	0
1299	5.780	0.000	0	0
1300	6.125	0.000	0	0
1301	6.480	0.000	0	0
1302	6.845	0.000	0	0
1303	7.220	0.000	0	0
1304	7.605	0.000	0	0
1305	8.000	0.000	0	0
1306	8.405	0.000	0	0
1307	8.820	0.000	0	0
1308	9.245	0.000	0	0
1309	9.680	0.000	0	0
1310	10.125	0.000	0	0
1311	10.580	0.000	0	0
1312	11.045	0.000	0	0
1313	11.520	0.000	0	0
1314	12.005	0.000	0	0
1315	12.500	0.000	0	0
1316	13.005	0.000	0	0
1317	13.520	0.000	0	0
1318	14.045	0.000	0	0
1319	14.580	0.000	0	0
1320	15.125	0.000	0	0
1321	15.680	0.000	0	0
1322	16.245	0.000	0	0
1323	16.820	0.000	0	0
1324	17.405	0.000	0	0
1325	18.000	0.000	0	0
1326	18.605	0.000	0	0
1327	19.220	0.000	0	0
1328	19.845	0.000	0	0
1329	20.480	0.000	0	0
1330	21.125	0.000	0	0
1331	21.780	0.000	0	0
1332	22.445	0.000	0	0
1333	23.120	0.000	0	0
1334	23.805	0.000	0	0
1335	24.500	0.000	0	0
1336	25.205	0.000	0	0
1337	25.920	0.000	0	0
1338	26.645	0.000	0	0
1339	27.380	0.000	0	0
1340	28.125	0.000	0	0
1341	28.880	0.000	0	0
1342	29.645	0.000	0	0
1343	30.420	0.000	0	0
1344	31.205	0.000	0	0
1345	32.000	0.000	0	0
1346	32.805	0.000	0	0
1347	33.620	0.000	0	0
1348	34.445	0.000	0	0
1349	35.280	0.000	0	0
1350	36.125	0.000	0	0
1351	36.980	0.000	0	0
1352	37.845	0.000	0	0
1353	38.720	0.000	0	0
1354	39.605	0.000	0	0
1355	40.500	0.000	0	0
1356	41.405	0.000	0	0
1357	42.320	0.000	0	0
1358	43.245	0.000	0	0
1359	44.180	0.000	0	0
1360	45.125	0.000	0	0
1361	46.080	0.000	0	0
1362	47.045	0.000	0	0
1363	48.020	0.000	0	0
1364	49.005	0.000	0	0
1365	50.000	0.000	0	0
1366	50.994	0.020	0	0
1367	51.974	0.078	0	0
1368	52.939	0.173	0	0
1369	53.887	0.304	0	0
1370	54.818	0.469	0	0
1371	55.730	0.666	0	0
1372	56.623	0.893	0	0
1373	57.495	1.150	0	0
1374	58.345	1.434	0	0
1375	59.174	1.744	0	0
1376	59.986	2.081	0	0
1377	60.785	2.446	0	0
1378	61.571	2.839	0	0
1379	62.342	3.259	0	0
1380	63.099	3.706	0	0
1381	63.839	4.180	0	0
1382	64.562	4.679	0	0
1383	65.267	5.203	0	0
1384	65.954	5.752	0	0
1385	66.620	6.325	0	0
1386	67.266	6.920	0	0
1387	67.891	7.538	0	0
1388	68.493	8.178	0	0
1389	69.073	8.838	0	0
1390	69.629	9.518	0	0
1391	70.161	10.217	0	0
1392	70.668	10.935	0	0
1393	71.150	11.670	0	0
1394	71.605	12.421	0	0
1395	72.034	13.188	0	0
1396	72.435	13.970	0	0
1397	72.809	14.765	0	0
1398	73.155	15.573	0	0
1399	73.472	16.393	0	0
1400	73.760	17.223	0	0
1401	74.018	18.063	0	0
1402	74.247	18.911	0	0
1403	74.446	19.767	0	0
1404	74.615	20.629	0	0
1405	74.753	21.497	0	0
1406	74.861	22.369	0	0
1407	74.938	23.244	0	0
1408	74.985	24.121	0	0
1409	75.000	25.000	0	0
1410	75.000	25.894	0	0
1411	75.000	26.778	0	0
1412	75.000	27.650	0	0
1413	75.000	28.511	0	0
1414	75.000	29.361	0	0
1415	75.000	30.199	0	0
1416	75.000	31.027	0	0
1417	75.000	31.843	0	0
1418	75.000	32.648	0	0
1419	75.000	33.442	0	0
1420	75.000	34.231	0	0
1421	75.000	35.019	0	0
1422	75.000	35.808	0	0
1423	75.000	36.596	0	0
1424	75.000	37.385	0	0
1425	75.000	38.173	0	0
1426	75.000	38.962	0	0
1427	75.000	39.750	0	0
1428	75.000	40.538	0	0
1429	75.000	41.327	0	0
1430	75.000	42.115	0	0
1431	75.000	42.904	0	0
1432	75.000	43.692	0	0
1433	75.000	44.481	0	0
1434	75.000	45.269	0	0
1435	75.000	46.058	0	0
1436	75.000	46.846	0	0
1437	75.000	47.635	0	0
1438	75.000	48.423	0	0
1439	75.000	49.212	0	0
1440	75.000	50.000	0	0
1441	74.987	50.794	0	0
