CYCLE	CMDPOS7	out_6.0	in_0.0
1110	0.000	0	0
1111	0.000	0	0
1112	0.000	0	0
1113	0.000	0	0
1114	0.000	0	0
1115	0.000	0	0
1116	0.000	0	0
1117	0.000	0	0
1118	0.000	0	0
1119	0.000	0	0
1120	0.000	0	0
1121	0.000	0	0
1122	0.000	0	0
1123	0.000	0	0
1124	0.000	0	0
1125	0.000	0	0
1126	0.000	0	0
1127	0.000	0	0
1128	0.000	0	0
1129	0.000	0	0
1130	0.000	0	0
1131	0.000	0	0
1132	0.000	0	0
1133	0.000	0	0
1134	0.000	0	0
1135	0.000	0	0
1136	0.000	0	0
1137	0.000	0	0
1138	0.000	0	0
1139	0.000	0	0
1140	0.000	0	0
1141	0.000	0	0
1142	0.000	0	0
1143	0.000	0	0
1144	0.000	0	0
1145	0.000	0	0
1146	0.000	0	0
1147	0.000	0	0
1148	0.000	0	0
1149	0.000	0	0
1150	0.000	0	0
1151	0.000	0	0
1152	0.000	0	0
1153	0.000	0	0
1154	0.000	0	0
1155	0.000	0	0
1156	0.000	0	0
1157	0.000	0	0
1158	0.000	0	0
1159	0.000	0	0
1160	0.000	0	0
1161	0.000	0	0
1162	0.000	0	0
1163	0.000	0	0
1164	0.000	0	0
1165	0.000	0	0
1166	0.000	0	0
1167	0.000	0	0
1168	0.000	0	0
1169	0.000	0	0
1170	0.000	0	0
1171	0.000	0	0
1172	0.000	0	0
1173	0.000	0	0
1174	0.000	0	0
1175	0.000	0	0
1176	0.000	0	0
1177	0.000	0	0
1178	0.000	0	0
1179	0.000	0	0
1180	0.000	0	0
1181	0.000	0	0
1182	0.000	0	0
1183	0.000	0	0
1184	0.000	0	0
1185	0.000	0	0
1186	0.000	0	0
1187	0.000	0	0
1188	0.000	0	0
1189	0.000	0	0
1190	0.000	0	0
1191	-0.000	0	0
1192	-0.001	0	0
1193	-0.003	0	0
1194	-0.006	0	0
1195	-0.009	0	0
1196	-0.013	0	0
1197	-0.017	0	0
1198	-0.022	0	0
1199	-0.028	0	0
1200	-0.035	0	0
1201	-0.042	0	0
1202	-0.050	0	0
1203	-0.059	0	0
1204	-0.069	0	0
1205	-0.079	0	0
1206	-0.090	0	0
1207	-0.101	0	0
1208	-0.113	0	0
1209	-0.126	0	0
1210	-0.140	0	0
1211	-0.154	0	0
1212	-0.169	0	0
1213	-0.185	0	0
1214	-0.202	0	0
1215	-0.219	0	0
1216	-0.237	0	0
1217	-0.255	0	0
1218	-0.274	0	0
1219	-0.294	0	0
1220	-0.315	0	0
1221	-0.336	0	0
1222	-0.358	0	0
1223	-0.381	0	0
1224	-0.405	0	0
1225	-0.429	0	0
1226	-0.454	0	0
1227	-0.479	0	0
1228	-0.505	0	0
1229	-0.532	0	0
1230	-0.560	0	0
1231	-0.588	0	0
1232	-0.617	0	0
1233	-0.647	0	0
1234	-0.678	0	0
1235	-0.709	0	0
1236	-0.741	0	0
1237	-0.773	0	0
1238	-0.806	0	0
1239	-0.840	0	0
1240	-0.875	0	0
1241	-0.910	0	0
1242	-0.946	0	0
1243	-0.983	0	0
1244	-1.021	0	0
1245	-1.059	0	0
1246	-1.098	0	0
1247	-1.137	0	0
1248	-1.177	0	0
1249	-1.218	0	0
1250	-1.260	0	0
1251	-1.302	0	0
1252	-1.345	0	0
1253	-1.389	0	0
1254	-1.434	0	0
1255	-1.479	0	0
1256	-1.525	0	0
1257	-1.571	0	0
1258	-1.618	0	0
1259	-1.666	0	0
1260	-1.715	0	0
1261	-1.764	0	0
1262	-1.814	0	0
1263	-1.865	0	0
1264	-1.917	0	0
1265	-1.969	0	0
1266	-2.022	0	0
1267	-2.075	0	0
1268	-2.129	0	0
1269	-2.184	0	0
1270	-2.240	0	0
1271	-2.296	0	0
1272	-2.353	0	0
1273	-2.411	0	0
1274	-2.470	0	0
1275	-2.529	0	0
1276	-2.589	0	0
1277	-2.649	0	0
1278	-2.710	0	0
1279	-2.772	0	0
1280	-2.835	0	0
1281	-2.898	0	0
1282	-2.962	0	0
1283	-3.027	0	0
1284	-3.093	0	0
1285	-3.159	0	0
1286	-3.226	0	0
1287	-3.293	0	0
1288	-3.361	0	0
1289	-3.430	0	0
1290	-3.500	0	0
1291	-3.570	0	0
1292	-3.639	0	0
1293	-3.707	0	0
1294	-3.774	0	0
1295	-3.841	0	0
1296	-3.907	0	0
1297	-3.973	0	0
1298	-4.038	0	0
1299	-4.102	0	0
1300	-4.165	0	0
1301	-4.228	0	0
1302	-4.290	0	0
1303	-4.351	0	0
1304	-4.411	0	0
1305	-4.471	0	0
1306	-4.530	0	0
1307	-4.589	0	0
1308	-4.647	0	0
1309	-4.704	0	0
1310	-4.760	0	0
1311	-4.816	0	0
1312	-4.871	0	0
1313	-4.925	0	0
1314	-4.978	0	0
1315	-5.031	0	0
1316	-5.083	0	0
1317	-5.135	0	0
1318	-5.186	0	0
1319	-5.236	0	0
1320	-5.285	0	0
1321	-5.334	0	0
1322	-5.382	0	0
1323	-5.429	0	0
1324	-5.475	0	0
1325	-5.521	0	0
1326	-5.566	0	0
1327	-5.611	0	0
1328	-5.655	0	0
1329	-5.698	0	0
1330	-5.740	0	0
1331	-5.782	0	0
1332	-5.823	0	0
1333	-5.863	0	0
1334	-5.902	0	0
1335	-5.941	0	0
1336	-5.979	0	0
