CYCLE	CMDPOS3	CMDPOS4	out_0.0	in_0.0
48198	0.000	0.000	0	0
48199	0.000	0.000	0	0
48200	0.000	0.000	0	0
48201	0.000	0.000	0	0
48202	0.000	0.000	0	0
48203	0.000	0.000	0	0
48204	0.000	0.000	0	0
48205	0.000	0.000	0	0
48206	0.000	0.000	0	0
48207	0.000	0.000	0	0
48208	0.000	0.000	0	0
48209	0.000	0.000	0	0
48210	0.000	0.000	0	0
48211	0.000	0.000	0	0
48212	0.000	0.000	0	0
48213	0.000	0.000	0	0
48214	0.000	0.000	0	0
48215	0.000	0.000	0	0
48216	0.000	0.000	0	0
48217	0.000	0.000	0	0
48218	0.000	0.000	0	0
48219	0.000	0.000	0	0
48220	0.000	0.000	0	0
48221	0.000	0.000	0	0
48222	0.000	0.000	0	0
48223	0.000	0.000	0	0
48224	0.000	0.000	0	0
48225	0.000	0.000	0	0
48226	0.000	0.000	0	0
48227	0.000	0.000	0	0
48228	0.000	0.000	0	0
48229	0.000	0.000	0	0
48230	0.000	0.000	0	0
48231	0.000	0.000	0	0
48232	0.000	0.000	0	0
48233	0.000	0.000	0	0
48234	0.000	0.000	0	0
48235	0.000	0.000	0	0
48236	0.000	0.000	0	0
48237	0.000	0.000	0	0
48238	0.000	0.000	0	0
48239	0.000	0.000	0	0
48240	0.000	0.000	0	0
48241	0.000	0.000	0	0
48242	0.000	0.000	0	0
48243	0.000	0.000	0	0
48244	0.000	0.000	0	0
48245	0.000	0.000	0	0
48246	0.000	0.000	0	0
48247	0.000	0.000	0	0
48248	0.000	0.000	0	0
48249	0.000	0.000	0	0
48250	0.000	0.000	0	0
48251	0.000	0.000	0	0
48252	0.000	0.000	0	0
48253	0.000	0.000	0	0
48254	0.000	0.000	0	0
48255	0.000	0.000	0	0
48256	0.000	0.000	0	0
48257	0.000	0.000	0	0
48258	0.000	0.000	0	0
48259	0.000	0.000	0	0
48260	0.000	0.000	0	0
48261	0.000	0.000	0	0
48262	0.000	0.000	0	0
48263	0.000	0.000	0	0
48264	0.000	0.000	0	0
48265	0.000	0.000	0	0
48266	0.000	0.000	0	0
48267	0.000	0.000	0	0
48268	0.000	0.000	0	0
48269	0.000	0.000	0	0
48270	0.000	0.000	0	0
48271	0.000	0.000	0	0
48272	0.000	0.000	0	0
48273	0.000	0.000	0	0
48274	0.000	0.000	0	0
48275	-0.004	0.004	0	0
48276	-0.014	0.014	0	0
48277	-0.032	0.032	0	0
48278	-0.056	0.056	0	0
48279	-0.088	0.088	0	0
48280	-0.127	0.127	0	0
48281	-0.172	0.172	0	0
48282	-0.225	0.225	0	0
48283	-0.285	0.285	0	0
48284	-0.352	0.352	0	0
48285	-0.425	0.425	0	0
48286	-0.506	0.506	0	0
48287	-0.594	0.594	0	0
48288	-0.689	0.689	0	0
48289	-0.791	0.791	0	0
48290	-0.900	0.900	0	0
48291	-1.016	1.016	0	0
48292	-1.139	1.139	0	0
48293	-1.269	1.269	0	0
48294	-1.406	1.406	0	0
48295	-1.551	1.551	0	0
48296	-1.702	1.702	0	0
48297	-1.860	1.860	0	0
48298	-2.025	2.025	0	0
48299	-2.198	2.198	0	0
48300	-2.377	2.377	0	0
48301	-2.563	2.563	0	0
48302	-2.757	2.757	0	0
48303	-2.957	2.957	0	0
48304	-3.165	3.165	0	0
48305	-3.379	3.379	0	0
48306	-3.601	3.601	0	0
48307	-3.829	3.829	0	0
48308	-4.065	4.065	0	0
48309	-4.307	4.307	0	0
48310	-4.557	4.557	0	0
48311	-4.814	4.814	0	0
48312	-5.077	5.077	0	0
48313	-5.348	5.348	0	0
48314	-5.626	5.626	0	0
48315	-5.911	5.911	0	0
48316	-6.203	6.203	0	0
48317	-6.501	6.501	0	0
48318	-6.807	6.807	0	0
48319	-7.120	7.120	0	0
48320	-7.440	7.440	0	0
48321	-7.767	7.767	0	0
48322	-8.101	8.101	0	0
48323	-8.442	8.442	0	0
48324	-8.790	8.790	0	0
48325	-9.146	9.146	0	0
48326	-9.508	9.508	0	0
48327	-9.877	9.877	0	0
48328	-10.253	10.253	0	0
48329	-10.636	10.636	0	0
48330	-11.027	11.027	0	0
48331	-11.424	11.424	0	0
48332	-11.828	11.828	0	0
48333	-12.240	12.240	0	0
48334	-12.658	12.658	0	0
48335	-13.084	13.084	0	0
48336	-13.516	13.516	0	0
48337	-13.956	13.956	0	0
48338	-14.402	14.402	0	0
48339	-14.856	14.856	0	0
48340	-15.316	15.316	0	0
48341	-15.784	15.784	0	0
48342	-16.259	16.259	0	0
48343	-16.741	16.741	0	0
48344	-17.229	17.229	0	0
48345	-17.725	17.725	0	0
48346	-18.228	18.228	0	0
48347	-18.738	18.738	0	0
48348	-19.255	19.255	0	0
48349	-19.778	19.778	0	0
48350	-20.309	20.309	0	0
48351	-20.847	20.847	0	0
48352	-21.392	21.392	0	0
48353	-21.944	21.944	0	0
48354	-22.504	22.504	0	0
48355	-23.070	23.070	0	0
48356	-23.643	23.643	0	0
48357	-24.223	24.223	0	0
48358	-24.810	24.810	0	0
48359	-25.404	25.404	0	0
48360	-26.006	26.006	0	0
48361	-26.614	26.614	0	0
48362	-27.229	27.229	0	0
48363	-27.852	27.852	0	0
48364	-28.481	28.481	0	0
48365	-29.114	29.114	0	0
48366	-29.747	29.747	0	0
48367	-30.380	30.380	0	0
48368	-31.013	31.013	0	0
48369	-31.646	31.646	0	0
48370	-32.278	32.278	0	0
48371	-32.911	32.911	0	0
48372	-33.544	33.544	0	0
48373	-34.177	34.177	0	0
48374	-34.810	34.810	0	0
48375	-35.443	35.443	0	0
48376	-36.076	36.076	0	0
48377	-36.709	36.709	0	0
48378	-37.342	37.342	0	0
48379	-37.975	37.975	0	0
48380	-38.608	38.608	0	0
48381	-39.241	39.241	0	0
48382	-39.873	39.873	0	0
48383	-40.506	40.506	0	0
48384	-41.139	41.139	0	0
48385	-41.772	41.772	0	0
48386	-42.405	42.405	0	0
48387	-43.038	43.038	0	0
48388	-43.671	43.671	0	0
48389	-44.304	44.304	0	0
48390	-44.937	44.937	0	0
48391	-45.570	45.570	0	0
48392	-46.203	46.203	0	0
