CYCLE	CMDPOS2	CMDPOS1	CMDPOS3	out_1.2	in_0.0
1779	0.000	0.000	0.000	0	0
1780	0.000	0.000	0.000	0	0
1781	0.000	0.000	0.000	0	0
1782	0.000	0.000	0.000	0	0
1783	0.000	0.000	0.000	0	0
1784	0.000	0.000	0.000	0	0
1785	0.000	0.000	0.000	0	0
1786	0.000	0.000	0.000	0	0
1787	0.000	0.000	0.000	0	0
1788	0.000	0.000	0.000	0	0
1789	0.000	0.000	0.000	0	0
1790	0.000	0.000	0.000	0	0
1791	0.000	0.000	0.000	0	0
1792	0.000	0.000	0.000	0	0
1793	0.000	0.000	0.000	0	0
1794	0.000	0.000	0.000	0	0
1795	0.000	0.000	0.000	0	0
1796	0.000	0.000	0.000	0	0
1797	0.000	0.000	0.000	0	0
1798	0.000	0.000	0.000	0	0
1799	0.000	0.000	0.000	0	0
1800	0.000	0.000	0.000	0	0
1801	0.000	0.000	0.000	0	0
1802	0.000	0.000	0.000	0	0
1803	0.000	0.000	0.000	0	0
1804	0.000	0.000	0.000	0	0
1805	0.000	0.000	0.000	0	0
1806	0.000	0.000	0.000	0	0
1807	0.000	0.000	0.000	0	0
1808	0.000	0.000	0.000	0	0
1809	0.000	0.000	0.000	0	0
1810	0.000	0.000	0.000	0	0
1811	0.000	0.000	0.000	0	0
1812	0.000	0.000	0.000	0	0
1813	0.000	0.000	0.000	0	0
1814	0.000	0.000	0.000	0	0
1815	0.000	0.000	0.000	0	0
1816	0.000	0.000	0.000	0	0
1817	0.000	0.000	0.000	0	0
1818	0.000	0.000	0.000	0	0
1819	0.000	0.000	0.000	0	0
1820	0.000	0.000	0.000	0	0
1821	0.000	0.000	0.000	0	0
1822	0.000	0.000	0.000	0	0
1823	0.000	0.000	0.000	0	0
1824	0.000	0.000	0.000	0	0
1825	0.000	0.000	0.000	0	0
1826	0.000	0.000	0.000	0	0
1827	0.000	0.000	0.000	0	0
1828	0.000	0.000	0.000	0	0
1829	0.000	0.000	0.000	0	0
1830	0.000	0.000	0.000	0	0
1831	0.000	0.000	0.000	0	0
1832	0.000	0.000	0.000	0	0
1833	0.000	0.000	0.000	0	0
1834	0.000	0.000	0.000	0	0
1835	0.000	0.000	0.000	0	0
1836	0.000	0.000	0.000	0	0
1837	0.000	0.000	0.000	0	0
1838	0.000	0.000	0.000	0	0
1839	0.000	0.000	0.000	0	0
1840	0.000	0.000	0.000	0	0
1841	0.000	0.000	0.000	0	0
1842	0.000	0.000	0.000	0	0
1843	0.000	0.000	0.000	0	0
1844	0.000	0.000	0.000	0	0
1845	0.000	0.000	0.000	0	0
1846	0.000	0.000	0.000	0	0
1847	0.000	0.000	0.000	0	0
1848	0.000	0.000	0.000	0	0
1849	0.000	0.000	0.000	0	0
1850	0.000	0.000	0.000	0	0
1851	0.000	0.000	0.000	0	0
1852	0.000	0.000	0.000	0	0
1853	0.000	0.000	0.000	0	0
1854	0.000	0.000	0.000	0	0
1855	0.000	0.000	0.000	0	0
1856	0.000	0.000	0.000	0	0
1857	0.000	0.000	0.000	0	0
1858	0.005	0.000	0.000	0	0
1859	0.020	0.000	0.000	0	0
1860	0.045	0.000	0.000	0	0
1861	0.080	0.000	0.000	0	0
1862	0.125	0.000	0.000	0	0
1863	0.180	0.000	0.000	0	0
1864	0.245	0.000	0.000	0	0
1865	0.320	0.000	0.000	0	0
1866	0.405	0.000	0.000	0	0
1867	0.500	0.000	0.000	0	0
1868	0.605	0.000	0.000	0	0
1869	0.720	0.000	0.000	0	0
1870	0.845	0.000	0.000	0	0
1871	0.980	0.000	0.000	0	0
1872	1.125	0.000	0.000	0	0
1873	1.280	0.000	0.000	0	0
1874	1.445	0.000	0.000	0	0
1875	1.620	0.000	0.000	0	0
1876	1.805	0.000	0.000	0	0
1877	2.000	0.000	0.000	0	0
1878	2.205	0.000	0.000	0	0
1879	2.420	0.000	0.000	0	0
1880	2.645	0.000	0.000	0	0
1881	2.880	0.000	0.000	0	0
1882	3.125	0.000	0.000	0	0
1883	3.380	0.000	0.000	0	0
1884	3.645	0.000	0.000	0	0
1885	3.920	0.000	0.000	0	0
1886	4.205	0.000	0.000	0	0
1887	4.500	0.000	0.000	0	0
1888	4.805	0.000	0.000	0	0
1889	5.120	0.000	0.000	0	0
1890	5.445	0.000	0.000	0	0
1891	5.780	0.000	0.000	0	0
1892	6.125	0.000	0.000	0	0
1893	6.480	0.000	0.000	0	0
1894	6.845	0.000	0.000	0	0
1895	7.220	0.000	0.000	0	0
1896	7.605	0.000	0.000	0	0
1897	8.000	0.000	0.000	0	0
1898	8.405	0.000	0.000	0	0
1899	8.820	0.000	0.000	0	0
1900	9.245	0.000	0.000	0	0
1901	9.680	0.000	0.000	0	0
