CYCLE	CMDPOS6	CMDPOS8	out_0.0	in_0.0
1437	0.000	0.000	0	0
1438	0.000	0.000	0	0
1439	0.000	0.000	0	0
1440	0.000	0.000	0	0
1441	0.000	0.000	0	0
1442	0.000	0.000	0	0
1443	0.000	0.000	0	0
1444	0.000	0.000	0	0
1445	0.000	0.000	0	0
1446	0.000	0.000	0	0
1447	0.000	0.000	0	0
1448	0.000	0.000	0	0
1449	0.000	0.000	0	0
1450	0.000	0.000	0	0
1451	0.000	0.000	0	0
1452	0.000	0.000	0	0
1453	0.000	0.000	0	0
1454	0.000	0.000	0	0
1455	0.000	0.000	0	0
1456	0.000	0.000	0	0
1457	0.000	0.000	0	0
1458	0.000	0.000	0	0
1459	0.000	0.000	0	0
1460	0.000	0.000	0	0
1461	0.000	0.000	0	0
1462	0.000	0.000	0	0
1463	0.000	0.000	0	0
1464	0.000	0.000	0	0
1465	0.000	0.000	0	0
1466	0.000	0.000	0	0
1467	0.000	0.000	0	0
1468	0.000	0.000	0	0
1469	0.000	0.000	0	0
1470	0.000	0.000	0	0
1471	0.000	0.000	0	0
1472	0.000	0.000	0	0
1473	0.000	0.000	0	0
1474	0.000	0.000	0	0
1475	0.000	0.000	0	0
1476	0.000	0.000	0	0
1477	0.000	0.000	0	0
1478	0.000	0.000	0	0
1479	0.000	0.000	0	0
1480	0.000	0.000	0	0
1481	0.000	0.000	0	0
1482	0.000	0.000	0	0
1483	0.000	0.000	0	0
1484	0.000	0.000	0	0
1485	0.000	0.000	0	0
1486	0.000	0.000	0	0
1487	0.000	0.000	0	0
1488	0.000	0.000	0	0
1489	0.000	0.000	0	0
1490	0.000	0.000	0	0
1491	0.000	0.000	0	0
1492	0.000	0.000	0	0
1493	0.000	0.000	0	0
1494	0.000	0.000	0	0
1495	0.000	0.000	0	0
1496	0.000	0.000	0	0
1497	0.000	0.000	0	0
1498	0.000	0.000	0	0
1499	0.000	0.000	0	0
1500	0.005	0.000	0	0
1501	0.020	0.000	0	0
1502	0.045	0.000	0	0
1503	0.079	0.000	0	0
1504	0.124	0.000	0	0
1505	0.178	0.000	0	0
1506	0.243	0.000	0	0
1507	0.317	0.000	0	0
1508	0.401	0.000	0	0
1509	0.495	0.000	0	0
1510	0.600	0.000	0	0
1511	0.713	0.000	0	0
1512	0.837	0.000	0	0
1513	0.971	0.000	0	0
1514	1.115	0.000	0	0
1515	1.268	0.000	0	0
1516	1.432	0.000	0	0
1517	1.605	0.000	0	0
1518	1.789	0.000	0	0
1519	1.982	0.000	0	0
1520	2.185	0.000	0	0
1521	2.398	0.000	0	0
1522	2.621	0.000	0	0
1523	2.854	0.000	0	0
1524	3.097	0.000	0	0
1525	3.349	0.000	0	0
1526	3.612	0.000	0	0
1527	3.885	0.000	0	0
1528	4.167	0.000	0	0
1529	4.459	0.000	0	0
1530	4.761	0.000	0	0
1531	5.074	0.000	0	0
1532	5.396	0.000	0	0
1533	5.728	0.000	0	0
1534	6.070	0.000	0	0
1535	6.421	0.000	0	0
1536	6.783	0.000	0	0
1537	7.155	0.000	0	0
1538	7.536	0.000	0	0
1539	7.928	0.000	0	0
1540	8.329	0.000	0	0
1541	8.740	0.000	0	0
1542	9.161	0.000	0	0
1543	9.592	0.000	0	0
1544	10.033	0.000	0	0
1545	10.484	0.000	0	0
1546	10.945	0.000	0	0
1547	11.416	0.000	0	0
1548	11.896	0.000	0	0
1549	12.387	0.000	0	0
1550	12.887	0.000	0	0
1551	13.398	0.000	0	0
1552	13.918	0.000	0	0
1553	14.448	0.000	0	0
1554	14.988	0.000	0	0
1555	15.538	0.000	0	0
1556	16.098	0.000	0	0
1557	16.668	0.000	0	0
1558	17.247	0.000	0	0
1559	17.837	0.000	0	0
1560	18.437	0.000	0	0
1561	19.046	0.000	0	0
1562	19.665	0.000	0	0
1563	20.295	0.000	0	0
1564	20.934	0.000	0	0
1565	21.583	0.000	0	0
1566	22.242	0.000	0	0
1567	22.911	0.000	0	0
1568	23.589	0.000	0	0
1569	24.278	0.000	0	0
1570	24.977	0.000	0	0
1571	25.685	0.000	0	0
1572	26.404	0.000	0	0
1573	27.132	0.000	0	0
1574	27.870	0.000	0	0
1575	28.619	0.000	0	0
1576	29.377	0.000	0	0
1577	30.145	0.000	0	0
1578	30.922	0.000	0	0
1579	31.710	0.000	0	0
1580	32.508	0.000	0	0
1581	33.316	0.000	0	0
1582	34.133	0.000	0	0
1583	34.961	0.000	0	0
1584	35.798	0.000	0	0
1585	36.645	0.000	0	0
1586	37.502	0.000	0	0
1587	38.369	0.000	0	0
1588	39.246	0.000	0	0
1589	40.133	0.000	0	0
1590	41.030	0.000	0	0
1591	41.937	0.000	0	0
1592	42.853	0.000	0	0
1593	43.780	0.000	0	0
1594	44.716	0.000	0	0
1595	45.663	0.000	0	0
1596	46.619	0.000	0	0
1597	47.585	0.000	0	0
1598	48.561	0.000	0	0
1599	49.547	0.000	0	0
1600	50.543	0.000	0	0
1601	51.549	0.000	0	0
1602	52.565	0.000	0	0
1603	53.590	0.000	0	0
1604	54.626	0.000	0	0
1605	55.671	0.000	0	0
1606	56.727	0.000	0	0
1607	57.792	0.000	0	0
1608	58.867	0.000	0	0
1609	59.952	0.000	0	0
1610	61.047	0.000	0	0
1611	62.152	0.000	0	0
1612	63.267	0.000	0	0
1613	64.392	0.000	0	0
1614	65.526	0.000	0	0
1615	66.671	0.000	0	0
1616	67.825	0.000	0	0
1617	68.990	0.000	0	0
1618	70.164	0.000	0	0
1619	71.348	0.000	0	0
1620	72.542	0.000	0	0
1621	73.746	0.000	0	0
1622	74.960	0.000	0	0
1623	76.184	0.000	0	0
1624	77.418	0.000	0	0
1625	78.661	0.000	0	0
