CYCLE	CMDPOS3	CMDPOS6	CMDPOS4	out_0.0	in_0.0
1394	0.000	0.000	0.000	0	0
1395	0.000	0.000	0.000	0	0
1396	0.000	0.000	0.000	0	0
1397	0.000	0.000	0.000	0	0
1398	0.000	0.000	0.000	0	0
1399	0.000	0.000	0.000	0	0
1400	0.000	0.000	0.000	0	0
1401	0.000	0.000	0.000	0	0
1402	0.000	0.000	0.000	0	0
1403	0.000	0.000	0.000	0	0
1404	0.000	0.000	0.000	0	0
1405	0.000	0.000	0.000	0	0
1406	0.000	0.000	0.000	0	0
1407	0.000	0.000	0.000	0	0
1408	0.000	0.000	0.000	0	0
1409	0.000	0.000	0.000	0	0
1410	0.000	0.000	0.000	0	0
1411	0.000	0.000	0.000	0	0
1412	0.000	0.000	0.000	0	0
1413	0.000	0.000	0.000	0	0
1414	0.000	0.000	0.000	0	0
1415	0.000	0.000	0.000	0	0
1416	0.000	0.000	0.000	0	0
1417	0.000	0.000	0.000	0	0
1418	0.000	0.000	0.000	0	0
1419	0.000	0.000	0.000	0	0
1420	0.000	0.000	0.000	0	0
1421	0.000	0.000	0.000	0	0
1422	0.000	0.000	0.000	0	0
1423	0.000	0.000	0.000	0	0
1424	0.000	0.000	0.000	0	0
1425	0.000	0.000	0.000	0	0
1426	0.000	0.000	0.000	0	0
1427	0.000	0.000	0.000	0	0
1428	0.000	0.000	0.000	0	0
1429	0.000	0.000	0.000	0	0
1430	0.000	0.000	0.000	0	0
1431	0.000	0.000	0.000	0	0
1432	0.000	0.000	0.000	0	0
1433	0.000	0.000	0.000	0	0
1434	0.000	0.000	0.000	0	0
1435	0.000	0.000	0.000	0	0
1436	0.000	0.000	0.000	0	0
1437	0.000	0.000	0.000	0	0
1438	0.000	0.000	0.000	0	0
1439	0.000	0.000	0.000	0	0
1440	0.000	0.000	0.000	0	0
1441	0.000	0.000	0.000	0	0
1442	0.000	0.000	0.000	0	0
1443	0.000	0.000	0.000	0	0
1444	0.000	0.000	0.000	0	0
1445	0.000	0.000	0.000	0	0
1446	0.000	0.000	0.000	0	0
1447	0.000	0.000	0.000	0	0
1448	0.000	0.000	0.000	0	0
1449	0.000	0.000	0.000	0	0
1450	0.000	0.000	0.000	0	0
1451	0.000	0.000	0.000	0	0
1452	0.000	0.000	0.000	0	0
1453	0.000	0.000	0.000	0	0
1454	0.000	0.000	0.000	0	0
1455	0.003	-0.003	0.001	0	0
1456	0.014	-0.014	0.003	0	0
1457	0.031	-0.031	0.007	0	0
1458	0.056	-0.056	0.012	0	0
1459	0.087	-0.087	0.019	0	0
1460	0.126	-0.125	0.027	0	0
1461	0.171	-0.171	0.036	0	0
1462	0.224	-0.223	0.047	0	0
1463	0.283	-0.282	0.060	0	0
1464	0.350	-0.348	0.074	0	0
1465	0.424	-0.420	0.090	0	0
1466	0.505	-0.500	0.107	0	0
1467	0.593	-0.586	0.125	0	0
1468	0.688	-0.679	0.145	0	0
1469	0.791	-0.779	0.167	0	0
1470	0.901	-0.885	0.189	0	0
1471	1.018	-0.998	0.214	0	0
1472	1.143	-1.117	0.240	0	0
1473	1.275	-1.243	0.267	0	0
1474	1.415	-1.376	0.296	0	0
1475	1.562	-1.514	0.326	0	0
1476	1.716	-1.659	0.358	0	0
1477	1.879	-1.811	0.392	0	0
1478	2.049	-1.968	0.426	0	0
1479	2.227	-2.132	0.463	0	0
1480	2.413	-2.302	0.500	0	0
1481	2.606	-2.477	0.540	0	0
1482	2.808	-2.659	0.580	0	0
1483	3.018	-2.846	0.623	0	0
1484	3.236	-3.039	0.666	0	0
1485	3.462	-3.237	0.711	0	0
1486	3.696	-3.441	0.758	0	0
1487	3.939	-3.651	0.806	0	0
1488	4.191	-3.865	0.856	0	0
1489	4.450	-4.085	0.907	0	0
1490	4.719	-4.310	0.959	0	0
1491	4.996	-4.540	1.013	0	0
1492	5.282	-4.775	1.069	0	0
1493	5.577	-5.014	1.126	0	0
1494	5.881	-5.258	1.184	0	0
1495	6.194	-5.507	1.244	0	0
1496	6.516	-5.760	1.306	0	0
1497	6.847	-6.016	1.369	0	0
1498	7.188	-6.277	1.433	0	0
