CYCLE	CMDPOS0	CMDPOS4	out_0.0	in_0.0
1088	0.000	0.000	0	0
1089	0.000	0.000	0	0
1090	0.000	0.000	0	0
1091	0.000	0.000	0	0
1092	0.000	0.000	0	0
1093	0.000	0.000	0	0
1094	0.000	0.000	0	0
1095	0.000	0.000	0	0
1096	0.000	0.000	0	0
1097	0.000	0.000	0	0
1098	0.000	0.000	0	0
1099	0.000	0.000	0	0
1100	0.000	0.000	0	0
1101	0.000	0.000	0	0
1102	0.000	0.000	0	0
1103	0.000	0.000	0	0
1104	0.000	0.000	0	0
1105	0.000	0.000	0	0
1106	0.000	0.000	0	0
1107	0.000	0.000	0	0
1108	0.000	0.000	0	0
1109	0.000	0.000	0	0
1110	0.000	0.000	0	0
1111	0.000	0.000	0	0
1112	0.000	0.000	0	0
1113	0.000	0.000	0	0
1114	0.000	0.000	0	0
1115	0.000	0.000	0	0
1116	0.000	0.000	0	0
1117	0.000	0.000	0	0
1118	0.000	0.000	0	0
1119	0.000	0.000	0	0
1120	0.000	0.000	0	0
1121	0.000	0.000	0	0
1122	0.000	0.000	0	0
1123	0.000	0.000	0	0
1124	0.000	0.000	0	0
1125	0.000	0.000	0	0
1126	0.000	0.000	0	0
1127	0.000	0.000	0	0
1128	0.000	0.000	0	0
1129	0.000	0.000	0	0
1130	0.000	0.000	0	0
1131	0.000	0.000	0	0
1132	0.000	0.000	0	0
1133	0.000	0.000	0	0
1134	0.000	0.000	0	0
1135	0.000	0.000	0	0
1136	0.000	0.000	0	0
1137	0.000	0.000	0	0
1138	0.000	0.000	0	0
1139	0.000	0.000	0	0
1140	0.005	0.000	0	0
1141	0.020	0.000	0	0
1142	0.045	0.000	0	0
1143	0.080	0.000	0	0
1144	0.125	0.000	0	0
1145	0.180	0.000	0	0
1146	0.245	0.000	0	0
1147	0.320	0.000	0	0
1148	0.405	0.000	0	0
1149	0.500	0.000	0	0
1150	0.605	0.000	0	0
1151	0.720	0.000	0	0
1152	0.845	0.000	0	0
1153	0.980	0.000	0	0
1154	1.125	0.000	0	0
1155	1.280	0.000	0	0
1156	1.445	0.000	0	0
1157	1.620	0.000	0	0
1158	1.805	0.000	0	0
1159	2.000	0.000	0	0
1160	2.205	0.000	0	0
1161	2.420	0.000	0	0
1162	2.645	0.000	0	0
1163	2.880	0.000	0	0
1164	3.125	0.000	0	0
1165	3.380	0.000	0	0
1166	3.645	0.000	0	0
1167	3.920	0.000	0	0
1168	4.205	0.000	0	0
1169	4.500	0.000	0	0
1170	4.805	0.000	0	0
1171	5.120	0.000	0	0
1172	5.445	0.000	0	0
1173	5.780	0.000	0	0
1174	6.125	0.000	0	0
1175	6.480	0.000	0	0
1176	6.845	0.000	0	0
1177	7.220	0.000	0	0
1178	7.605	0.000	0	0
1179	8.000	0.000	0	0
1180	8.405	0.000	0	0
1181	8.820	0.000	0	0
1182	9.245	0.000	0	0
1183	9.680	0.000	0	0
1184	10.125	0.000	0	0
1185	10.580	0.000	0	0
1186	11.045	0.000	0	0
1187	11.520	0.000	0	0
1188	12.005	0.000	0	0
1189	12.500	0.000	0	0
1190	13.005	0.000	0	0
1191	13.520	0.000	0	0
1192	14.045	0.000	0	0
1193	14.580	0.000	0	0
1194	15.125	0.000	0	0
1195	15.680	0.000	0	0
1196	16.245	0.000	0	0
1197	16.820	0.000	0	0
1198	17.405	0.000	0	0
1199	18.000	0.000	0	0
1200	18.605	0.000	0	0
1201	19.220	0.000	0	0
1202	19.845	0.000	0	0
1203	20.480	0.000	0	0
1204	21.125	0.000	0	0
1205	21.780	0.000	0	0
1206	22.445	0.000	0	0
1207	23.120	0.000	0	0
1208	23.805	0.000	0	0
1209	24.500	0.000	0	0
1210	25.205	0.000	0	0
1211	25.920	0.000	0	0
1212	26.645	0.000	0	0
1213	27.380	0.000	0	0
1214	28.125	0.000	0	0
1215	28.880	0.000	0	0
1216	29.645	0.000	0	0
1217	30.420	0.000	0	0
1218	31.205	0.000	0	0
1219	32.000	0.000	0	0
1220	32.805	0.000	0	0
1221	33.620	0.000	0	0
1222	34.445	0.000	0	0
1223	35.280	0.000	0	0
1224	36.125	0.000	0	0
1225	36.980	0.000	0	0
1226	37.845	0.000	0	0
1227	38.720	0.000	0	0
1228	39.605	0.000	0	0
1229	40.500	0.000	0	0
1230	41.405	0.000	0	0
1231	42.320	0.000	0	0
1232	43.245	0.000	0	0
1233	44.180	0.000	0	0
1234	45.125	0.000	0	0
1235	46.080	0.000	0	0
1236	47.045	0.000	0	0
1237	48.020	0.000	0	0
1238	49.005	0.000	0	0
1239	50.000	0.000	0	0
1240	51.000	0.000	0	0
1241	52.000	0.000	0	0
1242	53.000	0.000	0	0
1243	54.000	0.000	0	0
1244	55.000	0.000	0	0
1245	56.000	0.000	0	0
1246	57.000	0.000	0	0
1247	58.000	0.000	0	0
1248	59.000	0.000	0	0
1249	60.000	0.000	0	0
1250	60.995	0.000	0	0
1251	61.980	0.000	0	0
1252	62.955	0.000	0	0
1253	63.920	0.000	0	0
1254	64.875	0.000	0	0
1255	65.820	0.000	0	0
1256	66.755	0.000	0	0
1257	67.680	0.000	0	0
1258	68.595	0.000	0	0
1259	69.500	0.000	0	0
1260	70.395	0.000	0	0
1261	71.280	0.000	0	0
1262	72.155	0.000	0	0
1263	73.020	0.000	0	0
1264	73.875	0.000	0	0
1265	74.720	0.000	0	0
1266	75.555	0.000	0	0
1267	76.380	0.000	0	0
1268	77.195	0.000	0	0
1269	78.000	0.000	0	0
1270	78.795	0.000	0	0
1271	79.580	0.000	0	0
1272	80.355	0.000	0	0
1273	81.120	0.005	0	0
1274	81.875	0.020	0	0
1275	82.620	0.045	0	0
1276	83.355	0.080	0	0
1277	84.080	0.125	0	0
1278	84.795	0.180	0	0
1279	85.500	0.245	0	0
1280	86.195	0.320	0	0
1281	86.880	0.405	0	0
1282	87.555	0.500	0	0
1283	88.220	0.605	0	0
1284	88.875	0.720	0	0
1285	89.520	0.845	0	0
1286	90.155	0.980	0	0
1287	90.780	1.125	0	0
1288	91.395	1.280	0	0
1289	92.000	1.445	0	0
1290	92.595	1.620	0	0
1291	93.180	1.805	0	0
1292	93.755	2.000	0	0
1293	94.320	2.205	0	0
1294	94.875	2.420	0	0
1295	95.420	2.645	0	0
1296	95.955	2.880	0	0
1297	96.480	3.125	0	0
1298	96.995	3.380	0	0
1299	97.500	3.645	0	0
1300	97.995	3.920	0	0
1301	98.480	4.205	0	0
1302	98.955	4.500	0	0
1303	99.420	4.805	0	0
1304	99.875	5.120	0	0
1305	100.320	5.445	0	0
1306	100.755	5.780	0	0
1307	101.180	6.125	0	0
1308	101.595	6.480	0	0
1309	102.000	6.845	0	0
1310	102.395	7.220	0	0
1311	102.780	7.605	0	0
1312	103.155	8.000	0	0
1313	103.520	8.405	0	0
1314	103.875	8.820	0	0
1315	104.220	9.245	0	0
1316	104.555	9.680	0	0
1317	104.880	10.125	0	0
1318	105.195	10.580	0	0
1319	105.500	11.045	0	0
1320	105.795	11.520	0	0
1321	106.080	12.005	0	0
1322	106.355	12.500	0	0
1323	106.620	13.005	0	0
1324	106.875	13.520	0	0
1325	107.120	14.045	0	0
1326	107.355	14.580	0	0
1327	107.580	15.125	0	0
1328	107.795	15.680	0	0
1329	108.000	16.245	0	0
1330	108.195	16.820	0	0
1331	108.380	17.405	0	0
1332	108.555	18.000	0	0
1333	108.720	18.605	0	0
1334	108.875	19.220	0	0
1335	109.020	19.845	0	0
1336	109.155	20.480	0	0
1337	109.280	21.125	0	0
1338	109.395	21.780	0	0
1339	109.500	22.445	0	0
1340	109.595	23.120	0	0
1341	109.680	23.805	0	0
1342	109.755	24.500	0	0
1343	109.820	25.205	0	0
1344	109.875	25.920	0	0
1345	109.920	26.645	0	0
1346	109.955	27.380	0	0
1347	109.980	28.125	0	0
1348	109.995	28.880	0	0
1349	110.000	29.645	0	0
1350	110.000	30.420	0	0
1351	110.000	31.205	0	0
1352	110.000	32.000	0	0
1353	110.000	32.805	0	0
1354	110.000	33.620	0	0
1355	110.000	34.445	0	0
1356	110.000	35.280	0	0
1357	110.000	36.125	0	0
1358	110.000	36.980	0	0
1359	110.000	37.845	0	0
1360	110.000	38.720	0	0
1361	110.000	39.605	0	0
1362	110.000	40.500	0	0
1363	110.000	41.405	0	0
1364	110.000	42.320	0	0
1365	110.000	43.245	0	0
1366	110.000	44.180	0	0
1367	110.000	45.125	0	0
1368	110.000	46.080	0	0
1369	110.000	47.045	0	0
1370	110.000	48.020	0	0
1371	110.000	49.005	0	0
1372	110.000	50.000	0	0
1373	110.000	50.995	0	0
1374	110.000	51.980	0	0
1375	110.000	52.955	0	0
1376	110.000	53.920	0	0
1377	110.000	54.875	0	0
1378	110.000	55.820	0	0
1379	110.000	56.755	0	0
1380	110.000	57.680	0	0
1381	110.000	58.595	0	0
1382	110.000	59.500	0	0
1383	110.000	60.395	0	0
1384	110.000	61.280	0	0
1385	110.000	62.155	0	0
1386	110.000	63.020	0	0
1387	110.000	63.875	0	0
1388	110.000	64.720	0	0
1389	110.000	65.555	0	0
1390	110.000	66.380	0	0
1391	110.000	67.195	0	0
1392	110.000	68.000	0	0
1393	110.000	68.795	0	0
1394	110.000	69.580	0	0
1395	110.000	70.355	0	0
1396	110.000	71.120	0	0
1397	110.000	71.875	0	0
1398	110.000	72.620	0	0
1399	110.000	73.355	0	0
1400	110.000	74.080	0	0
1401	110.000	74.795	0	0
1402	110.000	75.500	0	0
1403	110.000	76.195	0	0
1404	110.000	76.880	0	0
1405	110.000	77.555	0	0
1406	110.000	78.220	0	0
1407	110.000	78.875	0	0
1408	110.000	79.520	0	0
1409	110.000	80.155	0	0
1410	110.000	80.780	0	0
1411	110.000	81.395	0	0
