CYCLE	CMDPOS1	out_0.0	in_0.0
9523	0.000	0	0
9524	0.000	0	0
9525	0.000	0	0
9526	0.000	0	0
9527	0.000	0	0
9528	0.000	0	0
9529	0.000	0	0
9530	0.000	0	0
9531	0.000	0	0
9532	0.000	0	0
9533	0.000	0	0
9534	0.000	0	0
9535	0.000	0	0
9536	0.000	0	0
9537	0.000	0	0
9538	0.000	0	0
9539	0.000	0	0
9540	0.000	0	0
9541	0.000	0	0
9542	0.000	0	0
9543	0.000	0	0
9544	0.000	0	0
9545	0.000	0	0
9546	0.000	0	0
9547	0.000	0	0
9548	0.000	0	0
9549	0.000	0	0
9550	0.000	0	0
9551	0.000	0	0
9552	0.000	0	0
9553	0.000	0	0
9554	0.000	0	0
9555	0.000	0	0
9556	0.000	0	0
9557	0.000	0	0
9558	0.000	0	0
9559	0.000	0	0
9560	0.000	0	0
9561	0.000	0	0
9562	0.000	0	0
9563	0.000	0	0
9564	0.000	0	0
9565	0.000	0	0
9566	0.000	0	0
9567	0.000	0	0
9568	0.000	0	0
9569	0.000	0	0
9570	0.000	0	0
9571	0.000	0	0
9572	0.000	0	0
9573	0.000	0	0
9574	0.000	0	0
9575	0.000	0	0
9576	0.000	0	0
9577	0.000	0	0
9578	0.000	0	0
9579	0.000	0	0
9580	0.000	0	0
9581	0.000	0	0
9582	0.000	0	0
9583	0.000	0	0
9584	0.000	0	0
9585	0.000	0	0
9586	0.000	0	0
9587	0.000	0	0
9588	0.000	0	0
9589	0.000	0	0
9590	0.000	0	0
9591	0.000	0	0
9592	0.000	0	0
9593	0.015	0	0
9594	0.040	0	0
9595	0.075	0	0
9596	0.119	0	0
9597	0.174	0	0
9598	0.238	0	0
9599	0.313	0	0
9600	0.397	0	0
9601	0.491	0	0
9602	0.595	0	0
9603	0.709	0	0
9604	0.833	0	0
9605	0.967	0	0
9606	1.110	0	0
9607	1.264	0	0
9608	1.427	0	0
9609	1.601	0	0
9610	1.784	0	0
9611	1.977	0	0
9612	2.180	0	0
9613	2.393	0	0
9614	2.616	0	0
9615	2.849	0	0
9616	3.091	0	0
9617	3.344	0	0
9618	3.607	0	0
9619	3.879	0	0
9620	4.161	0	0
9621	4.453	0	0
9622	4.755	0	0
9623	5.067	0	0
9624	5.389	0	0
9625	5.721	0	0
9626	6.063	0	0
9627	6.414	0	0
9628	6.776	0	0
9629	7.147	0	0
9630	7.529	0	0
9631	7.920	0	0
9632	8.321	0	0
9633	8.732	0	0
9634	9.153	0	0
9635	9.583	0	0
9636	10.024	0	0
9637	10.475	0	0
9638	10.935	0	0
9639	11.406	0	0
9640	11.886	0	0
9641	12.376	0	0
9642	12.876	0	0
9643	13.386	0	0
9644	13.906	0	0
9645	14.436	0	0
9646	14.976	0	0
9647	15.525	0	0
9648	16.085	0	0
9649	16.654	0	0
9650	17.233	0	0
9651	17.823	0	0
9652	18.422	0	0
9653	19.031	0	0
9654	19.650	0	0
9655	20.278	0	0
9656	20.917	0	0
9657	21.566	0	0
9658	22.224	0	0
9659	22.893	0	0
9660	23.571	0	0
9661	24.259	0	0
9662	24.957	0	0
9663	25.665	0	0
9664	26.383	0	0
9665	27.111	0	0
9666	27.849	0	0
9667	28.597	0	0
9668	29.354	0	0
9669	30.121	0	0
9670	30.899	0	0
9671	31.686	0	0
9672	32.483	0	0
9673	33.290	0	0
9674	34.107	0	0
9675	34.934	0	0
9676	35.771	0	0
9677	36.617	0	0
9678	37.474	0	0
9679	38.340	0	0
9680	39.217	0	0
9681	40.103	0	0
9682	40.999	0	0
9683	41.905	0	0
9684	42.821	0	0
9685	43.747	0	0
9686	44.683	0	0
9687	45.628	0	0
9688	46.584	0	0
9689	47.549	0	0
9690	48.525	0	0
9691	49.510	0	0
9692	50.500	0	0
9693	51.490	0	0
9694	52.475	0	0
9695	53.451	0	0
9696	54.416	0	0
9697	55.372	0	0
9698	56.317	0	0
9699	57.253	0	0
9700	58.179	0	0
9701	59.095	0	0
9702	60.001	0	0
9703	60.897	0	0
9704	61.783	0	0
9705	62.660	0	0
9706	63.526	0	0
9707	64.383	0	0
9708	65.229	0	0
9709	66.066	0	0
9710	66.893	0	0
9711	67.710	0	0
9712	68.517	0	0
9713	69.314	0	0
9714	70.101	0	0
9715	70.878	0	0
9716	71.646	0	0
9717	72.403	0	0
9718	73.151	0	0
9719	73.888	0	0
9720	74.616	0	0
9721	75.334	0	0
9722	76.042	0	0
9723	76.740	0	0
9724	77.428	0	0
9725	78.107	0	0
9726	78.775	0	0
9727	79.434	0	0
9728	80.082	0	0
9729	80.721	0	0
9730	81.350	0	0
9731	81.968	0	0
9732	82.577	0	0
9733	83.176	0	0
9734	83.766	0	0
9735	84.345	0	0
9736	84.914	0	0
9737	85.474	0	0
9738	86.023	0	0
9739	86.563	0	0
9740	87.093	0	0
9741	87.613	0	0
9742	88.122	0	0
9743	88.623	0	0
9744	89.113	0	0
9745	89.593	0	0
9746	90.063	0	0
9747	90.524	0	0
9748	90.974	0	0
9749	91.415	0	0
9750	91.846	0	0
9751	92.266	0	0
9752	92.677	0	0
9753	93.078	0	0
9754	93.470	0	0
9755	93.851	0	0
9756	94.222	0	0
9757	94.584	0	0
9758	94.935	0	0
9759	95.277	0	0
9760	95.608	0	0
9761	95.930	0	0
9762	96.242	0	0
9763	96.544	0	0
9764	96.836	0	0
9765	97.118	0	0
9766	97.391	0	0
9767	97.653	0	0
9768	97.906	0	0
9769	98.148	0	0
9770	98.381	0	0
9771	98.604	0	0
9772	98.817	0	0
9773	99.020	0	0
9774	99.213	0	0
9775	99.396	0	0
9776	99.569	0	0
9777	99.733	0	0
9778	99.886	0	0
