CYCLE	CMDPOS2	CMDPOS5	out_0.0	in_0.0
1403	0.000	0.000	0	0
1404	0.000	0.000	0	0
1405	0.000	0.000	0	0
1406	0.000	0.000	0	0
1407	0.000	0.000	0	0
1408	0.000	0.000	0	0
1409	0.000	0.000	0	0
1410	0.000	0.000	0	0
1411	0.000	0.000	0	0
1412	0.000	0.000	0	0
1413	0.000	0.000	0	0
1414	0.000	0.000	0	0
1415	0.000	0.000	0	0
1416	0.000	0.000	0	0
1417	0.000	0.000	0	0
1418	0.000	0.000	0	0
1419	0.000	0.000	0	0
1420	0.000	0.000	0	0
1421	0.000	0.000	0	0
1422	0.000	0.000	0	0
1423	0.000	0.000	0	0
1424	0.000	0.000	0	0
1425	0.000	0.000	0	0
1426	0.000	0.000	0	0
1427	0.000	0.000	0	0
1428	0.000	0.000	0	0
1429	0.000	0.000	0	0
1430	0.000	0.000	0	0
1431	0.000	0.000	0	0
1432	0.000	0.000	0	0
1433	0.000	0.000	0	0
1434	0.000	0.000	0	0
1435	0.000	0.000	0	0
1436	0.000	0.000	0	0
1437	0.000	0.000	0	0
1438	0.000	0.000	0	0
1439	0.000	0.000	0	0
1440	0.000	0.000	0	0
1441	0.000	0.000	0	0
1442	0.000	0.000	0	0
1443	0.000	0.000	0	0
1444	0.000	0.000	0	0
1445	0.000	0.000	0	0
1446	0.000	0.000	0	0
1447	0.000	0.000	0	0
1448	0.000	0.000	0	0
1449	0.000	0.000	0	0
1450	0.000	0.000	0	0
1451	0.000	0.000	0	0
1452	0.000	0.000	0	0
1453	0.000	0.000	0	0
1454	0.000	0.000	0	0
1455	0.000	0.000	0	0
1456	0.000	0.000	0	0
1457	0.000	0.000	0	0
1458	0.000	0.000	0	0
1459	0.000	0.000	0	0
1460	0.000	0.000	0	0
1461	0.000	0.000	0	0
1462	0.000	0.000	0	0
1463	0.000	0.000	0	0
1464	0.000	0.000	0	0
1465	0.000	0.000	0	0
1466	0.000	-0.000	0	0
1467	0.000	-0.002	0	0
1468	0.000	-0.007	0	0
1469	0.000	-0.017	0	0
1470	0.000	-0.033	0	0
1471	0.000	-0.058	0	0
1472	0.000	-0.091	0	0
1473	0.000	-0.137	0	0
1474	0.000	-0.194	0	0
1475	0.000	-0.267	0	0
1476	0.000	-0.355	0	0
1477	0.000	-0.461	0	0
1478	0.000	-0.586	0	0
1479	0.000	-0.732	0	0
1480	0.000	-0.900	0	0
1481	0.000	-1.092	0	0
1482	0.000	-1.310	0	0
1483	0.000	-1.555	0	0
1484	0.000	-1.829	0	0
1485	0.000	-2.133	0	0
1486	0.000	-2.470	0	0
1487	0.000	-2.839	0	0
1488	0.000	-3.245	0	0
1489	0.000	-3.686	0	0
1490	0.000	-4.167	0	0
1491	0.000	-4.686	0	0
1492	0.000	-5.245	0	0
1493	0.000	-5.839	0	0
1494	0.000	-6.470	0	0
1495	0.000	-7.133	0	0
1496	0.000	-7.829	0	0
1497	0.000	-8.555	0	0
1498	0.000	-9.310	0	0
1499	0.000	-10.092	0	0
1500	0.000	-10.900	0	0
1501	0.000	-11.732	0	0
1502	0.000	-12.586	0	0
1503	0.000	-13.461	0	0
1504	0.000	-14.355	0	0
1505	0.000	-15.267	0	0
1506	0.000	-16.194	0	0
1507	0.000	-17.137	0	0
1508	0.000	-18.091	0	0
1509	0.000	-19.058	0	0
1510	0.000	-20.033	0	0
1511	0.000	-21.017	0	0
1512	0.000	-22.007	0	0
1513	0.000	-23.002	0	0
1514	0.000	-24.000	0	0
1515	0.000	-25.000	0	0
1516	0.000	-26.000	0	0
1517	0.000	-27.000	0	0
1518	0.000	-28.000	0	0
1519	0.000	-29.000	0	0
1520	0.000	-30.000	0	0
1521	0.000	-31.000	0	0
1522	0.000	-31.998	0	0
1523	0.000	-32.993	0	0
1524	0.000	-33.983	0	0
1525	0.000	-34.967	0	0
1526	0.000	-35.942	0	0
1527	0.000	-36.909	0	0
1528	0.000	-37.863	0	0
1529	0.000	-38.806	0	0
1530	0.000	-39.733	0	0
1531	0.000	-40.645	0	0
1532	0.000	-41.539	0	0
1533	0.000	-42.414	0	0
1534	0.000	-43.268	0	0
1535	0.000	-44.100	0	0
1536	0.000	-44.908	0	0
1537	0.000	-45.690	0	0
1538	0.000	-46.445	0	0
1539	0.000	-47.171	0	0
1540	0.000	-47.867	0	0
1541	0.000	-48.530	0	0
1542	0.000	-49.161	0	0
1543	0.000	-49.755	0	0
1544	0.000	-50.314	0	0
1545	0.000	-50.833	0	0
1546	0.000	-51.314	0	0
1547	0.000	-51.755	0	0
1548	0.000	-52.161	0	0
1549	0.000	-52.530	0	0
1550	0.000	-52.867	0	0
1551	0.000	-53.171	0	0
1552	0.000	-53.445	0	0
1553	0.000	-53.690	0	0
1554	0.000	-53.908	0	0
1555	0.000	-54.100	0	0
1556	0.000	-54.268	0	0
1557	0.000	-54.414	0	0
1558	0.000	-54.539	0	0
1559	0.000	-54.645	0	0
1560	0.000	-54.733	0	0
1561	0.000	-54.806	0	0
1562	0.000	-54.863	0	0
1563	0.000	-54.909	0	0
1564	0.000	-54.942	0	0
1565	0.000	-54.967	0	0
1566	0.000	-54.983	0	0
1567	0.000	-54.993	0	0
1568	0.000	-54.998	0	0
1569	0.000	-55.000	0	0
1570	0.000	-55.000	0	0
1571	0.000	-55.000	0	0
1572	0.000	-54.995	0	0
1573	0.001	-54.980	0	0
1574	0.002	-54.955	0	0
1575	0.004	-54.921	0	0
1576	0.006	-54.876	0	0
1577	0.009	-54.822	0	0
1578	0.013	-54.757	0	0
1579	0.017	-54.683	0	0
1580	0.021	-54.598	0	0
1581	0.026	-54.504	0	0
1582	0.031	-54.400	0	0
1583	0.037	-54.286	0	0
1584	0.044	-54.162	0	0
1585	0.051	-54.028	0	0
1586	0.058	-53.885	0	0
1587	0.066	-53.731	0	0
1588	0.075	-53.567	0	0
1589	0.084	-53.394	0	0
1590	0.093	-53.211	0	0
1591	0.103	-53.017	0	0
1592	0.114	-52.814	0	0
1593	0.125	-52.601	0	0
1594	0.137	-52.378	0	0
1595	0.149	-52.145	0	0
1596	0.162	-51.902	0	0
1597	0.175	-51.649	0	0
1598	0.189	-51.386	0	0
1599	0.203	-51.114	0	0
1600	0.218	-50.831	0	0
1601	0.233	-50.539	0	0
1602	0.249	-50.236	0	0
1603	0.265	-49.924	0	0
1604	0.282	-49.602	0	0
1605	0.299	-49.270	0	0
1606	0.317	-48.928	0	0
1607	0.335	-48.576	0	0
1608	0.354	-48.214	0	0
1609	0.373	-47.842	0	0
1610	0.393	-47.461	0	0
1611	0.414	-47.069	0	0
1612	0.435	-46.667	0	0
1613	0.456	-46.256	0	0
1614	0.478	-45.835	0	0
1615	0.501	-45.403	0	0
1616	0.524	-44.962	0	0
1617	0.547	-44.511	0	0
1618	0.571	-44.050	0	0
1619	0.596	-43.579	0	0
1620	0.621	-43.098	0	0
1621	0.647	-42.608	0	0
1622	0.673	-42.107	0	0
1623	0.699	-41.597	0	0
1624	0.726	-41.076	0	0
1625	0.754	-40.546	0	0
1626	0.782	-40.005	0	0
1627	0.811	-39.455	0	0
1628	0.840	-38.895	0	0
1629	0.870	-38.325	0	0
1630	0.900	-37.745	0	0
1631	0.931	-37.155	0	0
1632	0.962	-36.555	0	0
1633	0.994	-35.946	0	0
1634	1.026	-35.326	0	0
1635	1.059	-34.697	0	0
1636	1.093	-34.057	0	0
1637	1.127	-33.408	0	0
1638	1.161	-32.748	0	0
1639	1.196	-32.079	0	0
1640	1.231	-31.400	0	0
1641	1.267	-30.711	0	0
1642	1.304	-30.012	0	0
1643	1.341	-29.303	0	0
1644	1.378	-28.585	0	0
1645	1.416	-27.856	0	0
1646	1.455	-27.117	0	0
1647	1.494	-26.369	0	0
1648	1.533	-25.611	0	0
1649	1.573	-24.842	0	0
1650	1.614	-24.064	0	0
1651	1.655	-23.276	0	0
1652	1.697	-22.478	0	0
1653	1.739	-21.670	0	0
1654	1.782	-20.852	0	0
1655	1.825	-20.024	0	0
1656	1.869	-19.186	0	0
1657	1.913	-18.339	0	0
1658	1.958	-17.481	0	0
1659	2.003	-16.614	0	0
1660	2.049	-15.736	0	0
1661	2.095	-14.849	0	0
1662	2.142	-13.952	0	0
1663	2.189	-13.045	0	0
1664	2.237	-12.128	0	0
1665	2.285	-11.201	0	0
1666	2.334	-10.264	0	0
1667	2.383	-9.317	0	0
1668	2.433	-8.361	0	0
1669	2.484	-7.394	0	0
1670	2.535	-6.417	0	0
1671	2.586	-5.431	0	0
1672	2.638	-4.440	0	0
1673	2.690	-3.448	0	0
1674	2.741	-2.457	0	0
1675	2.793	-1.466	0	0
1676	2.845	-0.474	0	0
1677	2.897	0.517	0	0
1678	2.948	1.509	0	0
1679	3.000	2.500	0	0
1680	3.052	3.491	0	0
1681	3.103	4.483	0	0
1682	3.155	5.474	0	0
1683	3.207	6.466	0	0
1684	3.259	7.457	0	0
1685	3.310	8.448	0	0
1686	3.362	9.440	0	0
1687	3.414	10.431	0	0
1688	3.465	11.417	0	0
1689	3.516	12.394	0	0
1690	3.567	13.361	0	0
1691	3.617	14.317	0	0
1692	3.666	15.264	0	0
1693	3.715	16.201	0	0
1694	3.763	17.128	0	0
1695	3.811	18.045	0	0
1696	3.858	18.952	0	0
1697	3.905	19.849	0	0
1698	3.951	20.736	0	0
1699	3.997	21.614	0	0
1700	4.043	22.481	0	0
1701	4.087	23.339	0	0
1702	4.131	24.186	0	0
1703	4.175	25.024	0	0
1704	4.218	25.852	0	0
1705	4.261	26.670	0	0
1706	4.303	27.478	0	0
1707	4.345	28.276	0	0
1708	4.386	29.064	0	0
1709	4.427	29.842	0	0
1710	4.467	30.611	0	0
1711	4.506	31.369	0	0
1712	4.545	32.117	0	0
1713	4.584	32.856	0	0
1714	4.622	33.585	0	0
1715	4.659	34.303	0	0
1716	4.696	35.012	0	0
1717	4.733	35.711	0	0
1718	4.769	36.400	0	0
1719	4.804	37.079	0	0
1720	4.839	37.748	0	0
1721	4.873	38.408	0	0
1722	4.907	39.057	0	0
1723	4.941	39.697	0	0
1724	4.974	40.326	0	0
1725	5.006	40.946	0	0
1726	5.038	41.555	0	0
1727	5.069	42.155	0	0
1728	5.100	42.745	0	0
1729	5.130	43.325	0	0
1730	5.160	43.895	0	0
1731	5.189	44.455	0	0
1732	5.218	45.005	0	0
1733	5.246	45.546	0	0
1734	5.274	46.076	0	0
1735	5.301	46.597	0	0
1736	5.327	47.107	0	0
1737	5.353	47.608	0	0
1738	5.379	48.098	0	0
1739	5.404	48.579	0	0
1740	5.429	49.050	0	0
1741	5.453	49.511	0	0
1742	5.476	49.962	0	0
1743	5.499	50.403	0	0
1744	5.522	50.835	0	0
1745	5.544	51.256	0	0
1746	5.565	51.667	0	0
1747	5.586	52.069	0	0
1748	5.607	52.461	0	0
1749	5.627	52.842	0	0
1750	5.646	53.214	0	0
1751	5.665	53.576	0	0
1752	5.683	53.928	0	0
1753	5.701	54.270	0	0
1754	5.718	54.602	0	0
1755	5.735	54.924	0	0
1756	5.751	55.236	0	0
1757	5.767	55.539	0	0
1758	5.783	55.831	0	0
1759	5.797	56.114	0	0
1760	5.811	56.386	0	0
1761	5.825	56.649	0	0
1762	5.838	56.902	0	0
1763	5.851	57.145	0	0
1764	5.863	57.378	0	0
1765	5.875	57.601	0	0
1766	5.886	57.814	0	0
1767	5.897	58.017	0	0
1768	5.907	58.211	0	0
1769	5.916	58.394	0	0
1770	5.925	58.567	0	0
1771	5.934	58.731	0	0
1772	5.942	58.885	0	0
1773	5.949	59.028	0	0
1774	5.956	59.162	0	0
1775	5.963	59.286	0	0
1776	5.969	59.400	0	0
1777	5.974	59.504	0	0
1778	5.979	59.598	0	0
1779	5.983	59.683	0	0
1780	5.987	59.757	0	0
1781	5.991	59.822	0	0
1782	5.994	59.876	0	0
1783	5.996	59.921	0	0
1784	5.998	59.955	0	0
1785	5.999	59.980	0	0
1786	6.000	59.995	0	0
1787	6.000	60.000	0	0
1788	6.000	60.000	0	0
1789	6.000	60.000	0	0
1790	6.000	60.000	0	0
1791	6.000	60.000	0	0
1792	6.000	60.000	0	0
1793	6.000	60.000	0	0
1794	6.000	60.000	0	0
1795	6.000	60.000	0	0
1796	6.000	60.000	0	0
1797	6.000	60.000	0	0
1798	6.000	60.000	0	0
1799	6.000	60.000	0	0
1800	6.000	60.000	0	0
1801	6.000	60.000	0	0
1802	6.000	60.000	0	0
1803	6.000	60.000	0	0
1804	6.000	60.000	0	0
1805	6.000	60.000	0	0
1806	6.000	60.000	0	0
1807	6.000	60.000	0	0
1808	6.000	60.000	0	0
1809	6.000	60.000	0	0
1810	6.000	60.000	0	0
1811	6.000	60.000	0	0
1812	6.000	60.000	0	0
1813	6.000	60.000	0	0
1814	6.000	60.000	0	0
1815	6.000	60.000	0	0
1816	6.000	60.000	0	0
1817	6.000	60.000	0	0
1818	6.000	60.000	0	0
1819	6.000	60.000	0	0
1820	6.000	60.000	0	0
1821	6.000	60.000	0	0
1822	6.000	60.000	0	0
1823	6.000	60.000	0	0
1824	6.000	60.000	0	0
1825	6.000	60.000	0	0
1826	6.000	60.000	0	0
1827	6.000	60.000	0	0
1828	6.000	60.000	0	0
1829	6.000	60.000	0	0
1830	6.000	60.000	0	0
1831	6.000	60.000	0	0
1832	6.000	60.000	0	0
1833	6.000	60.000	0	0
1834	6.000	60.000	0	0
1835	6.000	60.000	0	0
1836	6.000	60.000	0	0
1837	6.000	60.000	0	0
1838	6.000	60.000	0	0
1839	6.000	60.000	0	0
1840	6.000	60.000	0	0
1841	6.000	60.000	0	0
1842	6.000	60.000	0	0
1843	6.000	60.000	0	0
1844	6.000	60.000	0	0
1845	6.000	60.000	0	0
1846	6.000	60.000	0	0
1847	6.000	60.000	0	0
1848	6.000	60.000	0	0
1849	6.000	60.000	0	0
1850	6.000	60.000	0	0
1851	6.000	60.000	0	0
1852	6.000	60.000	0	0
1853	6.000	60.000	0	0
1854	6.000	60.000	0	0
1855	6.000	60.000	0	0
1856	6.000	60.000	0	0
1857	6.000	60.000	0	0
1858	6.000	60.000	0	0
1859	6.000	60.000	0	0
1860	6.000	60.000	0	0
1861	6.000	60.000	0	0
1862	6.000	60.000	0	0
1863	6.000	60.000	0	0
1864	6.000	60.000	0	0
1865	6.000	60.000	0	0
1866	6.000	60.000	0	0
1867	6.000	60.000	0	0
1868	6.000	60.000	0	0
1869	6.000	60.000	0	0
1870	6.000	60.000	0	0
1871	6.000	60.000	0	0
1872	6.000	60.000	0	0
1873	6.000	60.000	0	0
1874	6.000	60.000	0	0
1875	6.000	60.000	0	0
1876	6.000	60.000	0	0
1877	6.000	60.000	0	0
1878	6.000	60.000	0	0
1879	6.000	60.000	0	0
1880	6.000	60.000	0	0
1881	6.000	60.000	0	0
1882	6.000	60.000	0	0
1883	6.000	60.000	0	0
1884	6.000	60.000	0	0
1885	6.000	60.000	0	0
1886	6.000	60.000	0	0
1887	6.000	60.000	0	0
1888	6.000	60.000	0	0
1889	6.000	60.000	0	0
1890	6.000	60.000	0	0
1891	6.000	60.000	0	0
1892	6.000	60.000	0	0
1893	6.000	60.000	0	0
1894	6.000	60.000	0	0
1895	6.000	60.000	0	0
1896	6.000	60.000	0	0
