CYCLE	CMDPOS0	out_0.0	in_0.0
878	0.000	0	0
879	0.000	0	0
880	0.000	0	0
881	0.000	0	0
882	0.000	0	0
883	0.000	0	0
884	0.000	0	0
885	0.000	0	0
886	0.000	0	0
887	0.000	0	0
888	0.000	0	0
889	0.000	0	0
890	0.000	0	0
891	0.000	0	0
892	0.000	0	0
893	0.000	0	0
894	0.000	0	0
895	0.000	0	0
896	0.000	0	0
897	0.000	0	0
898	0.000	0	0
899	0.000	0	0
900	0.000	0	0
901	0.000	0	0
902	0.000	0	0
903	0.000	0	0
904	0.000	0	0
905	0.000	0	0
906	0.000	0	0
907	0.000	0	0
908	0.000	0	0
909	0.000	0	0
910	0.000	0	0
911	0.000	0	0
912	0.000	0	0
913	0.000	0	0
914	0.000	0	0
915	0.000	0	0
916	0.000	0	0
917	0.000	0	0
918	0.000	0	0
919	0.000	0	0
920	0.000	0	0
921	0.000	0	0
922	0.000	0	0
923	0.000	0	0
924	0.000	0	0
925	0.000	0	0
926	0.000	0	0
927	0.000	0	0
928	0.000	0	0
929	0.000	0	0
930	0.000	0	0
931	0.000	0	0
932	0.000	0	0
933	0.000	0	0
934	0.000	0	0
935	0.000	0	0
936	0.000	0	0
937	0.000	0	0
938	0.000	0	0
939	-0.005	0	0
940	-0.020	0	0
941	-0.045	0	0
942	-0.080	0	0
943	-0.125	0	0
944	-0.180	0	0
945	-0.245	0	0
946	-0.320	0	0
947	-0.405	0	0
948	-0.500	0	0
949	-0.605	0	0
950	-0.720	0	0
951	-0.845	0	0
952	-0.980	0	0
953	-1.125	0	0
954	-1.280	0	0
955	-1.445	0	0
956	-1.620	0	0
957	-1.805	0	0
958	-2.000	0	0
959	-2.205	0	0
960	-2.420	0	0
961	-2.645	0	0
962	-2.880	0	0
963	-3.125	0	0
964	-3.380	0	0
965	-3.645	0	0
966	-3.920	0	0
967	-4.205	0	0
968	-4.500	0	0
969	-4.805	0	0
970	-5.120	0	0
971	-5.445	0	0
972	-5.780	0	0
973	-6.125	0	0
974	-6.480	0	0
975	-6.845	0	0
976	-7.220	0	0
977	-7.605	0	0
978	-8.000	0	0
979	-8.405	0	0
980	-8.820	0	0
981	-9.245	0	0
982	-9.680	0	0
983	-10.125	0	0
984	-10.580	0	0
985	-11.045	0	0
986	-11.520	0	0
987	-12.005	0	0
988	-12.500	0	0
989	-13.005	0	0
990	-13.520	0	0
991	-14.045	0	0
992	-14.580	0	0
993	-15.125	0	0
994	-15.680	0	0
995	-16.245	0	0
996	-16.820	0	0
997	-17.405	0	0
998	-18.000	0	0
999	-18.600	0	0
1000	-19.200	0	0
1001	-19.800	0	0
1002	-20.400	0	0
1003	-21.000	0	0
1004	-21.600	0	0
1005	-22.200	0	0
1006	-22.800	0	0
1007	-23.400	0	0
1008	-24.000	0	0
1009	-24.600	0	0
1010	-25.200	0	0
1011	-25.800	0	0
1012	-26.400	0	0
1013	-27.000	0	0
1014	-27.600	0	0
1015	-28.200	0	0
1016	-28.800	0	0
1017	-29.400	0	0
1018	-30.000	0	0
1019	-30.600	0	0
1020	-31.200	0	0
1021	-31.800	0	0
1022	-32.400	0	0
1023	-33.000	0	0
1024	-33.600	0	0
1025	-34.200	0	0
1026	-34.800	0	0
1027	-35.400	0	0
1028	-36.000	0	0
1029	-36.600	0	0
1030	-37.200	0	0
1031	-37.800	0	0
1032	-38.400	0	0
1033	-39.000	0	0
1034	-39.600	0	0
1035	-40.200	0	0
1036	-40.800	0	0
1037	-41.400	0	0
1038	-42.000	0	0
1039	-42.600	0	0
1040	-43.200	0	0
1041	-43.800	0	0
1042	-44.400	0	0
1043	-45.000	0	0
1044	-45.600	0	0
1045	-46.200	0	0
1046	-46.800	0	0
1047	-47.400	0	0
1048	-48.000	0	0
1049	-48.600	0	0
1050	-49.200	0	0
1051	-49.800	0	0
1052	-50.400	0	0
1053	-51.000	0	0
1054	-51.600	0	0
1055	-52.200	0	0
1056	-52.800	0	0
1057	-53.400	0	0
1058	-54.000	0	0
1059	-54.600	0	0
1060	-55.200	0	0
1061	-55.800	0	0
1062	-56.400	0	0
1063	-57.000	0	0
1064	-57.600	0	0
1065	-58.200	0	0
1066	-58.800	0	0
1067	-59.400	0	0
1068	-60.000	0	0
1069	-60.600	0	0
1070	-61.200	0	0
1071	-61.800	0	0
1072	-62.400	0	0
1073	-63.000	0	0
1074	-63.600	0	0
1075	-64.200	0	0
1076	-64.800	0	0
1077	-65.400	0	0
1078	-66.000	0	0
1079	-66.600	0	0
1080	-66.600	0	0
1081	-66.595	0	0
1082	-66.580	0	0
1083	-66.555	0	0
1084	-66.520	0	0
1085	-66.476	0	0
1086	-66.421	0	0
1087	-66.356	0	0
1088	-66.282	0	0
1089	-66.197	0	0
1090	-66.103	0	0
1091	-65.999	0	0
1092	-65.884	0	0
1093	-65.760	0	0
1094	-65.626	0	0
1095	-65.482	0	0
1096	-65.328	0	0
1097	-65.164	0	0
1098	-64.990	0	0
1099	-64.806	0	0
1100	-64.612	0	0
1101	-64.408	0	0
1102	-64.194	0	0
1103	-63.971	0	0
1104	-63.737	0	0
1105	-63.494	0	0
1106	-63.240	0	0
1107	-62.977	0	0
1108	-62.703	0	0
1109	-62.420	0	0
1110	-62.127	0	0
1111	-61.824	0	0
1112	-61.511	0	0
1113	-61.188	0	0
1114	-60.855	0	0
1115	-60.512	0	0
1116	-60.159	0	0
1117	-59.796	0	0
1118	-59.423	0	0
1119	-59.040	0	0
1120	-58.648	0	0
1121	-58.245	0	0
1122	-57.833	0	0
1123	-57.410	0	0
1124	-56.978	0	0
1125	-56.535	0	0
1126	-56.083	0	0
1127	-55.621	0	0
1128	-55.149	0	0
1129	-54.667	0	0
1130	-54.175	0	0
1131	-53.673	0	0
1132	-53.161	0	0
1133	-52.639	0	0
1134	-52.107	0	0
1135	-51.565	0	0
1136	-51.014	0	0
1137	-50.452	0	0
1138	-49.880	0	0
1139	-49.299	0	0
1140	-48.707	0	0
1141	-48.106	0	0
1142	-47.495	0	0
1143	-46.873	0	0
1144	-46.242	0	0
1145	-45.601	0	0
1146	-44.950	0	0
1147	-44.289	0	0
1148	-43.618	0	0
1149	-42.937	0	0
1150	-42.246	0	0
1151	-41.545	0	0
1152	-40.835	0	0
1153	-40.114	0	0
1154	-39.383	0	0
1155	-38.643	0	0
1156	-37.892	0	0
1157	-37.132	0	0
1158	-36.362	0	0
1159	-35.581	0	0
1160	-34.791	0	0
1161	-33.991	0	0
1162	-33.181	0	0
1163	-32.361	0	0
1164	-31.531	0	0
1165	-30.691	0	0
1166	-29.841	0	0
1167	-28.981	0	0
1168	-28.111	0	0
1169	-27.231	0	0
1170	-26.342	0	0
1171	-25.442	0	0
1172	-24.533	0	0
1173	-23.613	0	0
1174	-22.684	0	0
1175	-21.744	0	0
1176	-20.795	0	0
1177	-19.836	0	0
1178	-18.867	0	0
1179	-17.888	0	0
1180	-16.899	0	0
1181	-15.904	0	0
1182	-14.910	0	0
1183	-13.916	0	0
1184	-12.922	0	0
1185	-11.928	0	0
1186	-10.934	0	0
1187	-9.940	0	0
1188	-8.946	0	0
1189	-7.952	0	0
1190	-6.958	0	0
1191	-5.964	0	0
1192	-4.970	0	0
1193	-3.976	0	0
1194	-2.982	0	0
1195	-1.988	0	0
1196	-0.994	0	0
1197	0.000	0	0
1198	0.994	0	0
1199	1.988	0	0
1200	2.982	0	0
1201	3.976	0	0
1202	4.970	0	0
1203	5.964	0	0
1204	6.958	0	0
1205	7.952	0	0
1206	8.946	0	0
1207	9.940	0	0
1208	10.934	0	0
1209	11.928	0	0
1210	12.922	0	0
1211	13.916	0	0
1212	14.910	0	0
1213	15.904	0	0
1214	16.899	0	0
1215	17.888	0	0
1216	18.867	0	0
1217	19.836	0	0
1218	20.795	0	0
1219	21.744	0	0
1220	22.684	0	0
1221	23.613	0	0
1222	24.533	0	0
1223	25.442	0	0
1224	26.342	0	0
1225	27.231	0	0
1226	28.111	0	0
1227	28.981	0	0
1228	29.841	0	0
1229	30.691	0	0
1230	31.531	0	0
1231	32.361	0	0
1232	33.181	0	0
1233	33.991	0	0
1234	34.791	0	0
1235	35.581	0	0
1236	36.362	0	0
1237	37.132	0	0
1238	37.892	0	0
1239	38.643	0	0
1240	39.383	0	0
1241	40.114	0	0
1242	40.835	0	0
1243	41.545	0	0
1244	42.246	0	0
1245	42.937	0	0
1246	43.618	0	0
1247	44.289	0	0
1248	44.950	0	0
1249	45.601	0	0
1250	46.242	0	0
1251	46.873	0	0
1252	47.495	0	0
1253	48.106	0	0
1254	48.707	0	0
1255	49.299	0	0
1256	49.880	0	0
1257	50.452	0	0
1258	51.014	0	0
1259	51.565	0	0
1260	52.107	0	0
1261	52.639	0	0
1262	53.161	0	0
1263	53.673	0	0
1264	54.175	0	0
1265	54.667	0	0
1266	55.149	0	0
1267	55.621	0	0
1268	56.083	0	0
1269	56.535	0	0
1270	56.978	0	0
1271	57.410	0	0
1272	57.833	0	0
1273	58.245	0	0
1274	58.648	0	0
1275	59.040	0	0
1276	59.423	0	0
1277	59.796	0	0
1278	60.159	0	0
1279	60.512	0	0
1280	60.855	0	0
1281	61.188	0	0
1282	61.511	0	0
1283	61.824	0	0
1284	62.127	0	0
1285	62.420	0	0
1286	62.703	0	0
1287	62.977	0	0
1288	63.240	0	0
1289	63.494	0	0
1290	63.737	0	0
1291	63.971	0	0
1292	64.194	0	0
1293	64.408	0	0
1294	64.612	0	0
1295	64.806	0	0
1296	64.990	0	0
1297	65.164	0	0
1298	65.328	0	0
1299	65.482	0	0
1300	65.626	0	0
1301	65.760	0	0
1302	65.884	0	0
1303	65.999	0	0
1304	66.103	0	0
1305	66.197	0	0
1306	66.282	0	0
1307	66.356	0	0
1308	66.421	0	0
1309	66.476	0	0
1310	66.520	0	0
1311	66.555	0	0
1312	66.580	0	0
1313	66.595	0	0
1314	66.600	0	0
1315	66.600	0	0
1316	66.600	0	0
1317	66.600	0	0
1318	66.600	0	0
1319	66.600	0	0
1320	66.600	0	0
1321	66.600	0	0
1322	66.600	0	0
1323	66.600	0	0
1324	66.600	0	0
1325	66.600	0	0
1326	66.600	0	0
1327	66.600	0	0
1328	66.600	0	0
1329	66.600	0	0
1330	66.600	0	0
1331	66.600	0	0
1332	66.600	0	0
1333	66.600	0	0
1334	66.600	0	0
1335	66.600	0	0
1336	66.600	0	0
1337	66.600	0	0
1338	66.600	0	0
1339	66.600	0	0
1340	66.600	0	0
1341	66.600	0	0
1342	66.600	0	0
1343	66.600	0	0
1344	66.600	0	0
1345	66.600	0	0
1346	66.600	0	0
1347	66.600	0	0
1348	66.600	0	0
1349	66.600	0	0
1350	66.600	0	0
1351	66.600	0	0
1352	66.600	0	0
1353	66.600	0	0
1354	66.600	0	0
1355	66.600	0	0
1356	66.600	0	0
1357	66.600	0	0
1358	66.600	0	0
1359	66.600	0	0
1360	66.600	0	0
1361	66.600	0	0
1362	66.600	0	0
1363	66.600	0	0
1364	66.600	0	0
1365	66.600	0	0
1366	66.600	0	0
1367	66.600	0	0
1368	66.600	0	0
1369	66.600	0	0
1370	66.600	0	0
1371	66.600	0	0
1372	66.600	0	0
1373	66.600	0	0
1374	66.600	0	0
1375	66.600	0	0
1376	66.600	0	0
1377	66.600	0	0
