CYCLE	CMDPOS3	CMDPOS6	out_0.0	in_0.0
1112	0.000	0.000	0	0
1113	0.000	0.000	0	0
1114	0.000	0.000	0	0
1115	0.000	0.000	0	0
1116	0.000	0.000	0	0
1117	0.000	0.000	0	0
1118	0.000	0.000	0	0
1119	0.000	0.000	0	0
1120	0.000	0.000	0	0
1121	0.000	0.000	0	0
1122	0.000	0.000	0	0
1123	0.000	0.000	0	0
1124	0.000	0.000	0	0
1125	0.000	0.000	0	0
1126	0.000	0.000	0	0
1127	0.000	0.000	0	0
1128	0.000	0.000	0	0
1129	0.000	0.000	0	0
1130	0.000	0.000	0	0
1131	0.000	0.000	0	0
1132	0.000	0.000	0	0
1133	0.000	0.000	0	0
1134	0.000	0.000	0	0
1135	0.000	0.000	0	0
1136	0.000	0.000	0	0
1137	0.000	0.000	0	0
1138	0.000	0.000	0	0
1139	0.000	0.000	0	0
1140	0.000	0.000	0	0
1141	0.000	0.000	0	0
1142	0.000	0.000	0	0
1143	0.000	0.000	0	0
1144	0.000	0.000	0	0
1145	0.000	0.000	0	0
1146	0.000	0.000	0	0
1147	0.000	0.000	0	0
1148	0.000	0.000	0	0
1149	0.000	0.000	0	0
1150	0.000	0.000	0	0
1151	0.000	0.000	0	0
1152	0.000	0.000	0	0
1153	0.000	0.000	0	0
1154	0.000	0.000	0	0
1155	0.000	0.000	0	0
1156	0.000	0.000	0	0
1157	0.000	0.000	0	0
1158	0.000	0.000	0	0
1159	0.000	0.000	0	0
1160	0.000	0.000	0	0
1161	0.000	0.000	0	0
1162	0.000	0.000	0	0
1163	0.000	0.000	0	0
1164	0.000	0.000	0	0
1165	0.000	0.000	0	0
1166	0.000	0.000	0	0
1167	0.000	0.000	0	0
1168	0.000	0.000	0	0
1169	0.000	0.000	0	0
1170	0.002	0.004	0	0
1171	0.008	0.016	0	0
1172	0.018	0.035	0	0
1173	0.031	0.063	0	0
1174	0.049	0.098	0	0
1175	0.070	0.140	0	0
1176	0.095	0.189	0	0
1177	0.123	0.246	0	0
1178	0.155	0.309	0	0
1179	0.190	0.380	0	0
1180	0.229	0.457	0	0
1181	0.271	0.541	0	0
1182	0.316	0.632	0	0
1183	0.365	0.729	0	0
1184	0.416	0.833	0	0
1185	0.471	0.942	0	0
1186	0.529	1.058	0	0
1187	0.590	1.179	0	0
1188	0.653	1.307	0	0
1189	0.720	1.440	0	0
1190	0.789	1.579	0	0
1191	0.862	1.723	0	0
1192	0.936	1.873	0	0
1193	1.014	2.028	0	0
1194	1.094	2.188	0	0
1195	1.176	2.352	0	0
1196	1.261	2.522	0	0
1197	1.348	2.697	0	0
1198	1.438	2.876	0	0
1199	1.530	3.060	0	0
1200	1.624	3.248	0	0
1201	1.720	3.441	0	0
1202	1.819	3.637	0	0
1203	1.919	3.838	0	0
1204	2.021	4.043	0	0
1205	2.125	4.251	0	0
1206	2.231	4.463	0	0
1207	2.339	4.679	0	0
1208	2.449	4.898	0	0
1209	2.560	5.120	0	0
1210	2.673	5.346	0	0
1211	2.787	5.574	0	0
1212	2.903	5.806	0	0
1213	3.020	6.040	0	0
1214	3.139	6.278	0	0
1215	3.259	6.517	0	0
1216	3.380	6.760	0	0
1217	3.502	7.004	0	0
1218	3.626	7.251	0	0
1219	3.750	7.500	0	0
1220	3.875	7.751	0	0
1221	4.002	8.004	0	0
1222	4.129	8.258	0	0
1223	4.257	8.515	0	0
1224	4.386	8.773	0	0
1225	4.516	9.032	0	0
1226	4.646	9.292	0	0
1227	4.777	9.554	0	0
1228	4.908	9.816	0	0
1229	5.040	10.080	0	0
1230	5.172	10.344	0	0
1231	5.305	10.609	0	0
1232	5.438	10.875	0	0
1233	5.571	11.141	0	0
1234	5.704	11.408	0	0
1235	5.837	11.674	0	0
1236	5.970	11.941	0	0
1237	6.104	12.207	0	0
1238	6.237	12.474	0	0
1239	6.370	12.740	0	0
1240	6.503	13.006	0	0
1241	6.636	13.271	0	0
1242	6.768	13.536	0	0
1243	6.900	13.800	0	0
1244	7.031	14.063	0	0
1245	7.162	14.324	0	0
1246	7.293	14.585	0	0
1247	7.422	14.845	0	0
1248	7.552	15.103	0	0
1249	7.680	15.360	0	0
1250	7.808	15.615	0	0
1251	7.934	15.869	0	0
1252	8.060	16.120	0	0
1253	8.185	16.370	0	0
1254	8.309	16.618	0	0
1255	8.431	16.863	0	0
1256	8.553	17.106	0	0
1257	8.673	17.347	0	0
1258	8.792	17.585	0	0
1259	8.910	17.820	0	0
1260	9.026	18.053	0	0
1261	9.141	18.282	0	0
1262	9.254	18.509	0	0
1263	9.366	18.732	0	0
1264	9.476	18.953	0	0
1265	9.585	19.169	0	0
1266	9.691	19.383	0	0
1267	9.796	19.592	0	0
1268	9.899	19.798	0	0
1269	10.000	20.000	0	0
1270	10.099	20.204	0	0
1271	10.196	20.416	0	0
1272	10.291	20.635	0	0
1273	10.385	20.863	0	0
1274	10.476	21.098	0	0
1275	10.566	21.340	0	0
1276	10.654	21.589	0	0
1277	10.741	21.846	0	0
1278	10.826	22.109	0	0
1279	10.910	22.380	0	0
1280	10.992	22.657	0	0
1281	11.073	22.941	0	0
1282	11.153	23.232	0	0
1283	11.231	23.529	0	0
1284	11.309	23.833	0	0
1285	11.385	24.142	0	0
1286	11.460	24.458	0	0
1287	11.534	24.779	0	0
1288	11.608	25.107	0	0
1289	11.680	25.440	0	0
1290	11.752	25.779	0	0
1291	11.822	26.123	0	0
1292	11.893	26.473	0	0
