CYCLE	CMDPOS7	CMDPOS8	out_0.0	in_0.0
1408	0.000	0.000	0	0
1409	0.000	0.000	0	0
1410	0.000	0.000	0	0
1411	0.000	0.000	0	0
1412	0.000	0.000	0	0
1413	0.000	0.000	0	0
1414	0.000	0.000	0	0
1415	0.000	0.000	0	0
1416	0.000	0.000	0	0
1417	0.000	0.000	0	0
1418	0.000	0.000	0	0
1419	0.000	0.000	0	0
1420	0.000	0.000	0	0
1421	0.000	0.000	0	0
1422	0.000	0.000	0	0
1423	0.000	0.000	0	0
1424	0.000	0.000	0	0
1425	0.000	0.000	0	0
1426	0.000	0.000	0	0
1427	0.000	0.000	0	0
1428	0.000	0.000	0	0
1429	0.000	0.000	0	0
1430	0.000	0.000	0	0
1431	0.000	0.000	0	0
1432	0.000	0.000	0	0
1433	0.000	0.000	0	0
1434	0.000	0.000	0	0
1435	0.000	0.000	0	0
1436	0.000	0.000	0	0
1437	0.000	0.000	0	0
1438	0.000	0.000	0	0
1439	0.000	0.000	0	0
1440	0.000	0.000	0	0
1441	0.000	0.000	0	0
1442	0.000	0.000	0	0
1443	0.000	0.000	0	0
1444	0.000	0.000	0	0
1445	0.000	0.000	0	0
1446	0.000	0.000	0	0
1447	0.000	0.000	0	0
1448	0.000	0.000	0	0
1449	0.000	0.000	0	0
1450	0.000	0.000	0	0
1451	0.000	0.000	0	0
1452	0.000	0.000	0	0
1453	0.000	0.000	0	0
1454	0.000	0.000	0	0
1455	0.000	0.000	0	0
1456	0.000	0.000	0	0
1457	0.000	0.000	0	0
1458	0.000	0.000	0	0
1459	0.000	0.000	0	0
1460	0.000	0.000	0	0
1461	0.000	0.000	0	0
1462	0.000	0.000	0	0
1463	0.000	0.000	0	0
1464	0.000	0.000	0	0
1465	0.000	0.000	0	0
1466	0.000	0.000	0	0
1467	0.000	0.000	0	0
1468	0.000	0.000	0	0
1469	0.000	0.000	0	0
1470	0.000	0.000	0	0
1471	0.000	0.000	0	0
1472	0.000	0.000	0	0
1473	0.000	0.000	0	0
1474	0.000	0.000	0	0
1475	0.000	0.000	0	0
1476	0.000	0.000	0	0
1477	0.000	0.000	0	0
1478	0.000	0.000	0	0
1479	0.000	0.000	0	0
1480	0.001	-0.002	0	0
1481	0.002	-0.008	0	0
1482	0.006	-0.017	0	0
1483	0.010	-0.030	0	0
1484	0.015	-0.048	0	0
1485	0.022	-0.068	0	0
1486	0.030	-0.093	0	0
1487	0.040	-0.122	0	0
1488	0.050	-0.154	0	0
1489	0.062	-0.190	0	0
1490	0.075	-0.230	0	0
1491	0.089	-0.274	0	0
1492	0.104	-0.321	0	0
1493	0.121	-0.373	0	0
1494	0.139	-0.428	0	0
1495	0.158	-0.487	0	0
1496	0.179	-0.550	0	0
1497	0.200	-0.616	0	0
1498	0.223	-0.687	0	0
1499	0.247	-0.761	0	0
1500	0.273	-0.839	0	0
1501	0.299	-0.921	0	0
1502	0.327	-1.006	0	0
1503	0.356	-1.096	0	0
1504	0.386	-1.189	0	0
1505	0.418	-1.286	0	0
1506	0.451	-1.387	0	0
1507	0.485	-1.491	0	0
1508	0.520	-1.600	0	0
