CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	out_0.0	in_0.0
64229	0.000	0.000	0.000	0.000	0	0
64230	0.000	0.000	0.000	0.000	0	0
64231	0.000	0.000	0.000	0.000	0	0
64232	0.000	0.000	0.000	0.000	0	0
64233	0.000	0.000	0.000	0.000	0	0
64234	0.000	0.000	0.000	0.000	0	0
64235	0.000	0.000	0.000	0.000	0	0
64236	0.000	0.000	0.000	0.000	0	0
64237	0.000	0.000	0.000	0.000	0	0
64238	0.000	0.000	0.000	0.000	0	0
64239	0.000	0.000	0.000	0.000	0	0
64240	0.000	0.000	0.000	0.000	0	0
64241	0.000	0.000	0.000	0.000	0	0
64242	0.000	0.000	0.000	0.000	0	0
64243	0.000	0.000	0.000	0.000	0	0
64244	0.000	0.000	0.000	0.000	0	0
64245	0.000	0.000	0.000	0.000	0	0
64246	0.000	0.000	0.000	0.000	0	0
64247	0.000	0.000	0.000	0.000	0	0
64248	0.000	0.000	0.000	0.000	0	0
64249	0.000	0.000	0.000	0.000	0	0
64250	0.000	0.000	0.000	0.000	0	0
64251	0.000	0.000	0.000	0.000	0	0
64252	0.000	0.000	0.000	0.000	0	0
64253	0.000	0.000	0.000	0.000	0	0
64254	0.000	0.000	0.000	0.000	0	0
64255	0.000	0.000	0.000	0.000	0	0
64256	0.000	0.000	0.000	0.000	0	0
64257	0.000	0.000	0.000	0.000	0	0
64258	0.000	0.000	0.000	0.000	0	0
64259	0.000	0.000	0.000	0.000	0	0
64260	0.000	0.000	0.000	0.000	0	0
64261	0.000	0.000	0.000	0.000	0	0
64262	0.000	0.000	0.000	0.000	0	0
64263	0.000	0.000	0.000	0.000	0	0
64264	0.000	0.000	0.000	0.000	0	0
64265	0.000	0.000	0.000	0.000	0	0
64266	0.000	0.000	0.000	0.000	0	0
64267	0.000	0.000	0.000	0.000	0	0
64268	0.000	0.000	0.000	0.000	0	0
64269	0.000	0.000	0.000	0.000	0	0
64270	0.000	0.000	0.000	0.000	0	0
64271	0.000	0.000	0.000	0.000	0	0
64272	0.000	0.000	0.000	0.000	0	0
64273	0.000	0.000	0.000	0.000	0	0
64274	0.000	0.000	0.000	0.000	0	0
64275	0.000	0.000	0.000	0.000	0	0
64276	0.000	0.000	0.000	0.000	0	0
64277	0.000	0.000	0.000	0.000	0	0
64278	0.000	0.000	0.000	0.000	0	0
64279	0.000	0.000	0.000	0.000	0	0
64280	0.000	0.000	0.000	0.000	0	0
64281	0.000	0.000	0.000	0.000	0	0
64282	0.000	0.000	0.000	0.000	0	0
64283	0.000	0.000	0.000	0.000	0	0
64284	0.000	0.000	0.000	0.000	0	0
64285	0.000	0.000	0.000	0.000	0	0
64286	0.000	0.000	0.000	0.000	0	0
64287	0.000	0.000	0.000	0.000	0	0
64288	0.000	0.000	0.000	0.000	0	0
64289	0.000	0.000	0.000	0.000	0	0
64290	0.000	0.000	0.000	0.000	0	0
64291	0.000	0.000	0.000	0.000	0	0
64292	0.000	0.000	0.000	0.000	0	0
64293	0.000	0.000	0.000	0.000	0	0
64294	0.000	0.000	0.000	0.000	0	0
64295	0.000	0.000	0.000	0.000	0	0
64296	0.000	0.000	0.000	0.000	0	0
64297	0.000	0.000	0.000	0.000	0	0
64298	0.000	0.000	0.000	0.000	0	0
64299	0.000	0.000	0.000	0.000	0	0
64300	0.000	0.000	0.000	0.000	0	0
64301	0.000	0.000	0.000	0.000	0	0
64302	0.000	0.000	0.000	0.000	0	0
64303	0.000	0.000	0.000	0.000	0	0
64304	0.000	0.000	0.000	0.000	0	0
64305	0.000	0.000	0.000	0.000	0	0
64306	0.000	0.000	0.000	0.000	0	0
64307	0.001	0.000	0.000	0.000	0	0
64308	0.002	0.000	0.000	0.000	0	0
64309	0.004	0.000	0.000	0.000	0	0
64310	0.008	0.000	0.000	0.000	0	0
64311	0.014	0.000	0.000	0.000	0	0
64312	0.023	0.000	0.000	0.000	0	0
64313	0.034	0.000	0.000	0.000	0	0
64314	0.049	0.000	0.000	0.000	0	0
64315	0.067	0.000	0.000	0.000	0	0
64316	0.089	0.000	0.000	0.000	0	0
64317	0.115	0.000	0.000	0.000	0	0
64318	0.146	0.000	0.000	0.000	0	0
64319	0.183	0.000	0.000	0.000	0	0
64320	0.225	0.000	0.000	0.000	0	0
64321	0.273	0.000	0.000	0.000	0	0
64322	0.328	0.000	0.000	0.000	0	0
64323	0.389	0.000	0.000	0.000	0	0
64324	0.457	0.000	0.000	0.000	0	0
64325	0.533	0.000	0.000	0.000	0	0
64326	0.617	0.000	0.000	0.000	0	0
64327	0.710	0.000	0.000	0.000	0	0
64328	0.811	0.000	0.000	0.000	0	0
64329	0.922	0.000	0.000	0.000	0	0
64330	1.042	0.000	0.000	0.000	0	0
64331	1.172	0.000	0.000	0.000	0	0
64332	1.312	0.000	0.000	0.000	0	0
64333	1.463	0.000	0.000	0.000	0	0
64334	1.626	0.000	0.000	0.000	0	0
64335	1.800	0.000	0.000	0.000	0	0
64336	1.986	0.000	0.000	0.000	0	0
64337	2.185	0.000	0.000	0.000	0	0
64338	2.396	0.000	0.000	0.000	0	0
64339	2.620	0.000	0.000	0.000	0	0
64340	2.858	0.000	0.000	0.000	0	0
64341	3.110	0.000	0.000	0.000	0	0
64342	3.377	0.000	0.000	0.000	0	0
64343	3.658	0.000	0.000	0.000	0	0
64344	3.955	0.000	0.000	0.000	0	0
64345	4.267	0.000	0.000	0.000	0	0
64346	4.595	0.000	0.000	0.000	0	0
64347	4.939	0.000	0.000	0.000	0	0
64348	5.300	0.000	0.000	0.000	0	0
64349	5.679	0.000	0.000	0.000	0	0
64350	6.075	0.000	0.000	0.000	0	0
64351	6.489	0.000	0.000	0.000	0	0
64352	6.922	0.000	0.000	0.000	0	0
64353	7.373	0.000	0.000	0.000	0	0
64354	7.843	0.000	0.000	0.000	0	0
64355	8.333	0.000	0.000	0.000	0	0
64356	8.843	0.000	0.000	0.000	0	0
64357	9.373	0.000	0.000	0.000	0	0
64358	9.922	0.000	0.000	0.000	0	0
64359	10.489	0.000	0.000	0.000	0	0
64360	11.075	0.000	0.000	0.000	0	0
64361	11.679	0.000	0.000	0.000	0	0
64362	12.300	0.000	0.000	0.000	0	0
64363	12.939	0.000	0.000	0.000	0	0
64364	13.595	0.000	0.000	0.000	0	0
64365	14.267	0.000	0.000	0.000	0	0
64366	14.955	0.000	0.000	0.000	0	0
64367	15.658	0.000	0.000	0.000	0	0
64368	16.377	0.000	0.000	0.000	0	0
64369	17.110	0.000	0.000	0.000	0	0
64370	17.858	0.000	0.000	0.000	0	0
64371	18.620	0.000	0.000	0.000	0	0
64372	19.396	0.000	0.000	0.000	0	0
64373	20.185	0.000	0.000	0.000	0	0
64374	20.986	0.000	0.000	0.000	0	0
