CYCLE	CMDPOS2	CMDPOS4	CMDPOS5	out_0.0	in_0.0
1470	0.000	0.000	0.000	0	0
1471	0.000	0.000	0.000	0	0
1472	0.000	0.000	0.000	0	0
1473	0.000	0.000	0.000	0	0
1474	0.000	0.000	0.000	0	0
1475	0.000	0.000	0.000	0	0
1476	0.000	0.000	0.000	0	0
1477	0.000	0.000	0.000	0	0
1478	0.000	0.000	0.000	0	0
1479	0.000	0.000	0.000	0	0
1480	0.000	0.000	0.000	0	0
1481	0.000	0.000	0.000	0	0
1482	0.000	0.000	0.000	0	0
1483	0.000	0.000	0.000	0	0
1484	0.000	0.000	0.000	0	0
1485	0.000	0.000	0.000	0	0
1486	0.000	0.000	0.000	0	0
1487	0.000	0.000	0.000	0	0
1488	0.000	0.000	0.000	0	0
1489	0.000	0.000	0.000	0	0
1490	0.000	0.000	0.000	0	0
1491	0.000	0.000	0.000	0	0
1492	0.000	0.000	0.000	0	0
1493	0.000	0.000	0.000	0	0
1494	0.000	0.000	0.000	0	0
1495	0.000	0.000	0.000	0	0
1496	0.000	0.000	0.000	0	0
1497	0.000	0.000	0.000	0	0
1498	0.000	0.000	0.000	0	0
1499	0.000	0.000	0.000	0	0
1500	0.000	0.000	0.000	0	0
1501	0.000	0.000	0.000	0	0
1502	0.000	0.000	0.000	0	0
1503	0.000	0.000	0.000	0	0
1504	0.000	0.000	0.000	0	0
1505	0.000	0.000	0.000	0	0
1506	0.000	0.000	0.000	0	0
1507	0.000	0.000	0.000	0	0
1508	0.000	0.000	0.000	0	0
1509	0.000	0.000	0.000	0	0
1510	0.000	0.000	0.000	0	0
1511	0.000	0.000	0.000	0	0
1512	0.000	0.000	0.000	0	0
1513	0.000	0.000	0.000	0	0
1514	0.000	0.000	0.000	0	0
1515	0.000	0.000	0.000	0	0
1516	0.000	0.000	0.000	0	0
1517	0.000	0.000	0.000	0	0
1518	0.000	0.000	0.000	0	0
1519	0.000	0.000	0.000	0	0
1520	0.000	0.000	0.000	0	0
1521	0.000	0.000	0.000	0	0
1522	0.000	0.000	0.000	0	0
1523	0.000	0.000	0.000	0	0
1524	0.000	0.000	0.000	0	0
1525	0.000	0.000	0.000	0	0
1526	0.000	0.000	0.000	0	0
1527	0.000	0.000	0.000	0	0
1528	0.000	0.000	0.000	0	0
1529	0.000	0.000	0.000	0	0
1530	0.000	0.000	0.000	0	0
1531	0.000	0.000	0.000	0	0
1532	0.001	0.000	0.000	0	0
1533	0.004	0.000	0.000	0	0
1534	0.009	0.000	0.000	0	0
1535	0.016	0.000	0.000	0	0
1536	0.025	0.000	0.000	0	0
1537	0.036	0.000	0.000	0	0
1538	0.049	0.000	0.000	0	0
1539	0.064	0.000	0.000	0	0
1540	0.081	0.000	0.000	0	0
1541	0.100	0.000	0.000	0	0
1542	0.121	0.000	0.000	0	0
1543	0.144	0.000	0.000	0	0
1544	0.169	0.000	0.000	0	0
1545	0.196	0.000	0.000	0	0
1546	0.225	0.000	0.000	0	0
1547	0.256	0.000	0.000	0	0
1548	0.289	0.000	0.000	0	0
1549	0.324	0.000	0.000	0	0
1550	0.361	0.000	0.000	0	0
1551	0.400	0.000	0.000	0	0
1552	0.441	0.000	0.000	0	0
1553	0.484	0.000	0.000	0	0
1554	0.529	0.000	0.000	0	0
1555	0.576	0.000	0.000	0	0
1556	0.625	0.000	0.000	0	0
1557	0.676	0.000	0.000	0	0
1558	0.729	0.000	0.000	0	0
1559	0.784	0.000	0.000	0	0
1560	0.841	0.000	0.000	0	0
1561	0.900	0.000	0.000	0	0
1562	0.961	0.000	0.000	0	0
1563	1.024	0.000	0.000	0	0
1564	1.089	0.000	0.000	0	0
1565	1.156	0.000	0.000	0	0
1566	1.225	0.000	0.000	0	0
1567	1.296	0.000	0.000	0	0
1568	1.369	0.000	0.000	0	0
1569	1.444	0.000	0.000	0	0
1570	1.521	0.000	0.000	0	0
1571	1.600	0.000	0.000	0	0
1572	1.681	0.000	0.000	0	0
1573	1.764	0.000	0.000	0	0
1574	1.849	0.000	0.000	0	0
1575	1.936	0.000	0.000	0	0
1576	2.025	0.000	0.000	0	0
1577	2.116	0.000	0.000	0	0
1578	2.209	0.000	0.000	0	0
1579	2.304	0.000	0.000	0	0
1580	2.401	0.000	0.000	0	0
1581	2.500	0.000	0.000	0	0
1582	2.600	0.000	0.000	0	0
1583	2.703	0.000	0.000	0	0
1584	2.808	0.000	0.000	0	0
1585	2.915	0.000	0.000	0	0
1586	3.024	0.000	0.000	0	0
1587	3.135	0.000	0.000	0	0
1588	3.248	0.000	0.000	0	0
1589	3.363	0.000	0.000	0	0
1590	3.480	0.000	0.000	0	0
1591	3.599	0.000	0.000	0	0
1592	3.720	0.000	0.000	0	0
1593	3.843	0.000	0.000	0	0
1594	3.968	0.000	0.000	0	0
1595	4.095	0.000	0.000	0	0
1596	4.224	0.000	0.000	0	0
1597	4.355	0.000	0.000	0	0
1598	4.488	0.000	0.000	0	0
1599	4.623	0.000	0.000	0	0
1600	4.760	0.000	0.000	0	0
1601	4.899	0.000	0.000	0	0
1602	5.040	0.000	0.000	0	0
1603	5.183	0.000	0.000	0	0
1604	5.328	0.000	0.000	0	0
1605	5.475	0.000	0.000	0	0
1606	5.624	0.000	0.000	0	0
1607	5.775	0.000	0.000	0	0
1608	5.928	0.000	0.000	0	0
1609	6.083	0.000	0.000	0	0
1610	6.240	0.000	0.000	0	0
1611	6.399	0.000	0.000	0	0
1612	6.560	0.000	0.000	0	0
1613	6.723	0.000	0.000	0	0
1614	6.888	0.000	0.000	0	0
1615	7.055	0.000	0.000	0	0
1616	7.224	0.000	0.000	0	0
1617	7.395	0.000	0.000	0	0
