CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	out_1.2	in_0.0
231785	-0.000	0.000	0.000	0	0
231786	-0.000	0.000	0.000	0	0
231787	-0.000	0.000	0.000	0	0
231788	-0.000	0.000	0.000	0	0
231789	-0.000	0.000	0.000	0	0
231790	-0.000	0.000	0.000	0	0
231791	-0.000	0.000	0.000	0	0
231792	-0.000	0.000	0.000	0	0
231793	-0.000	0.000	0.000	0	0
231794	-0.000	0.000	0.000	0	0
231795	-0.000	0.000	0.000	0	0
231796	-0.000	0.000	0.000	0	0
231797	-0.000	0.000	0.000	0	0
231798	-0.000	0.000	0.000	0	0
231799	-0.000	0.000	0.000	0	0
231800	-0.000	0.000	0.000	0	0
231801	-0.000	0.000	0.000	0	0
231802	-0.000	0.000	0.000	0	0
231803	-0.000	0.000	0.000	0	0
231804	-0.000	0.000	0.000	0	0
231805	-0.000	0.000	0.000	0	0
231806	-0.000	0.000	0.000	0	0
231807	-0.000	0.000	0.000	0	0
231808	-0.000	0.000	0.000	0	0
231809	-0.000	0.000	0.000	0	0
231810	-0.000	0.000	0.000	0	0
231811	-0.000	0.000	0.000	0	0
231812	-0.000	0.000	0.000	0	0
231813	-0.000	0.000	0.000	0	0
231814	-0.000	0.000	0.000	0	0
231815	-0.000	0.000	0.000	0	0
231816	-0.000	0.000	0.000	0	0
231817	-0.000	0.000	0.000	0	0
231818	-0.000	0.000	0.000	0	0
231819	-0.000	0.000	0.000	0	0
231820	-0.000	0.000	0.000	0	0
231821	-0.000	0.000	0.000	0	0
231822	-0.000	0.000	0.000	0	0
231823	-0.000	0.000	0.000	0	0
231824	-0.000	0.000	0.000	0	0
231825	-0.000	0.000	0.000	0	0
231826	-0.000	0.000	0.000	0	0
231827	-0.000	0.000	0.000	0	0
231828	-0.000	0.000	0.000	0	0
231829	-0.000	0.000	0.000	0	0
231830	-0.000	0.000	0.000	0	0
231831	-0.000	0.000	0.000	0	0
231832	-0.000	0.000	0.000	0	0
231833	-0.000	0.000	0.000	0	0
231834	-0.000	0.000	0.000	0	0
231835	-0.000	0.000	0.000	0	0
231836	-0.000	0.000	0.000	0	0
231837	-0.000	0.000	0.000	0	0
231838	-0.000	0.000	0.000	0	0
231839	-0.000	0.000	0.000	0	0
231840	-0.000	0.000	0.000	0	0
231841	-0.000	0.000	0.000	0	0
231842	-0.000	0.000	0.000	0	0
231843	-0.000	0.000	0.000	0	0
231844	-0.000	0.000	0.000	0	0
231845	-0.000	0.000	0.000	0	0
231846	-0.000	0.000	0.000	0	0
231847	-0.000	0.000	0.000	0	0
231848	-0.000	0.000	0.000	0	0
231849	-0.000	0.000	0.000	0	0
231850	-0.000	0.000	0.000	0	0
231851	-0.000	0.000	0.000	0	0
231852	-0.000	0.000	0.000	0	0
231853	-0.000	0.000	0.000	0	0
231854	-0.000	0.000	0.000	0	0
231855	-0.000	0.000	0.000	0	0
231856	-0.000	0.000	0.000	0	0
231857	-0.000	0.000	0.000	0	0
231858	-0.000	0.000	0.000	0	0
231859	-0.000	0.000	0.000	0	0
231860	-0.000	0.000	0.000	0	0
231861	-0.000	0.000	0.000	0	0
231862	-0.000	0.000	0.000	0	0
231863	-0.000	0.000	0.000	0	0
231864	-0.000	0.000	0.000	0	0
231865	-0.000	0.000	0.000	0	0
231866	-0.000	0.000	0.000	0	0
231867	-0.000	0.000	0.000	0	0
231868	-0.000	0.000	0.000	0	0
231869	-0.000	0.000	0.000	0	0
231870	-0.000	0.005	0.000	0	0
231871	-0.000	0.020	0.000	0	0
231872	-0.000	0.045	0.000	0	0
231873	-0.000	0.080	0.000	0	0
231874	-0.000	0.125	0.000	0	0
231875	-0.000	0.180	0.000	0	0
231876	-0.000	0.245	0.000	0	0
231877	-0.000	0.320	0.000	0	0
231878	-0.000	0.405	0.000	0	0
231879	-0.000	0.500	0.000	0	0
231880	-0.000	0.605	0.000	0	0
231881	-0.000	0.720	0.000	0	0
231882	-0.000	0.845	0.000	0	0
231883	-0.000	0.980	0.000	0	0
231884	-0.000	1.125	0.000	0	0
231885	-0.000	1.280	0.000	0	0
231886	-0.000	1.445	0.000	0	0
231887	-0.000	1.620	0.000	0	0
231888	-0.000	1.805	0.000	0	0
231889	-0.000	2.000	0.000	0	0
231890	-0.000	2.205	0.000	0	0
231891	-0.000	2.420	0.000	0	0
231892	-0.000	2.645	0.000	0	0
231893	-0.000	2.880	0.000	0	0
231894	-0.000	3.125	0.000	0	0
231895	-0.000	3.380	0.000	0	0
231896	-0.000	3.645	0.000	0	0
231897	-0.000	3.920	0.000	0	0
231898	-0.000	4.205	0.000	0	0
231899	-0.000	4.500	0.000	0	0
231900	-0.000	4.805	0.000	0	0
231901	-0.000	5.120	0.000	0	0
231902	-0.000	5.445	0.000	0	0
231903	-0.000	5.780	0.000	0	0
231904	-0.000	6.125	0.000	0	0
231905	-0.000	6.480	0.000	0	0
231906	-0.000	6.845	0.000	0	0
231907	-0.000	7.220	0.000	0	0
231908	-0.000	7.605	0.000	0	0
231909	-0.000	8.000	0.000	0	0
231910	-0.000	8.405	0.000	0	0
231911	-0.000	8.820	0.000	0	0
231912	-0.000	9.245	0.000	0	0
231913	-0.000	9.680	0.000	0	0
231914	-0.000	10.125	0.000	0	0
231915	-0.000	10.580	0.000	0	0
231916	-0.000	11.045	0.000	0	0
231917	-0.000	11.520	0.000	0	0
231918	-0.000	12.005	0.000	0	0
231919	-0.000	12.500	0.000	0	0
231920	-0.000	13.005	0.000	0	0
231921	-0.000	13.520	0.000	0	0
231922	-0.000	14.045	0.000	0	0
231923	-0.000	14.580	0.000	0	0
231924	-0.000	15.125	0.000	0	0
231925	-0.000	15.680	0.000	0	0
231926	-0.000	16.245	0.000	0	0
231927	-0.000	16.820	0.000	0	0
231928	-0.000	17.405	0.000	0	0
231929	-0.000	18.000	0.000	0	0
231930	-0.000	18.605	0.000	0	0
231931	-0.000	19.220	0.000	0	0
231932	-0.000	19.845	0.000	0	0
231933	-0.000	20.480	0.000	0	0
231934	-0.000	21.125	0.000	0	0
