CYCLE	CMDPOS3	CMDPOS6	out_0.0	in_0.0
1471	0.000	0.000	0	0
1472	0.000	0.000	0	0
1473	0.000	0.000	0	0
1474	0.000	0.000	0	0
1475	0.000	0.000	0	0
1476	0.000	0.000	0	0
1477	0.000	0.000	0	0
1478	0.000	0.000	0	0
1479	0.000	0.000	0	0
1480	0.000	0.000	0	0
1481	0.000	0.000	0	0
1482	0.000	0.000	0	0
1483	0.000	0.000	0	0
1484	0.000	0.000	0	0
1485	0.000	0.000	0	0
1486	0.000	0.000	0	0
1487	0.000	0.000	0	0
1488	0.000	0.000	0	0
1489	0.000	0.000	0	0
1490	0.000	0.000	0	0
1491	0.000	0.000	0	0
1492	0.000	0.000	0	0
1493	0.000	0.000	0	0
1494	0.000	0.000	0	0
1495	0.000	0.000	0	0
1496	0.000	0.000	0	0
1497	0.000	0.000	0	0
1498	0.000	0.000	0	0
1499	0.000	0.000	0	0
1500	0.000	0.000	0	0
1501	0.000	0.000	0	0
1502	0.000	0.000	0	0
1503	0.000	0.000	0	0
1504	0.000	0.000	0	0
1505	0.000	0.000	0	0
1506	0.000	0.000	0	0
1507	0.000	0.000	0	0
1508	0.000	0.000	0	0
1509	0.000	0.000	0	0
1510	0.000	0.000	0	0
1511	0.000	0.000	0	0
1512	0.000	0.000	0	0
1513	0.000	0.000	0	0
1514	0.000	0.000	0	0
1515	0.000	0.000	0	0
1516	0.000	0.000	0	0
1517	0.000	0.000	0	0
1518	0.000	0.000	0	0
1519	0.000	0.000	0	0
1520	0.000	0.000	0	0
1521	0.000	0.000	0	0
1522	0.000	0.000	0	0
1523	0.000	0.000	0	0
1524	0.000	0.000	0	0
1525	0.000	0.000	0	0
1526	0.000	0.000	0	0
1527	0.000	0.000	0	0
1528	0.000	0.000	0	0
1529	0.000	0.000	0	0
1530	0.000	0.000	0	0
1531	0.000	0.000	0	0
1532	0.000	0.000	0	0
1533	0.000	0.000	0	0
1534	0.000	0.000	0	0
1535	0.000	0.000	0	0
1536	0.000	0.000	0	0
1537	0.000	0.000	0	0
1538	0.004	0.002	0	0
1539	0.018	0.009	0	0
1540	0.040	0.020	0	0
1541	0.071	0.036	0	0
1542	0.112	0.056	0	0
1543	0.161	0.080	0	0
1544	0.219	0.109	0	0
1545	0.286	0.143	0	0
1546	0.362	0.181	0	0
1547	0.446	0.223	0	0
1548	0.540	0.270	0	0
1549	0.643	0.321	0	0
1550	0.754	0.377	0	0
1551	0.875	0.438	0	0
1552	1.004	0.502	0	0
1553	1.143	0.571	0	0
1554	1.290	0.645	0	0
1555	1.446	0.723	0	0
1556	1.612	0.806	0	0
1557	1.786	0.893	0	0
1558	1.969	0.984	0	0
1559	2.161	1.080	0	0
1560	2.362	1.181	0	0
1561	2.571	1.286	0	0
1562	2.790	1.395	0	0
1563	3.018	1.509	0	0
1564	3.254	1.627	0	0
1565	3.500	1.750	0	0
1566	3.754	1.877	0	0
1567	4.018	2.009	0	0
1568	4.290	2.145	0	0
1569	4.571	2.286	0	0
1570	4.862	2.431	0	0
1571	5.161	2.580	0	0
1572	5.469	2.734	0	0
1573	5.786	2.893	0	0
1574	6.112	3.056	0	0
1575	6.446	3.223	0	0
1576	6.790	3.395	0	0
1577	7.143	3.571	0	0
1578	7.504	3.752	0	0
1579	7.875	3.938	0	0
1580	8.254	4.127	0	0
1581	8.643	4.321	0	0
1582	9.040	4.520	0	0
1583	9.446	4.723	0	0
1584	9.862	4.931	0	0
1585	10.286	5.143	0	0
1586	10.719	5.359	0	0
1587	11.161	5.580	0	0
1588	11.612	5.806	0	0
1589	12.071	6.036	0	0
1590	12.540	6.270	0	0
1591	13.018	6.509	0	0
1592	13.504	6.752	0	0
1593	14.000	7.000	0	0
1594	14.504	7.252	0	0
1595	15.018	7.509	0	0
1596	15.540	7.770	0	0
1597	16.071	8.036	0	0
1598	16.612	8.306	0	0
1599	17.161	8.580	0	0
1600	17.719	8.859	0	0
1601	18.286	9.143	0	0
1602	18.862	9.431	0	0
1603	19.446	9.723	0	0
1604	20.040	10.020	0	0
1605	20.643	10.321	0	0
1606	21.254	10.627	0	0
1607	21.875	10.938	0	0
1608	22.504	11.252	0	0
1609	23.143	11.571	0	0
1610	23.790	11.895	0	0
1611	24.446	12.223	0	0
1612	25.112	12.556	0	0
1613	25.786	12.893	0	0
1614	26.469	13.234	0	0
1615	27.161	13.580	0	0
1616	27.862	13.931	0	0
1617	28.571	14.286	0	0
1618	29.290	14.645	0	0
1619	30.018	15.009	0	0
1620	30.754	15.377	0	0
1621	31.500	15.750	0	0
1622	32.254	16.127	0	0
1623	33.018	16.509	0	0
1624	33.790	16.895	0	0
1625	34.571	17.286	0	0
1626	35.362	17.681	0	0
1627	36.161	18.080	0	0
1628	36.969	18.484	0	0
1629	37.786	18.893	0	0
1630	38.612	19.306	0	0
1631	39.446	19.723	0	0
1632	40.290	20.145	0	0
1633	41.143	20.571	0	0
1634	42.004	21.002	0	0
1635	42.875	21.437	0	0
1636	43.754	21.877	0	0
1637	44.643	22.321	0	0
1638	45.536	22.768	0	0
1639	46.429	23.214	0	0
1640	47.321	23.661	0	0
1641	48.214	24.107	0	0
1642	49.107	24.554	0	0
1643	50.000	25.000	0	0
1644	50.893	25.446	0	0
1645	51.786	25.893	0	0
1646	52.679	26.339	0	0
1647	53.571	26.786	0	0
1648	54.464	27.232	0	0
1649	55.357	27.679	0	0
1650	56.250	28.125	0	0
1651	57.143	28.571	0	0
1652	58.036	29.018	0	0
1653	58.929	29.464	0	0
1654	59.821	29.911	0	0
1655	60.714	30.357	0	0
1656	61.607	30.804	0	0
1657	62.500	31.250	0	0
1658	63.393	31.696	0	0
1659	64.286	32.143	0	0
1660	65.179	32.589	0	0
1661	66.071	33.036	0	0
1662	66.964	33.482	0	0
1663	67.857	33.929	0	0
1664	68.750	34.375	0	0
1665	69.643	34.821	0	0
1666	70.536	35.268	0	0
1667	71.429	35.714	0	0
1668	72.321	36.161	0	0
1669	73.214	36.607	0	0
1670	74.107	37.054	0	0
1671	75.000	37.500	0	0
1672	75.893	37.946	0	0
1673	76.786	38.393	0	0
