CYCLE	CMDPOS3	CMDPOS5	out_0.6	in_0.0
39067	0.000	0.000	0	0
39068	0.000	0.000	0	0
39069	0.000	0.000	0	0
39070	0.000	0.000	0	0
39071	0.000	0.000	0	0
39072	0.000	0.000	0	0
39073	0.000	0.000	0	0
39074	0.000	0.000	0	0
39075	0.000	0.000	0	0
39076	0.000	0.000	0	0
39077	0.000	0.000	0	0
39078	0.000	0.000	0	0
39079	0.000	0.000	0	0
39080	0.000	0.000	0	0
39081	0.000	0.000	0	0
39082	0.000	0.000	0	0
39083	0.000	0.000	0	0
39084	0.000	0.000	0	0
39085	0.000	0.000	0	0
39086	0.000	0.000	0	0
39087	0.000	0.000	0	0
39088	0.000	0.000	0	0
39089	0.000	0.000	0	0
39090	0.000	0.000	0	0
39091	0.000	0.000	0	0
39092	0.000	0.000	0	0
39093	0.000	0.000	0	0
39094	0.000	0.000	0	0
39095	0.000	0.000	0	0
39096	0.000	0.000	0	0
39097	0.000	0.000	0	0
39098	0.000	0.000	0	0
39099	0.000	0.000	0	0
39100	0.000	0.000	0	0
39101	0.000	0.000	0	0
39102	0.000	0.000	0	0
39103	0.000	0.000	0	0
39104	0.000	0.000	0	0
39105	0.000	0.000	0	0
39106	0.000	0.000	0	0
39107	0.000	0.000	0	0
39108	0.000	0.000	0	0
39109	0.000	0.000	0	0
39110	0.000	0.000	0	0
39111	0.000	0.000	0	0
39112	0.000	0.000	0	0
39113	0.000	0.000	0	0
39114	0.000	0.000	0	0
39115	0.000	0.000	0	0
39116	0.000	0.000	0	0
39117	0.000	0.000	0	0
39118	0.000	0.000	0	0
39119	0.000	0.000	0	0
39120	0.000	0.000	0	0
39121	0.000	0.000	0	0
39122	0.000	0.000	0	0
39123	0.000	0.000	0	0
39124	0.000	0.000	0	0
39125	0.000	0.000	0	0
39126	0.000	0.000	0	0
39127	0.000	0.000	0	0
39128	0.000	0.000	0	0
39129	0.000	0.000	0	0
39130	0.000	0.000	0	0
39131	0.000	0.000	0	0
39132	0.000	0.000	0	0
39133	0.000	0.000	0	0
39134	0.000	0.000	0	0
39135	0.000	0.000	0	0
39136	0.000	0.000	0	0
39137	0.000	0.000	0	0
39138	0.000	0.000	0	0
39139	0.000	0.000	0	0
39140	0.000	0.000	0	0
39141	0.000	0.001	0	0
39142	0.002	0.004	0	0
39143	0.004	0.008	0	0
39144	0.007	0.014	0	0
39145	0.011	0.022	0	0
39146	0.016	0.032	0	0
39147	0.022	0.044	0	0
39148	0.029	0.057	0	0
