CYCLE	CMDPOS3	CMDPOS4	CMDPOS6	out_0.0	in_0.0
30462	0.000	0.000	0.000	0	0
30463	0.000	0.000	0.000	0	0
30464	0.000	0.000	0.000	0	0
30465	0.000	0.000	0.000	0	0
30466	0.000	0.000	0.000	0	0
30467	0.000	0.000	0.000	0	0
30468	0.000	0.000	0.000	0	0
30469	0.000	0.000	0.000	0	0
30470	0.000	0.000	0.000	0	0
30471	0.000	0.000	0.000	0	0
30472	0.000	0.000	0.000	0	0
30473	0.000	0.000	0.000	0	0
30474	0.000	0.000	0.000	0	0
30475	0.000	0.000	0.000	0	0
30476	0.000	0.000	0.000	0	0
30477	0.000	0.000	0.000	0	0
30478	0.000	0.000	0.000	0	0
30479	0.000	0.000	0.000	0	0
30480	0.000	0.000	0.000	0	0
30481	0.000	0.000	0.000	0	0
30482	0.000	0.000	0.000	0	0
30483	0.000	0.000	0.000	0	0
30484	0.000	0.000	0.000	0	0
30485	0.000	0.000	0.000	0	0
30486	0.000	0.000	0.000	0	0
30487	0.000	0.000	0.000	0	0
30488	0.000	0.000	0.000	0	0
30489	0.000	0.000	0.000	0	0
30490	0.000	0.000	0.000	0	0
30491	0.000	0.000	0.000	0	0
30492	0.000	0.000	0.000	0	0
30493	0.000	0.000	0.000	0	0
30494	0.000	0.000	0.000	0	0
30495	0.000	0.000	0.000	0	0
30496	0.000	0.000	0.000	0	0
30497	0.000	0.000	0.000	0	0
30498	0.000	0.000	0.000	0	0
30499	0.000	0.000	0.000	0	0
30500	0.000	0.000	0.000	0	0
30501	0.000	0.000	0.000	0	0
30502	0.000	0.000	0.000	0	0
30503	0.000	0.000	0.000	0	0
30504	0.000	0.000	0.000	0	0
30505	0.000	0.000	0.000	0	0
30506	0.000	0.000	0.000	0	0
30507	0.000	0.000	0.000	0	0
30508	0.000	0.000	0.000	0	0
30509	0.000	0.000	0.000	0	0
30510	0.000	0.000	0.000	0	0
30511	0.000	0.000	0.000	0	0
30512	0.000	0.000	0.000	0	0
30513	0.000	0.000	0.000	0	0
30514	0.000	0.000	0.000	0	0
30515	0.000	0.000	0.000	0	0
30516	0.000	0.000	0.000	0	0
30517	0.000	0.000	0.000	0	0
30518	0.000	0.000	0.000	0	0
30519	0.000	0.000	0.000	0	0
30520	0.000	0.000	0.000	0	0
30521	0.000	0.000	0.000	0	0
30522	0.000	0.000	0.000	0	0
30523	0.000	0.000	0.000	0	0
30524	0.000	0.000	0.000	0	0
30525	0.000	0.000	0.000	0	0
30526	0.000	0.000	0.000	0	0
30527	0.000	0.000	0.000	0	0
30528	0.000	0.000	0.000	0	0
30529	0.000	0.000	0.000	0	0
30530	0.000	0.000	0.000	0	0
30531	0.000	0.000	0.000	0	0
30532	0.000	0.000	0.000	0	0
30533	0.000	0.000	0.000	0	0
30534	0.000	0.000	0.000	0	0
30535	0.000	0.000	0.000	0	0
30536	0.000	0.000	0.000	0	0
30537	0.000	0.000	0.000	0	0
30538	0.000	0.000	0.000	0	0
30539	0.000	0.000	0.000	0	0
30540	0.000	0.000	0.000	0	0
30541	0.000	0.000	0.000	0	0
30542	0.000	0.000	0.000	0	0
30543	0.000	0.000	0.000	0	0
30544	0.000	0.000	0.000	0	0
30545	0.000	0.000	0.000	0	0
30546	0.000	0.000	0.000	0	0
30547	0.000	0.000	0.000	0	0
30548	0.000	0.000	0.000	0	0
30549	0.000	0.000	0.000	0	0
30550	0.000	0.000	0.000	0	0
30551	0.000	0.000	0.000	0	0
30552	0.000	0.000	0.000	0	0
30553	0.000	0.000	0.000	0	0
30554	0.000	0.000	0.000	0	0
30555	0.000	0.000	0.000	0	0
30556	0.000	0.000	0.000	0	0
30557	0.000	0.000	0.000	0	0
30558	0.000	0.000	0.000	0	0
30559	0.000	0.000	0.000	0	0
30560	0.000	0.000	0.000	0	0
30561	0.000	0.000	0.000	0	0
30562	0.000	0.000	0.000	0	0
30563	0.000	0.000	0.000	0	0
30564	0.000	0.000	0.000	0	0
30565	0.000	0.000	0.000	0	0
30566	0.000	0.000	0.000	0	0
30567	0.000	0.000	0.000	0	0
30568	0.000	0.000	0.000	0	0
30569	0.000	0.000	0.000	0	0
30570	0.000	0.000	0.000	0	0
30571	0.000	0.000	0.000	0	0
30572	0.000	0.000	0.000	0	0
30573	0.000	0.000	0.000	0	0
30574	0.000	0.000	0.000	0	0
30575	0.000	0.000	0.000	0	0
30576	0.000	0.000	0.000	0	0
30577	0.000	0.000	0.000	0	0
30578	0.000	0.000	0.000	0	0
30579	0.000	0.000	0.000	0	0
30580	0.000	0.000	0.000	0	0
30581	0.000	0.000	0.000	0	0
30582	0.000	0.000	0.000	0	0
30583	0.000	0.000	0.000	0	0
30584	0.000	0.000	0.000	0	0
30585	0.000	0.000	0.000	0	0
30586	0.000	0.000	0.000	0	0
30587	0.000	0.000	0.000	0	0
30588	0.000	0.000	0.000	0	0
30589	0.000	0.000	0.000	0	0
30590	0.000	0.000	0.000	0	0
