CYCLE	CMDPOS3	CMDPOS5	out_0.6	in_0.0
23174	0.000	0.000	0	0
23175	0.000	0.000	0	0
23176	0.000	0.000	0	0
23177	0.000	0.000	0	0
23178	0.000	0.000	0	0
23179	0.000	0.000	0	0
23180	0.000	0.000	0	0
23181	0.000	0.000	0	0
23182	0.000	0.000	0	0
23183	0.000	0.000	0	0
23184	0.000	0.000	0	0
23185	0.000	0.000	0	0
23186	0.000	0.000	0	0
23187	0.000	0.000	0	0
23188	0.000	0.000	0	0
23189	0.000	0.000	0	0
23190	0.000	0.000	0	0
23191	0.000	0.000	0	0
23192	0.000	0.000	0	0
23193	0.000	0.000	0	0
23194	0.000	0.000	0	0
23195	0.000	0.000	0	0
23196	0.000	0.000	0	0
23197	0.000	0.000	0	0
23198	0.000	0.000	0	0
23199	0.000	0.000	0	0
23200	0.000	0.000	0	0
23201	0.000	0.000	0	0
23202	0.000	0.000	0	0
23203	0.000	0.000	0	0
23204	0.000	0.000	0	0
23205	0.000	0.000	0	0
23206	0.000	0.000	0	0
23207	0.000	0.000	0	0
23208	0.000	0.000	0	0
23209	0.000	0.000	0	0
23210	0.000	0.000	0	0
23211	0.000	0.000	0	0
23212	0.000	0.000	0	0
23213	0.000	0.000	0	0
23214	0.000	0.000	0	0
23215	0.000	0.000	0	0
23216	0.000	0.000	0	0
23217	0.000	0.000	0	0
23218	0.000	0.000	0	0
23219	0.000	0.000	0	0
23220	0.000	0.000	0	0
23221	0.000	0.000	0	0
23222	0.000	0.000	0	0
23223	0.000	0.000	0	0
23224	0.000	0.000	0	0
23225	0.000	0.000	0	0
23226	0.000	0.000	0	0
23227	0.000	0.000	0	0
23228	0.000	0.000	0	0
23229	0.000	0.000	0	0
23230	0.000	0.000	0	0
23231	0.000	0.000	0	0
23232	0.000	0.000	0	0
23233	0.000	0.000	0	0
23234	0.000	0.000	0	0
23235	0.000	0.000	0	0
23236	0.000	0.000	0	0
23237	0.000	0.000	0	0
23238	0.000	0.000	0	0
23239	0.000	0.000	0	0
23240	0.000	0.000	0	0
23241	0.000	0.000	0	0
23242	0.001	0.002	0	0
23243	0.004	0.009	0	0
23244	0.010	0.019	0	0
