CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	out_1.2	in_0.0
132369	-0.000	0.000	0.000	0	0
132370	-0.000	0.000	0.000	0	0
132371	-0.000	0.000	0.000	0	0
132372	-0.000	0.000	0.000	0	0
132373	-0.000	0.000	0.000	0	0
132374	-0.000	0.000	0.000	0	0
132375	-0.000	0.000	0.000	0	0
132376	-0.000	0.000	0.000	0	0
132377	-0.000	0.000	0.000	0	0
132378	-0.000	0.000	0.000	0	0
132379	-0.000	0.000	0.000	0	0
132380	-0.000	0.000	0.000	0	0
132381	-0.000	0.000	0.000	0	0
132382	-0.000	0.000	0.000	0	0
132383	-0.000	0.000	0.000	0	0
132384	-0.000	0.000	0.000	0	0
132385	-0.000	0.000	0.000	0	0
132386	-0.000	0.000	0.000	0	0
132387	-0.000	0.000	0.000	0	0
132388	-0.000	0.000	0.000	0	0
132389	-0.000	0.000	0.000	0	0
132390	-0.000	0.000	0.000	0	0
132391	-0.000	0.000	0.000	0	0
132392	-0.000	0.000	0.000	0	0
132393	-0.000	0.000	0.000	0	0
132394	-0.000	0.000	0.000	0	0
132395	-0.000	0.000	0.000	0	0
132396	-0.000	0.000	0.000	0	0
132397	-0.000	0.000	0.000	0	0
132398	-0.000	0.000	0.000	0	0
132399	-0.000	0.000	0.000	0	0
132400	-0.000	0.000	0.000	0	0
132401	-0.000	0.000	0.000	0	0
132402	-0.000	0.000	0.000	0	0
132403	-0.000	0.000	0.000	0	0
132404	-0.000	0.000	0.000	0	0
132405	-0.000	0.000	0.000	0	0
132406	-0.000	0.000	0.000	0	0
132407	-0.000	0.000	0.000	0	0
132408	-0.000	0.000	0.000	0	0
132409	-0.000	0.000	0.000	0	0
132410	-0.000	0.000	0.000	0	0
132411	-0.000	0.000	0.000	0	0
132412	-0.000	0.000	0.000	0	0
132413	-0.000	0.000	0.000	0	0
132414	-0.000	0.000	0.000	0	0
132415	-0.000	0.000	0.000	0	0
132416	-0.000	0.000	0.000	0	0
132417	-0.000	0.000	0.000	0	0
132418	-0.000	0.000	0.000	0	0
132419	-0.000	0.000	0.000	0	0
132420	-0.000	0.000	0.000	0	0
132421	-0.000	0.000	0.000	0	0
132422	-0.000	0.000	0.000	0	0
132423	-0.000	0.000	0.000	0	0
132424	-0.000	0.000	0.000	0	0
132425	-0.000	0.000	0.000	0	0
132426	-0.000	0.000	0.000	0	0
132427	-0.000	0.000	0.000	0	0
132428	-0.000	0.000	0.000	0	0
132429	-0.000	0.000	0.000	0	0
132430	-0.000	0.000	0.000	0	0
132431	-0.000	0.000	0.000	0	0
132432	-0.000	0.000	0.000	0	0
132433	-0.000	0.000	0.000	0	0
132434	-0.000	0.000	0.000	0	0
132435	-0.000	0.000	0.000	0	0
132436	-0.000	0.000	0.000	0	0
132437	-0.000	0.000	0.000	0	0
132438	-0.000	0.000	0.000	0	0
132439	-0.000	0.000	0.000	0	0
132440	-0.000	0.000	0.000	0	0
132441	-0.000	0.005	0.000	0	0
132442	-0.000	0.020	0.000	0	0
132443	-0.000	0.045	0.000	0	0
132444	-0.000	0.080	0.000	0	0
132445	-0.000	0.125	0.000	0	0
132446	-0.000	0.180	0.000	0	0
132447	-0.000	0.245	0.000	0	0
132448	-0.000	0.320	0.000	0	0
132449	-0.000	0.405	0.000	0	0
132450	-0.000	0.500	0.000	0	0
132451	-0.000	0.605	0.000	0	0
132452	-0.000	0.720	0.000	0	0
132453	-0.000	0.845	0.000	0	0
132454	-0.000	0.980	0.000	0	0
132455	-0.000	1.125	0.000	0	0
132456	-0.000	1.280	0.000	0	0
132457	-0.000	1.445	0.000	0	0
132458	-0.000	1.620	0.000	0	0
