CYCLE	CMDPOS0	CMDPOS1	out_0.0	in_0.0
1202	0.000	0.000	0	0
1203	0.000	0.000	0	0
1204	0.000	0.000	0	0
1205	0.000	0.000	0	0
1206	0.000	0.000	0	0
1207	0.000	0.000	0	0
1208	0.000	0.000	0	0
1209	0.000	0.000	0	0
1210	0.000	0.000	0	0
1211	0.000	0.000	0	0
1212	0.000	0.000	0	0
1213	0.000	0.000	0	0
1214	0.000	0.000	0	0
1215	0.000	0.000	0	0
1216	0.000	0.000	0	0
1217	0.000	0.000	0	0
1218	0.000	0.000	0	0
1219	0.000	0.000	0	0
1220	0.000	0.000	0	0
1221	0.000	0.000	0	0
1222	0.000	0.000	0	0
1223	0.000	0.000	0	0
1224	0.000	0.000	0	0
1225	0.000	0.000	0	0
1226	0.000	0.000	0	0
1227	0.000	0.000	0	0
1228	0.000	0.000	0	0
1229	0.000	0.000	0	0
1230	0.000	0.000	0	0
1231	0.000	0.000	0	0
1232	0.000	0.000	0	0
1233	0.000	0.000	0	0
1234	0.000	0.000	0	0
1235	0.000	0.000	0	0
1236	0.000	0.000	0	0
1237	0.000	0.000	0	0
1238	0.000	0.000	0	0
1239	0.000	0.000	0	0
1240	0.000	0.000	0	0
1241	0.000	0.000	0	0
1242	0.000	0.000	0	0
1243	0.000	0.000	0	0
1244	0.000	0.000	0	0
1245	0.000	0.000	0	0
1246	0.000	0.000	0	0
1247	0.000	0.000	0	0
1248	0.000	0.000	0	0
1249	0.000	0.000	0	0
1250	0.000	0.000	0	0
1251	0.000	0.000	0	0
1252	0.000	0.000	0	0
1253	0.000	0.000	0	0
1254	0.000	0.000	0	0
1255	0.000	0.000	0	0
1256	0.000	0.000	0	0
1257	0.000	0.000	0	0
1258	0.000	0.000	0	0
1259	0.000	0.000	0	0
1260	0.000	0.000	0	0
1261	0.000	0.000	0	0
1262	0.000	0.000	0	0
1263	0.000	0.000	0	0
1264	0.000	0.000	0	0
1265	0.000	0.000	0	0
1266	0.000	0.000	0	0
1267	0.010	0.000	0	0
1268	0.040	0.000	0	0
1269	0.090	0.000	0	0
1270	0.160	0.000	0	0
1271	0.250	0.000	0	0
1272	0.360	0.000	0	0
1273	0.490	0.000	0	0
1274	0.640	0.000	0	0
1275	0.810	0.000	0	0
1276	1.000	0.000	0	0
1277	1.210	0.000	0	0
1278	1.440	0.000	0	0
1279	1.690	0.000	0	0
1280	1.960	0.000	0	0
1281	2.250	0.000	0	0
1282	2.560	0.000	0	0
1283	2.890	0.000	0	0
1284	3.240	0.000	0	0
1285	3.610	0.000	0	0
1286	4.000	0.000	0	0
1287	4.410	0.000	0	0
1288	4.840	0.000	0	0
1289	5.290	0.000	0	0
1290	5.760	0.000	0	0
1291	6.250	0.000	0	0
1292	6.760	0.000	0	0
1293	7.290	0.000	0	0
1294	7.840	0.000	0	0
1295	8.410	0.000	0	0
1296	9.000	0.000	0	0
1297	9.610	0.000	0	0
1298	10.240	0.000	0	0
1299	10.890	0.000	0	0
1300	11.560	0.000	0	0
1301	12.250	0.000	0	0
1302	12.960	0.000	0	0
1303	13.690	0.000	0	0
1304	14.440	0.000	0	0
1305	15.210	0.000	0	0
1306	16.000	0.000	0	0
1307	16.810	0.000	0	0
1308	17.640	0.000	0	0
1309	18.490	0.000	0	0
1310	19.360	0.000	0	0
1311	20.250	0.000	0	0
1312	21.160	0.000	0	0
1313	22.090	0.000	0	0
1314	23.040	0.000	0	0
1315	24.010	0.000	0	0
1316	25.000	0.000	0	0
1317	26.010	0.000	0	0
1318	27.040	0.000	0	0
1319	28.090	0.000	0	0
1320	29.160	0.000	0	0
1321	30.250	0.000	0	0
1322	31.360	0.000	0	0
1323	32.490	0.000	0	0
1324	33.640	0.000	0	0
1325	34.810	0.000	0	0
1326	36.000	0.000	0	0
1327	37.210	0.000	0	0
1328	38.440	0.000	0	0
1329	39.690	0.000	0	0
1330	40.960	0.000	0	0
1331	42.250	0.000	0	0
1332	43.560	0.000	0	0
1333	44.890	0.000	0	0
1334	46.240	0.000	0	0
1335	47.610	0.002	0	0
1336	48.912	0.437	0	0
1337	49.796	1.511	0	0
1338	50.000	2.912	0	0
1339	50.000	4.350	0	0
1340	50.000	5.793	0	0
1341	50.000	7.239	0	0
1342	50.000	8.691	0	0
1343	50.000	10.147	0	0
1344	50.000	11.607	0	0
1345	50.000	13.072	0	0
1346	50.000	14.542	0	0
1347	50.000	16.016	0	0
1348	50.000	17.495	0	0
1349	50.000	18.978	0	0
1350	50.000	20.466	0	0
1351	50.000	21.958	0	0
1352	50.000	23.455	0	0
1353	50.000	24.955	0	0
1354	50.000	26.455	0	0
1355	50.000	27.955	0	0
1356	50.000	29.455	0	0
1357	50.000	30.955	0	0
1358	50.000	32.455	0	0
