CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	out_0.0	in_0.0
18074	0.000	0.000	0.000	0	0
18075	0.000	0.000	0.000	0	0
18076	0.000	0.000	0.000	0	0
18077	0.000	0.000	0.000	0	0
18078	0.000	0.000	0.000	0	0
18079	0.000	0.000	0.000	0	0
18080	0.000	0.000	0.000	0	0
18081	0.000	0.000	0.000	0	0
18082	0.000	0.000	0.000	0	0
18083	0.000	0.000	0.000	0	0
18084	0.000	0.000	0.000	0	0
18085	0.000	0.000	0.000	0	0
18086	0.000	0.000	0.000	0	0
18087	0.000	0.000	0.000	0	0
18088	0.000	0.000	0.000	0	0
18089	0.000	0.000	0.000	0	0
18090	0.000	0.000	0.000	0	0
18091	0.000	0.000	0.000	0	0
18092	0.000	0.000	0.000	0	0
18093	0.000	0.000	0.000	0	0
18094	0.000	0.000	0.000	0	0
18095	0.000	0.000	0.000	0	0
18096	0.000	0.000	0.000	0	0
18097	0.000	0.000	0.000	0	0
18098	0.000	0.000	0.000	0	0
18099	0.000	0.000	0.000	0	0
18100	0.000	0.000	0.000	0	0
18101	0.000	0.000	0.000	0	0
18102	0.000	0.000	0.000	0	0
18103	0.000	0.000	0.000	0	0
18104	0.000	0.000	0.000	0	0
18105	0.000	0.000	0.000	0	0
18106	0.000	0.000	0.000	0	0
18107	0.000	0.000	0.000	0	0
18108	0.000	0.000	0.000	0	0
18109	0.000	0.000	0.000	0	0
18110	0.000	0.000	0.000	0	0
18111	0.000	0.000	0.000	0	0
18112	0.000	0.000	0.000	0	0
18113	0.000	0.000	0.000	0	0
18114	0.000	0.000	0.000	0	0
18115	0.000	0.000	0.000	0	0
18116	0.000	0.000	0.000	0	0
18117	0.000	0.000	0.000	0	0
18118	0.000	0.000	0.000	0	0
18119	0.000	0.000	0.000	0	0
18120	0.000	0.000	0.000	0	0
18121	0.000	0.000	0.000	0	0
18122	0.000	0.000	0.000	0	0
18123	0.000	0.000	0.000	0	0
18124	0.000	0.000	0.000	0	0
18125	0.000	0.000	0.000	0	0
18126	0.000	0.000	0.000	0	0
18127	0.000	0.000	0.000	0	0
18128	0.000	0.000	0.000	0	0
18129	0.000	0.000	0.000	0	0
18130	0.000	0.000	0.000	0	0
18131	0.000	0.000	0.000	0	0
18132	0.000	0.000	0.000	0	0
18133	0.000	0.000	0.000	0	0
18134	0.000	0.000	0.000	0	0
18135	0.000	0.000	0.000	0	0
18136	0.000	0.000	0.000	0	0
18137	0.000	0.000	0.000	0	0
18138	0.000	0.000	0.000	0	0
18139	0.000	0.000	0.000	0	0
18140	0.000	0.000	0.000	0	0
18141	0.000	0.000	0.000	0	0
18142	0.000	0.000	0.000	0	0
18143	0.000	0.000	0.000	0	0
18144	0.000	0.000	0.000	0	0
18145	0.000	0.000	0.000	0	0
18146	0.000	0.000	0.000	0	0
18147	0.000	0.000	0.000	0	0
18148	0.000	0.000	0.000	0	0
18149	0.000	0.000	0.000	0	0
18150	0.000	0.000	0.000	0	0
18151	0.005	0.000	0.000	0	0
18152	0.020	0.000	0.000	0	0
18153	0.045	0.000	0.000	0	0
18154	0.080	0.000	0.000	0	0
18155	0.125	0.000	0.000	0	0
18156	0.180	0.000	0.000	0	0
18157	0.245	0.000	0.000	0	0
18158	0.320	0.000	0.000	0	0
18159	0.405	0.000	0.000	0	0
18160	0.500	0.000	0.000	0	0
18161	0.605	0.000	0.000	0	0
18162	0.720	0.000	0.000	0	0
18163	0.845	0.000	0.000	0	0
18164	0.980	0.000	0.000	0	0
18165	1.125	0.000	0.000	0	0
18166	1.280	0.000	0.000	0	0
18167	1.445	0.000	0.000	0	0
18168	1.620	0.000	0.000	0	0
18169	1.805	0.000	0.000	0	0
18170	2.000	0.000	0.000	0	0
18171	2.205	0.000	0.000	0	0
18172	2.420	0.000	0.000	0	0
18173	2.645	0.000	0.000	0	0
18174	2.880	0.000	0.000	0	0
18175	3.125	0.000	0.000	0	0
18176	3.380	0.000	0.000	0	0
18177	3.645	0.000	0.000	0	0
18178	3.920	0.000	0.000	0	0
18179	4.205	0.000	0.000	0	0
18180	4.500	0.000	0.000	0	0
18181	4.805	0.000	0.000	0	0
18182	5.120	0.000	0.000	0	0
18183	5.445	0.000	0.000	0	0
18184	5.780	0.000	0.000	0	0
18185	6.125	0.000	0.000	0	0
18186	6.480	0.000	0.000	0	0
18187	6.845	0.000	0.000	0	0
18188	7.220	0.000	0.000	0	0
18189	7.605	0.000	0.000	0	0
18190	8.000	0.000	0.000	0	0
18191	8.405	0.000	0.000	0	0
18192	8.820	0.000	0.000	0	0
18193	9.245	0.000	0.000	0	0
18194	9.680	0.000	0.000	0	0
18195	10.125	0.000	0.000	0	0
18196	10.580	0.000	0.000	0	0
18197	11.045	0.000	0.000	0	0
18198	11.520	0.000	0.000	0	0
18199	12.005	0.000	0.000	0	0
18200	12.500	0.000	0.000	0	0
18201	13.005	0.000	0.000	0	0
18202	13.520	0.000	0.000	0	0
18203	14.045	0.000	0.000	0	0
18204	14.580	0.000	0.000	0	0
18205	15.125	0.000	0.000	0	0
18206	15.680	0.000	0.000	0	0
18207	16.245	0.000	0.000	0	0
18208	16.820	0.000	0.000	0	0
18209	17.405	0.000	0.000	0	0
18210	18.000	0.000	0.000	0	0
18211	18.605	0.000	0.000	0	0
18212	19.220	0.000	0.000	0	0
18213	19.845	0.000	0.000	0	0
18214	20.480	0.000	0.000	0	0
18215	21.125	0.000	0.000	0	0
18216	21.780	0.000	0.000	0	0
18217	22.445	0.000	0.000	0	0
18218	23.120	0.000	0.000	0	0
18219	23.805	0.000	0.000	0	0
18220	24.500	0.000	0.000	0	0
18221	25.205	0.000	0.000	0	0
18222	25.920	0.000	0.000	0	0
18223	26.645	0.000	0.000	0	0
18224	27.380	0.000	0.000	0	0
18225	28.125	0.000	0.000	0	0
18226	28.880	0.000	0.000	0	0
18227	29.645	0.000	0.000	0	0
18228	30.420	0.000	0.000	0	0
18229	31.205	0.000	0.000	0	0
18230	32.000	0.000	0.000	0	0
18231	32.805	0.000	0.000	0	0
18232	33.620	0.000	0.000	0	0
18233	34.445	0.000	0.000	0	0
18234	35.280	0.000	0.000	0	0
18235	36.125	0.000	0.000	0	0
18236	36.980	0.000	0.000	0	0
18237	37.845	0.000	0.000	0	0
18238	38.720	0.000	0.000	0	0
18239	39.605	0.000	0.000	0	0
18240	40.500	0.000	0.000	0	0
18241	41.405	0.000	0.000	0	0
18242	42.320	0.000	0.000	0	0
18243	43.245	0.000	0.000	0	0
18244	44.180	0.000	0.000	0	0
18245	45.125	0.000	0.000	0	0
18246	46.080	0.000	0.000	0	0
18247	47.045	0.000	0.000	0	0
18248	48.020	0.000	0.000	0	0
18249	49.005	0.000	0.000	0	0
18250	50.000	0.000	0.000	0	0
18251	51.000	0.000	0.000	0	0
18252	52.000	0.000	0.000	0	0
18253	53.000	0.000	0.000	0	0
18254	54.000	0.000	0.000	0	0
18255	55.000	0.000	0.000	0	0
18256	56.000	0.000	0.000	0	0
18257	57.000	0.000	0.000	0	0
18258	58.000	0.000	0.000	0	0
18259	59.000	0.000	0.000	0	0
18260	60.000	0.000	0.000	0	0
18261	61.000	0.000	0.000	0	0
18262	62.000	0.000	0.000	0	0
18263	63.000	0.000	0.000	0	0
18264	64.000	0.000	0.000	0	0
18265	65.000	0.000	0.000	0	0
18266	66.000	0.000	0.000	0	0
18267	67.000	0.000	0.000	0	0
18268	68.000	0.000	0.000	0	0
18269	69.000	0.000	0.000	0	0
18270	70.000	0.000	0.000	0	0
18271	71.000	0.000	0.000	0	0
18272	72.000	0.000	0.000	0	0
18273	73.000	0.000	0.000	0	0
18274	74.000	0.000	0.000	0	0
18275	75.000	0.000	0.000	0	0
18276	76.000	0.000	0.000	0	0
18277	77.000	0.000	0.000	0	0
18278	78.000	0.000	0.000	0	0
18279	79.000	0.000	0.000	0	0
18280	80.000	0.000	0.000	0	0
18281	81.000	0.000	0.000	0	0
18282	82.000	0.000	0.000	0	0
