CYCLE	CMDPOS1	CMDPOS3	CMDPOS8	CMDPOS9	out_0.0	in_0.0
2076	0.000	0.000	0.000	0.000	0	0
2077	0.000	0.000	0.000	0.000	0	0
2078	0.000	0.000	0.000	0.000	0	0
2079	0.000	0.000	0.000	0.000	0	0
2080	0.000	0.000	0.000	0.000	0	0
2081	0.000	0.000	0.000	0.000	0	0
2082	0.000	0.000	0.000	0.000	0	0
2083	0.000	0.000	0.000	0.000	0	0
2084	0.000	0.000	0.000	0.000	0	0
2085	0.000	0.000	0.000	0.000	0	0
2086	0.000	0.000	0.000	0.000	0	0
2087	0.000	0.000	0.000	0.000	0	0
2088	0.000	0.000	0.000	0.000	0	0
2089	0.000	0.000	0.000	0.000	0	0
2090	0.000	0.000	0.000	0.000	0	0
2091	0.000	0.000	0.000	0.000	0	0
2092	0.000	0.000	0.000	0.000	0	0
2093	0.000	0.000	0.000	0.000	0	0
2094	0.000	0.000	0.000	0.000	0	0
2095	0.000	0.000	0.000	0.000	0	0
2096	0.000	0.000	0.000	0.000	0	0
2097	0.000	0.000	0.000	0.000	0	0
2098	0.000	0.000	0.000	0.000	0	0
2099	0.000	0.000	0.000	0.000	0	0
2100	0.000	0.000	0.000	0.000	0	0
2101	0.000	0.000	0.000	0.000	0	0
2102	0.000	0.000	0.000	0.000	0	0
2103	0.000	0.000	0.000	0.000	0	0
2104	0.000	0.000	0.000	0.000	0	0
2105	0.000	0.000	0.000	0.000	0	0
2106	0.000	0.000	0.000	0.000	0	0
2107	0.000	0.000	0.000	0.000	0	0
2108	0.000	0.000	0.000	0.000	0	0
2109	0.000	0.000	0.000	0.000	0	0
2110	0.000	0.000	0.000	0.000	0	0
2111	0.000	0.000	0.000	0.000	0	0
2112	0.000	0.000	0.000	0.000	0	0
2113	0.000	0.000	0.000	0.000	0	0
2114	0.000	0.000	0.000	0.000	0	0
2115	0.000	0.000	0.000	0.000	0	0
2116	0.000	0.000	0.000	0.000	0	0
2117	0.000	0.000	0.000	0.000	0	0
2118	0.000	0.000	0.000	0.000	0	0
2119	0.000	0.000	0.000	0.000	0	0
2120	0.000	0.000	0.000	0.000	0	0
2121	0.000	0.000	0.000	0.000	0	0
2122	0.000	0.000	0.000	0.000	0	0
2123	0.000	0.000	0.000	0.000	0	0
2124	0.000	0.000	0.000	0.000	0	0
2125	0.000	0.000	0.000	0.000	0	0
2126	0.000	0.000	0.000	0.000	0	0
2127	0.000	0.000	0.000	0.000	0	0
2128	0.000	0.000	0.000	0.000	0	0
2129	0.000	0.000	0.000	0.000	0	0
2130	0.000	0.000	0.000	0.000	0	0
2131	0.000	0.000	0.000	0.000	0	0
2132	0.000	0.000	0.000	0.000	0	0
2133	0.000	0.000	0.000	0.000	0	0
2134	0.000	0.000	0.000	0.000	0	0
2135	0.000	0.000	0.000	0.000	0	0
2136	0.000	0.000	0.000	0.000	0	0
2137	0.000	0.000	0.000	0.000	0	0
2138	0.000	0.000	0.000	0.000	0	0
2139	0.000	0.000	0.000	0.000	0	0
2140	0.000	0.000	0.000	0.000	0	0
2141	0.000	0.000	0.000	0.000	0	0
2142	0.000	0.000	0.000	0.000	0	0
2143	0.000	0.000	0.000	0.000	0	0
2144	0.000	0.000	0.000	0.000	0	0
2145	0.000	0.000	0.000	0.000	0	0
2146	0.000	0.000	0.000	0.000	0	0
2147	0.000	0.000	0.000	0.000	0	0
2148	0.000	0.000	0.000	0.000	0	0
2149	0.000	0.000	0.000	0.000	0	0
2150	0.000	0.000	0.000	0.000	0	0
2151	0.000	0.000	0.000	0.000	0	0
2152	0.000	0.000	0.000	0.000	0	0
2153	0.000	0.000	0.000	0.000	0	0
2154	0.005	0.000	0.000	0.000	0	0
2155	0.020	0.000	0.000	0.000	0	0
2156	0.045	0.000	0.000	0.000	0	0
2157	0.080	0.000	0.000	0.000	0	0
2158	0.125	0.000	0.000	0.000	0	0
