CYCLE	CMDPOS6	CMDPOS7	CMDPOS8	out_6.7	in_0.0
247809	0.000	0.000	0.000	0	0
247810	0.000	0.000	0.000	0	0
247811	0.000	0.000	0.000	0	0
247812	0.000	0.000	0.000	0	0
247813	0.000	0.000	0.000	0	0
247814	0.000	0.000	0.000	0	0
247815	0.000	0.000	0.000	0	0
247816	0.000	0.000	0.000	0	0
247817	0.000	0.000	0.000	0	0
247818	0.000	0.000	0.000	0	0
247819	0.000	0.000	0.000	0	0
247820	0.000	0.000	0.000	0	0
247821	0.000	0.000	0.000	0	0
247822	0.000	0.000	0.000	0	0
247823	0.000	0.000	0.000	0	0
247824	0.000	0.000	0.000	0	0
247825	0.000	0.000	0.000	0	0
247826	0.000	0.000	0.000	0	0
247827	0.000	0.000	0.000	0	0
247828	0.000	0.000	0.000	0	0
247829	0.000	0.000	0.000	0	0
247830	0.000	0.000	0.000	0	0
247831	0.000	0.000	0.000	0	0
247832	0.000	0.000	0.000	0	0
247833	0.000	0.000	0.000	0	0
247834	0.000	0.000	0.000	0	0
247835	0.000	0.000	0.000	0	0
247836	0.000	0.000	0.000	0	0
247837	0.000	0.000	0.000	0	0
247838	0.000	0.000	0.000	0	0
247839	0.000	0.000	0.000	0	0
247840	0.000	0.000	0.000	0	0
247841	0.000	0.000	0.000	0	0
247842	0.000	0.000	0.000	0	0
247843	0.000	0.000	0.000	0	0
247844	0.000	0.000	0.000	0	0
247845	0.000	0.000	0.000	0	0
247846	0.000	0.000	0.000	0	0
247847	0.000	0.000	0.000	0	0
247848	0.000	0.000	0.000	0	0
247849	0.000	0.000	0.000	0	0
247850	0.000	0.000	0.000	0	0
247851	0.000	0.000	0.000	0	0
247852	0.000	0.000	0.000	0	0
247853	0.000	0.000	0.000	0	0
247854	0.000	0.000	0.000	0	0
247855	0.000	0.000	0.000	0	0
247856	0.000	0.000	0.000	0	0
247857	0.000	0.000	0.000	0	0
247858	0.000	0.000	0.000	0	0
247859	0.000	0.000	0.000	0	0
247860	0.000	0.000	0.000	0	0
247861	0.000	0.000	0.000	0	0
247862	0.000	0.000	0.000	0	0
247863	0.000	0.000	0.000	0	0
247864	0.000	0.000	0.000	0	0
247865	0.000	0.000	0.000	0	0
247866	0.000	0.000	0.000	0	0
247867	0.000	0.000	0.000	0	0
247868	0.000	0.000	0.000	0	0
247869	0.000	0.000	0.000	0	0
247870	0.000	0.000	0.000	0	0
247871	0.000	0.000	0.000	0	0
247872	0.000	0.000	0.000	0	0
247873	0.000	0.000	0.000	0	0
247874	0.000	0.000	0.000	0	0
247875	0.000	0.000	0.000	0	0
247876	0.000	0.000	0.000	0	0
247877	0.000	0.000	0.000	0	0
247878	0.000	0.000	0.000	0	0
247879	0.000	0.000	0.000	0	0
247880	0.000	0.000	0.000	0	0
247881	0.000	0.000	0.000	0	0
247882	0.000	0.000	0.000	0	0
247883	0.000	0.000	0.000	0	0
247884	0.000	0.000	0.000	0	0
247885	0.000	0.000	0.000	0	0
247886	0.000	0.000	0.000	0	0
247887	0.000	0.000	0.000	0	0
247888	0.002	0.000	0.000	0	0
247889	0.004	0.000	0.000	0	0
247890	0.008	0.000	0.000	0	0
247891	0.012	0.000	0.000	0	0
247892	0.018	0.000	0.000	0	0
247893	0.024	0.000	0.000	0	0
247894	0.032	0.000	0.000	0	0
247895	0.040	0.000	0.000	0	0
247896	0.050	0.000	0.000	0	0
247897	0.060	0.000	0.000	0	0
247898	0.071	0.000	0.000	0	0
247899	0.084	0.000	0.000	0	0
247900	0.097	0.000	0.000	0	0
247901	0.112	0.000	0.000	0	0
247902	0.127	0.000	0.000	0	0
247903	0.143	0.000	0.000	0	0
247904	0.161	0.000	0.000	0	0
247905	0.179	0.000	0.000	0	0
247906	0.198	0.000	0.000	0	0
247907	0.219	0.000	0.000	0	0
247908	0.240	0.000	0.000	0	0
247909	0.262	0.000	0.000	0	0
247910	0.286	0.000	0.000	0	0
247911	0.310	0.000	0.000	0	0
247912	0.335	0.000	0.000	0	0
247913	0.362	0.000	0.000	0	0
247914	0.389	0.000	0.000	0	0
247915	0.417	0.000	0.000	0	0
247916	0.446	0.000	0.000	0	0
247917	0.477	0.000	0.000	0	0
247918	0.508	0.000	0.000	0	0
247919	0.540	0.000	0.000	0	0
247920	0.573	0.000	0.000	0	0
247921	0.608	0.000	0.000	0	0
247922	0.643	0.000	0.000	0	0
247923	0.679	0.000	0.000	0	0
247924	0.716	0.000	0.000	0	0
247925	0.754	0.000	0.000	0	0
247926	0.793	0.000	0.000	0	0
247927	0.834	0.000	0.000	0	0
247928	0.875	0.000	0.000	0	0
247929	0.917	0.000	0.000	0	0
247930	0.960	0.000	0.000	0	0
247931	1.004	0.000	0.000	0	0
247932	1.049	0.000	0.000	0	0
