CYCLE	CMDPOS0	CMDPOS4	out_0.0	in_0.0
1084	0.000	0.000	0	0
1085	0.000	0.000	0	0
1086	0.000	0.000	0	0
1087	0.000	0.000	0	0
1088	0.000	0.000	0	0
1089	0.000	0.000	0	0
1090	0.000	0.000	0	0
1091	0.000	0.000	0	0
1092	0.000	0.000	0	0
1093	0.000	0.000	0	0
1094	0.000	0.000	0	0
1095	0.000	0.000	0	0
1096	0.000	0.000	0	0
1097	0.000	0.000	0	0
1098	0.000	0.000	0	0
1099	0.000	0.000	0	0
1100	0.000	0.000	0	0
1101	0.000	0.000	0	0
1102	0.000	0.000	0	0
1103	0.000	0.000	0	0
1104	0.000	0.000	0	0
1105	0.000	0.000	0	0
1106	0.000	0.000	0	0
1107	0.000	0.000	0	0
1108	0.000	0.000	0	0
1109	0.000	0.000	0	0
1110	0.000	0.000	0	0
1111	0.000	0.000	0	0
1112	0.000	0.000	0	0
1113	0.000	0.000	0	0
1114	0.000	0.000	0	0
1115	0.000	0.000	0	0
1116	0.000	0.000	0	0
1117	0.000	0.000	0	0
1118	0.000	0.000	0	0
1119	0.000	0.000	0	0
1120	0.000	0.000	0	0
1121	0.000	0.000	0	0
1122	0.000	0.000	0	0
1123	0.000	0.000	0	0
1124	0.000	0.000	0	0
1125	0.000	0.000	0	0
1126	0.000	0.000	0	0
1127	0.000	0.000	0	0
1128	0.000	0.000	0	0
1129	0.000	0.000	0	0
1130	0.000	0.000	0	0
1131	0.000	0.000	0	0
1132	0.000	0.000	0	0
1133	0.000	0.000	0	0
1134	0.000	0.000	0	0
1135	0.000	0.000	0	0
1136	0.000	0.000	0	0
1137	0.000	0.000	0	0
1138	0.000	0.000	0	0
1139	0.000	0.000	0	0
1140	0.000	0.000	0	0
1141	0.000	0.000	0	0
1142	0.000	0.000	0	0
1143	0.000	0.000	0	0
1144	0.000	0.000	0	0
1145	0.000	0.000	0	0
1146	0.005	0.000	0	0
1147	0.020	0.000	0	0
1148	0.045	0.000	0	0
1149	0.080	0.000	0	0
1150	0.125	0.000	0	0
1151	0.180	0.000	0	0
1152	0.245	0.000	0	0
1153	0.320	0.000	0	0
1154	0.405	0.000	0	0
1155	0.500	0.000	0	0
1156	0.605	0.000	0	0
1157	0.720	0.000	0	0
1158	0.845	0.000	0	0
1159	0.980	0.000	0	0
1160	1.125	0.000	0	0
1161	1.280	0.000	0	0
1162	1.445	0.000	0	0
1163	1.620	0.000	0	0
1164	1.805	0.000	0	0
1165	2.000	0.000	0	0
1166	2.205	0.000	0	0
1167	2.420	0.000	0	0
1168	2.645	0.000	0	0
1169	2.880	0.000	0	0
1170	3.125	0.000	0	0
1171	3.380	0.000	0	0
1172	3.645	0.000	0	0
1173	3.920	0.000	0	0
1174	4.205	0.000	0	0
1175	4.500	0.000	0	0
1176	4.805	0.000	0	0
1177	5.120	0.000	0	0
1178	5.445	0.000	0	0
1179	5.780	0.000	0	0
1180	6.125	0.000	0	0
1181	6.480	0.000	0	0
1182	6.845	0.000	0	0
1183	7.220	0.000	0	0
1184	7.605	0.000	0	0
1185	8.000	0.000	0	0
1186	8.405	0.000	0	0
1187	8.820	0.000	0	0
1188	9.245	0.000	0	0
1189	9.680	0.000	0	0
1190	10.125	0.000	0	0
1191	10.580	0.000	0	0
1192	11.045	0.000	0	0
1193	11.520	0.000	0	0
1194	12.005	0.000	0	0
1195	12.500	0.000	0	0
1196	13.005	0.000	0	0
1197	13.520	0.000	0	0
1198	14.045	0.000	0	0
1199	14.580	0.000	0	0
1200	15.125	0.000	0	0
1201	15.680	0.000	0	0
1202	16.245	0.000	0	0
1203	16.820	0.000	0	0
1204	17.405	0.000	0	0
1205	18.000	0.000	0	0
1206	18.605	0.000	0	0
1207	19.220	0.000	0	0
1208	19.845	0.000	0	0
1209	20.480	0.000	0	0
1210	21.125	0.000	0	0
1211	21.780	0.000	0	0
1212	22.445	0.000	0	0
1213	23.120	0.000	0	0
1214	23.805	0.000	0	0
1215	24.500	0.000	0	0
1216	25.205	0.000	0	0
1217	25.920	0.000	0	0
1218	26.645	0.000	0	0
1219	27.380	0.000	0	0
1220	28.125	0.000	0	0
1221	28.880	0.000	0	0
1222	29.645	0.000	0	0
1223	30.420	0.000	0	0
1224	31.205	0.000	0	0
1225	32.000	0.000	0	0
1226	32.805	0.000	0	0
1227	33.620	0.000	0	0
1228	34.445	0.000	0	0
1229	35.280	0.000	0	0
1230	36.125	0.000	0	0
1231	36.980	0.000	0	0
1232	37.845	0.000	0	0
1233	38.720	0.000	0	0
