CYCLE	CMDPOS4	CMDPOS6	out_0.0	in_0.0	
1426	0.000	0.000	0	0	
1427	0.000	0.000	0	0	
1428	0.000	0.000	0	0	
1429	0.000	0.000	0	0	
1430	0.000	0.000	0	0	
1431	0.000	0.000	0	0	
1432	0.000	0.000	0	0	
1433	0.000	0.000	0	0	
1434	0.000	0.000	0	0	
1435	0.000	0.000	0	0	
1436	0.000	0.000	0	0	
1437	0.000	0.000	0	0	
1438	0.000	0.000	0	0	
1439	0.000	0.000	0	0	
1440	0.000	0.000	0	0	
1441	0.000	0.000	0	0	
1442	0.000	0.000	0	0	
1443	0.000	0.000	0	0	
1444	0.000	0.000	0	0	
1445	0.000	0.000	0	0	
1446	0.000	0.000	0	0	
1447	0.000	0.000	0	0	
1448	0.000	0.000	0	0	
1449	0.000	0.000	0	0	
1450	0.000	0.000	0	0	
1451	0.000	0.000	0	0	
1452	0.000	0.000	0	0	
1453	0.000	0.000	0	0	
1454	0.000	0.000	0	0	
1455	0.000	0.000	0	0	
1456	0.000	0.000	0	0	
1457	0.000	0.000	0	0	
1458	0.000	0.000	0	0	
1459	0.000	0.000	0	0	
1460	0.000	0.000	0	0	
1461	0.000	0.000	0	0	
1462	0.000	0.000	0	0	
1463	0.000	0.000	0	0	
1464	0.000	0.000	0	0	
1465	0.000	0.000	0	0	
1466	0.000	0.000	0	0	
1467	0.000	0.000	0	0	
1468	0.000	0.000	0	0	
1469	0.000	0.000	0	0	
1470	0.000	0.000	0	0	
1471	0.000	0.000	0	0	
1472	0.000	0.000	0	0	
1473	0.000	0.000	0	0	
1474	0.000	0.000	0	0	
1475	0.000	0.000	0	0	
1476	0.000	0.000	0	0	
1477	0.000	0.000	0	0	
1478	0.000	0.000	0	0	
1479	0.000	0.000	0	0	
1480	0.000	0.000	0	0	
1481	0.000	0.000	0	0	
1482	0.000	0.000	0	0	
1483	0.000	0.000	0	0	
1484	0.000	0.000	0	0	
1485	0.000	0.000	0	0	
1486	0.000	0.000	0	0	
1487	0.000	0.000	0	0	
1488	0.000	0.000	0	0	
1489	0.000	0.000	0	0	
1490	0.000	0.000	0	0	
1491	0.000	0.000	0	0	
1492	0.000	0.000	0	0	
1493	0.000	0.000	0	0	
1494	0.000	0.000	0	0	
1495	0.000	0.000	0	0	
1496	0.000	0.000	0	0	
1497	0.005	0.000	0	0	
1498	0.020	0.000	0	0	
1499	0.045	0.000	0	0	
