CYCLE	CMDPOS2	CMDPOS5	out_0.0	in_0.0	
1152	0.000	0.000	0	0	
1153	0.000	0.000	0	0	
1154	0.000	0.000	0	0	
1155	0.000	0.000	0	0	
1156	0.000	0.000	0	0	
1157	0.000	0.000	0	0	
1158	0.000	0.000	0	0	
1159	0.000	0.000	0	0	
1160	0.000	0.000	0	0	
1161	0.000	0.000	0	0	
1162	0.000	0.000	0	0	
1163	0.000	0.000	0	0	
1164	0.000	0.000	0	0	
1165	0.000	0.000	0	0	
1166	0.000	0.000	0	0	
1167	0.000	0.000	0	0	
1168	0.000	0.000	0	0	
1169	0.000	0.000	0	0	
1170	0.000	0.000	0	0	
1171	0.000	0.000	0	0	
1172	0.000	0.000	0	0	
1173	0.000	0.000	0	0	
1174	0.000	0.000	0	0	
1175	0.000	0.000	0	0	
1176	0.000	0.000	0	0	
1177	0.000	0.000	0	0	
1178	0.000	0.000	0	0	
1179	0.000	0.000	0	0	
1180	0.000	0.000	0	0	
1181	0.000	0.000	0	0	
1182	0.000	0.000	0	0	
1183	0.000	0.000	0	0	
1184	0.000	0.000	0	0	
1185	0.000	0.000	0	0	
1186	0.000	0.000	0	0	
1187	0.000	0.000	0	0	
1188	0.000	0.000	0	0	
1189	0.000	0.000	0	0	
1190	0.000	0.000	0	0	
1191	0.000	0.000	0	0	
1192	0.000	0.000	0	0	
1193	0.000	0.000	0	0	
1194	0.000	0.000	0	0	
1195	0.000	0.000	0	0	
1196	0.000	0.000	0	0	
1197	0.000	0.000	0	0	
1198	0.000	0.000	0	0	
1199	0.000	0.000	0	0	
1200	0.000	0.000	0	0	
1201	0.000	0.000	0	0	
1202	0.000	0.000	0	0	
1203	0.000	0.000	0	0	
1204	0.000	0.000	0	0	
1205	0.000	0.000	0	0	
1206	0.000	0.000	0	0	
1207	0.000	0.000	0	0	
1208	0.000	0.000	0	0	
1209	0.000	0.000	0	0	
1210	0.000	0.000	0	0	
1211	0.000	0.000	0	0	
1212	0.000	0.000	0	0	
1213	0.000	0.000	0	0	
1214	0.000	0.000	0	0	
1215	0.000	0.000	0	0	
1216	0.000	0.000	0	0	
1217	0.000	0.000	0	0	
1218	0.000	0.000	0	0	
1219	0.000	-0.000	0	0	
1220	0.000	-0.001	0	0	
1221	0.000	-0.002	0	0	
1222	0.000	-0.005	0	0	
1223	0.000	-0.010	0	0	
1224	0.000	-0.018	0	0	
1225	0.000	-0.029	0	0	
1226	0.000	-0.043	0	0	
1227	0.000	-0.061	0	0	
1228	0.000	-0.084	0	0	
1229	0.000	-0.111	0	0	
1230	0.000	-0.144	0	0	
1231	0.000	-0.184	0	0	
1232	0.000	-0.229	0	0	
1233	0.000	-0.282	0	0	
1234	0.000	-0.342	0	0	
1235	0.000	-0.410	0	0	
1236	0.000	-0.487	0	0	
1237	0.000	-0.573	0	0	
1238	0.000	-0.668	0	0	
1239	0.000	-0.774	0	0	
1240	0.000	-0.889	0	0	
1241	0.000	-1.016	0	0	
1242	0.000	-1.155	0	0	
1243	0.000	-1.305	0	0	
1244	0.000	-1.468	0	0	
1245	0.000	-1.644	0	0	
1246	0.000	-1.834	0	0	
1247	0.000	-2.037	0	0	
1248	0.000	-2.255	0	0	
1249	0.000	-2.488	0	0	
1250	0.000	-2.737	0	0	
1251	0.000	-3.002	0	0	
1252	0.000	-3.283	0	0	
1253	0.000	-3.581	0	0	
1254	0.000	-3.897	0	0	
1255	0.000	-4.231	0	0	
1256	0.000	-4.583	0	0	
1257	0.000	-4.955	0	0	
1258	0.000	-5.344	0	0	
1259	0.000	-5.752	0	0	
1260	0.000	-6.178	0	0	
1261	0.000	-6.620	0	0	
1262	0.000	-7.079	0	0	
1263	0.000	-7.554	0	0	
1264	0.000	-8.045	0	0	
1265	0.000	-8.550	0	0	
1266	0.000	-9.070	0	0	
1267	0.000	-9.605	0	0	
1268	0.000	-10.152	0	0	
1269	0.000	-10.713	0	0	
1270	0.000	-11.286	0	0	
1271	0.000	-11.872	0	0	
1272	0.000	-12.468	0	0	
1273	0.000	-13.076	0	0	
1274	0.000	-13.695	0	0	
1275	0.000	-14.323	0	0	
1276	0.000	-14.961	0	0	
1277	0.000	-15.608	0	0	
1278	0.000	-16.263	0	0	
1279	0.000	-16.927	0	0	
1280	0.000	-17.598	0	0	
1281	0.000	-18.276	0	0	
1282	0.000	-18.960	0	0	
1283	0.000	-19.651	0	0	
1284	0.000	-20.347	0	0	
1285	0.000	-21.048	0	0	
1286	0.000	-21.753	0	0	
1287	0.000	-22.463	0	0	
1288	0.000	-23.176	0	0	
1289	0.000	-23.892	0	0	
1290	0.000	-24.611	0	0	
1291	0.000	-25.331	0	0	
1292	0.000	-26.053	0	0	
1293	0.000	-26.776	0	0	
1294	0.000	-27.500	0	0	
1295	0.000	-28.224	0	0	
1296	0.000	-28.947	0	0	
1297	0.000	-29.669	0	0	
1298	0.000	-30.389	0	0	
1299	0.000	-31.108	0	0	
