CYCLE	CMDPOS8	out_0.0	in_0.0	
16665	0.000	0	0	
16666	0.000	0	0	
16667	0.000	0	0	
16668	0.000	0	0	
16669	0.000	0	0	
16670	0.000	0	0	
16671	0.000	0	0	
16672	0.000	0	0	
16673	0.000	0	0	
16674	0.000	0	0	
16675	0.000	0	0	
16676	0.000	0	0	
16677	0.000	0	0	
16678	0.000	0	0	
16679	0.000	0	0	
16680	0.000	0	0	
16681	0.000	0	0	
16682	0.000	0	0	
16683	0.000	0	0	
16684	0.000	0	0	
16685	0.000	0	0	
16686	0.000	0	0	
16687	0.000	0	0	
16688	0.000	0	0	
16689	0.000	0	0	
16690	0.000	0	0	
16691	0.000	0	0	
16692	0.000	0	0	
16693	0.000	0	0	
16694	0.000	0	0	
16695	0.000	0	0	
16696	0.000	0	0	
16697	0.000	0	0	
16698	0.000	0	0	
16699	0.000	0	0	
16700	0.000	0	0	
16701	0.000	0	0	
16702	0.000	0	0	
16703	0.000	0	0	
16704	0.000	0	0	
16705	0.000	0	0	
16706	0.000	0	0	
16707	0.000	0	0	
16708	0.000	0	0	
16709	0.000	0	0	
16710	0.000	0	0	
16711	0.000	0	0	
16712	0.000	0	0	
16713	0.000	0	0	
16714	0.000	0	0	
16715	0.000	0	0	
16716	0.000	0	0	
16717	0.000	0	0	
16718	0.000	0	0	
16719	0.000	0	0	
16720	0.000	0	0	
16721	0.000	0	0	
16722	0.000	0	0	
16723	0.000	0	0	
16724	0.000	0	0	
16725	0.000	0	0	
16726	0.000	0	0	
16727	0.000	0	0	
16728	0.000	0	0	
16729	0.000	0	0	
16730	0.000	0	0	
16731	0.000	0	0	
16732	0.000	0	0	
16733	0.000	0	0	
16734	0.000	0	0	
16735	0.000	0	0	
16736	0.000	0	0	
16737	0.000	0	0	
16738	0.000	0	0	
16739	0.000	0	0	
16740	0.000	0	0	
16741	0.000	0	0	
16742	-0.010	0	0	
16743	-0.040	0	0	
16744	-0.090	0	0	
16745	-0.160	0	0	
16746	-0.250	0	0	
16747	-0.360	0	0	
16748	-0.490	0	0	
