CYCLE	CMDPOS7	CMDPOS9	out_0.7	in_0.0	
1170	0.000	0.000	0	0	
1171	0.000	0.000	0	0	
1172	0.000	0.000	0	0	
1173	0.000	0.000	0	0	
1174	0.000	0.000	0	0	
1175	0.000	0.000	0	0	
1176	0.000	0.000	0	0	
1177	0.000	0.000	0	0	
1178	0.000	0.000	0	0	
1179	0.000	0.000	0	0	
1180	0.000	0.000	0	0	
1181	0.000	0.000	0	0	
1182	0.000	0.000	0	0	
1183	0.000	0.000	0	0	
1184	0.000	0.000	0	0	
1185	0.000	0.000	0	0	
1186	0.000	0.000	0	0	
1187	0.000	0.000	0	0	
1188	0.000	0.000	0	0	
1189	0.000	0.000	0	0	
1190	0.000	0.000	0	0	
1191	0.000	0.000	0	0	
1192	0.000	0.000	0	0	
1193	0.000	0.000	0	0	
1194	0.000	0.000	0	0	
1195	0.000	0.000	0	0	
1196	0.000	0.000	0	0	
1197	0.000	0.000	0	0	
1198	0.000	0.000	0	0	
1199	0.000	0.000	0	0	
1200	0.000	0.000	0	0	
1201	0.000	0.000	0	0	
1202	0.000	0.000	0	0	
1203	0.000	0.000	0	0	
1204	0.000	0.000	0	0	
1205	0.000	0.000	0	0	
1206	0.000	0.000	0	0	
1207	0.000	0.000	0	0	
1208	0.000	0.000	0	0	
1209	0.000	0.000	0	0	
1210	0.000	0.000	0	0	
1211	0.000	0.000	0	0	
1212	0.000	0.000	0	0	
1213	0.000	0.000	0	0	
1214	0.000	0.000	0	0	
1215	0.000	0.000	0	0	
1216	0.000	0.000	0	0	
1217	0.000	0.000	0	0	
1218	0.000	0.000	0	0	
1219	0.000	0.000	0	0	
1220	0.000	0.000	0	0	
1221	0.000	0.000	0	0	
1222	0.000	0.000	0	0	
1223	0.000	0.000	0	0	
1224	0.005	0.000	0	0	
1225	0.020	0.000	0	0	
1226	0.045	0.000	0	0	
1227	0.079	0.000	0	0	
1228	0.124	0.000	0	0	
1229	0.178	0.000	0	0	
1230	0.243	0.000	0	0	
1231	0.317	0.000	0	0	
1232	0.401	0.000	0	0	
1233	0.495	0.000	0	0	
1234	0.600	0.000	0	0	
1235	0.713	0.000	0	0	
1236	0.837	0.000	0	0	
1237	0.971	0.000	0	0	
1238	1.115	0.000	0	0	
1239	1.268	0.000	0	0	
1240	1.432	0.000	0	0	
1241	1.605	0.000	0	0	
1242	1.789	0.000	0	0	
1243	1.982	0.000	0	0	
1244	2.185	0.000	0	0	
1245	2.398	0.000	0	0	
