CYCLE	CMDPOS1	out_0.0	in_0.0
1071	0.000	0	0
1072	0.000	0	0
1073	0.000	0	0
1074	0.000	0	0
1075	0.000	0	0
1076	0.000	0	0
1077	0.000	0	0
1078	0.000	0	0
1079	0.000	0	0
1080	0.000	0	0
1081	0.000	0	0
1082	0.000	0	0
1083	0.000	0	0
1084	0.000	0	0
1085	0.000	0	0
1086	0.000	0	0
1087	0.000	0	0
1088	0.000	0	0
1089	0.000	0	0
1090	0.000	0	0
1091	0.000	0	0
1092	0.000	0	0
1093	0.000	0	0
1094	0.000	0	0
1095	0.000	0	0
1096	0.000	0	0
1097	0.000	0	0
1098	0.000	0	0
1099	0.000	0	0
1100	0.000	0	0
1101	0.000	0	0
1102	0.000	0	0
1103	0.000	0	0
1104	0.000	0	0
1105	0.000	0	0
1106	0.000	0	0
1107	0.000	0	0
1108	0.000	0	0
1109	0.000	0	0
1110	0.000	0	0
1111	0.000	0	0
1112	0.000	0	0
1113	0.000	0	0
1114	0.000	0	0
1115	0.000	0	0
1116	0.000	0	0
1117	0.000	0	0
1118	0.000	0	0
1119	0.000	0	0
1120	0.000	0	0
1121	0.000	0	0
1122	0.000	0	0
1123	0.000	0	0
1124	0.000	0	0
1125	0.000	0	0
1126	0.000	0	0
1127	0.000	0	0
1128	0.000	0	0
1129	0.000	0	0
1130	0.000	0	0
1131	0.000	0	0
1132	0.000	0	0
1133	0.000	0	0
1134	0.000	0	0
1135	0.000	0	0
1136	0.000	0	0
1137	0.000	0	0
1138	0.000	0	0
1139	0.000	0	0
1140	0.000	0	0
1141	0.000	0	0
1142	0.000	0	0
1143	0.000	0	0
1144	0.000	0	0
1145	0.000	0	0
1146	0.000	0	0
1147	0.000	0	0
1148	0.000	0	0
1149	0.000	0	0
1150	0.000	0	0
1151	0.000	0	0
1152	0.000	0	0
1153	0.005	0	0
1154	0.022	0	0
1155	0.049	0	0
1156	0.087	0	0
1157	0.136	0	0
1158	0.196	0	0
1159	0.267	0	0
1160	0.349	0	0
1161	0.442	0	0
1162	0.546	0	0
1163	0.660	0	0
1164	0.786	0	0
1165	0.922	0	0
1166	1.069	0	0
1167	1.228	0	0
1168	1.397	0	0
1169	1.577	0	0
1170	1.768	0	0
1171	1.970	0	0
1172	2.183	0	0
1173	2.406	0	0
1174	2.641	0	0
1175	2.886	0	0
1176	3.143	0	0
1177	3.410	0	0
1178	3.689	0	0
1179	3.978	0	0
1180	4.278	0	0
1181	4.589	0	0
1182	4.911	0	0
1183	5.244	0	0
1184	5.587	0	0
1185	5.942	0	0
1186	6.308	0	0
1187	6.684	0	0
1188	7.071	0	0
1189	7.470	0	0
1190	7.879	0	0
1191	8.299	0	0
1192	8.730	0	0
1193	9.172	0	0
1194	9.625	0	0
1195	10.089	0	0
1196	10.564	0	0
1197	11.049	0	0
1198	11.546	0	0
1199	12.053	0	0
1200	12.571	0	0
1201	13.101	0	0
1202	13.641	0	0
1203	14.192	0	0
1204	14.754	0	0
1205	15.327	0	0
1206	15.911	0	0
1207	16.506	0	0
1208	17.111	0	0
1209	17.728	0	0
1210	18.355	0	0
1211	18.994	0	0
1212	19.643	0	0
1213	20.303	0	0
1214	20.974	0	0
1215	21.656	0	0
1216	22.349	0	0
1217	23.053	0	0
1218	23.768	0	0
1219	24.494	0	0
1220	25.230	0	0
1221	25.978	0	0
1222	26.736	0	0
1223	27.506	0	0
1224	28.286	0	0
1225	29.077	0	0
1226	29.879	0	0
1227	30.692	0	0
1228	31.516	0	0
1229	32.351	0	0
1230	33.197	0	0
1231	34.053	0	0
1232	34.921	0	0
1233	35.799	0	0
1234	36.689	0	0
1235	37.589	0	0
1236	38.500	0	0
1237	39.422	0	0
1238	40.355	0	0
1239	41.299	0	0
1240	42.254	0	0
1241	43.220	0	0
1242	44.197	0	0
1243	45.184	0	0
1244	46.183	0	0
1245	47.192	0	0
1246	48.213	0	0
1247	49.244	0	0
1248	50.286	0	0
1249	51.339	0	0
1250	52.398	0	0
1251	53.456	0	0
1252	54.515	0	0
1253	55.573	0	0
1254	56.632	0	0
1255	57.690	0	0
1256	58.749	0	0
1257	59.807	0	0
1258	60.866	0	0
1259	61.924	0	0
1260	62.983	0	0
1261	64.041	0	0
1262	65.100	0	0
1263	66.159	0	0
1264	67.217	0	0
1265	68.276	0	0
1266	69.334	0	0
1267	70.393	0	0
1268	71.451	0	0
1269	72.510	0	0
1270	73.568	0	0
1271	74.627	0	0
1272	75.685	0	0
1273	76.744	0	0
1274	77.802	0	0
1275	78.861	0	0
1276	79.914	0	0
1277	80.956	0	0
1278	81.987	0	0
1279	83.008	0	0
1280	84.017	0	0
1281	85.016	0	0
1282	86.003	0	0
1283	86.980	0	0
1284	87.946	0	0
1285	88.901	0	0
1286	89.845	0	0
1287	90.778	0	0
1288	91.700	0	0
1289	92.611	0	0
1290	93.511	0	0
1291	94.401	0	0
1292	95.279	0	0
1293	96.147	0	0
1294	97.003	0	0
1295	97.849	0	0
1296	98.684	0	0
1297	99.508	0	0
1298	100.321	0	0
1299	101.123	0	0
1300	101.914	0	0
1301	102.694	0	0
1302	103.464	0	0
1303	104.222	0	0
1304	104.970	0	0
