CYCLE	CMDPOS2	CMDPOS4	CMDPOS5	out_0.0	in_0.0
1782	0.000	0.000	0.000	0	0
1783	0.000	0.000	0.000	0	0
1784	0.000	0.000	0.000	0	0
1785	0.000	0.000	0.000	0	0
1786	0.000	0.000	0.000	0	0
1787	0.000	0.000	0.000	0	0
1788	0.000	0.000	0.000	0	0
1789	0.000	0.000	0.000	0	0
1790	0.000	0.000	0.000	0	0
1791	0.000	0.000	0.000	0	0
1792	0.000	0.000	0.000	0	0
1793	0.000	0.000	0.000	0	0
1794	0.000	0.000	0.000	0	0
1795	0.000	0.000	0.000	0	0
1796	0.000	0.000	0.000	0	0
1797	0.000	0.000	0.000	0	0
1798	0.000	0.000	0.000	0	0
1799	0.000	0.000	0.000	0	0
1800	0.000	0.000	0.000	0	0
1801	0.000	0.000	0.000	0	0
1802	0.000	0.000	0.000	0	0
1803	0.000	0.000	0.000	0	0
1804	0.000	0.000	0.000	0	0
1805	0.000	0.000	0.000	0	0
1806	0.000	0.000	0.000	0	0
1807	0.000	0.000	0.000	0	0
1808	0.000	0.000	0.000	0	0
1809	0.000	0.000	0.000	0	0
1810	0.000	0.000	0.000	0	0
1811	0.000	0.000	0.000	0	0
1812	0.000	0.000	0.000	0	0
1813	0.000	0.000	0.000	0	0
1814	0.000	0.000	0.000	0	0
1815	0.000	0.000	0.000	0	0
1816	0.000	0.000	0.000	0	0
1817	0.000	0.000	0.000	0	0
1818	0.000	0.000	0.000	0	0
1819	0.000	0.000	0.000	0	0
1820	0.000	0.000	0.000	0	0
1821	0.000	0.000	0.000	0	0
1822	0.000	0.000	0.000	0	0
1823	0.000	0.000	0.000	0	0
1824	0.000	0.000	0.000	0	0
1825	0.000	0.000	0.000	0	0
1826	0.000	0.000	0.000	0	0
1827	0.000	0.000	0.000	0	0
1828	0.000	0.000	0.000	0	0
1829	0.000	0.000	0.000	0	0
1830	0.000	0.000	0.000	0	0
1831	0.000	0.000	0.000	0	0
1832	0.000	0.000	0.000	0	0
1833	0.000	0.000	0.000	0	0
1834	0.000	0.000	0.000	0	0
1835	0.000	0.000	0.000	0	0
1836	0.000	0.000	0.000	0	0
1837	0.000	0.000	0.000	0	0
1838	0.000	0.000	0.000	0	0
1839	0.000	0.000	0.000	0	0
1840	0.000	0.000	0.000	0	0
1841	0.000	0.000	0.000	0	0
1842	0.000	0.000	0.000	0	0
1843	0.000	0.000	0.000	0	0
1844	0.000	0.000	0.000	0	0
1845	0.000	0.000	0.000	0	0
1846	0.000	0.000	0.000	0	0
1847	0.000	0.000	0.000	0	0
1848	0.000	0.000	-0.001	0	0
1849	0.000	0.000	-0.004	0	0
1850	0.000	0.000	-0.009	0	0
1851	0.000	0.000	-0.016	0	0
1852	0.000	0.000	-0.025	0	0
1853	0.000	0.000	-0.036	0	0
1854	0.000	0.000	-0.049	0	0
1855	0.000	0.000	-0.064	0	0
1856	0.000	0.000	-0.081	0	0
1857	0.000	0.000	-0.100	0	0
1858	0.000	0.000	-0.121	0	0
1859	0.000	0.000	-0.144	0	0
1860	0.000	0.000	-0.169	0	0
1861	0.000	0.000	-0.196	0	0
1862	0.000	0.000	-0.225	0	0
1863	0.000	0.000	-0.256	0	0
1864	0.000	0.000	-0.289	0	0
1865	0.000	0.000	-0.324	0	0
1866	0.000	0.000	-0.361	0	0
1867	0.000	0.000	-0.400	0	0
1868	0.000	0.000	-0.441	0	0
1869	0.000	0.000	-0.484	0	0
1870	0.000	0.000	-0.529	0	0
1871	0.000	0.000	-0.576	0	0
1872	0.000	0.000	-0.625	0	0
1873	0.000	0.000	-0.676	0	0
1874	0.000	0.000	-0.729	0	0
1875	0.000	0.000	-0.784	0	0
1876	0.000	0.000	-0.841	0	0
1877	0.000	0.000	-0.900	0	0
1878	0.000	0.000	-0.961	0	0
1879	0.000	0.000	-1.024	0	0
1880	0.000	0.000	-1.089	0	0
1881	0.000	0.000	-1.156	0	0
1882	0.000	0.000	-1.225	0	0
1883	0.000	0.000	-1.296	0	0
1884	0.000	0.000	-1.369	0	0
1885	0.000	0.000	-1.444	0	0
1886	0.000	0.000	-1.521	0	0
1887	0.000	0.000	-1.600	0	0
1888	0.000	0.000	-1.681	0	0
1889	0.000	0.000	-1.764	0	0
1890	0.000	0.000	-1.849	0	0
1891	0.000	0.000	-1.936	0	0
1892	0.000	0.000	-2.025	0	0
1893	0.000	0.000	-2.116	0	0
1894	0.000	0.000	-2.209	0	0
1895	0.000	0.000	-2.304	0	0
1896	0.000	0.000	-2.401	0	0
1897	0.000	0.000	-2.500	0	0
1898	0.000	0.000	-2.600	0	0
1899	0.000	0.000	-2.703	0	0
1900	0.000	0.000	-2.808	0	0
1901	0.000	0.000	-2.915	0	0
1902	0.000	0.000	-3.024	0	0
1903	0.000	0.000	-3.135	0	0
1904	0.000	0.000	-3.248	0	0
1905	0.000	0.000	-3.363	0	0
1906	0.000	0.000	-3.480	0	0
1907	0.000	0.000	-3.599	0	0
1908	0.000	0.000	-3.720	0	0
1909	0.000	0.000	-3.843	0	0
1910	0.000	0.000	-3.968	0	0
1911	0.000	0.000	-4.095	0	0
1912	0.000	0.000	-4.224	0	0
1913	0.000	0.000	-4.355	0	0
1914	0.000	0.000	-4.488	0	0
1915	0.000	0.000	-4.623	0	0
1916	0.000	0.000	-4.760	0	0
1917	0.000	0.000	-4.899	0	0
1918	0.000	0.000	-5.040	0	0
1919	0.000	0.000	-5.183	0	0
1920	0.000	0.000	-5.328	0	0
1921	0.000	0.000	-5.475	0	0
1922	0.000	0.000	-5.624	0	0
1923	0.000	0.000	-5.775	0	0
1924	0.000	0.000	-5.928	0	0
1925	0.000	0.000	-6.083	0	0
1926	0.000	0.000	-6.240	0	0
1927	0.000	0.000	-6.399	0	0
1928	0.000	0.000	-6.560	0	0
1929	0.000	0.000	-6.723	0	0
1930	0.000	0.000	-6.888	0	0
1931	0.000	0.000	-7.055	0	0
1932	0.000	0.000	-7.224	0	0
1933	0.000	0.000	-7.395	0	0
1934	0.000	0.000	-7.568	0	0
1935	0.000	0.000	-7.743	0	0
1936	0.000	0.000	-7.919	0	0
1937	0.000	0.000	-8.098	0	0
1938	0.000	0.000	-8.279	0	0
1939	0.000	0.000	-8.462	0	0
1940	0.000	0.000	-8.647	0	0
1941	0.000	0.000	-8.834	0	0
1942	0.000	0.000	-9.023	0	0
1943	0.000	0.000	-9.214	0	0
1944	0.000	0.000	-9.407	0	0
1945	0.000	0.000	-9.602	0	0
1946	0.000	0.000	-9.799	0	0
1947	0.000	0.000	-9.998	0	0
1948	0.000	0.000	-10.199	0	0
1949	0.000	0.000	-10.402	0	0
1950	0.000	0.000	-10.607	0	0
1951	0.000	0.000	-10.814	0	0
1952	0.000	0.000	-11.023	0	0
1953	0.000	0.000	-11.234	0	0
1954	0.000	0.000	-11.447	0	0
1955	0.000	0.000	-11.662	0	0
1956	0.000	0.000	-11.879	0	0
1957	0.000	0.000	-12.098	0	0
1958	0.000	0.000	-12.319	0	0
1959	0.000	0.000	-12.542	0	0
1960	0.000	0.000	-12.767	0	0
1961	0.000	0.000	-12.993	0	0
1962	0.000	0.000	-13.222	0	0
1963	0.000	0.000	-13.453	0	0
1964	0.000	0.000	-13.686	0	0
1965	0.000	0.000	-13.921	0	0
1966	0.000	0.000	-14.158	0	0
1967	0.000	0.000	-14.397	0	0
1968	0.000	0.000	-14.638	0	0
1969	0.000	0.000	-14.881	0	0
1970	0.000	0.000	-15.126	0	0
1971	0.000	0.000	-15.373	0	0
1972	0.000	0.000	-15.622	0	0
1973	0.000	0.000	-15.873	0	0
1974	0.000	0.000	-16.126	0	0
1975	0.000	0.000	-16.381	0	0
1976	0.000	0.000	-16.638	0	0
1977	0.000	0.000	-16.897	0	0
1978	0.000	0.000	-17.158	0	0
1979	0.000	0.000	-17.421	0	0
1980	0.000	0.000	-17.686	0	0
1981	0.000	0.000	-17.953	0	0
1982	0.000	0.000	-18.221	0	0
1983	0.000	0.000	-18.492	0	0
1984	0.000	0.000	-18.765	0	0
1985	0.000	0.000	-19.040	0	0
1986	0.000	0.000	-19.317	0	0
