CYCLE	CMDPOS2	out_0.0	in_0.0	
72950	0.000	0	0	
72951	0.000	0	0	
72952	0.000	0	0	
72953	0.000	0	0	
72954	0.000	0	0	
72955	0.000	0	0	
72956	0.000	0	0	
72957	0.000	0	0	
72958	0.000	0	0	
72959	0.000	0	0	
72960	0.000	0	0	
72961	0.000	0	0	
72962	0.000	0	0	
72963	0.000	0	0	
72964	0.000	0	0	
72965	0.000	0	0	
72966	0.000	0	0	
72967	0.000	0	0	
72968	0.000	0	0	
72969	0.000	0	0	
72970	0.000	0	0	
72971	0.000	0	0	
72972	0.000	0	0	
72973	0.000	0	0	
72974	0.000	0	0	
72975	0.000	0	0	
72976	0.000	0	0	
72977	0.000	0	0	
72978	0.000	0	0	
72979	0.000	0	0	
72980	0.000	0	0	
72981	0.000	0	0	
72982	0.000	0	0	
72983	0.000	0	0	
72984	0.000	0	0	
72985	0.000	0	0	
72986	0.000	0	0	
72987	0.000	0	0	
72988	0.000	0	0	
72989	0.000	0	0	
72990	0.000	0	0	
72991	0.000	0	0	
72992	0.000	0	0	
72993	0.000	0	0	
72994	0.000	0	0	
72995	0.000	0	0	
72996	0.000	0	0	
72997	0.000	0	0	
72998	0.000	0	0	
72999	0.000	0	0	
73000	0.000	0	0	
73001	0.000	0	0	
73002	0.000	0	0	
73003	0.000	0	0	
73004	0.000	0	0	
73005	0.000	0	0	
73006	0.000	0	0	
73007	0.000	0	0	
73008	0.000	0	0	
73009	0.000	0	0	
73010	0.000	0	0	
73011	0.000	0	0	
73012	0.000	0	0	
73013	0.000	0	0	
73014	0.000	0	0	
73015	0.000	0	0	
73016	0.000	0	0	
73017	0.000	0	0	
73018	0.000	0	0	
73019	0.000	0	0	
73020	0.000	0	0	
73021	0.000	0	0	
73022	0.000	0	0	
73023	0.000	0	0	
73024	0.000	0	0	
73025	0.000	0	0	
73026	0.000	0	0	
73027	0.000	0	0	
73028	0.000	0	0	
73029	0.000	0	0	
73030	0.001	0	0	
73031	0.002	0	0	
73032	0.004	0	0	
73033	0.008	0	0	
73034	0.014	0	0	
