CYCLE	CMDPOS1	CMDPOS3	out_0.0	in_0.0	
1423	0.000	0.000	0	0	
1424	0.000	0.000	0	0	
1425	0.000	0.000	0	0	
1426	0.000	0.000	0	0	
1427	0.000	0.000	0	0	
1428	0.000	0.000	0	0	
1429	0.000	0.000	0	0	
1430	0.000	0.000	0	0	
1431	0.000	0.000	0	0	
1432	0.000	0.000	0	0	
1433	0.000	0.000	0	0	
1434	0.000	0.000	0	0	
1435	0.000	0.000	0	0	
1436	0.000	0.000	0	0	
1437	0.000	0.000	0	0	
1438	0.000	0.000	0	0	
1439	0.000	0.000	0	0	
1440	0.000	0.000	0	0	
1441	0.000	0.000	0	0	
1442	0.000	0.000	0	0	
1443	0.000	0.000	0	0	
1444	0.000	0.000	0	0	
1445	0.000	0.000	0	0	
1446	0.000	0.000	0	0	
1447	0.000	0.000	0	0	
1448	0.000	0.000	0	0	
1449	0.000	0.000	0	0	
1450	0.000	0.000	0	0	
1451	0.000	0.000	0	0	
1452	0.000	0.000	0	0	
1453	0.000	0.000	0	0	
1454	0.000	0.000	0	0	
1455	0.000	0.000	0	0	
1456	0.000	0.000	0	0	
1457	0.000	0.000	0	0	
1458	0.000	0.000	0	0	
1459	0.000	0.000	0	0	
1460	0.000	0.000	0	0	
1461	0.000	0.000	0	0	
1462	0.000	0.000	0	0	
1463	0.000	0.000	0	0	
1464	0.000	0.000	0	0	
1465	0.000	0.000	0	0	
1466	0.000	0.000	0	0	
1467	0.000	0.000	0	0	
1468	0.000	0.000	0	0	
1469	0.000	0.000	0	0	
1470	0.000	0.000	0	0	
1471	0.000	0.000	0	0	
1472	0.000	0.000	0	0	
1473	0.000	0.000	0	0	
1474	0.000	0.000	0	0	
1475	0.000	0.000	0	0	
1476	0.000	0.000	0	0	
1477	0.000	0.000	0	0	
1478	0.000	0.000	0	0	
1479	0.000	0.000	0	0	
1480	0.000	0.000	0	0	
1481	0.000	0.000	0	0	
1482	0.000	0.000	0	0	
1483	0.000	0.000	0	0	
1484	0.000	0.000	0	0	
1485	0.000	0.000	0	0	
1486	0.000	0.000	0	0	
1487	0.000	0.000	0	0	
1488	0.000	0.000	0	0	
1489	0.000	0.000	0	0	
1490	0.000	0.000	0	0	
1491	0.000	0.000	0	0	
1492	0.000	0.005	0	0	
1493	0.000	0.020	0	0	
1494	0.000	0.045	0	0	
1495	0.000	0.080	0	0	
1496	0.000	0.125	0	0	
1497	0.000	0.180	0	0	
1498	0.000	0.245	0	0	
1499	0.000	0.320	0	0	
1500	0.000	0.405	0	0	
1501	0.000	0.495	0	0	
1502	0.000	0.585	0	0	
1503	0.000	0.675	0	0	
1504	0.000	0.765	0	0	
1505	0.000	0.855	0	0	
1506	0.000	0.945	0	0	
1507	0.000	1.035	0	0	
1508	0.000	1.125	0	0	
1509	0.000	1.215	0	0	
1510	0.000	1.305	0	0	
1511	0.000	1.395	0	0	
1512	0.000	1.485	0	0	
1513	0.000	1.575	0	0	
1514	0.000	1.665	0	0	
1515	0.000	1.755	0	0	
1516	0.000	1.845	0	0	
1517	0.000	1.935	0	0	
1518	0.000	2.025	0	0	
1519	0.000	2.115	0	0	
1520	0.000	2.205	0	0	
1521	0.000	2.295	0	0	
1522	0.000	2.385	0	0	
1523	0.000	2.475	0	0	
1524	0.000	2.565	0	0	
1525	0.000	2.655	0	0	
1526	0.000	2.745	0	0	
1527	0.000	2.835	0	0	
1528	0.000	2.925	0	0	
1529	0.000	3.015	0	0	
1530	0.000	3.105	0	0	
1531	0.000	3.195	0	0	
1532	0.000	3.285	0	0	
1533	0.000	3.375	0	0	
1534	0.000	3.465	0	0	
1535	0.000	3.555	0	0	
1536	0.000	3.645	0	0	
1537	0.000	3.735	0	0	
1538	0.000	3.825	0	0	
1539	0.000	3.915	0	0	
1540	0.000	4.005	0	0	
1541	0.000	4.095	0	0	
1542	0.000	4.185	0	0	
1543	0.000	4.275	0	0	
1544	0.000	4.365	0	0	
1545	0.000	4.455	0	0	
1546	0.000	4.545	0	0	
1547	0.000	4.635	0	0	
1548	0.000	4.725	0	0	
1549	0.000	4.815	0	0	
1550	0.000	4.905	0	0	
1551	0.000	4.995	0	0	
1552	0.000	5.085	0	0	
1553	0.000	5.175	0	0	
1554	0.000	5.265	0	0	
1555	0.000	5.355	0	0	
1556	0.000	5.445	0	0	
1557	0.000	5.535	0	0	
1558	0.000	5.625	0	0	
1559	0.000	5.715	0	0	
1560	0.000	5.805	0	0	
1561	0.000	5.895	0	0	
1562	0.000	5.985	0	0	
1563	0.000	6.075	0	0	
1564	0.000	6.165	0	0	
1565	0.000	6.255	0	0	
1566	0.000	6.345	0	0	
1567	0.000	6.435	0	0	
1568	0.000	6.525	0	0	
1569	0.000	6.615	0	0	
1570	0.000	6.705	0	0	
1571	0.000	6.795	0	0	
1572	0.000	6.885	0	0	
1573	0.000	6.975	0	0	
1574	0.000	7.065	0	0	
1575	0.000	7.155	0	0	
1576	0.000	7.245	0	0	
1577	0.000	7.335	0	0	
1578	0.000	7.425	0	0	
1579	0.000	7.515	0	0	
1580	0.000	7.605	0	0	
1581	0.000	7.695	0	0	
1582	0.000	7.785	0	0	
1583	0.000	7.875	0	0	
1584	0.000	7.965	0	0	
1585	0.000	8.055	0	0	
1586	0.000	8.145	0	0	
1587	0.000	8.235	0	0	
1588	0.000	8.325	0	0	
1589	0.000	8.415	0	0	
1590	0.000	8.505	0	0	
1591	0.000	8.595	0	0	
1592	0.000	8.685	0	0	
1593	0.000	8.775	0	0	
1594	0.000	8.865	0	0	
1595	0.000	8.955	0	0	
1596	0.000	9.045	0	0	
1597	0.000	9.135	0	0	
1598	0.000	9.225	0	0	
1599	0.000	9.315	0	0	
1600	0.000	9.405	0	0	
1601	0.000	9.495	0	0	
1602	0.000	9.585	0	0	
1603	0.000	9.675	0	0	
1604	0.000	9.765	0	0	
1605	0.000	9.855	0	0	
1606	0.000	9.945	0	0	
1607	0.000	10.035	0	0	
1608	0.000	10.125	0	0	
1609	0.000	10.215	0	0	
1610	0.000	10.305	0	0	
1611	0.000	10.395	0	0	
1612	0.000	10.485	0	0	
1613	0.000	10.575	0	0	
1614	0.000	10.665	0	0	
1615	0.000	10.755	0	0	
1616	0.000	10.845	0	0	
1617	0.000	10.935	0	0	
1618	0.000	11.025	0	0	
1619	0.000	11.115	0	0	
1620	0.000	11.205	0	0	
1621	0.000	11.295	0	0	
1622	0.000	11.385	0	0	
1623	0.000	11.475	0	0	
1624	0.000	11.565	0	0	
1625	0.000	11.655	0	0	
1626	0.000	11.745	0	0	
1627	0.000	11.835	0	0	
1628	0.000	11.925	0	0	
1629	0.000	12.015	0	0	
1630	0.000	12.105	0	0	
1631	0.000	12.195	0	0	
1632	0.000	12.285	0	0	
1633	0.000	12.375	0	0	
1634	0.000	12.465	0	0	
1635	0.000	12.555	0	0	
1636	0.000	12.645	0	0	
1637	0.000	12.735	0	0	
1638	0.000	12.825	0	0	
1639	0.000	12.915	0	0	
1640	0.000	13.005	0	0	
1641	0.000	13.095	0	0	
1642	0.000	13.185	0	0	
1643	0.000	13.275	0	0	
1644	0.000	13.365	0	0	
1645	0.000	13.455	0	0	
1646	0.000	13.545	0	0	
1647	0.000	13.635	0	0	
1648	0.000	13.725	0	0	
1649	0.000	13.815	0	0	
1650	0.000	13.905	0	0	
1651	0.000	13.995	0	0	
1652	0.000	14.085	0	0	
1653	0.000	14.175	0	0	
1654	0.000	14.265	0	0	
1655	0.000	14.355	0	0	
1656	0.000	14.445	0	0	
1657	0.000	14.535	0	0	
1658	0.000	14.625	0	0	
1659	0.000	14.715	0	0	
1660	0.000	14.805	0	0	
1661	0.000	14.895	0	0	
1662	0.000	14.985	0	0	
1663	0.000	15.075	0	0	
1664	0.000	15.165	0	0	
1665	0.000	15.255	0	0	
1666	0.000	15.345	0	0	
1667	0.000	15.435	0	0	
1668	0.000	15.525	0	0	
1669	0.000	15.615	0	0	
1670	0.000	15.705	0	0	
1671	0.000	15.795	0	0	
1672	0.000	15.885	0	0	
1673	0.000	15.975	0	0	
1674	0.000	16.065	0	0	
1675	0.000	16.155	0	0	
1676	0.000	16.245	0	0	
1677	0.000	16.335	0	0	
1678	0.000	16.425	0	0	
1679	0.000	16.515	0	0	
1680	0.000	16.605	0	0	
1681	0.000	16.695	0	0	
1682	0.000	16.785	0	0	
1683	0.000	16.875	0	0	
1684	0.000	16.965	0	0	
1685	0.000	17.055	0	0	
1686	0.000	17.145	0	0	
1687	0.000	17.235	0	0	
1688	0.000	17.325	0	0	
1689	0.000	17.415	0	0	
1690	0.000	17.505	0	0	
1691	0.000	17.595	0	0	
1692	0.000	17.685	0	0	
1693	0.000	17.775	0	0	
1694	0.000	17.865	0	0	
1695	0.000	17.955	0	0	
1696	0.000	18.045	0	0	
1697	0.000	18.135	0	0	
1698	0.000	18.225	0	0	
1699	0.000	18.315	0	0	
1700	0.000	18.405	0	0	
1701	0.000	18.495	0	0	
1702	0.000	18.585	0	0	
1703	0.000	18.675	0	0	
1704	0.000	18.765	0	0	
1705	0.000	18.855	0	0	
1706	0.000	18.945	0	0	
1707	0.000	19.035	0	0	
1708	0.000	19.125	0	0	
1709	0.000	19.215	0	0	
1710	0.000	19.305	0	0	
1711	0.000	19.395	0	0	
1712	0.000	19.485	0	0	
1713	0.000	19.575	0	0	
1714	0.000	19.665	0	0	
1715	0.000	19.755	0	0	
1716	0.000	19.845	0	0	
1717	0.000	19.935	0	0	
1718	0.000	20.025	0	0	
1719	0.000	20.115	0	0	
1720	0.000	20.205	0	0	
1721	0.000	20.295	0	0	
1722	0.000	20.385	0	0	
1723	0.000	20.475	0	0	
1724	0.000	20.565	0	0	
1725	0.000	20.655	0	0	
1726	0.000	20.745	0	0	
1727	0.000	20.835	0	0	
1728	0.000	20.925	0	0	
1729	0.000	21.015	0	0	
1730	0.000	21.105	0	0	
1731	0.000	21.195	0	0	
1732	0.000	21.285	0	0	
1733	0.000	21.375	0	0	
1734	0.000	21.465	0	0	
1735	0.000	21.555	0	0	
1736	0.000	21.645	0	0	
1737	0.000	21.735	0	0	
1738	0.000	21.825	0	0	
1739	0.000	21.915	0	0	
1740	0.000	22.005	0	0	
1741	0.000	22.095	0	0	
1742	0.000	22.185	0	0	
1743	0.000	22.275	0	0	
1744	0.000	22.365	0	0	
1745	0.000	22.455	0	0	
1746	0.000	22.545	0	0	
1747	0.000	22.635	0	0	
1748	0.000	22.725	0	0	
1749	0.000	22.815	0	0	
1750	0.000	22.905	0	0	
1751	0.000	22.995	0	0	
1752	0.000	23.085	0	0	
1753	0.000	23.175	0	0	
1754	0.000	23.265	0	0	
1755	0.000	23.355	0	0	
1756	0.000	23.445	0	0	
1757	0.000	23.535	0	0	
1758	0.000	23.625	0	0	
1759	0.000	23.715	0	0	
1760	0.000	23.805	0	0	
1761	0.000	23.895	0	0	
1762	0.000	23.985	0	0	
1763	0.000	24.075	0	0	
1764	0.000	24.165	0	0	
1765	0.000	24.255	0	0	
1766	0.000	24.345	0	0	
1767	0.000	24.435	0	0	
1768	0.000	24.525	0	0	
1769	0.000	24.615	0	0	
1770	0.000	24.705	0	0	
1771	0.000	24.795	0	0	
1772	0.000	24.885	0	0	
1773	0.000	24.975	0	0	
1774	0.000	25.065	0	0	
1775	0.000	25.155	0	0	
1776	0.000	25.245	0	0	
1777	0.000	25.335	0	0	
1778	0.000	25.425	0	0	
1779	0.000	25.515	0	0	
1780	0.000	25.605	0	0	
1781	0.000	25.695	0	0	
1782	0.000	25.785	0	0	
1783	0.000	25.875	0	0	
1784	0.000	25.965	0	0	
1785	0.000	26.055	0	0	
1786	0.000	26.145	0	0	
1787	0.000	26.235	0	0	
1788	0.000	26.325	0	0	
1789	0.000	26.415	0	0	
1790	0.000	26.505	0	0	
1791	0.000	26.595	0	0	
1792	0.000	26.685	0	0	
1793	0.000	26.775	0	0	
1794	0.000	26.865	0	0	
1795	0.000	26.955	0	0	
1796	0.000	27.045	0	0	
1797	0.000	27.135	0	0	
1798	0.000	27.225	0	0	
1799	0.000	27.315	0	0	
1800	0.000	27.405	0	0	
1801	0.000	27.495	0	0	
1802	0.000	27.585	0	0	
1803	0.000	27.675	0	0	
1804	0.000	27.765	0	0	
1805	0.000	27.855	0	0	
1806	0.000	27.945	0	0	
1807	0.000	28.035	0	0	
1808	0.000	28.125	0	0	
1809	0.000	28.215	0	0	
1810	0.000	28.305	0	0	
1811	0.000	28.395	0	0	
1812	0.000	28.485	0	0	
1813	0.000	28.575	0	0	
1814	0.000	28.665	0	0	
1815	0.000	28.755	0	0	
1816	0.000	28.845	0	0	
1817	0.000	28.935	0	0	
1818	0.000	29.025	0	0	
1819	0.000	29.115	0	0	
1820	0.000	29.205	0	0	
1821	0.000	29.295	0	0	
1822	0.000	29.385	0	0	
1823	0.000	29.475	0	0	
1824	0.000	29.565	0	0	
1825	0.000	29.655	0	0	
1826	0.000	29.745	0	0	
1827	0.000	29.835	0	0	
1828	0.000	29.925	0	0	
1829	0.000	30.015	0	0	
1830	0.000	30.105	0	0	
1831	0.000	30.195	0	0	
1832	0.000	30.285	0	0	
1833	0.000	30.375	0	0	
1834	0.000	30.465	0	0	
1835	0.000	30.555	0	0	
1836	0.000	30.645	0	0	
1837	0.000	30.735	0	0	
1838	0.000	30.820	0	0	
1839	0.000	30.895	0	0	
1840	0.000	30.960	0	0	
1841	0.000	31.015	0	0	
1842	0.000	31.060	0	0	
1843	0.000	31.095	0	0	
1844	0.000	31.120	0	0	
1845	0.000	31.135	0	0	
