CYCLE	CMDPOS4	CMDPOS6	out_0.0	in_0.0	
980894	0.000	0.000	0	0	
980895	0.000	0.000	0	0	
980896	0.000	0.000	0	0	
980897	0.000	0.000	0	0	
980898	0.000	0.000	0	0	
980899	0.000	0.000	0	0	
980900	0.000	0.000	0	0	
980901	0.000	0.000	0	0	
980902	0.000	0.000	0	0	
980903	0.000	0.000	0	0	
980904	0.000	0.000	0	0	
980905	0.000	0.000	0	0	
980906	0.000	0.000	0	0	
980907	0.000	0.000	0	0	
980908	0.000	0.000	0	0	
980909	0.000	0.000	0	0	
980910	0.000	0.000	0	0	
980911	0.000	0.000	0	0	
980912	0.000	0.000	0	0	
980913	0.000	0.000	0	0	
980914	0.000	0.000	0	0	
980915	0.000	0.000	0	0	
980916	0.000	0.000	0	0	
980917	0.000	0.000	0	0	
980918	0.000	0.000	0	0	
980919	0.000	0.000	0	0	
980920	0.000	0.000	0	0	
980921	0.000	0.000	0	0	
980922	0.000	0.000	0	0	
980923	0.000	0.000	0	0	
980924	0.000	0.000	0	0	
980925	0.000	0.000	0	0	
980926	0.000	0.000	0	0	
980927	0.000	0.000	0	0	
980928	0.000	0.000	0	0	
980929	0.000	0.000	0	0	
980930	0.000	0.000	0	0	
980931	0.000	0.000	0	0	
980932	0.000	0.000	0	0	
980933	0.000	0.000	0	0	
980934	0.000	0.000	0	0	
980935	0.000	0.000	0	0	
980936	0.000	0.000	0	0	
980937	0.000	0.000	0	0	
980938	0.000	0.000	0	0	
980939	0.000	0.000	0	0	
980940	0.000	0.000	0	0	
980941	0.000	0.000	0	0	
980942	0.000	0.000	0	0	
980943	0.000	0.000	0	0	
980944	0.000	0.000	0	0	
980945	0.000	0.000	0	0	
980946	0.000	0.000	0	0	
980947	0.000	0.000	0	0	
980948	0.000	0.000	0	0	
980949	0.000	0.000	0	0	
980950	0.000	0.000	0	0	
980951	0.000	0.000	0	0	
980952	0.000	0.000	0	0	
980953	0.000	0.000	0	0	
980954	0.000	0.000	0	0	
980955	0.000	0.000	0	0	
980956	0.000	0.000	0	0	
980957	0.000	0.000	0	0	
980958	0.000	0.000	0	0	
980959	0.000	0.000	0	0	
980960	-0.004	-0.003	0	0	
980961	-0.016	-0.012	0	0	
980962	-0.036	-0.027	0	0	
980963	-0.064	-0.048	0	0	
980964	-0.100	-0.075	0	0	
980965	-0.144	-0.108	0	0	
980966	-0.195	-0.147	0	0	
980967	-0.255	-0.191	0	0	
980968	-0.323	-0.242	0	0	
980969	-0.399	-0.299	0	0	
980970	-0.482	-0.362	0	0	
980971	-0.574	-0.431	0	0	
980972	-0.674	-0.505	0	0	
