CYCLE	CMDPOS3	out_0.0	in_0.0	
110351	0.000	0	0	
110352	0.000	0	0	
110353	0.000	0	0	
110354	0.000	0	0	
110355	0.000	0	0	
110356	0.000	0	0	
110357	0.000	0	0	
110358	0.000	0	0	
110359	0.000	0	0	
110360	0.000	0	0	
110361	0.000	0	0	
110362	0.000	0	0	
110363	0.000	0	0	
110364	0.000	0	0	
110365	0.000	0	0	
110366	0.000	0	0	
110367	0.000	0	0	
110368	0.000	0	0	
110369	0.000	0	0	
110370	0.000	0	0	
110371	0.000	0	0	
110372	0.000	0	0	
110373	0.000	0	0	
110374	0.000	0	0	
110375	0.000	0	0	
110376	0.000	0	0	
110377	0.000	0	0	
110378	0.000	0	0	
110379	0.000	0	0	
110380	0.000	0	0	
110381	0.000	0	0	
110382	0.000	0	0	
110383	0.000	0	0	
110384	0.000	0	0	
110385	0.000	0	0	
110386	0.000	0	0	
110387	0.000	0	0	
110388	0.000	0	0	
110389	0.000	0	0	
110390	0.000	0	0	
110391	0.000	0	0	
110392	0.000	0	0	
110393	0.000	0	0	
110394	0.000	0	0	
110395	0.000	0	0	
110396	0.000	0	0	
110397	0.000	0	0	
110398	0.000	0	0	
110399	0.000	0	0	
110400	0.000	0	0	
110401	0.000	0	0	
110402	0.000	0	0	
110403	0.000	0	0	
110404	0.000	0	0	
110405	0.000	0	0	
110406	0.000	0	0	
110407	0.000	0	0	
110408	0.000	0	0	
110409	0.000	0	0	
110410	0.000	0	0	
110411	0.000	0	0	
110412	0.000	0	0	
110413	0.000	0	0	
110414	0.000	0	0	
110415	0.000	0	0	
110416	0.000	0	0	
110417	0.000	0	0	
110418	0.010	0	0	
110419	0.040	0	0	
110420	0.090	0	0	
110421	0.160	0	0	
110422	0.250	0	0	
110423	0.360	0	0	
110424	0.490	0	0	
110425	0.640	0	0	
110426	0.810	0	0	
110427	1.000	0	0	
110428	1.210	0	0	
110429	1.440	0	0	
110430	1.690	0	0	
110431	1.960	0	0	
110432	2.250	0	0	
110433	2.560	0	0	
110434	2.890	0	0	
110435	3.240	0	0	
110436	3.610	0	0	
110437	4.000	0	0	
110438	4.410	0	0	
110439	4.840	0	0	
110440	5.290	0	0	
110441	5.760	0	0	
110442	6.250	0	0	
110443	6.760	0	0	
110444	7.290	0	0	
110445	7.840	0	0	
110446	8.410	0	0	
110447	9.000	0	0	
110448	9.610	0	0	
110449	10.240	0	0	
110450	10.890	0	0	
110451	11.560	0	0	
110452	12.250	0	0	
110453	12.960	0	0	
110454	13.690	0	0	
110455	14.440	0	0	
110456	15.210	0	0	
110457	16.000	0	0	
110458	16.810	0	0	
110459	17.640	0	0	
110460	18.490	0	0	
110461	19.360	0	0	
110462	20.250	0	0	
110463	21.160	0	0	
110464	22.090	0	0	
110465	23.040	0	0	
110466	24.010	0	0	
