CYCLE	CMDPOS2	CMDPOS1	out_0.0	in_0.0	
1137	0.000	0.000	0	0	
1138	0.000	0.000	0	0	
1139	0.000	0.000	0	0	
1140	0.000	0.000	0	0	
1141	0.000	0.000	0	0	
1142	0.000	0.000	0	0	
1143	0.000	0.000	0	0	
1144	0.000	0.000	0	0	
1145	0.000	0.000	0	0	
1146	0.000	0.000	0	0	
1147	0.000	0.000	0	0	
1148	0.000	0.000	0	0	
1149	0.000	0.000	0	0	
1150	0.000	0.000	0	0	
1151	0.000	0.000	0	0	
1152	0.000	0.000	0	0	
1153	0.000	0.000	0	0	
1154	0.000	0.000	0	0	
1155	0.000	0.000	0	0	
1156	0.000	0.000	0	0	
1157	0.000	0.000	0	0	
1158	0.000	0.000	0	0	
1159	0.000	0.000	0	0	
1160	0.000	0.000	0	0	
1161	0.000	0.000	0	0	
1162	0.000	0.000	0	0	
1163	0.000	0.000	0	0	
1164	0.000	0.000	0	0	
1165	0.000	0.000	0	0	
1166	0.000	0.000	0	0	
1167	0.000	0.000	0	0	
1168	0.000	0.000	0	0	
1169	0.000	0.000	0	0	
1170	0.000	0.000	0	0	
1171	0.000	0.000	0	0	
1172	0.000	0.000	0	0	
1173	0.000	0.000	0	0	
1174	0.000	0.000	0	0	
1175	0.000	0.000	0	0	
1176	0.000	0.000	0	0	
1177	0.000	0.000	0	0	
1178	0.000	0.000	0	0	
1179	0.000	0.000	0	0	
1180	0.000	0.000	0	0	
1181	0.000	0.000	0	0	
1182	0.000	0.000	0	0	
1183	0.000	0.000	0	0	
1184	0.000	0.000	0	0	
1185	0.000	0.000	0	0	
1186	0.000	0.000	0	0	
1187	0.000	0.000	0	0	
1188	0.000	0.000	0	0	
1189	0.000	0.000	0	0	
1190	0.000	0.000	0	0	
1191	0.000	0.000	0	0	
1192	0.000	0.000	0	0	
1193	0.000	0.000	0	0	
1194	0.000	0.000	0	0	
1195	0.000	0.000	0	0	
1196	0.000	0.000	0	0	
1197	0.000	0.000	0	0	
1198	-0.005	0.000	0	0	
1199	-0.020	0.000	0	0	
1200	-0.045	0.000	0	0	
1201	-0.080	0.000	0	0	
1202	-0.125	0.000	0	0	
1203	-0.180	0.000	0	0	
1204	-0.245	0.000	0	0	
1205	-0.320	0.000	0	0	
1206	-0.405	0.000	0	0	
1207	-0.500	0.000	0	0	
1208	-0.605	0.000	0	0	
1209	-0.720	0.000	0	0	
1210	-0.845	0.000	0	0	
1211	-0.980	0.000	0	0	
1212	-1.125	0.000	0	0	
1213	-1.280	0.000	0	0	
1214	-1.445	0.000	0	0	
1215	-1.620	0.000	0	0	
1216	-1.805	0.000	0	0	
1217	-2.000	0.000	0	0	
1218	-2.205	0.000	0	0	
1219	-2.420	0.000	0	0	
1220	-2.645	0.000	0	0	
1221	-2.880	0.000	0	0	
1222	-3.125	0.000	0	0	
1223	-3.380	0.000	0	0	
1224	-3.645	0.000	0	0	
1225	-3.920	0.000	0	0	
1226	-4.205	0.000	0	0	
1227	-4.500	0.000	0	0	
1228	-4.805	0.000	0	0	
1229	-5.120	0.000	0	0	
1230	-5.445	0.000	0	0	
1231	-5.780	0.000	0	0	
1232	-6.125	0.000	0	0	
1233	-6.480	0.000	0	0	
1234	-6.845	0.000	0	0	
1235	-7.220	0.000	0	0	
1236	-7.605	0.000	0	0	
1237	-8.000	0.000	0	0	
1238	-8.405	0.000	0	0	
1239	-8.820	0.000	0	0	
1240	-9.245	0.000	0	0	
1241	-9.680	0.000	0	0	
1242	-10.125	0.000	0	0	
1243	-10.580	0.000	0	0	
1244	-11.045	0.000	0	0	
1245	-11.520	0.000	0	0	
1246	-12.005	0.000	0	0	
1247	-12.500	0.000	0	0	
1248	-13.005	0.000	0	0	
1249	-13.520	0.000	0	0	
1250	-14.045	0.000	0	0	
