CYCLE	CMDPOS9	out_0.3	in_0.0
1070	0.000	0	0
1071	0.000	0	0
1072	0.000	0	0
1073	0.000	0	0
1074	0.000	0	0
1075	0.000	0	0
1076	0.000	0	0
1077	0.000	0	0
1078	0.000	0	0
1079	0.000	0	0
1080	0.000	0	0
1081	0.000	0	0
1082	0.000	0	0
1083	0.000	0	0
1084	0.000	0	0
1085	0.000	0	0
1086	0.000	0	0
1087	0.000	0	0
1088	0.000	0	0
1089	0.000	0	0
1090	0.000	0	0
1091	0.000	0	0
1092	0.000	0	0
1093	0.000	0	0
1094	0.000	0	0
1095	0.000	0	0
1096	0.000	0	0
1097	0.000	0	0
1098	0.000	0	0
1099	0.000	0	0
1100	0.000	0	0
1101	0.000	0	0
1102	0.000	0	0
1103	0.000	0	0
1104	0.000	0	0
1105	0.000	0	0
1106	0.000	0	0
1107	0.000	0	0
1108	0.000	0	0
1109	0.000	0	0
1110	0.000	0	0
1111	0.000	0	0
1112	0.000	0	0
1113	0.000	0	0
1114	0.000	0	0
1115	0.000	0	0
1116	0.000	0	0
1117	0.000	0	0
1118	0.000	0	0
1119	0.000	0	0
1120	0.000	0	0
1121	0.000	0	0
1122	0.000	0	0
1123	0.000	0	0
1124	0.000	0	0
1125	0.000	0	0
1126	0.000	0	0
1127	0.000	0	0
1128	0.000	0	0
1129	0.000	0	0
1130	0.000	0	0
1131	0.000	0	0
1132	0.000	0	0
1133	0.000	0	0
1134	0.000	0	0
1135	0.000	0	0
1136	0.000	0	0
1137	0.000	0	0
1138	0.000	0	0
1139	0.000	0	0
1140	0.000	0	0
1141	0.000	0	0
1142	0.000	0	0
1143	0.000	0	0
1144	0.000	0	0
1145	0.000	0	0
1146	0.005	0	0
1147	0.020	0	0
1148	0.045	0	0
1149	0.080	0	0
1150	0.125	0	0
1151	0.180	0	0
1152	0.245	0	0
1153	0.320	0	0
1154	0.405	0	0
1155	0.500	0	0
1156	0.605	0	0
1157	0.720	0	0
1158	0.845	0	0
1159	0.980	0	0
1160	1.125	0	0
1161	1.280	0	0
1162	1.445	0	0
1163	1.620	0	0
1164	1.805	0	0
1165	2.000	0	0
1166	2.205	0	0
1167	2.420	0	0
1168	2.645	0	0
1169	2.880	0	0
1170	3.125	0	0
1171	3.380	0	0
1172	3.645	0	0
1173	3.920	0	0
1174	4.205	0	0
1175	4.500	0	0
1176	4.805	0	0
1177	5.120	0	0
1178	5.445	0	0
1179	5.780	0	0
1180	6.125	0	0
1181	6.480	0	0
1182	6.845	0	0
1183	7.220	0	0
1184	7.605	0	0
1185	8.000	0	0
1186	8.405	0	0
1187	8.820	0	0
1188	9.245	0	0
1189	9.680	0	0
1190	10.125	0	0
1191	10.580	0	0
1192	11.045	0	0
1193	11.520	0	0
1194	12.005	0	0
1195	12.500	0	0
1196	13.005	0	0
1197	13.520	0	0
1198	14.045	0	0
1199	14.580	0	0
1200	15.125	0	0
1201	15.680	0	0
1202	16.245	0	0
1203	16.820	0	0
1204	17.405	0	0
1205	18.000	0	0
1206	18.605	0	0
1207	19.220	0	0
1208	19.845	0	0
1209	20.480	0	0
1210	21.125	0	0
1211	21.780	0	0
1212	22.445	0	0
1213	23.120	0	0
1214	23.805	0	0
1215	24.500	0	0
1216	25.205	0	0
1217	25.920	0	0
1218	26.645	0	0
1219	27.380	0	0
1220	28.125	0	0
1221	28.880	0	0
1222	29.645	0	0
1223	30.420	0	0
1224	31.205	0	0
1225	32.000	0	0
1226	32.805	0	0
1227	33.620	0	0
1228	34.445	0	0
1229	35.280	0	0
1230	36.125	0	0
1231	36.980	0	0
1232	37.845	0	0
1233	38.720	0	0
1234	39.605	0	0
1235	40.500	0	0
1236	41.405	0	0
1237	42.320	0	0
1238	43.245	0	0
1239	44.180	0	0
1240	45.125	0	0
1241	46.080	0	0
1242	47.045	0	0
1243	48.020	0	0
1244	49.005	0	0
1245	50.000	0	0
1246	51.000	0	0
1247	52.000	0	0
1248	53.000	0	0
1249	54.000	0	0
1250	55.000	0	0
1251	56.000	0	0
1252	57.000	0	0
1253	58.000	0	0
1254	59.000	0	0
1255	60.000	0	0
1256	61.000	0	0
1257	62.000	0	0
1258	63.000	0	0
1259	64.000	0	0
1260	65.000	0	0
1261	66.000	0	0
1262	67.000	0	0
1263	68.000	0	0
1264	69.000	0	0
1265	70.000	0	0
1266	71.000	0	0
1267	72.000	0	0
1268	73.000	0	0
1269	74.000	0	0
1270	75.000	0	0
1271	76.000	0	0
1272	77.000	0	0
1273	78.000	0	0
1274	79.000	0	0
1275	80.000	0	0
1276	81.000	0	0
1277	82.000	0	0
1278	83.000	0	0
1279	84.000	0	0
1280	85.000	0	0
1281	86.000	0	0
1282	87.000	0	0
1283	88.000	0	0
1284	89.000	0	0
1285	90.000	0	0
1286	91.000	0	0
1287	92.000	0	0
1288	93.000	0	0
1289	94.000	0	0
1290	95.000	0	0
1291	96.000	0	0
1292	97.000	0	0
1293	98.000	0	0
1294	99.000	0	0
1295	100.000	0	0
1296	101.000	0	0
1297	102.000	0	0
1298	103.000	0	0
1299	104.000	0	0
1300	105.000	0	0
1301	106.000	0	0
1302	107.000	0	0
1303	108.000	0	0
1304	109.000	0	0
1305	110.000	0	0
1306	110.995	0	0
1307	111.980	0	0
1308	112.955	0	0
1309	113.920	0	0
1310	114.875	0	0
1311	115.820	0	0
1312	116.755	0	0
1313	117.680	0	0
1314	118.595	0	0
1315	119.500	0	0
1316	120.395	0	0
1317	121.280	0	0
1318	122.155	0	0
1319	123.020	0	0
1320	123.875	0	0
1321	124.720	0	0
1322	125.555	0	0
1323	126.380	0	0
1324	127.195	0	0
1325	128.000	0	0
1326	128.795	0	0
1327	129.580	0	0
1328	130.355	0	0
1329	131.120	0	0
1330	131.875	0	0
1331	132.620	0	0
1332	133.355	0	0
1333	134.080	0	0
1334	134.795	0	0
1335	135.500	0	0
1336	136.195	0	0
1337	136.880	0	0
1338	137.555	0	0
1339	138.220	0	0
1340	138.875	0	0
1341	139.520	0	0
1342	140.155	0	0
1343	140.780	0	0
1344	141.395	0	0
1345	142.000	0	0
1346	142.595	0	0
1347	143.180	0	0
1348	143.755	0	0
1349	144.320	0	0
1350	144.875	0	0
1351	145.420	0	0
1352	145.955	0	0
1353	146.480	0	0
1354	146.995	0	0
1355	147.500	0	0
1356	147.995	0	0
1357	148.480	0	0
1358	148.955	0	0
1359	149.420	0	0
1360	149.875	0	0
1361	150.320	0	0
1362	150.755	0	0
1363	151.180	0	0
1364	151.595	0	0
1365	152.000	0	0
1366	152.395	0	0
1367	152.780	0	0
1368	153.155	0	0
1369	153.520	0	0
1370	153.875	0	0
1371	154.220	0	0
1372	154.555	0	0
1373	154.880	0	0
1374	155.195	0	0
1375	155.500	0	0
1376	155.795	0	0
