CYCLE	CMDPOS2	CMDPOS4	CMDPOS5	out_0.0	in_0.0
1362	0.000	0.000	0.000	0	0
1363	0.000	0.000	0.000	0	0
1364	0.000	0.000	0.000	0	0
1365	0.000	0.000	0.000	0	0
1366	0.000	0.000	0.000	0	0
1367	0.000	0.000	0.000	0	0
1368	0.000	0.000	0.000	0	0
1369	0.000	0.000	0.000	0	0
1370	0.000	0.000	0.000	0	0
1371	0.000	0.000	0.000	0	0
1372	0.000	0.000	0.000	0	0
1373	0.000	0.000	0.000	0	0
1374	0.000	0.000	0.000	0	0
1375	0.000	0.000	0.000	0	0
1376	0.000	0.000	0.000	0	0
1377	0.000	0.000	0.000	0	0
1378	0.000	0.000	0.000	0	0
1379	0.000	0.000	0.000	0	0
1380	0.000	0.000	0.000	0	0
1381	0.000	0.000	0.000	0	0
1382	0.000	0.000	0.000	0	0
1383	0.000	0.000	0.000	0	0
1384	0.000	0.000	0.000	0	0
1385	0.000	0.000	0.000	0	0
1386	0.000	0.000	0.000	0	0
1387	0.000	0.000	0.000	0	0
1388	0.000	0.000	0.000	0	0
1389	0.000	0.000	0.000	0	0
1390	0.000	0.000	0.000	0	0
1391	0.000	0.000	0.000	0	0
1392	0.000	0.000	0.000	0	0
1393	0.000	0.000	0.000	0	0
1394	0.000	0.000	0.000	0	0
1395	0.000	0.000	0.000	0	0
1396	0.000	0.000	0.000	0	0
1397	0.000	0.000	0.000	0	0
1398	0.000	0.000	0.000	0	0
1399	0.000	0.000	0.000	0	0
1400	0.000	0.000	0.000	0	0
1401	0.000	0.000	0.000	0	0
1402	0.000	0.000	0.000	0	0
1403	0.000	0.000	0.000	0	0
1404	0.000	0.000	0.000	0	0
1405	0.000	0.000	0.000	0	0
1406	0.000	0.000	0.000	0	0
1407	0.000	0.000	0.000	0	0
1408	0.000	0.000	0.000	0	0
1409	0.000	0.000	0.000	0	0
1410	0.000	0.000	0.000	0	0
1411	0.000	0.000	0.000	0	0
1412	0.000	0.000	0.000	0	0
1413	0.000	0.000	0.000	0	0
1414	0.000	0.000	0.000	0	0
1415	0.000	0.000	0.000	0	0
1416	0.000	0.000	0.000	0	0
1417	0.000	0.000	0.000	0	0
1418	0.000	0.000	0.000	0	0
1419	0.000	0.000	0.000	0	0
1420	0.000	0.000	0.000	0	0
1421	0.000	0.000	0.000	0	0
1422	0.000	0.000	0.000	0	0
1423	0.000	0.000	0.000	0	0
1424	0.000	0.000	0.000	0	0
1425	0.000	0.000	0.000	0	0
1426	0.000	0.000	0.000	0	0
1427	0.000	0.000	0.000	0	0
1428	0.000	0.000	0.000	0	0
1429	0.000	0.000	0.000	0	0
1430	0.000	0.000	0.000	0	0
1431	0.000	0.000	0.000	0	0
1432	0.000	0.000	0.000	0	0
1433	0.000	0.000	0.000	0	0
1434	0.000	0.000	0.000	0	0
1435	0.000	0.000	0.000	0	0
1436	0.000	0.000	0.000	0	0
1437	0.000	0.000	0.000	0	0
1438	0.000	0.000	0.000	0	0
1439	0.000	0.000	0.000	0	0
1440	0.000	0.000	0.000	0	0
1441	0.000	0.000	0.000	0	0
1442	0.000	0.000	0.000	0	0
1443	0.000	0.000	0.000	0	0
1444	0.000	0.000	0.000	0	0
1445	0.000	0.000	0.000	0	0
1446	0.000	0.000	0.000	0	0
1447	0.000	0.000	0.000	0	0
1448	0.000	0.000	0.000	0	0
1449	0.000	0.000	0.000	0	0
1450	0.000	0.000	0.000	0	0
1451	0.000	0.000	0.000	0	0
1452	0.000	0.000	0.000	0	0
1453	0.000	0.000	0.000	0	0
1454	0.000	0.000	0.000	0	0
1455	0.000	0.000	0.000	0	0
1456	0.000	0.000	0.000	0	0
1457	0.000	0.000	0.000	0	0
1458	0.000	0.000	0.000	0	0
1459	0.000	0.000	0.000	0	0
1460	0.000	0.000	0.000	0	0
1461	0.000	0.000	0.000	0	0
1462	0.000	0.000	0.000	0	0
1463	0.000	0.000	0.000	0	0
1464	0.000	0.000	0.000	0	0
1465	0.000	0.000	0.000	0	0
1466	0.000	0.000	0.000	0	0
1467	0.000	0.000	0.000	0	0
1468	0.000	0.000	0.000	0	0
1469	0.000	0.000	0.000	0	0
1470	0.000	0.000	0.000	0	0
1471	0.000	0.000	0.000	0	0
1472	0.000	0.000	0.000	0	0
1473	0.000	0.000	0.000	0	0
1474	0.000	0.000	0.000	0	0
1475	0.000	0.000	0.000	0	0
1476	0.000	0.000	0.000	0	0
1477	0.000	0.000	0.000	0	0
1478	0.000	0.000	0.000	0	0
