CYCLE	CMDPOS3	CMDPOS4	out_0.0	in_0.0
1509	0.000	0.000	0	0
1510	0.000	0.000	0	0
1511	0.000	0.000	0	0
1512	0.000	0.000	0	0
1513	0.000	0.000	0	0
1514	0.000	0.000	0	0
1515	0.000	0.000	0	0
1516	0.000	0.000	0	0
1517	0.000	0.000	0	0
1518	0.000	0.000	0	0
1519	0.000	0.000	0	0
1520	0.000	0.000	0	0
1521	0.000	0.000	0	0
1522	0.000	0.000	0	0
1523	0.000	0.000	0	0
1524	0.000	0.000	0	0
1525	0.000	0.000	0	0
1526	0.000	0.000	0	0
1527	0.000	0.000	0	0
1528	0.000	0.000	0	0
1529	0.000	0.000	0	0
1530	0.000	0.000	0	0
1531	0.000	0.000	0	0
1532	0.000	0.000	0	0
1533	0.000	0.000	0	0
1534	0.000	0.000	0	0
1535	0.000	0.000	0	0
1536	0.000	0.000	0	0
1537	0.000	0.000	0	0
1538	0.000	0.000	0	0
1539	0.000	0.000	0	0
1540	0.000	0.000	0	0
1541	0.000	0.000	0	0
1542	0.000	0.000	0	0
1543	0.000	0.000	0	0
1544	0.000	0.000	0	0
1545	0.000	0.000	0	0
1546	0.000	0.000	0	0
1547	0.000	0.000	0	0
1548	0.000	0.000	0	0
1549	0.000	0.000	0	0
1550	0.000	0.000	0	0
1551	0.000	0.000	0	0
1552	0.000	0.000	0	0
1553	0.000	0.000	0	0
1554	0.000	0.000	0	0
1555	0.000	0.000	0	0
1556	0.000	0.000	0	0
1557	0.000	0.000	0	0
1558	0.000	0.000	0	0
1559	0.000	0.000	0	0
1560	0.000	0.000	0	0
1561	0.000	0.000	0	0
1562	0.000	0.000	0	0
1563	0.000	0.000	0	0
1564	0.000	0.000	0	0
1565	0.000	0.000	0	0
1566	0.000	0.000	0	0
1567	0.000	0.000	0	0
1568	0.000	0.000	0	0
1569	0.000	0.000	0	0
1570	0.000	0.000	0	0
1571	0.000	0.000	0	0
1572	0.000	0.000	0	0
1573	0.000	0.000	0	0
1574	0.000	0.000	0	0
1575	0.000	0.000	0	0
1576	0.000	0.000	0	0
1577	0.000	0.000	0	0
1578	0.000	0.000	0	0
1579	0.000	0.000	0	0
1580	0.000	0.000	0	0
1581	0.000	0.000	0	0
1582	0.000	0.000	0	0
1583	0.000	0.000	0	0
1584	0.000	0.000	0	0
1585	0.000	0.000	0	0
1586	0.000	0.000	0	0
1587	0.000	0.000	0	0
1588	0.000	0.000	0	0
1589	0.000	0.000	0	0
1590	0.000	0.000	0	0
1591	0.000	0.000	0	0
1592	0.000	0.000	0	0
1593	0.000	0.000	0	0
1594	0.000	0.000	0	0
1595	0.000	0.000	0	0
1596	0.000	0.000	0	0
1597	0.000	0.000	0	0
1598	0.000	0.000	0	0
1599	0.000	0.000	0	0
1600	0.000	0.000	0	0
1601	0.000	0.000	0	0
1602	0.000	0.000	0	0
1603	0.001	0.000	0	0
1604	0.003	0.000	0	0
1605	0.007	0.000	0	0
1606	0.014	0.000	0	0
1607	0.024	0.000	0	0
1608	0.039	0.000	0	0
1609	0.058	0.000	0	0
1610	0.082	0.000	0	0
1611	0.113	0.000	0	0
1612	0.150	0.000	0	0
1613	0.195	0.000	0	0
1614	0.248	0.000	0	0
1615	0.309	0.000	0	0
1616	0.381	0.000	0	0
1617	0.462	0.000	0	0
1618	0.554	0.000	0	0
1619	0.658	0.000	0	0
1620	0.773	0.000	0	0
1621	0.902	0.000	0	0
1622	1.044	0.000	0	0
1623	1.201	0.000	0	0
1624	1.372	0.000	0	0
1625	1.559	0.000	0	0
1626	1.762	0.000	0	0
1627	1.982	0.000	0	0
1628	2.219	0.000	0	0
1629	2.475	0.000	0	0
1630	2.750	0.000	0	0
1631	3.044	0.000	0	0
1632	3.357	0.000	0	0
1633	3.689	0.000	0	0
1634	4.038	0.000	0	0
1635	4.404	0.000	0	0
1636	4.786	0.000	0	0
1637	5.183	0.000	0	0
1638	5.596	0.000	0	0
1639	6.023	0.000	0	0
1640	6.463	0.000	0	0
1641	6.916	0.000	0	0
1642	7.382	0.000	0	0
1643	7.858	0.000	0	0
1644	8.346	0.000	0	0
1645	8.844	0.000	0	0
1646	9.351	0.000	0	0
1647	9.867	0.000	0	0
1648	10.391	0.000	0	0
1649	10.923	0.000	0	0
1650	11.462	0.000	0	0
1651	12.006	0.000	0	0
1652	12.556	0.000	0	0
1653	13.111	0.000	0	0
1654	13.669	0.000	0	0
1655	14.231	0.000	0	0
1656	14.796	0.000	0	0
1657	15.363	0.000	0	0
1658	15.931	0.000	0	0
1659	16.500	0.000	0	0
1660	17.069	0.000	0	0
1661	17.637	0.000	0	0
1662	18.204	0.000	0	0
1663	18.769	0.000	0	0
1664	19.331	0.000	0	0
1665	19.889	0.000	0	0
1666	20.444	0.000	0	0
1667	20.994	0.000	0	0
1668	21.538	0.000	0	0
1669	22.077	0.000	0	0
1670	22.609	0.000	0	0
1671	23.133	0.000	0	0
1672	23.649	0.000	0	0
1673	24.156	0.000	0	0
1674	24.654	0.000	0	0
1675	25.142	0.000	0	0
1676	25.618	0.000	0	0
1677	26.084	0.000	0	0
1678	26.537	0.000	0	0
1679	26.977	0.000	0	0
