CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	out_0.0	in_0.0
36999	0.000	0.000	0.000	0	0
37000	0.000	0.000	0.000	0	0
37001	0.000	0.000	0.000	0	0
37002	0.000	0.000	0.000	0	0
37003	0.000	0.000	0.000	0	0
37004	0.000	0.000	0.000	0	0
37005	0.000	0.000	0.000	0	0
37006	0.000	0.000	0.000	0	0
37007	0.000	0.000	0.000	0	0
37008	0.000	0.000	0.000	0	0
37009	0.000	0.000	0.000	0	0
37010	0.000	0.000	0.000	0	0
37011	0.000	0.000	0.000	0	0
37012	0.000	0.000	0.000	0	0
37013	0.000	0.000	0.000	0	0
37014	0.000	0.000	0.000	0	0
37015	0.000	0.000	0.000	0	0
37016	0.000	0.000	0.000	0	0
37017	0.000	0.000	0.000	0	0
37018	0.000	0.000	0.000	0	0
37019	0.000	0.000	0.000	0	0
37020	0.000	0.000	0.000	0	0
37021	0.000	0.000	0.000	0	0
37022	0.000	0.000	0.000	0	0
37023	0.000	0.000	0.000	0	0
37024	0.000	0.000	0.000	0	0
37025	0.000	0.000	0.000	0	0
37026	0.000	0.000	0.000	0	0
37027	0.000	0.000	0.000	0	0
37028	0.000	0.000	0.000	0	0
37029	0.000	0.000	0.000	0	0
37030	0.000	0.000	0.000	0	0
37031	0.000	0.000	0.000	0	0
37032	0.000	0.000	0.000	0	0
37033	0.000	0.000	0.000	0	0
37034	0.000	0.000	0.000	0	0
37035	0.000	0.000	0.000	0	0
37036	0.000	0.000	0.000	0	0
37037	0.000	0.000	0.000	0	0
37038	0.000	0.000	0.000	0	0
37039	0.000	0.000	0.000	0	0
37040	0.000	0.000	0.000	0	0
37041	0.000	0.000	0.000	0	0
37042	0.000	0.000	0.000	0	0
37043	0.000	0.000	0.000	0	0
37044	0.000	0.000	0.000	0	0
37045	0.000	0.000	0.000	0	0
37046	0.000	0.000	0.000	0	0
37047	0.000	0.000	0.000	0	0
37048	0.000	0.000	0.000	0	0
37049	0.000	0.000	0.000	0	0
37050	0.000	0.000	0.000	0	0
37051	0.000	0.000	0.000	0	0
37052	0.000	0.000	0.000	0	0
37053	0.000	0.000	0.000	0	0
37054	0.000	0.000	0.000	0	0
37055	0.000	0.000	0.000	0	0
37056	0.000	0.000	0.000	0	0
37057	0.000	0.000	0.000	0	0
37058	0.000	0.000	0.000	0	0
37059	0.000	0.000	0.000	0	0
37060	0.000	0.000	0.000	0	0
37061	0.000	0.000	0.000	0	0
37062	0.000	0.000	0.000	0	0
37063	0.000	0.000	0.000	0	0
37064	0.000	0.000	0.000	0	0
37065	0.000	0.000	0.000	0	0
37066	0.000	0.000	0.000	0	0
37067	0.000	0.000	0.000	0	0
37068	0.000	0.000	0.000	0	0
37069	0.000	0.000	0.000	0	0
37070	0.000	0.000	0.000	0	0
37071	0.000	0.000	0.000	0	0
37072	0.000	0.000	0.000	0	0
37073	0.000	0.000	0.005	0	0
37074	0.000	0.000	0.020	0	0
37075	0.000	0.000	0.045	0	0
37076	0.000	0.000	0.080	0	0
37077	0.000	0.000	0.125	0	0
37078	0.000	0.000	0.180	0	0
37079	0.000	0.000	0.245	0	0
37080	0.000	0.000	0.320	0	0
37081	0.000	0.000	0.405	0	0
37082	0.000	0.000	0.500	0	0
37083	0.000	0.000	0.605	0	0
37084	0.000	0.000	0.720	0	0
37085	0.000	0.000	0.845	0	0
37086	0.000	0.000	0.980	0	0
37087	0.000	0.000	1.125	0	0
37088	0.000	0.000	1.280	0	0
37089	0.000	0.000	1.445	0	0
37090	0.000	0.000	1.620	0	0
37091	0.000	0.000	1.805	0	0
37092	0.000	0.000	2.000	0	0
37093	0.000	0.000	2.205	0	0
37094	0.000	0.000	2.420	0	0
37095	0.000	0.000	2.645	0	0
37096	0.000	0.000	2.880	0	0
37097	0.000	0.000	3.125	0	0
37098	0.000	0.000	3.380	0	0
37099	0.000	0.000	3.645	0	0
37100	0.000	0.000	3.920	0	0
37101	0.000	0.000	4.205	0	0
37102	0.000	0.000	4.500	0	0
37103	0.000	0.000	4.805	0	0
37104	0.000	0.000	5.120	0	0
37105	0.000	0.000	5.445	0	0
37106	0.000	0.000	5.780	0	0
37107	0.000	0.000	6.125	0	0
37108	0.000	0.000	6.480	0	0
37109	0.000	0.000	6.845	0	0
37110	0.000	0.000	7.220	0	0
37111	0.000	0.000	7.605	0	0
37112	0.000	0.000	8.000	0	0
37113	0.000	0.000	8.405	0	0
37114	0.000	0.000	8.820	0	0
37115	0.000	0.000	9.245	0	0
37116	0.000	0.000	9.680	0	0
37117	0.000	0.000	10.125	0	0
37118	0.000	0.000	10.580	0	0
37119	0.000	0.000	11.045	0	0
37120	0.000	0.000	11.520	0	0
37121	0.000	0.000	12.005	0	0
37122	0.000	0.000	12.500	0	0
37123	0.000	0.000	13.005	0	0
37124	0.000	0.000	13.520	0	0
37125	0.000	0.000	14.045	0	0
37126	0.000	0.000	14.580	0	0
