CYCLE	CMDPOS9	CMDPOS2	out_0.0	in_0.0
1494	0.000	0.000	0	0
1495	0.000	0.000	0	0
1496	0.000	0.000	0	0
1497	0.000	0.000	0	0
1498	0.000	0.000	0	0
1499	0.000	0.000	0	0
1500	0.000	0.000	0	0
1501	0.000	0.000	0	0
1502	0.000	0.000	0	0
1503	0.000	0.000	0	0
1504	0.000	0.000	0	0
1505	0.000	0.000	0	0
1506	0.000	0.000	0	0
1507	0.000	0.000	0	0
1508	0.000	0.000	0	0
1509	0.000	0.000	0	0
1510	0.000	0.000	0	0
1511	0.000	0.000	0	0
1512	0.000	0.000	0	0
1513	0.000	0.000	0	0
1514	0.000	0.000	0	0
1515	0.000	0.000	0	0
1516	0.000	0.000	0	0
1517	0.000	0.000	0	0
1518	0.000	0.000	0	0
1519	0.000	0.000	0	0
1520	0.000	0.000	0	0
1521	0.000	0.000	0	0
1522	0.000	0.000	0	0
1523	0.000	0.000	0	0
1524	0.000	0.000	0	0
1525	0.000	0.000	0	0
1526	0.000	0.000	0	0
1527	0.000	0.000	0	0
1528	0.000	0.000	0	0
1529	0.000	0.000	0	0
1530	0.000	0.000	0	0
1531	0.000	0.000	0	0
1532	0.000	0.000	0	0
1533	0.000	0.000	0	0
1534	0.000	0.000	0	0
1535	0.000	0.000	0	0
1536	0.000	0.000	0	0
1537	0.000	0.000	0	0
1538	0.000	0.000	0	0
1539	0.000	0.000	0	0
1540	0.000	0.000	0	0
1541	0.000	0.000	0	0
1542	0.000	0.000	0	0
1543	0.000	0.000	0	0
1544	0.000	0.000	0	0
1545	0.000	0.000	0	0
1546	0.000	0.000	0	0
1547	0.000	0.000	0	0
1548	0.000	0.000	0	0
1549	0.000	0.000	0	0
1550	0.000	0.000	0	0
1551	0.000	0.000	0	0
1552	0.000	0.000	0	0
1553	0.000	0.000	0	0
1554	0.000	0.000	0	0
1555	0.000	0.000	0	0
1556	0.000	0.000	0	0
1557	0.000	0.000	0	0
1558	0.000	0.000	0	0
1559	0.000	0.000	0	0
1560	0.000	0.000	0	0
1561	0.000	0.000	0	0
1562	0.000	0.000	0	0
1563	0.000	0.000	0	0
1564	0.000	0.000	0	0
1565	0.000	0.000	0	0
1566	0.000	0.000	0	0
1567	0.000	0.000	0	0
1568	0.000	0.000	0	0
1569	0.000	0.000	0	0
1570	-0.004	-0.004	0	0
1571	-0.014	-0.014	0	0
1572	-0.032	-0.032	0	0
1573	-0.057	-0.057	0	0
1574	-0.088	-0.088	0	0
1575	-0.127	-0.127	0	0
1576	-0.173	-0.173	0	0
1577	-0.226	-0.226	0	0
1578	-0.286	-0.286	0	0
1579	-0.354	-0.354	0	0
1580	-0.428	-0.428	0	0
1581	-0.509	-0.509	0	0
1582	-0.597	-0.597	0	0
1583	-0.693	-0.693	0	0
1584	-0.795	-0.795	0	0
1585	-0.905	-0.905	0	0
1586	-1.022	-1.022	0	0
1587	-1.145	-1.145	0	0
1588	-1.276	-1.276	0	0
1589	-1.414	-1.414	0	0
1590	-1.559	-1.559	0	0
1591	-1.711	-1.711	0	0
1592	-1.870	-1.870	0	0
1593	-2.036	-2.036	0	0
1594	-2.209	-2.209	0	0
1595	-2.390	-2.390	0	0
1596	-2.577	-2.577	0	0
1597	-2.772	-2.772	0	0
1598	-2.973	-2.973	0	0
1599	-3.182	-3.182	0	0
1600	-3.397	-3.397	0	0
1601	-3.620	-3.620	0	0
1602	-3.850	-3.850	0	0
1603	-4.087	-4.087	0	0
1604	-4.331	-4.331	0	0
1605	-4.582	-4.582	0	0
1606	-4.840	-4.840	0	0
1607	-5.105	-5.105	0	0
1608	-5.377	-5.377	0	0
1609	-5.656	-5.656	0	0
1610	-5.943	-5.943	0	0
1611	-6.236	-6.236	0	0
1612	-6.537	-6.537	0	0
1613	-6.844	-6.844	0	0
1614	-7.159	-7.159	0	0
1615	-7.480	-7.480	0	0
1616	-7.809	-7.809	0	0
1617	-8.145	-8.145	0	0
1618	-8.488	-8.488	0	0
1619	-8.838	-8.838	0	0
1620	-9.195	-9.195	0	0
1621	-9.559	-9.559	0	0
1622	-9.930	-9.930	0	0
1623	-10.309	-10.309	0	0
1624	-10.694	-10.694	0	0
1625	-11.086	-11.086	0	0
1626	-11.486	-11.486	0	0
1627	-11.892	-11.892	0	0
1628	-12.306	-12.306	0	0
1629	-12.727	-12.727	0	0
1630	-13.154	-13.154	0	0
1631	-13.589	-13.589	0	0
1632	-14.031	-14.031	0	0
1633	-14.480	-14.480	0	0
1634	-14.936	-14.936	0	0
1635	-15.399	-15.399	0	0
1636	-15.870	-15.870	0	0
1637	-16.347	-16.347	0	0
1638	-16.831	-16.831	0	0
1639	-17.322	-17.322	0	0
1640	-17.821	-17.821	0	0
1641	-18.326	-18.326	0	0
1642	-18.839	-18.839	0	0
1643	-19.359	-19.359	0	0
1644	-19.885	-19.885	0	0
1645	-20.419	-20.419	0	0
1646	-20.960	-20.960	0	0
1647	-21.508	-21.508	0	0
1648	-22.063	-22.063	0	0
1649	-22.625	-22.625	0	0
1650	-23.194	-23.194	0	0
1651	-23.771	-23.771	0	0
1652	-24.354	-24.354	0	0
1653	-24.944	-24.944	0	0
1654	-25.542	-25.542	0	0
1655	-26.146	-26.146	0	0
1656	-26.758	-26.758	0	0
1657	-27.377	-27.377	0	0
1658	-28.002	-28.002	0	0
1659	-28.635	-28.635	0	0
1660	-29.275	-29.275	0	0
1661	-29.922	-29.922	0	0
1662	-30.576	-30.576	0	0
1663	-31.237	-31.237	0	0
1664	-31.905	-31.905	0	0
1665	-32.580	-32.580	0	0
1666	-33.263	-33.263	0	0
1667	-33.952	-33.952	0	0
1668	-34.648	-34.648	0	0
1669	-35.352	-35.352	0	0
1670	-36.063	-36.063	0	0
1671	-36.780	-36.780	0	0
1672	-37.505	-37.505	0	0
1673	-38.237	-38.237	0	0
1674	-38.976	-38.976	0	0
1675	-39.721	-39.721	0	0
1676	-40.474	-40.474	0	0
1677	-41.235	-41.235	0	0
1678	-42.002	-42.002	0	0
1679	-42.776	-42.776	0	0
1680	-43.557	-43.557	0	0
1681	-44.346	-44.346	0	0
1682	-45.141	-45.141	0	0
1683	-45.943	-45.943	0	0
1684	-46.753	-46.753	0	0
1685	-47.570	-47.570	0	0
