CYCLE	CMDPOS4	CMDPOS5	CMDPOS8	out_0.0	in_0.0
1697	0.000	0.000	0.000	0	0
1698	0.000	0.000	0.000	0	0
1699	0.000	0.000	0.000	0	0
1700	0.000	0.000	0.000	0	0
1701	0.000	0.000	0.000	0	0
1702	0.000	0.000	0.000	0	0
1703	0.000	0.000	0.000	0	0
1704	0.000	0.000	0.000	0	0
1705	0.000	0.000	0.000	0	0
1706	0.000	0.000	0.000	0	0
1707	0.000	0.000	0.000	0	0
1708	0.000	0.000	0.000	0	0
1709	0.000	0.000	0.000	0	0
1710	0.000	0.000	0.000	0	0
1711	0.000	0.000	0.000	0	0
1712	0.000	0.000	0.000	0	0
1713	0.000	0.000	0.000	0	0
1714	0.000	0.000	0.000	0	0
1715	0.000	0.000	0.000	0	0
1716	0.000	0.000	0.000	0	0
1717	0.000	0.000	0.000	0	0
1718	0.000	0.000	0.000	0	0
1719	0.000	0.000	0.000	0	0
1720	0.000	0.000	0.000	0	0
1721	0.000	0.000	0.000	0	0
1722	0.000	0.000	0.000	0	0
1723	0.000	0.000	0.000	0	0
1724	0.000	0.000	0.000	0	0
1725	0.000	0.000	0.000	0	0
1726	0.000	0.000	0.000	0	0
1727	0.000	0.000	0.000	0	0
1728	0.000	0.000	0.000	0	0
1729	0.000	0.000	0.000	0	0
1730	0.000	0.000	0.000	0	0
1731	0.000	0.000	0.000	0	0
1732	0.000	0.000	0.000	0	0
1733	0.000	0.000	0.000	0	0
1734	0.000	0.000	0.000	0	0
1735	0.000	0.000	0.000	0	0
1736	0.000	0.000	0.000	0	0
1737	0.000	0.000	0.000	0	0
1738	0.000	0.000	0.000	0	0
1739	0.000	0.000	0.000	0	0
1740	0.000	0.000	0.000	0	0
1741	0.000	0.000	0.000	0	0
1742	0.000	0.000	0.000	0	0
1743	0.000	0.000	0.000	0	0
1744	0.000	0.000	0.000	0	0
1745	0.000	0.000	0.000	0	0
1746	0.000	0.000	0.000	0	0
1747	0.000	0.000	0.000	0	0
1748	0.000	0.000	0.000	0	0
1749	0.000	0.000	0.000	0	0
1750	0.000	0.000	0.000	0	0
1751	0.000	0.000	0.000	0	0
1752	0.000	0.000	0.000	0	0
1753	0.000	0.000	0.000	0	0
1754	0.000	0.000	0.000	0	0
1755	0.000	0.000	0.000	0	0
1756	0.000	0.000	0.000	0	0
1757	0.000	0.000	0.000	0	0
