CYCLE	CMDPOS1	out_0.0	in_0.0	
85508	0.000	0	0	
85509	0.000	0	0	
85510	0.000	0	0	
85511	0.000	0	0	
85512	0.000	0	0	
85513	0.000	0	0	
85514	0.000	0	0	
85515	0.000	0	0	
85516	0.000	0	0	
85517	0.000	0	0	
85518	0.000	0	0	
85519	0.000	0	0	
85520	0.000	0	0	
85521	0.000	0	0	
85522	0.000	0	0	
85523	0.000	0	0	
85524	0.000	0	0	
85525	0.000	0	0	
85526	0.000	0	0	
85527	0.000	0	0	
85528	0.000	0	0	
85529	0.000	0	0	
85530	0.000	0	0	
85531	0.000	0	0	
85532	0.000	0	0	
85533	0.000	0	0	
85534	0.000	0	0	
85535	0.000	0	0	
85536	0.000	0	0	
85537	0.000	0	0	
85538	0.000	0	0	
85539	0.000	0	0	
85540	0.000	0	0	
85541	0.000	0	0	
85542	0.000	0	0	
85543	0.000	0	0	
85544	0.000	0	0	
85545	0.000	0	0	
85546	0.000	0	0	
85547	0.000	0	0	
85548	0.000	0	0	
85549	0.000	0	0	
85550	0.000	0	0	
85551	0.000	0	0	
85552	0.000	0	0	
85553	0.000	0	0	
85554	0.000	0	0	
85555	0.000	0	0	
85556	0.000	0	0	
85557	0.000	0	0	
85558	0.000	0	0	
85559	0.000	0	0	
85560	0.000	0	0	
85561	0.000	0	0	
85562	0.000	0	0	
85563	0.000	0	0	
85564	0.000	0	0	
85565	0.000	0	0	
85566	0.000	0	0	
85567	0.000	0	0	
85568	0.000	0	0	
85569	0.000	0	0	
85570	0.000	0	0	
85571	0.000	0	0	
85572	0.000	0	0	
85573	0.000	0	0	
85574	0.000	0	0	
85575	0.000	0	0	
85576	0.000	0	0	
85577	0.000	0	0	
85578	0.000	0	0	
85579	0.000	0	0	
85580	0.000	0	0	
85581	0.000	0	0	
85582	0.000	0	0	
85583	0.000	0	0	
85584	0.004	0	0	
85585	0.013	0	0	
85586	0.031	0	0	
85587	0.060	0	0	
85588	0.104	0	0	
85589	0.165	0	0	
85590	0.247	0	0	
85591	0.352	0	0	
85592	0.482	0	0	
85593	0.642	0	0	
85594	0.833	0	0	
85595	1.059	0	0	
85596	1.316	0	0	
85597	1.602	0	0	
85598	1.914	0	0	
85599	2.249	0	0	
85600	2.604	0	0	
85601	2.977	0	0	
85602	3.364	0	0	
85603	3.763	0	0	
85604	4.171	0	0	
85605	4.584	0	0	
85606	5.000	0	0	
85607	5.416	0	0	
85608	5.829	0	0	
85609	6.237	0	0	
85610	6.636	0	0	
85611	7.023	0	0	
85612	7.396	0	0	
85613	7.751	0	0	
85614	8.086	0	0	
85615	8.398	0	0	
85616	8.684	0	0	
85617	8.941	0	0	
85618	9.167	0	0	
85619	9.358	0	0	
85620	9.518	0	0	
85621	9.648	0	0	
85622	9.753	0	0	
85623	9.835	0	0	
85624	9.896	0	0	
85625	9.940	0	0	
85626	9.969	0	0	
85627	9.987	0	0	
85628	9.996	0	0	
85629	10.000	0	0	
85630	10.000	0	0	
85631	10.000	0	0	
85632	10.000	0	0	
85633	9.997	0	0	
85634	9.989	0	0	
85635	9.974	0	0	
