CYCLE	CMDPOS9	out_0.0	in_0.0	
1124	0.000	0	0	
1125	0.000	0	0	
1126	0.000	0	0	
1127	0.000	0	0	
1128	0.000	0	0	
1129	0.000	0	0	
1130	0.000	0	0	
1131	0.000	0	0	
1132	0.000	0	0	
1133	0.000	0	0	
1134	0.000	0	0	
1135	0.000	0	0	
1136	0.000	0	0	
1137	0.000	0	0	
1138	0.000	0	0	
1139	0.000	0	0	
1140	0.000	0	0	
1141	0.000	0	0	
1142	0.000	0	0	
1143	0.000	0	0	
1144	0.000	0	0	
1145	0.000	0	0	
1146	0.000	0	0	
1147	0.000	0	0	
1148	0.000	0	0	
1149	0.000	0	0	
1150	0.000	0	0	
1151	0.000	0	0	
1152	0.000	0	0	
1153	0.000	0	0	
1154	0.000	0	0	
1155	0.000	0	0	
1156	0.000	0	0	
1157	0.000	0	0	
1158	0.000	0	0	
1159	0.000	0	0	
1160	0.000	0	0	
1161	0.000	0	0	
1162	0.000	0	0	
1163	0.000	0	0	
1164	0.000	0	0	
1165	0.000	0	0	
1166	0.000	0	0	
1167	0.000	0	0	
1168	0.000	0	0	
1169	0.000	0	0	
1170	0.000	0	0	
1171	0.000	0	0	
1172	0.000	0	0	
1173	0.000	0	0	
1174	0.000	0	0	
1175	0.000	0	0	
1176	0.000	0	0	
1177	0.000	0	0	
1178	0.000	0	0	
1179	0.000	0	0	
1180	0.000	0	0	
1181	0.000	0	0	
1182	0.000	0	0	
1183	0.000	0	0	
1184	0.000	0	0	
1185	0.000	0	0	
1186	0.000	0	0	
1187	0.000	0	0	
1188	0.000	0	0	
1189	0.000	0	0	
1190	0.000	0	0	
1191	0.000	0	0	
1192	0.000	0	0	
1193	0.000	0	0	
1194	0.000	0	0	
1195	0.000	0	0	
1196	0.000	0	0	
1197	0.000	0	0	
1198	0.000	0	0	
1199	0.000	0	0	
1200	0.001	0	0	
1201	0.003	0	0	
1202	0.006	0	0	
1203	0.012	0	0	
1204	0.020	0	0	
1205	0.032	0	0	
1206	0.047	0	0	
1207	0.068	0	0	
1208	0.093	0	0	
1209	0.123	0	0	
1210	0.160	0	0	
1211	0.204	0	0	
1212	0.254	0	0	
1213	0.313	0	0	
1214	0.380	0	0	
1215	0.455	0	0	
1216	0.540	0	0	
1217	0.636	0	0	
1218	0.741	0	0	
1219	0.858	0	0	
1220	0.987	0	0	
1221	1.127	0	0	
1222	1.281	0	0	
1223	1.448	0	0	
1224	1.628	0	0	
1225	1.821	0	0	
1226	2.028	0	0	
1227	2.248	0	0	
1228	2.482	0	0	
1229	2.729	0	0	
1230	2.989	0	0	
1231	3.262	0	0	
1232	3.549	0	0	
1233	3.850	0	0	
1234	4.163	0	0	
1235	4.490	0	0	
1236	4.830	0	0	
1237	5.184	0	0	
1238	5.551	0	0	
1239	5.931	0	0	
1240	6.325	0	0	
1241	6.732	0	0	
1242	7.152	0	0	
1243	7.586	0	0	
1244	8.033	0	0	
1245	8.493	0	0	
1246	8.967	0	0	
1247	9.454	0	0	
1248	9.954	0	0	
1249	10.468	0	0	
1250	10.995	0	0	
1251	11.535	0	0	
1252	12.089	0	0	
1253	12.656	0	0	
1254	13.236	0	0	
1255	13.830	0	0	
1256	14.437	0	0	
1257	15.058	0	0	
1258	15.692	0	0	
1259	16.339	0	0	
1260	16.999	0	0	
1261	17.673	0	0	
1262	18.360	0	0	
1263	19.061	0	0	
1264	19.775	0	0	
1265	20.502	0	0	
1266	21.242	0	0	
1267	21.996	0	0	
1268	22.764	0	0	
1269	23.544	0	0	
1270	24.338	0	0	
1271	25.145	0	0	
1272	25.963	0	0	
1273	26.794	0	0	
1274	27.636	0	0	
1275	28.488	0	0	
1276	29.350	0	0	
1277	30.222	0	0	
1278	31.102	0	0	
1279	31.991	0	0	
1280	32.888	0	0	
1281	33.792	0	0	
1282	34.702	0	0	
1283	35.619	0	0	
1284	36.541	0	0	
1285	37.468	0	0	
