CYCLE	CMDPOS3	CMDPOS6	out_0.0	in_0.0	
1449	0.000	0.000	0	0	
1450	0.000	0.000	0	0	
1451	0.000	0.000	0	0	
1452	0.000	0.000	0	0	
1453	0.000	0.000	0	0	
1454	0.000	0.000	0	0	
1455	0.000	0.000	0	0	
1456	0.000	0.000	0	0	
1457	0.000	0.000	0	0	
1458	0.000	0.000	0	0	
1459	0.000	0.000	0	0	
1460	0.000	0.000	0	0	
1461	0.000	0.000	0	0	
1462	0.000	0.000	0	0	
1463	0.000	0.000	0	0	
1464	0.000	0.000	0	0	
1465	0.000	0.000	0	0	
1466	0.000	0.000	0	0	
1467	0.000	0.000	0	0	
1468	0.000	0.000	0	0	
1469	0.000	0.000	0	0	
1470	0.000	0.000	0	0	
1471	0.000	0.000	0	0	
1472	0.000	0.000	0	0	
1473	0.000	0.000	0	0	
1474	0.000	0.000	0	0	
1475	0.000	0.000	0	0	
1476	0.000	0.000	0	0	
1477	0.000	0.000	0	0	
1478	0.000	0.000	0	0	
1479	0.000	0.000	0	0	
1480	0.000	0.000	0	0	
1481	0.000	0.000	0	0	
1482	0.000	0.000	0	0	
1483	0.000	0.000	0	0	
1484	0.000	0.000	0	0	
1485	0.000	0.000	0	0	
1486	0.000	0.000	0	0	
1487	0.000	0.000	0	0	
1488	0.000	0.000	0	0	
1489	0.000	0.000	0	0	
1490	0.000	0.000	0	0	
1491	0.000	0.000	0	0	
1492	0.000	0.000	0	0	
1493	0.000	0.000	0	0	
1494	0.000	0.000	0	0	
1495	0.000	0.000	0	0	
1496	0.000	0.000	0	0	
1497	0.000	0.000	0	0	
1498	0.000	0.000	0	0	
1499	0.000	0.000	0	0	
1500	0.000	0.000	0	0	
1501	0.000	0.000	0	0	
1502	0.000	0.000	0	0	
1503	0.000	0.000	0	0	
1504	0.000	0.000	0	0	
1505	0.000	0.000	0	0	
1506	0.000	0.000	0	0	
1507	0.000	0.000	0	0	
1508	0.000	0.000	0	0	
1509	0.000	0.000	0	0	
1510	0.000	0.000	0	0	
1511	0.000	0.000	0	0	
1512	0.000	0.000	0	0	
1513	0.000	0.000	0	0	
1514	0.000	0.000	0	0	
1515	0.000	0.000	0	0	
1516	0.000	0.000	0	0	
1517	0.000	0.000	0	0	
1518	0.000	0.000	0	0	
1519	0.000	0.000	0	0	
1520	0.000	0.000	0	0	
1521	0.000	0.000	0	0	
1522	0.000	0.000	0	0	
1523	0.000	0.000	0	0	
1524	0.000	0.000	0	0	
1525	0.000	0.000	0	0	
1526	0.000	0.000	0	0	
1527	0.000	0.000	0	0	
1528	0.000	0.000	0	0	
1529	0.000	0.000	0	0	
1530	0.000	0.000	0	0	
1531	0.000	0.000	0	0	
1532	0.000	0.000	0	0	
1533	0.000	0.000	0	0	
1534	0.000	0.000	0	0	
1535	0.000	0.000	0	0	
1536	0.000	0.000	0	0	
1537	0.000	0.000	0	0	
1538	0.000	0.000	0	0	
1539	0.000	0.000	0	0	
1540	0.000	0.000	0	0	
1541	0.000	0.000	0	0	
1542	0.000	0.000	0	0	
1543	0.000	0.000	0	0	
1544	0.000	0.000	0	0	
1545	0.000	0.000	0	0	
1546	0.000	0.000	0	0	
1547	0.000	0.000	0	0	
1548	0.000	0.000	0	0	
1549	0.000	0.000	0	0	
1550	0.000	0.000	0	0	
1551	0.000	0.000	0	0	
1552	0.000	0.000	0	0	
1553	0.000	0.000	0	0	
1554	0.000	0.000	0	0	
1555	0.000	0.000	0	0	
1556	0.000	0.000	0	0	
1557	0.000	0.000	0	0	
1558	0.000	0.000	0	0	
1559	0.000	0.000	0	0	
1560	0.000	0.000	0	0	
1561	0.000	0.000	0	0	
1562	0.000	0.000	0	0	
1563	0.000	0.000	0	0	
1564	0.000	0.000	0	0	
1565	0.000	0.000	0	0	
1566	0.000	0.000	0	0	
1567	0.000	0.000	0	0	
1568	0.000	0.000	0	0	
1569	0.000	0.000	0	0	
1570	0.000	0.000	0	0	
1571	0.000	0.000	0	0	
1572	0.000	0.000	0	0	
1573	0.000	0.000	0	0	
1574	0.000	0.000	0	0	
1575	0.000	0.000	0	0	
1576	0.000	0.000	0	0	
1577	0.000	0.000	0	0	
1578	0.000	0.000	0	0	
1579	0.000	0.000	0	0	
1580	0.000	0.000	0	0	
1581	0.000	0.000	0	0	
1582	0.000	0.000	0	0	
1583	0.000	0.000	0	0	
1584	0.005	0.000	0	0	
1585	0.020	0.000	0	0	
1586	0.045	0.000	0	0	
1587	0.080	0.000	0	0	
1588	0.125	0.000	0	0	
1589	0.180	0.000	0	0	
1590	0.245	0.000	0	0	
1591	0.320	0.000	0	0	
1592	0.405	0.000	0	0	
1593	0.500	0.000	0	0	
1594	0.605	0.000	0	0	
1595	0.720	0.000	0	0	
1596	0.845	0.000	0	0	
1597	0.980	0.000	0	0	
1598	1.125	0.000	0	0	
1599	1.280	0.000	0	0	
1600	1.445	0.000	0	0	
1601	1.620	0.000	0	0	
1602	1.805	0.000	0	0	
1603	2.000	0.000	0	0	
1604	2.205	0.000	0	0	
1605	2.420	0.000	0	0	
1606	2.645	0.000	0	0	
1607	2.880	0.000	0	0	
1608	3.125	0.000	0	0	
1609	3.380	0.000	0	0	
1610	3.645	0.000	0	0	
1611	3.920	0.000	0	0	
1612	4.205	0.000	0	0	
1613	4.500	0.000	0	0	
1614	4.805	0.000	0	0	
1615	5.120	0.000	0	0	
1616	5.445	0.000	0	0	
1617	5.780	0.000	0	0	
1618	6.125	0.000	0	0	
1619	6.480	0.000	0	0	
1620	6.845	0.000	0	0	
1621	7.220	0.000	0	0	
1622	7.605	0.000	0	0	
1623	8.000	0.000	0	0	
1624	8.405	0.000	0	0	
1625	8.820	0.000	0	0	
1626	9.245	0.000	0	0	
1627	9.680	0.000	0	0	
1628	10.125	0.000	0	0	
1629	10.580	0.000	0	0	
1630	11.045	0.000	0	0	
1631	11.520	0.000	0	0	
1632	12.005	0.000	0	0	
1633	12.500	0.000	0	0	
1634	13.005	0.000	0	0	
1635	13.520	0.000	0	0	
1636	14.045	0.000	0	0	
1637	14.580	0.000	0	0	
1638	15.125	0.000	0	0	
1639	15.680	0.000	0	0	
1640	16.245	0.000	0	0	
1641	16.820	0.000	0	0	
1642	17.405	0.000	0	0	
1643	18.000	0.000	0	0	
1644	18.605	0.000	0	0	
1645	19.220	0.000	0	0	
1646	19.845	0.000	0	0	
1647	20.480	0.000	0	0	
1648	21.125	0.000	0	0	
1649	21.780	0.000	0	0	
1650	22.445	0.000	0	0	
1651	23.120	0.000	0	0	
1652	23.805	0.000	0	0	
1653	24.500	0.000	0	0	
1654	25.205	0.000	0	0	
