CYCLE	CMDPOS1	out_0.0	in_0.0	
17003	0.000	0	0	
17004	0.000	0	0	
17005	0.000	0	0	
17006	0.000	0	0	
17007	0.000	0	0	
17008	0.000	0	0	
17009	0.000	0	0	
17010	0.000	0	0	
17011	0.000	0	0	
17012	0.000	0	0	
17013	0.000	0	0	
17014	0.000	0	0	
17015	0.000	0	0	
17016	0.000	0	0	
17017	0.000	0	0	
17018	0.000	0	0	
17019	0.000	0	0	
17020	0.000	0	0	
17021	0.000	0	0	
17022	0.000	0	0	
17023	0.000	0	0	
17024	0.000	0	0	
17025	0.000	0	0	
17026	0.000	0	0	
17027	0.000	0	0	
17028	0.000	0	0	
17029	0.000	0	0	
17030	0.000	0	0	
17031	0.000	0	0	
17032	0.000	0	0	
17033	0.000	0	0	
17034	0.000	0	0	
17035	0.000	0	0	
17036	0.000	0	0	
17037	0.000	0	0	
17038	0.000	0	0	
17039	0.000	0	0	
17040	0.000	0	0	
17041	0.000	0	0	
17042	0.000	0	0	
17043	0.000	0	0	
17044	0.000	0	0	
17045	0.000	0	0	
17046	0.000	0	0	
17047	0.000	0	0	
17048	0.000	0	0	
17049	0.000	0	0	
17050	0.000	0	0	
17051	0.000	0	0	
17052	0.000	0	0	
17053	0.000	0	0	
17054	0.000	0	0	
17055	0.000	0	0	
17056	0.000	0	0	
17057	0.000	0	0	
17058	0.000	0	0	
17059	0.000	0	0	
17060	0.000	0	0	
17061	0.000	0	0	
17062	0.000	0	0	
17063	0.000	0	0	
17064	0.000	0	0	
17065	0.000	0	0	
17066	0.000	0	0	
17067	0.000	0	0	
17068	0.000	0	0	
17069	0.000	0	0	
17070	0.000	0	0	
17071	0.000	0	0	
17072	0.000	0	0	
17073	0.000	0	0	
17074	0.000	0	0	
17075	0.000	0	0	
17076	0.000	0	0	
17077	0.000	0	0	
17078	0.015	0	0	
17079	0.040	0	0	
17080	0.075	0	0	
17081	0.119	0	0	
17082	0.174	0	0	
17083	0.238	0	0	
17084	0.313	0	0	
17085	0.397	0	0	
17086	0.491	0	0	
17087	0.595	0	0	
17088	0.709	0	0	
17089	0.833	0	0	
17090	0.967	0	0	
17091	1.110	0	0	
17092	1.264	0	0	
17093	1.427	0	0	
17094	1.601	0	0	
17095	1.784	0	0	
17096	1.977	0	0	
17097	2.180	0	0	
17098	2.393	0	0	
17099	2.616	0	0	
17100	2.849	0	0	
17101	3.091	0	0	
17102	3.344	0	0	
17103	3.607	0	0	
17104	3.879	0	0	
17105	4.161	0	0	
17106	4.453	0	0	
17107	4.755	0	0	
17108	5.067	0	0	
17109	5.389	0	0	
17110	5.721	0	0	
17111	6.063	0	0	
17112	6.414	0	0	
17113	6.776	0	0	
17114	7.147	0	0	
17115	7.529	0	0	
17116	7.920	0	0	
17117	8.321	0	0	
17118	8.732	0	0	
17119	9.153	0	0	
17120	9.583	0	0	
17121	10.024	0	0	
17122	10.475	0	0	
17123	10.935	0	0	
17124	11.406	0	0	
17125	11.886	0	0	
17126	12.376	0	0	
17127	12.876	0	0	
17128	13.386	0	0	
17129	13.906	0	0	
17130	14.436	0	0	
17131	14.976	0	0	
17132	15.525	0	0	
17133	16.085	0	0	
17134	16.654	0	0	
17135	17.233	0	0	
17136	17.823	0	0	
17137	18.422	0	0	
17138	19.031	0	0	
17139	19.650	0	0	
17140	20.278	0	0	
17141	20.917	0	0	
17142	21.566	0	0	
17143	22.224	0	0	
17144	22.893	0	0	
17145	23.571	0	0	
17146	24.259	0	0	
17147	24.957	0	0	
17148	25.665	0	0	
17149	26.383	0	0	
17150	27.111	0	0	
17151	27.849	0	0	
17152	28.597	0	0	
17153	29.354	0	0	
17154	30.121	0	0	
17155	30.899	0	0	
17156	31.686	0	0	
17157	32.483	0	0	
17158	33.290	0	0	
17159	34.107	0	0	
17160	34.934	0	0	
17161	35.771	0	0	
17162	36.617	0	0	
17163	37.474	0	0	
17164	38.340	0	0	
17165	39.217	0	0	
17166	40.103	0	0	
17167	40.999	0	0	
17168	41.905	0	0	
17169	42.821	0	0	
17170	43.747	0	0	
17171	44.683	0	0	
17172	45.628	0	0	
17173	46.584	0	0	
17174	47.549	0	0	
17175	48.525	0	0	
17176	49.510	0	0	
17177	50.500	0	0	
17178	51.490	0	0	
17179	52.475	0	0	
17180	53.451	0	0	
17181	54.416	0	0	
17182	55.372	0	0	
17183	56.317	0	0	
17184	57.253	0	0	
17185	58.179	0	0	
17186	59.095	0	0	
17187	60.001	0	0	
17188	60.897	0	0	
17189	61.783	0	0	
17190	62.660	0	0	
17191	63.526	0	0	
17192	64.383	0	0	
17193	65.229	0	0	
17194	66.066	0	0	
17195	66.893	0	0	
