CYCLE	CMDPOS5	out_0.0	in_0.0	
1175	0.000	0	0	
1176	0.000	0	0	
1177	0.000	0	0	
1178	0.000	0	0	
1179	0.000	0	0	
1180	0.000	0	0	
1181	0.000	0	0	
1182	0.000	0	0	
1183	0.000	0	0	
1184	0.000	0	0	
1185	0.000	0	0	
1186	0.000	0	0	
1187	0.000	0	0	
1188	0.000	0	0	
1189	0.000	0	0	
1190	0.000	0	0	
1191	0.000	0	0	
1192	0.000	0	0	
1193	0.000	0	0	
1194	0.000	0	0	
1195	0.000	0	0	
1196	0.000	0	0	
1197	0.000	0	0	
1198	0.000	0	0	
1199	0.000	0	0	
1200	0.000	0	0	
1201	0.000	0	0	
1202	0.000	0	0	
1203	0.000	0	0	
1204	0.000	0	0	
1205	0.000	0	0	
1206	0.000	0	0	
1207	0.000	0	0	
1208	0.000	0	0	
1209	0.000	0	0	
1210	0.000	0	0	
1211	0.000	0	0	
1212	0.000	0	0	
1213	0.000	0	0	
1214	0.000	0	0	
1215	0.000	0	0	
1216	0.000	0	0	
1217	0.000	0	0	
1218	0.000	0	0	
1219	0.000	0	0	
1220	0.000	0	0	
1221	0.000	0	0	
1222	0.000	0	0	
1223	0.000	0	0	
1224	0.000	0	0	
1225	0.000	0	0	
1226	0.000	0	0	
1227	0.000	0	0	
1228	0.000	0	0	
1229	0.000	0	0	
1230	0.000	0	0	
1231	0.000	0	0	
1232	0.000	0	0	
1233	0.000	0	0	
1234	0.000	0	0	
1235	0.000	0	0	
1236	0.000	0	0	
1237	0.000	0	0	
1238	0.000	0	0	
1239	0.000	0	0	
1240	0.000	0	0	
1241	0.000	0	0	
1242	0.000	0	0	
1243	0.000	0	0	
1244	0.000	0	0	
1245	0.000	0	0	
1246	0.000	0	0	
1247	0.000	0	0	
1248	0.000	0	0	
1249	0.000	0	0	
1250	0.000	0	0	
1251	0.005	0	0	
1252	0.020	0	0	
1253	0.045	0	0	
1254	0.080	0	0	
1255	0.125	0	0	
1256	0.180	0	0	
1257	0.244	0	0	
1258	0.319	0	0	
1259	0.404	0	0	
1260	0.499	0	0	
1261	0.604	0	0	
1262	0.718	0	0	
1263	0.843	0	0	
1264	0.978	0	0	
1265	1.123	0	0	
1266	1.277	0	0	
1267	1.442	0	0	
1268	1.616	0	0	
1269	1.801	0	0	
1270	1.996	0	0	
1271	2.200	0	0	
1272	2.415	0	0	
1273	2.639	0	0	
1274	2.874	0	0	
1275	3.118	0	0	
1276	3.373	0	0	
1277	3.637	0	0	
1278	3.911	0	0	
1279	4.196	0	0	
1280	4.490	0	0	
1281	4.794	0	0	
1282	5.109	0	0	
1283	5.433	0	0	
1284	5.767	0	0	
1285	6.111	0	0	
1286	6.466	0	0	
1287	6.830	0	0	
1288	7.204	0	0	
1289	7.588	0	0	
1290	7.982	0	0	
1291	8.386	0	0	
1292	8.800	0	0	
1293	9.225	0	0	
1294	9.659	0	0	
1295	10.103	0	0	
1296	10.557	0	0	
1297	11.021	0	0	
1298	11.494	0	0	
1299	11.978	0	0	
1300	12.472	0	0	
1301	12.976	0	0	
1302	13.490	0	0	
1303	14.014	0	0	
1304	14.548	0	0	
1305	15.091	0	0	
1306	15.645	0	0	
1307	16.209	0	0	
1308	16.783	0	0	
1309	17.366	0	0	
1310	17.960	0	0	
1311	18.564	0	0	
1312	19.177	0	0	
1313	19.801	0	0	
1314	20.435	0	0	
1315	21.078	0	0	
1316	21.732	0	0	
1317	22.395	0	0	
1318	23.069	0	0	
1319	23.752	0	0	
1320	24.446	0	0	
1321	25.149	0	0	
1322	25.863	0	0	
1323	26.586	0	0	
1324	27.319	0	0	
1325	28.063	0	0	
1326	28.816	0	0	
1327	29.579	0	0	
1328	30.353	0	0	
1329	31.136	0	0	
1330	31.929	0	0	
1331	32.732	0	0	
1332	33.545	0	0	
1333	34.369	0	0	
1334	35.202	0	0	
1335	36.045	0	0	
1336	36.898	0	0	
1337	37.761	0	0	
1338	38.634	0	0	
1339	39.517	0	0	
1340	40.410	0	0	
1341	41.313	0	0	
1342	42.226	0	0	
1343	43.149	0	0	
1344	44.082	0	0	
1345	45.025	0	0	
1346	45.978	0	0	
1347	46.941	0	0	
1348	47.914	0	0	
1349	48.896	0	0	
1350	49.889	0	0	
1351	50.892	0	0	
1352	51.905	0	0	
1353	52.927	0	0	
1354	53.960	0	0	
1355	55.003	0	0	
1356	56.055	0	0	
1357	57.118	0	0	
1358	58.191	0	0	
1359	59.273	0	0	
1360	60.366	0	0	
1361	61.463	0	0	
1362	62.561	0	0	
1363	63.659	0	0	
1364	64.756	0	0	
1365	65.854	0	0	
1366	66.951	0	0	
1367	68.049	0	0	
1368	69.146	0	0	
1369	70.244	0	0	
1370	71.341	0	0	
1371	72.439	0	0	
1372	73.537	0	0	
1373	74.634	0	0	
1374	75.732	0	0	
1375	76.829	0	0	
1376	77.927	0	0	
1377	79.024	0	0	
1378	80.122	0	0	
1379	81.220	0	0	
1380	82.317	0	0	
1381	83.415	0	0	
1382	84.512	0	0	
1383	85.610	0	0	
1384	86.707	0	0	
1385	87.805	0	0	
1386	88.902	0	0	
1387	90.000	0	0	
1388	91.098	0	0	
1389	92.195	0	0	
1390	93.293	0	0	
1391	94.390	0	0	
1392	95.488	0	0	
1393	96.585	0	0	
1394	97.683	0	0	
1395	98.780	0	0	
1396	99.878	0	0	
1397	100.976	0	0	
1398	102.073	0	0	
1399	103.171	0	0	
1400	104.268	0	0	
1401	105.366	0	0	
1402	106.463	0	0	
1403	107.561	0	0	
1404	108.659	0	0	
1405	109.756	0	0	
1406	110.854	0	0	
1407	111.951	0	0	
1408	113.049	0	0	
1409	114.146	0	0	
1410	115.244	0	0	
1411	116.341	0	0	
1412	117.439	0	0	
1413	118.537	0	0	
1414	119.634	0	0	
1415	120.727	0	0	
1416	121.809	0	0	
1417	122.882	0	0	
1418	123.945	0	0	
1419	124.997	0	0	
1420	126.040	0	0	
1421	127.073	0	0	
1422	128.095	0	0	
1423	129.108	0	0	
1424	130.111	0	0	
1425	131.104	0	0	
1426	132.086	0	0	
1427	133.059	0	0	
1428	134.022	0	0	
1429	134.975	0	0	
1430	135.918	0	0	
1431	136.851	0	0	
1432	137.774	0	0	
1433	138.687	0	0	
1434	139.590	0	0	
1435	140.483	0	0	
1436	141.366	0	0	
1437	142.239	0	0	
1438	143.102	0	0	
1439	143.955	0	0	
1440	144.798	0	0	
1441	145.631	0	0	
1442	146.455	0	0	
1443	147.268	0	0	
1444	148.071	0	0	
1445	148.864	0	0	
1446	149.647	0	0	
1447	150.421	0	0	
1448	151.184	0	0	
1449	151.937	0	0	
1450	152.681	0	0	
1451	153.414	0	0	
1452	154.137	0	0	
1453	154.851	0	0	
1454	155.554	0	0	
1455	156.248	0	0	
1456	156.931	0	0	
1457	157.605	0	0	
1458	158.268	0	0	
1459	158.922	0	0	
1460	159.565	0	0	
1461	160.199	0	0	
1462	160.823	0	0	
1463	161.436	0	0	
1464	162.040	0	0	
1465	162.634	0	0	
1466	163.217	0	0	
1467	163.791	0	0	
1468	164.355	0	0	
1469	164.909	0	0	
1470	165.452	0	0	
1471	165.986	0	0	
1472	166.510	0	0	
1473	167.024	0	0	
1474	167.528	0	0	
1475	168.022	0	0	
1476	168.506	0	0	
1477	168.979	0	0	
1478	169.443	0	0	
1479	169.897	0	0	
1480	170.341	0	0	
1481	170.775	0	0	
1482	171.200	0	0	
1483	171.614	0	0	
1484	172.018	0	0	
1485	172.412	0	0	
1486	172.796	0	0	
1487	173.170	0	0	
1488	173.534	0	0	
1489	173.889	0	0	
1490	174.233	0	0	
1491	174.567	0	0	
1492	174.891	0	0	
1493	175.206	0	0	
1494	175.510	0	0	
1495	175.804	0	0	
1496	176.089	0	0	
1497	176.363	0	0	
1498	176.627	0	0	
1499	176.882	0	0	
1500	177.126	0	0	
1501	177.361	0	0	
1502	177.585	0	0	
1503	177.800	0	0	
1504	178.004	0	0	
1505	178.199	0	0	
1506	178.384	0	0	
1507	178.558	0	0	
1508	178.723	0	0	
1509	178.877	0	0	
1510	179.022	0	0	
1511	179.157	0	0	
1512	179.282	0	0	
1513	179.396	0	0	
1514	179.501	0	0	
1515	179.596	0	0	
1516	179.681	0	0	
1517	179.756	0	0	
1518	179.820	0	0	
1519	179.875	0	0	
1520	179.920	0	0	
1521	179.955	0	0	
1522	179.980	0	0	
1523	179.995	0	0	
1524	180.000	0	0	
1525	180.000	0	0	
1526	179.995	0	0	
1527	179.980	0	0	
1528	179.956	0	0	
1529	179.922	0	0	
1530	179.878	0	0	
1531	179.824	0	0	
1532	179.761	0	0	
1533	179.688	0	0	
1534	179.604	0	0	
1535	179.512	0	0	
1536	179.409	0	0	
1537	179.297	0	0	
1538	179.175	0	0	
1539	179.043	0	0	
1540	178.901	0	0	
1541	178.750	0	0	
1542	178.589	0	0	
1543	178.418	0	0	
1544	178.237	0	0	
1545	178.047	0	0	
1546	177.847	0	0	
1547	177.637	0	0	
1548	177.417	0	0	
1549	177.188	0	0	
1550	176.948	0	0	
1551	176.699	0	0	
1552	176.440	0	0	
1553	176.172	0	0	
1554	175.894	0	0	
1555	175.605	0	0	
1556	175.308	0	0	
1557	175.000	0	0	
1558	174.692	0	0	
1559	174.395	0	0	
1560	174.106	0	0	
1561	173.828	0	0	
1562	173.560	0	0	
1563	173.301	0	0	
1564	173.052	0	0	
1565	172.813	0	0	
1566	172.583	0	0	
1567	172.363	0	0	
1568	172.153	0	0	
1569	171.953	0	0	
1570	171.763	0	0	
1571	171.582	0	0	
1572	171.411	0	0	
1573	171.250	0	0	
1574	171.099	0	0	
1575	170.957	0	0	
1576	170.825	0	0	
1577	170.703	0	0	
1578	170.591	0	0	
1579	170.488	0	0	
1580	170.396	0	0	
1581	170.313	0	0	
1582	170.239	0	0	
1583	170.176	0	0	
1584	170.122	0	0	
1585	170.078	0	0	
1586	170.044	0	0	
1587	170.020	0	0	
1588	170.005	0	0	
1589	170.000	0	0	
1590	170.000	0	0	
1591	169.995	0	0	
1592	169.980	0	0	
1593	169.956	0	0	
1594	169.922	0	0	
1595	169.878	0	0	
1596	169.824	0	0	
1597	169.761	0	0	
1598	169.688	0	0	
1599	169.604	0	0	
1600	169.512	0	0	
1601	169.409	0	0	
1602	169.297	0	0	
1603	169.175	0	0	
1604	169.043	0	0	
1605	168.901	0	0	
1606	168.750	0	0	
1607	168.589	0	0	
1608	168.418	0	0	
1609	168.237	0	0	
1610	168.047	0	0	
1611	167.847	0	0	
1612	167.637	0	0	
1613	167.417	0	0	
1614	167.188	0	0	
1615	166.948	0	0	
1616	166.699	0	0	
1617	166.440	0	0	
1618	166.172	0	0	
1619	165.894	0	0	
1620	165.605	0	0	
1621	165.308	0	0	
1622	165.000	0	0	
1623	164.692	0	0	
1624	164.395	0	0	
1625	164.106	0	0	
1626	163.828	0	0	
1627	163.560	0	0	
1628	163.301	0	0	
1629	163.052	0	0	
1630	162.813	0	0	
1631	162.583	0	0	
1632	162.363	0	0	
1633	162.153	0	0	
1634	161.953	0	0	
1635	161.763	0	0	
1636	161.582	0	0	
1637	161.411	0	0	
1638	161.250	0	0	
1639	161.099	0	0	
1640	160.957	0	0	
1641	160.825	0	0	
1642	160.703	0	0	
1643	160.591	0	0	
1644	160.488	0	0	
1645	160.396	0	0	
1646	160.313	0	0	
1647	160.239	0	0	
1648	160.176	0	0	
1649	160.122	0	0	
1650	160.078	0	0	
1651	160.044	0	0	
1652	160.020	0	0	
1653	160.005	0	0	
1654	160.000	0	0	
1655	160.000	0	0	
1656	159.995	0	0	
1657	159.980	0	0	
1658	159.956	0	0	
1659	159.922	0	0	
1660	159.878	0	0	
1661	159.824	0	0	
1662	159.761	0	0	
1663	159.688	0	0	
1664	159.604	0	0	
1665	159.512	0	0	
1666	159.409	0	0	
1667	159.297	0	0	
1668	159.175	0	0	
1669	159.043	0	0	
1670	158.901	0	0	
1671	158.750	0	0	
1672	158.589	0	0	
1673	158.418	0	0	
1674	158.237	0	0	
1675	158.047	0	0	
1676	157.847	0	0	
1677	157.637	0	0	
1678	157.417	0	0	
1679	157.188	0	0	
1680	156.948	0	0	
1681	156.699	0	0	
1682	156.440	0	0	
1683	156.172	0	0	
1684	155.894	0	0	
1685	155.605	0	0	
1686	155.308	0	0	
1687	155.000	0	0	
1688	154.692	0	0	
1689	154.395	0	0	
1690	154.106	0	0	
1691	153.828	0	0	
1692	153.560	0	0	
1693	153.301	0	0	
1694	153.052	0	0	
1695	152.813	0	0	
1696	152.583	0	0	
1697	152.363	0	0	
1698	152.153	0	0	
1699	151.953	0	0	
1700	151.763	0	0	
1701	151.582	0	0	
1702	151.411	0	0	
1703	151.250	0	0	
1704	151.099	0	0	
1705	150.957	0	0	
1706	150.825	0	0	
1707	150.703	0	0	
1708	150.591	0	0	
1709	150.488	0	0	
1710	150.396	0	0	
1711	150.313	0	0	
1712	150.239	0	0	
1713	150.176	0	0	
1714	150.122	0	0	
1715	150.078	0	0	
1716	150.044	0	0	
1717	150.020	0	0	
1718	150.005	0	0	
1719	150.000	0	0	
1720	150.000	0	0	
1721	149.995	0	0	
1722	149.980	0	0	
1723	149.956	0	0	
1724	149.922	0	0	
1725	149.878	0	0	
1726	149.824	0	0	
1727	149.761	0	0	
1728	149.688	0	0	
1729	149.604	0	0	
1730	149.512	0	0	
1731	149.409	0	0	
1732	149.297	0	0	
1733	149.175	0	0	
1734	149.043	0	0	
1735	148.901	0	0	
1736	148.750	0	0	
1737	148.589	0	0	
1738	148.418	0	0	
1739	148.237	0	0	
1740	148.047	0	0	
1741	147.847	0	0	
1742	147.637	0	0	
1743	147.417	0	0	
1744	147.188	0	0	
1745	146.948	0	0	
1746	146.699	0	0	
1747	146.440	0	0	
1748	146.172	0	0	
1749	145.894	0	0	
1750	145.605	0	0	
1751	145.308	0	0	
1752	145.000	0	0	
1753	144.692	0	0	
1754	144.395	0	0	
1755	144.106	0	0	
1756	143.828	0	0	
1757	143.560	0	0	
1758	143.301	0	0	
1759	143.052	0	0	
1760	142.813	0	0	
1761	142.583	0	0	
1762	142.363	0	0	
1763	142.153	0	0	
1764	141.953	0	0	
1765	141.763	0	0	
1766	141.582	0	0	
1767	141.411	0	0	
1768	141.250	0	0	
1769	141.099	0	0	
1770	140.957	0	0	
1771	140.825	0	0	
1772	140.703	0	0	
1773	140.591	0	0	
1774	140.488	0	0	
1775	140.396	0	0	
1776	140.313	0	0	
1777	140.239	0	0	
1778	140.176	0	0	
1779	140.122	0	0	
1780	140.078	0	0	
1781	140.044	0	0	
1782	140.020	0	0	
1783	140.005	0	0	
1784	140.000	0	0	
1785	140.000	0	0	
1786	139.995	0	0	
1787	139.980	0	0	
1788	139.956	0	0	
1789	139.922	0	0	
1790	139.878	0	0	
1791	139.824	0	0	
1792	139.761	0	0	
1793	139.688	0	0	
1794	139.604	0	0	
1795	139.512	0	0	
1796	139.409	0	0	
1797	139.297	0	0	
1798	139.175	0	0	
1799	139.043	0	0	
1800	138.901	0	0	
1801	138.750	0	0	
1802	138.589	0	0	
1803	138.418	0	0	
1804	138.237	0	0	
1805	138.047	0	0	
1806	137.847	0	0	
1807	137.637	0	0	
1808	137.417	0	0	
1809	137.188	0	0	
1810	136.948	0	0	
1811	136.699	0	0	
1812	136.440	0	0	
1813	136.172	0	0	
1814	135.894	0	0	
1815	135.605	0	0	
1816	135.308	0	0	
1817	135.000	0	0	
1818	134.692	0	0	
1819	134.395	0	0	
1820	134.106	0	0	
1821	133.828	0	0	
1822	133.560	0	0	
1823	133.301	0	0	
1824	133.052	0	0	
1825	132.813	0	0	
1826	132.583	0	0	
1827	132.363	0	0	
1828	132.153	0	0	
1829	131.953	0	0	
1830	131.763	0	0	
1831	131.582	0	0	
1832	131.411	0	0	
1833	131.250	0	0	
1834	131.099	0	0	
1835	130.957	0	0	
1836	130.825	0	0	
1837	130.703	0	0	
1838	130.591	0	0	
1839	130.488	0	0	
1840	130.396	0	0	
1841	130.313	0	0	
1842	130.239	0	0	
1843	130.176	0	0	
1844	130.122	0	0	
1845	130.078	0	0	
1846	130.044	0	0	
1847	130.020	0	0	
1848	130.005	0	0	
1849	130.000	0	0	
1850	130.000	0	0	
1851	130.000	0	0	
1852	130.000	0	0	
1853	130.000	0	0	
1854	130.000	0	0	
1855	130.000	0	0	
1856	130.000	0	0	
1857	130.000	0	0	
1858	130.000	0	0	
1859	130.000	0	0	
1860	130.000	0	0	
1861	130.000	0	0	
1862	130.000	0	0	
1863	130.000	0	0	
1864	130.000	0	0	
1865	130.000	0	0	
1866	130.000	0	0	
1867	130.000	0	0	
1868	130.000	0	0	
1869	130.000	0	0	
1870	130.000	0	0	
1871	130.000	0	0	
1872	130.000	0	0	
1873	130.000	0	0	
1874	130.000	0	0	
1875	130.000	0	0	
1876	130.000	0	0	
1877	130.000	0	0	
1878	130.000	0	0	
1879	130.000	0	0	
1880	130.000	0	0	
1881	130.000	0	0	
1882	130.000	0	0	
1883	130.000	0	0	
1884	130.000	0	0	
1885	130.000	0	0	
1886	130.000	0	0	
1887	130.000	0	0	
1888	130.000	0	0	
1889	130.000	0	0	
1890	130.000	0	0	
1891	130.000	0	0	
1892	130.000	0	0	
1893	130.000	0	0	
1894	130.000	0	0	
1895	130.000	0	0	
1896	130.000	0	0	
1897	130.000	0	0	
1898	130.000	0	0	
1899	130.000	0	0	
1900	130.000	0	0	
1901	130.000	0	0	
1902	130.000	0	0	
1903	130.000	0	0	
1904	130.000	0	0	
1905	130.000	0	0	
1906	130.000	0	0	
1907	130.000	0	0	
1908	130.000	0	0	
1909	130.000	0	0	
1910	130.000	0	0	
1911	130.000	0	0	
1912	130.000	0	0	
1913	130.000	0	0	
1914	130.000	0	0	
1915	130.000	0	0	
1916	130.000	0	0	
1917	130.000	0	0	
1918	130.000	0	0	
1919	130.000	0	0	
1920	130.000	0	0	
1921	130.000	0	0	
1922	130.000	0	0	
