CYCLE	CMDPOS30	out_0.0	in_0.0	
1089	0.000	0	0	
1090	0.000	0	0	
1091	0.000	0	0	
1092	0.000	0	0	
1093	0.000	0	0	
1094	0.000	0	0	
1095	0.000	0	0	
1096	0.000	0	0	
1097	0.000	0	0	
1098	0.000	0	0	
1099	0.000	0	0	
1100	0.000	0	0	
1101	0.000	0	0	
1102	0.000	0	0	
1103	0.000	0	0	
1104	0.000	0	0	
1105	0.000	0	0	
1106	0.000	0	0	
1107	0.000	0	0	
1108	0.000	0	0	
1109	0.000	0	0	
1110	0.000	0	0	
1111	0.000	0	0	
1112	0.000	0	0	
1113	0.000	0	0	
1114	0.000	0	0	
1115	0.000	0	0	
1116	0.000	0	0	
1117	0.000	0	0	
1118	0.000	0	0	
1119	0.000	0	0	
1120	0.000	0	0	
1121	0.000	0	0	
1122	0.000	0	0	
1123	0.000	0	0	
1124	0.000	0	0	
1125	0.000	0	0	
1126	0.000	0	0	
1127	0.000	0	0	
1128	0.000	0	0	
1129	0.000	0	0	
1130	0.000	0	0	
1131	0.000	0	0	
1132	0.000	0	0	
1133	0.000	0	0	
1134	0.000	0	0	
1135	0.000	0	0	
1136	0.000	0	0	
1137	0.000	0	0	
1138	0.000	0	0	
1139	0.000	0	0	
1140	0.000	0	0	
1141	0.000	0	0	
1142	0.000	0	0	
1143	0.000	0	0	
1144	0.000	0	0	
1145	0.000	0	0	
1146	0.000	0	0	
1147	0.000	0	0	
1148	0.000	0	0	
1149	0.000	0	0	
1150	0.000	0	0	
1151	0.000	0	0	
1152	0.000	0	0	
1153	0.000	0	0	
1154	0.000	0	0	
1155	0.000	0	0	
1156	0.000	0	0	
1157	0.000	0	0	
1158	0.000	0	0	
1159	0.000	0	0	
1160	0.000	0	0	
1161	0.000	0	0	
1162	0.000	0	0	
1163	0.000	0	0	
1164	0.000	0	0	
1165	0.000	0	0	
1166	0.000	0	0	
1167	0.000	0	0	
1168	0.000	0	0	
1169	-0.000	0	0	
1170	-0.000	0	0	
1171	-0.001	0	0	
1172	-0.002	0	0	
1173	-0.004	0	0	
1174	-0.007	0	0	
1175	-0.011	0	0	
1176	-0.017	0	0	
1177	-0.024	0	0	
1178	-0.033	0	0	
1179	-0.044	0	0	
1180	-0.057	0	0	
1181	-0.072	0	0	
1182	-0.091	0	0	
1183	-0.111	0	0	
1184	-0.135	0	0	
1185	-0.162	0	0	
1186	-0.192	0	0	
1187	-0.226	0	0	
1188	-0.264	0	0	
1189	-0.305	0	0	
1190	-0.351	0	0	
1191	-0.401	0	0	
1192	-0.456	0	0	
1193	-0.515	0	0	
1194	-0.580	0	0	
1195	-0.649	0	0	
1196	-0.724	0	0	
1197	-0.804	0	0	
1198	-0.891	0	0	
1199	-0.983	0	0	
1200	-1.081	0	0	
1201	-1.185	0	0	
1202	-1.296	0	0	
1203	-1.414	0	0	
1204	-1.539	0	0	
1205	-1.671	0	0	
1206	-1.810	0	0	
1207	-1.957	0	0	
1208	-2.111	0	0	
1209	-2.273	0	0	
1210	-2.444	0	0	
1211	-2.622	0	0	
1212	-2.810	0	0	
1213	-3.006	0	0	
1214	-3.210	0	0	
1215	-3.424	0	0	
1216	-3.648	0	0	
1217	-3.880	0	0	
1218	-4.123	0	0	
1219	-4.375	0	0	
1220	-4.637	0	0	
1221	-4.910	0	0	
1222	-5.192	0	0	
1223	-5.483	0	0	
1224	-5.785	0	0	
1225	-6.097	0	0	
1226	-6.419	0	0	
1227	-6.750	0	0	
1228	-7.091	0	0	
1229	-7.443	0	0	
1230	-7.804	0	0	
1231	-8.175	0	0	
1232	-8.556	0	0	
1233	-8.947	0	0	
1234	-9.347	0	0	
1235	-9.758	0	0	
1236	-10.179	0	0	
1237	-10.609	0	0	
1238	-11.049	0	0	
1239	-11.500	0	0	
1240	-11.960	0	0	
1241	-12.430	0	0	
1242	-12.910	0	0	
1243	-13.399	0	0	
1244	-13.899	0	0	
1245	-14.409	0	0	
1246	-14.928	0	0	
1247	-15.458	0	0	
1248	-15.997	0	0	
1249	-16.546	0	0	
1250	-17.105	0	0	
1251	-17.674	0	0	
1252	-18.253	0	0	
1253	-18.842	0	0	
1254	-19.440	0	0	
1255	-20.049	0	0	
1256	-20.667	0	0	
1257	-21.296	0	0	
1258	-21.934	0	0	
1259	-22.582	0	0	
1260	-23.240	0	0	
1261	-23.908	0	0	
1262	-24.586	0	0	
1263	-25.273	0	0	
1264	-25.971	0	0	
1265	-26.679	0	0	
1266	-27.396	0	0	
1267	-28.123	0	0	
1268	-28.860	0	0	
1269	-29.607	0	0	
1270	-30.364	0	0	
1271	-31.131	0	0	
1272	-31.908	0	0	
1273	-32.695	0	0	
1274	-33.491	0	0	
1275	-34.298	0	0	
1276	-35.114	0	0	
1277	-35.940	0	0	
1278	-36.776	0	0	
1279	-37.622	0	0	
1280	-38.478	0	0	
1281	-39.344	0	0	
1282	-40.220	0	0	
1283	-41.105	0	0	
1284	-42.001	0	0	
1285	-42.906	0	0	
1286	-43.822	0	0	
1287	-44.747	0	0	
1288	-45.682	0	0	
1289	-46.627	0	0	
1290	-47.582	0	0	
1291	-48.546	0	0	
1292	-49.521	0	0	
1293	-50.506	0	0	
1294	-51.500	0	0	
1295	-52.504	0	0	
1296	-53.519	0	0	
1297	-54.543	0	0	
1298	-55.577	0	0	
1299	-56.621	0	0	
1300	-57.675	0	0	
1301	-58.738	0	0	
1302	-59.812	0	0	
1303	-60.895	0	0	
1304	-61.989	0	0	
1305	-63.092	0	0	
1306	-64.205	0	0	
1307	-65.328	0	0	
1308	-66.461	0	0	
1309	-67.604	0	0	
1310	-68.757	0	0	
1311	-69.920	0	0	
1312	-71.092	0	0	
1313	-72.275	0	0	
1314	-73.467	0	0	
1315	-74.669	0	0	
1316	-75.881	0	0	
1317	-77.103	0	0	
1318	-78.335	0	0	
1319	-79.577	0	0	
1320	-80.829	0	0	
1321	-82.090	0	0	
1322	-83.362	0	0	
1323	-84.643	0	0	
1324	-85.935	0	0	
1325	-87.236	0	0	
1326	-88.547	0	0	
1327	-89.868	0	0	
1328	-91.199	0	0	
1329	-92.540	0	0	
1330	-93.890	0	0	
1331	-95.251	0	0	
1332	-96.621	0	0	
1333	-98.002	0	0	
1334	-99.392	0	0	
1335	-100.792	0	0	
1336	-102.202	0	0	
1337	-103.622	0	0	
1338	-105.052	0	0	
1339	-106.491	0	0	
1340	-107.941	0	0	
1341	-109.401	0	0	
1342	-110.870	0	0	
1343	-112.349	0	0	
1344	-113.839	0	0	
1345	-115.338	0	0	
1346	-116.847	0	0	
1347	-118.365	0	0	
1348	-119.892	0	0	
1349	-121.429	0	0	
1350	-122.973	0	0	
1351	-124.526	0	0	
1352	-126.086	0	0	
1353	-127.653	0	0	
1354	-129.227	0	0	
1355	-130.807	0	0	
1356	-132.393	0	0	
1357	-133.985	0	0	
1358	-135.581	0	0	
1359	-137.183	0	0	
1360	-138.789	0	0	
1361	-140.399	0	0	
1362	-142.012	0	0	
1363	-143.629	0	0	
1364	-145.248	0	0	
1365	-146.870	0	0	
1366	-148.493	0	0	
1367	-150.119	0	0	
1368	-151.745	0	0	
1369	-153.372	0	0	
1370	-155.000	0	0	
1371	-156.628	0	0	
1372	-158.255	0	0	
1373	-159.881	0	0	
1374	-161.507	0	0	
1375	-163.130	0	0	
1376	-164.752	0	0	
1377	-166.371	0	0	
1378	-167.988	0	0	
1379	-169.601	0	0	
1380	-171.211	0	0	
1381	-172.817	0	0	
1382	-174.419	0	0	
1383	-176.015	0	0	
1384	-177.607	0	0	
1385	-179.193	0	0	
1386	-180.773	0	0	
1387	-182.347	0	0	
1388	-183.914	0	0	
1389	-185.474	0	0	
1390	-187.027	0	0	
1391	-188.571	0	0	
1392	-190.108	0	0	
1393	-191.635	0	0	
1394	-193.153	0	0	
1395	-194.662	0	0	
1396	-196.161	0	0	
1397	-197.651	0	0	
1398	-199.130	0	0	
1399	-200.599	0	0	
1400	-202.059	0	0	
1401	-203.509	0	0	
1402	-204.948	0	0	
1403	-206.378	0	0	
1404	-207.798	0	0	
1405	-209.208	0	0	
1406	-210.608	0	0	
1407	-211.998	0	0	
1408	-213.379	0	0	
1409	-214.749	0	0	
1410	-216.110	0	0	
1411	-217.460	0	0	
1412	-218.801	0	0	
1413	-220.132	0	0	
1414	-221.453	0	0	
1415	-222.764	0	0	
1416	-224.065	0	0	
1417	-225.357	0	0	
1418	-226.638	0	0	
1419	-227.910	0	0	
1420	-229.171	0	0	
1421	-230.423	0	0	
1422	-231.665	0	0	
1423	-232.897	0	0	
1424	-234.119	0	0	
1425	-235.331	0	0	
1426	-236.533	0	0	
