CYCLE	CMDPOS7	out_0.0	in_0.0	
96264	0.000	0	0	
96265	0.000	0	0	
96266	0.000	0	0	
96267	0.000	0	0	
96268	0.000	0	0	
96269	0.000	0	0	
96270	0.000	0	0	
96271	0.000	0	0	
96272	0.000	0	0	
96273	0.000	0	0	
96274	0.000	0	0	
96275	0.000	0	0	
96276	0.000	0	0	
96277	0.000	0	0	
96278	0.000	0	0	
96279	0.000	0	0	
96280	0.000	0	0	
96281	0.000	0	0	
96282	0.000	0	0	
96283	0.000	0	0	
96284	0.000	0	0	
96285	0.000	0	0	
96286	0.000	0	0	
96287	0.000	0	0	
96288	0.000	0	0	
96289	0.000	0	0	
96290	0.000	0	0	
96291	0.000	0	0	
96292	0.000	0	0	
96293	0.000	0	0	
96294	0.000	0	0	
96295	0.000	0	0	
96296	0.000	0	0	
96297	0.000	0	0	
96298	0.000	0	0	
96299	0.000	0	0	
96300	0.000	0	0	
96301	0.000	0	0	
96302	0.000	0	0	
96303	0.000	0	0	
96304	0.000	0	0	
96305	0.000	0	0	
96306	0.000	0	0	
96307	0.000	0	0	
96308	0.000	0	0	
96309	0.000	0	0	
96310	0.000	0	0	
96311	0.000	0	0	
96312	0.000	0	0	
96313	0.000	0	0	
96314	0.000	0	0	
96315	0.000	0	0	
96316	0.000	0	0	
96317	0.000	0	0	
96318	0.000	0	0	
96319	0.000	0	0	
96320	0.000	0	0	
96321	0.000	0	0	
96322	0.000	0	0	
96323	0.000	0	0	
96324	0.000	0	0	
96325	0.000	0	0	
96326	0.000	0	0	
96327	0.000	0	0	
96328	0.000	0	0	
96329	0.000	0	0	
96330	0.000	0	0	
96331	0.000	0	0	
96332	0.000	0	0	
96333	0.000	0	0	
96334	0.000	0	0	
96335	0.000	0	0	
96336	0.000	0	0	
96337	0.000	0	0	
96338	0.000	0	0	
96339	0.000	0	0	
96340	-0.000	0	0	
96341	-0.001	0	0	
96342	-0.002	0	0	
96343	-0.006	0	0	
96344	-0.011	0	0	
96345	-0.019	0	0	
96346	-0.030	0	0	
96347	-0.045	0	0	
96348	-0.064	0	0	
96349	-0.088	0	0	
96350	-0.117	0	0	
96351	-0.152	0	0	
96352	-0.193	0	0	
96353	-0.241	0	0	
96354	-0.297	0	0	
96355	-0.360	0	0	
96356	-0.432	0	0	
96357	-0.513	0	0	
96358	-0.604	0	0	
96359	-0.704	0	0	
96360	-0.815	0	0	
96361	-0.937	0	0	
96362	-1.071	0	0	
96363	-1.217	0	0	
96364	-1.375	0	0	
96365	-1.547	0	0	
96366	-1.731	0	0	
96367	-1.929	0	0	
96368	-2.141	0	0	
96369	-2.365	0	0	
96370	-2.603	0	0	
96371	-2.853	0	0	
96372	-3.117	0	0	
96373	-3.395	0	0	
96374	-3.685	0	0	
96375	-3.989	0	0	
96376	-4.305	0	0	
96377	-4.635	0	0	
96378	-4.979	0	0	
96379	-5.335	0	0	
96380	-5.705	0	0	
96381	-6.087	0	0	
96382	-6.483	0	0	
96383	-6.893	0	0	
96384	-7.315	0	0	
96385	-7.751	0	0	
96386	-8.199	0	0	
96387	-8.661	0	0	
96388	-9.137	0	0	
96389	-9.625	0	0	
96390	-10.127	0	0	
96391	-10.641	0	0	
96392	-11.169	0	0	
96393	-11.711	0	0	
96394	-12.265	0	0	
96395	-12.833	0	0	
96396	-13.413	0	0	
96397	-14.007	0	0	
96398	-14.615	0	0	
96399	-15.235	0	0	
96400	-15.869	0	0	
96401	-16.515	0	0	
96402	-17.175	0	0	
96403	-17.849	0	0	
96404	-18.535	0	0	
96405	-19.235	0	0	
96406	-19.947	0	0	
96407	-20.673	0	0	
96408	-21.413	0	0	
96409	-22.165	0	0	
96410	-22.931	0	0	
96411	-23.709	0	0	
96412	-24.501	0	0	
96413	-25.307	0	0	
96414	-26.125	0	0	
96415	-26.957	0	0	
96416	-27.801	0	0	
96417	-28.657	0	0	
96418	-29.525	0	0	
96419	-30.404	0	0	
96420	-31.294	0	0	
96421	-32.193	0	0	
96422	-33.102	0	0	
96423	-34.020	0	0	
96424	-34.947	0	0	
96425	-35.881	0	0	
96426	-36.823	0	0	
96427	-37.772	0	0	
96428	-38.727	0	0	
96429	-39.688	0	0	
96430	-40.654	0	0	
96431	-41.625	0	0	
96432	-42.600	0	0	
96433	-43.579	0	0	
96434	-44.561	0	0	
96435	-45.546	0	0	
96436	-46.532	0	0	
96437	-47.521	0	0	
96438	-48.510	0	0	
96439	-49.500	0	0	
96440	-50.490	0	0	
96441	-51.479	0	0	
96442	-52.468	0	0	
96443	-53.454	0	0	
96444	-54.439	0	0	
96445	-55.421	0	0	
96446	-56.400	0	0	
96447	-57.375	0	0	
96448	-58.346	0	0	
96449	-59.312	0	0	
96450	-60.273	0	0	
96451	-61.228	0	0	
96452	-62.177	0	0	
96453	-63.119	0	0	
96454	-64.053	0	0	
96455	-64.980	0	0	
96456	-65.898	0	0	
96457	-66.807	0	0	
96458	-67.706	0	0	
96459	-68.596	0	0	
96460	-69.475	0	0	
96461	-70.343	0	0	
96462	-71.199	0	0	
96463	-72.043	0	0	
96464	-72.875	0	0	
96465	-73.693	0	0	
96466	-74.499	0	0	
96467	-75.291	0	0	
96468	-76.069	0	0	
96469	-76.835	0	0	
96470	-77.587	0	0	
96471	-78.327	0	0	
96472	-79.053	0	0	
96473	-79.765	0	0	
96474	-80.465	0	0	
96475	-81.151	0	0	
96476	-81.825	0	0	
96477	-82.485	0	0	
96478	-83.131	0	0	
96479	-83.765	0	0	
96480	-84.385	0	0	
96481	-84.993	0	0	
96482	-85.587	0	0	
96483	-86.167	0	0	
96484	-86.735	0	0	
96485	-87.289	0	0	
96486	-87.831	0	0	
96487	-88.359	0	0	
96488	-88.873	0	0	
96489	-89.375	0	0	
96490	-89.863	0	0	
96491	-90.339	0	0	
96492	-90.801	0	0	
96493	-91.249	0	0	
96494	-91.685	0	0	
96495	-92.107	0	0	
96496	-92.517	0	0	
96497	-92.913	0	0	
96498	-93.295	0	0	
96499	-93.665	0	0	
96500	-94.021	0	0	
96501	-94.365	0	0	
96502	-94.695	0	0	
96503	-95.011	0	0	
96504	-95.315	0	0	
96505	-95.605	0	0	
96506	-95.883	0	0	
96507	-96.147	0	0	
96508	-96.397	0	0	
96509	-96.635	0	0	
96510	-96.859	0	0	
96511	-97.071	0	0	
96512	-97.269	0	0	
96513	-97.453	0	0	
96514	-97.625	0	0	
96515	-97.783	0	0	
96516	-97.929	0	0	
96517	-98.063	0	0	
96518	-98.185	0	0	
96519	-98.296	0	0	
96520	-98.396	0	0	
96521	-98.487	0	0	
96522	-98.568	0	0	
96523	-98.640	0	0	
96524	-98.703	0	0	
96525	-98.759	0	0	
96526	-98.807	0	0	
96527	-98.848	0	0	
96528	-98.883	0	0	
96529	-98.912	0	0	
96530	-98.936	0	0	
96531	-98.955	0	0	
96532	-98.970	0	0	
96533	-98.981	0	0	
96534	-98.989	0	0	
96535	-98.994	0	0	
96536	-98.998	0	0	
96537	-98.999	0	0	
96538	-99.000	0	0	
96539	-99.000	0	0	
96540	-99.000	0	0	
96541	-99.000	0	0	
96542	-99.000	0	0	
96543	-99.000	0	0	
96544	-99.000	0	0	
96545	-99.000	0	0	
96546	-99.000	0	0	
96547	-99.000	0	0	
96548	-99.000	0	0	
96549	-99.000	0	0	
96550	-99.000	0	0	
96551	-99.000	0	0	
96552	-99.000	0	0	
96553	-99.000	0	0	
96554	-99.000	0	0	
96555	-99.000	0	0	
96556	-99.000	0	0	
96557	-99.000	0	0	
96558	-99.000	0	0	
96559	-99.000	0	0	
96560	-99.000	0	0	
96561	-99.000	0	0	
96562	-99.000	0	0	
96563	-99.000	0	0	
96564	-99.000	0	0	
96565	-99.000	0	0	
96566	-99.000	0	0	
96567	-99.000	0	0	
96568	-99.000	0	0	
96569	-99.000	0	0	
96570	-99.000	0	0	
96571	-99.000	0	0	
96572	-99.000	0	0	
96573	-99.000	0	0	
96574	-99.000	0	0	
96575	-99.000	0	0	
96576	-99.000	0	0	
96577	-99.000	0	0	
96578	-99.000	0	0	
96579	-99.000	0	0	
96580	-99.000	0	0	
96581	-99.000	0	0	
96582	-99.000	0	0	
96583	-99.000	0	0	
96584	-99.000	0	0	
96585	-99.000	0	0	
96586	-99.000	0	0	
96587	-99.000	0	0	
96588	-99.000	0	0	
96589	-99.000	0	0	
96590	-99.000	0	0	
96591	-99.000	0	0	
96592	-99.000	0	0	
96593	-99.000	0	0	
96594	-99.000	0	0	
96595	-99.000	0	0	
96596	-99.000	0	0	
96597	-99.000	0	0	
96598	-99.000	0	0	
96599	-99.000	0	0	
96600	-99.000	0	0	
96601	-99.000	0	0	
96602	-99.000	0	0	
96603	-99.000	0	0	
96604	-99.000	0	0	
96605	-99.000	0	0	
96606	-99.000	0	0	
96607	-99.000	0	0	
96608	-99.000	0	0	
96609	-99.000	0	0	
96610	-99.000	0	0	
96611	-99.000	0	0	
96612	-99.000	0	0	
96613	-99.000	0	0	
96614	-99.000	0	0	
