CYCLE	CMDPOS1	CMDPOS4	out_0.0	in_0.0
1160	0.000	0.000	0	0
1161	0.000	0.000	0	0
1162	0.000	0.000	0	0
1163	0.000	0.000	0	0
1164	0.000	0.000	0	0
1165	0.000	0.000	0	0
1166	0.000	0.000	0	0
1167	0.000	0.000	0	0
1168	0.000	0.000	0	0
1169	0.000	0.000	0	0
1170	0.000	0.000	0	0
1171	0.000	0.000	0	0
1172	0.000	0.000	0	0
1173	0.000	0.000	0	0
1174	0.000	0.000	0	0
1175	0.000	0.000	0	0
1176	0.000	0.000	0	0
1177	0.000	0.000	0	0
1178	0.000	0.000	0	0
1179	0.000	0.000	0	0
1180	0.000	0.000	0	0
1181	0.000	0.000	0	0
1182	0.000	0.000	0	0
1183	0.000	0.000	0	0
1184	0.000	0.000	0	0
1185	0.000	0.000	0	0
1186	0.000	0.000	0	0
1187	0.000	0.000	0	0
1188	0.000	0.000	0	0
1189	0.000	0.000	0	0
1190	0.000	0.000	0	0
1191	0.000	0.000	0	0
1192	0.000	0.000	0	0
1193	0.000	0.000	0	0
1194	0.000	0.000	0	0
1195	0.000	0.000	0	0
1196	0.000	0.000	0	0
1197	0.000	0.000	0	0
1198	0.000	0.000	0	0
1199	0.000	0.000	0	0
1200	0.000	0.000	0	0
1201	0.000	0.000	0	0
1202	0.000	0.000	0	0
1203	0.000	0.000	0	0
1204	0.000	0.000	0	0
1205	0.000	0.000	0	0
1206	0.000	0.000	0	0
1207	0.000	0.000	0	0
1208	0.000	0.000	0	0
1209	0.000	0.000	0	0
1210	0.000	0.000	0	0
1211	0.000	0.000	0	0
1212	0.000	0.000	0	0
1213	0.000	0.000	0	0
1214	0.001	-0.004	0	0
1215	0.004	-0.016	0	0
1216	0.009	-0.036	0	0
1217	0.016	-0.064	0	0
1218	0.024	-0.100	0	0
1219	0.035	-0.144	0	0
1220	0.048	-0.196	0	0
1221	0.062	-0.256	0	0
1222	0.079	-0.324	0	0
1223	0.097	-0.400	0	0
1224	0.118	-0.484	0	0
1225	0.140	-0.576	0	0
1226	0.164	-0.676	0	0
1227	0.190	-0.784	0	0
1228	0.219	-0.900	0	0
1229	0.249	-1.024	0	0
1230	0.281	-1.156	0	0
1231	0.315	-1.296	0	0
1232	0.351	-1.444	0	0
1233	0.389	-1.600	0	0
1234	0.428	-1.764	0	0
1235	0.470	-1.936	0	0
1236	0.514	-2.116	0	0
1237	0.560	-2.304	0	0
1238	0.607	-2.500	0	0
1239	0.657	-2.704	0	0
1240	0.708	-2.916	0	0
1241	0.762	-3.136	0	0
1242	0.817	-3.364	0	0
1243	0.875	-3.600	0	0
1244	0.934	-3.844	0	0
1245	0.995	-4.096	0	0
1246	1.059	-4.356	0	0
1247	1.124	-4.624	0	0
1248	1.191	-4.900	0	0
1249	1.260	-5.184	0	0
1250	1.332	-5.476	0	0
1251	1.405	-5.776	0	0
1252	1.480	-6.084	0	0
1253	1.557	-6.400	0	0
1254	1.636	-6.724	0	0
1255	1.717	-7.056	0	0
1256	1.800	-7.396	0	0
1257	1.885	-7.743	0	0
1258	1.972	-8.099	0	0
1259	2.062	-8.463	0	0
1260	2.153	-8.835	0	0
1261	2.246	-9.215	0	0
1262	2.341	-9.603	0	0
1263	2.438	-9.999	0	0
1264	2.538	-10.402	0	0
1265	2.639	-10.814	0	0
1266	2.743	-11.234	0	0
1267	2.848	-11.662	0	0
1268	2.956	-12.097	0	0
1269	3.066	-12.541	0	0
1270	3.178	-12.992	0	0
1271	3.292	-13.452	0	0
1272	3.408	-13.919	0	0
1273	3.527	-14.395	0	0
1274	3.647	-14.878	0	0
1275	3.770	-15.370	0	0
1276	3.895	-15.869	0	0
1277	4.022	-16.376	0	0
1278	4.152	-16.891	0	0
1279	4.284	-17.415	0	0
1280	4.418	-17.946	0	0
1281	4.555	-18.484	0	0
1282	4.694	-19.031	0	0
1283	4.835	-19.586	0	0
1284	4.979	-20.149	0	0
1285	5.126	-20.719	0	0
1286	5.274	-21.298	0	0
1287	5.426	-21.884	0	0
1288	5.580	-22.478	0	0
1289	5.736	-23.080	0	0
1290	5.896	-23.690	0	0
1291	6.058	-24.308	0	0
1292	6.223	-24.933	0	0
1293	6.390	-25.567	0	0
1294	6.561	-26.208	0	0
1295	6.734	-26.857	0	0
1296	6.911	-27.513	0	0
1297	7.091	-28.178	0	0
1298	7.274	-28.850	0	0
1299	7.460	-29.530	0	0
1300	7.649	-30.217	0	0
1301	7.842	-30.912	0	0
1302	8.038	-31.615	0	0
1303	8.238	-32.326	0	0
1304	8.442	-33.044	0	0
1305	8.650	-33.769	0	0
1306	8.861	-34.502	0	0
1307	9.077	-35.243	0	0
1308	9.297	-35.991	0	0
1309	9.522	-36.746	0	0
1310	9.751	-37.509	0	0
1311	9.985	-38.278	0	0
1312	10.221	-39.046	0	0
1313	10.459	-39.810	0	0
1314	10.700	-40.572	0	0
