CYCLE	CMDPOS10	out_0.0	in_0.0	
75506	0.000	0	0	
75507	0.000	0	0	
75508	0.000	0	0	
75509	0.000	0	0	
75510	0.000	0	0	
75511	0.000	0	0	
75512	0.000	0	0	
75513	0.000	0	0	
75514	0.000	0	0	
75515	0.000	0	0	
75516	0.000	0	0	
75517	0.000	0	0	
75518	0.000	0	0	
75519	0.000	0	0	
75520	0.000	0	0	
75521	0.000	0	0	
75522	0.000	0	0	
75523	0.000	0	0	
75524	0.000	0	0	
75525	0.000	0	0	
75526	0.000	0	0	
75527	0.000	0	0	
75528	0.000	0	0	
75529	0.000	0	0	
75530	0.000	0	0	
75531	0.000	0	0	
75532	0.000	0	0	
75533	0.000	0	0	
75534	0.000	0	0	
75535	0.000	0	0	
75536	0.000	0	0	
75537	0.000	0	0	
75538	0.000	0	0	
75539	0.000	0	0	
75540	0.000	0	0	
75541	0.000	0	0	
75542	0.000	0	0	
75543	0.000	0	0	
75544	0.000	0	0	
75545	0.000	0	0	
75546	0.000	0	0	
75547	0.000	0	0	
75548	0.000	0	0	
75549	0.000	0	0	
75550	0.000	0	0	
75551	0.000	0	0	
75552	0.000	0	0	
75553	0.000	0	0	
75554	0.000	0	0	
75555	0.000	0	0	
75556	0.000	0	0	
75557	0.000	0	0	
75558	0.000	0	0	
75559	0.000	0	0	
75560	0.000	0	0	
75561	0.000	0	0	
75562	0.000	0	0	
75563	0.000	0	0	
75564	0.000	0	0	
75565	0.000	0	0	
75566	0.000	0	0	
75567	0.000	0	0	
75568	0.000	0	0	
75569	0.000	0	0	
75570	0.000	0	0	
75571	0.000	0	0	
75572	0.000	0	0	
75573	0.000	0	0	
75574	0.000	0	0	
75575	0.000	0	0	
75576	0.000	0	0	
75577	0.000	0	0	
75578	0.000	0	0	
75579	0.000	0	0	
75580	0.000	0	0	
75581	0.000	0	0	
75582	0.000	0	0	
75583	-0.000	0	0	
75584	-0.001	0	0	
75585	-0.006	0	0	
75586	-0.019	0	0	
75587	-0.047	0	0	
75588	-0.095	0	0	
75589	-0.169	0	0	
75590	-0.271	0	0	
75591	-0.401	0	0	
75592	-0.560	0	0	
75593	-0.749	0	0	
75594	-0.966	0	0	
75595	-1.213	0	0	
75596	-1.488	0	0	
75597	-1.792	0	0	
75598	-2.126	0	0	
75599	-2.487	0	0	
75600	-2.873	0	0	
75601	-3.280	0	0	
75602	-3.702	0	0	
75603	-4.132	0	0	
75604	-4.565	0	0	
75605	-5.000	0	0	
75606	-5.435	0	0	
75607	-5.868	0	0	
75608	-6.298	0	0	
75609	-6.720	0	0	
75610	-7.127	0	0	
75611	-7.513	0	0	
75612	-7.874	0	0	
75613	-8.208	0	0	
75614	-8.512	0	0	
75615	-8.787	0	0	
75616	-9.034	0	0	
75617	-9.251	0	0	
75618	-9.440	0	0	
75619	-9.599	0	0	
75620	-9.729	0	0	
75621	-9.831	0	0	
75622	-9.905	0	0	
75623	-9.953	0	0	
75624	-9.981	0	0	
75625	-9.994	0	0	
75626	-9.999	0	0	
75627	-10.000	0	0	
75628	-10.000	0	0	
75629	-10.000	0	0	
75630	-10.000	0	0	
75631	-9.995	0	0	
75632	-9.980	0	0	
75633	-9.955	0	0	
75634	-9.920	0	0	
75635	-9.875	0	0	
75636	-9.820	0	0	
